team,off_rus_att_rat,off_rus_yds_rat,off_rus_tds_rat,off_pas_att_rat,off_cmp_rat,off_pas_yds_rat,off_pas_tds_rat,off_int_rat
ARI,26.761414742903987,123.92441000739936,0.861050271612264,35.18112404511897,24.873209930810816,219.70446274180907,1.2644977138063025,0.8586069620233588
ATL,28.11792952749599,119.75423434819501,0.8404388315074484,33.21203559400701,21.815160443657206,234.13651327951163,1.3041893645988738,1.0298891938287724
BAL,28.78733723552859,134.07348095018577,1.0169752233634874,30.969295264238053,20.485469737333446,222.71919456377432,1.4529233450286134,0.7049809275667751
BUF,28.025416478530452,120.47240481914514,0.9334990334249269,33.399424652763635,22.532723012587955,238.7779362549835,1.5083782842192262,1.7419436744542458
CAR,25.97445741222406,108.20102151024537,0.7100016605104376,32.60306578355852,19.86783247316728,193.34891743040953,1.1899993086938636,0.5035114155222438
CHI,28.601085717079037,126.60531207034798,0.8535073468094303,33.20344893308155,21.544833310923483,219.0424074371836,1.3531797666725198,0.9369420896130218
CIN,24.26713957210902,98.83716397302408,0.7735517430249145,36.96791771126006,26.18283774540339,249.99711305897864,1.518219731660756,1.1769595100163024
CLE,27.985595948140215,116.00167480901615,0.85212264594467,35.415381425690995,21.833355235570792,240.09551401770761,1.4018720363781907,1.4152282697386114
DAL,26.931277384426064,111.90092710217499,0.8624758523051372,34.11616639063043,23.12277317938986,237.68077397036893,1.510721123744907,1.078087887521034
DEN,25.89756242889809,105.60087020131499,0.7070453076641031,33.30274262306713,22.629324756643154,225.2059176805451,1.450471778718648,0.92999096018695
DET,27.26114301904063,120.59341136632918,1.0322847142980331,34.21722179896946,22.998539578758006,251.8065758944399,1.5425170578651466,0.8877080233194825
GB,25.86060637747858,109.24954401056021,0.7524937330437745,34.08534154004114,23.361580857506475,246.41475465609363,1.6051169932797804,0.7952148460949243
HOU,25.287992807821226,99.254834973891235,0.7221354514576319,34.63108022353744,22.970658475351485,248.3029592186137,1.4290538526790082,0.592408211416879
IND,26.754490723019224,114.2212595331806,0.8863433579177267,35.14834665913882,23.802929204740273,230.09400431647705,1.251934592203504,0.9873380060315268
JAC,25.95015602246842,102.21349403472064,0.8771560072171705,35.481648972646695,24.624774155754245,251.2760280294791,1.4250095704943242,1.0130002216469676
KC,24.643905009238303,104.19509318144675,0.7422005959525859,35.413437660955196,23.850339346660864,240.57387009578076,1.5361040083794069,1.579769805037334
LAC,25.414261948197925,101.64670034452689,0.8104270999040495,36.73905807864823,25.927401614638384,254.36749663293193,1.4299411011186807,0.8796171841837548
LAR,26.97445466249475,111.90487721308693,0.9059164870735257,34.00075258784538,22.722817196947034,239.5402536451748,1.336038479550997,1.3071469750449909
LV,24.804624340723116,97.67440104553292,0.7479261127867707,33.88843687230178,21.77077701847537,225.12428882261224,1.4000521012974891,1.435648675221425
MIA,25.90797436608213,118.25702311406673,1.0180549908607222,34.302891911747466,23.362576088636317,268.07862305060496,1.586491852951246,1.1934956905138558
MIN,24.017123389778984,96.07098030933834,0.7035554356013489,37.002427977830074,26.575996403938582,284.53647397457814,1.5967037710274194,1.3958369034615128
NE,24.681829031852565,98.37249843239266,0.7272540824222793,35.12615458699327,24.012159126492172,225.5957417089706,1.2964083939313467,1.4194301317651992
NO,26.84315910426612,104.665057830105,0.7830079201589224,33.00190187256668,22.703855689487,235.1675189321992,1.46639210958495,1.0706140052271496
NYG,26.211202515726658,110.52576489281256,0.7779262423495492,33.480588921625575,23.0960887527776,218.960386868647,1.2333419839658815,0.5008837809430994
NYJ,24.2739846725537,102.29436913553448,0.6987077722822528,36.18573396081256,23.152476807569712,217.46913401243359,1.1086661452722244,0.8345700036159965
PHI,27.81461153161672,119.6382778191282,0.9878272102232712,33.57733276248609,22.18393569004867,237.10996200477206,1.4059869808230125,0.9398165979096718
PIT,27.213950765758554,112.40644063468105,0.8235826014058786,33.5382062100244,23.14537994932066,227.01128438592707,1.2205232031298716,0.8212327552793872
SEA,23.99692904914469,100.953516133965,0.7692620158150276,33.482403076451746,22.159976340287322,235.38832710721226,1.4088546019539014,1.1533349579446543
SF,27.680502564421992,127.44389876166599,1.0383634318946644,32.42194332492732,22.33861230066922,262.49464099177743,1.6264369194805632,0.944731815465191
TB,25.608954500357473,95.3763360383724,0.6904369188751687,36.023372182149195,25.04458302900257,250.89218424423302,1.508230408771738,0.9291848708471396
TEN,25.716324437351616,108.76713850086142,0.83677307306184745,30.526198907021698,19.027497180557297,206.75047251129624,1.154168142538525,0.8334107314356299
WAS,23.769281740963788,101.23349035266618,0.8104526265744303,37.766782946950926,26.119184966711657,255.94263137308616,1.482565870091723,1.2902038915033234
