player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Brandon Bolden,RB,LV,1,17,17,0,0.011219136816627758,0.012328524860777504,0.012200747944083224,0.021759807024961816,0.02301050254419825,0.021821123058830737,0.0216199774708197,0,0.00444347893543646,NA
Davante Adams,WR,LV,2,16,82,1,0.005279189753141583,0.0021765167184598674,0.004041490671110586,0.364303771307908,0.36703375679225503,0.4181029749971132,0.42172904336971573,0,0.00270647060928084,NA
Ameer Abdullah,RB,LV,2,17,22,0,0.026334734154676034,0.02080950632270213,0.016491994717454984,0.07533945649806353,0.07513344017095219,0.06782271012769618,0.07549745641017941,0,0.00270647060928084,NA
Mack Hollins,WR,LV,2,17,46,0,0.004227507739372589,0.0014498444894210526,0.0029291008836698613,0.1985835837713769,0.1960228842654054,0.1677454492337992,0.1670436799130494,0,0.00270647060928084,NA
Keelan Cole,WR,LV,2,15,6,1,0,0,0,0.041376816132831264,0.04113231142293999,0.039507972905302016,0.03863642229334786,0,0.00270647060928084,NA
Jacob Hollister,TE,LV,1,0,0,0,0,0,0,0.01829943588283242,0.019909353036288723,0.016913274202172503,0.018102182422535,0,0.00270647060928084,NA
Jakob Johnson,RB,LV,1,17,3,0,0,0,0,0.011044206392404643,0.009554678526409,0.006140164787195014,0.008492859213177203,0,0.00270647060928084,NA
Josh Jacobs,RB,LV,2,15,284,2,0.8618333889940366,0.8920719501006715,0.902297393822933,0.1345219549533966,0.14853565633149646,0.12920375351235394,0.12021588338372527,0,0.00490781410964395,Q
Foster Moreau,TE,LV,2,17,25,1,0,0.0012303359400546996,5.536638978010911e-4,0.12940381385554459,0.1143368286621508,0.1273000785139194,0.12327048513560816,0,0.00752526790119642,NA
DJ Turner,WR,LV,1,0,3,1,7.494658952914938e-4,8.667995421149946e-4,8.211883373451405e-4,0,0,0,0,0.21,0.007,NA
Zamir White,RB,LV,2,0,12,0,0.06079305035719984,0.046898924814819415,0.03598897562340256,0.003648471225260279,0.0036230436759190137,0.0036998750991427093,0.003665446110624969,0,0.00649552946227403,NA
Brittain Brown,RB,LV,1,0,0,0,8.654130305642998e-5,9.870601144204382e-5,9.503017655666442e-5,0.0017186829554199756,0.0017075445719851022,0.0017426235624751361,0.0017265642772173585,0,0.00649552946227403,NA
Tyler Higbee,TE,LAR,2,15,50,0,0,0,0,0.21156182382579292,0.20496131079380767,0.18341276833285328,0.20983796201042543,0,0.00511586925523863,NA
Brandon Powell,WR,LAR,2,0,30,1,0.08304282982907685,0.18846796752211176,0.06301461021444242,0.1007121708557834,0.1423325098939002,0.11424732270355038,0.09131846876100357,0.21,0.007,NA
Cam Akers,RB,LAR,2,0,104,1,0.5272363374417293,0.37621220407019396,0.6302809026006719,0.021978715405961923,0.029022973566662825,0.009810030135192526,0.016313430306843374,0.21,0.007,NA
Van Jefferson,WR,LAR,2,17,11,0,7.921890389684282e-5,8.742476383503306e-4,4.8037549583618494e-4,0.214794297472765,0.21041714787417476,0.2347075269383766,0.2624767126876709,0,0.00270647060928084,NA
Brycen Hopkins,TE,LAR,1,0,2,0,0,0,0,0.028185932914791212,0.026696204254152117,0.03179821783563607,0.03048822292773792,0,0.00270647060928084,NA
Tutu Atwell,WR,LAR,2,0,11,0,0.10729697969589719,0.10023626264359671,0.05056061002842931,0.09104890476924705,0.08850977648002359,0.1521927404683557,0.09753156556593653,0.21,0.007,NA
Ben Skowronek,WR,LAR,2,0,32,0,0,0,0,0.15626326738131602,0.1550527329780525,0.13954984725051373,0.14632661911706288,0.21,0.007,NA
Kyren Williams,RB,LAR,2,0,29,0,0.14364544889908556,0.11410268335086157,0.06714557109881338,0.08556669740187506,0.08795877915060482,0.09121562121506177,0.09073589881711148,0,0.00649552946227403,NA
Lance McCutcheon,WR,LAR,2,0,0,0,0,0,0,0.052492153900023646,0.016255696653514458,0.010980827323586443,0.024334447244697154,0.21,0.007,NA
Malcolm Brown,RB,LAR,1,0,0,0,0.04007845844055055,0.07174445736061637,0.054390278521927564,0.011611710072885301,0.013928199944771945,0.014468862641984619,0.014417717561395215,0.21,0.007,NA
Austin Trammell,WR,LAR,2,0,1,0,0,0,0,0.025784325999558478,0.024864668410335248,0.017616235154888877,0.01621895500011556,0.21,0.007,NA
C J Uzomah,TE,NYJ,2,16,14,0,0,0,0,0.05689498165175765,0.061829859579395706,0.05983149639322034,0.0582304596552881,0,0.00270647060928084,NA
Corey Davis,WR,NYJ,2,9,25,0,0,0,0,0.1413326243612515,0.13173936795372132,0.15356347591621192,0.14224974957302863,0,0.015528340097817,NA
Tyler Conklin,TE,NYJ,2,17,41,2,4.5793712436287303e-4,1.349224625959101e-4,3.7121868767186345e-4,0.13204089017170825,0.1288311908880091,0.11985910442066734,0.12984177406185055,0,0.00511586925523863,NA
Braxton Berrios,WR,NYJ,2,16,24,1,0.010940302766222763,0.005760751345766818,0.008923991174184666,0.05630040711844342,0.05557006494217272,0.04329855528779107,0.052082925508566844,0,0.00825059498056571,NA
Ty Johnson,RB,NYJ,2,16,24,0,0.058222746417077025,0.04707868902428853,0.07598924004307718,0.05224147681931667,0.055818871745341316,0.04298296001760803,0.0429774632905583,0,0.00738111052697632,NA
