player,team,py_games_played,games_played,pas_att_rat,cmp_rat,pas_yds_rat,pas_tds_rat,int_rat
Baker Mayfield,TB,12,15,29.8544356744102,19.131540283229253,233.7515150803112,1.5277125145011958,-0.4063487733116518
Jordan Love,GB,1,15,33.720685716409236,21.305829694913147,245.1221163992234,1.5948424037696207,-0.1285315205855477
Dak Prescott,DAL,12,15,36.79665543854308,25.6692602830019,291.01684207223644,2.0777266015358125,-0.7011390114499769
Bryce Young,CAR,0,14,34.43726949179088,20.670801671590326,205.0383522470744,0.9035122605610403,0.5096599878337678
Jared Goff,DET,17,15,36.28909058916767,25.047175144285184,271.52874589871726,1.6827088249711262,-0.6763103075911572
Trevor Lawrence,JAC,17,15,37.50508093831941,24.99068992510886,274.2202224759089,1.2823586630357826,-0.07752470503135407
Brock Purdy,SF,6,15,25.433706806108315,16.853755610967664,279.28303551826883,1.7136328963320153,-0.2405234105727964
Russell Wilson,DEN,15,15,28.465558670557883,19.252531576344342,210.37096081000783,1.6222058521380878,-0.725969062790793
Patrick Mahomes,KC,17,15,39.66292629127349,26.728462406124812,285.5444187913387,1.8130676287607064,-0.7004684305401999
Jalen Hurts,PHI,15,15,31.929756034048896,20.698160406692285,242.88821250027362,1.2882190698983014,-0.2752708788378244
Tua Tagovailoa,MIA,13,15,33.131990762483824,23.442816494147223,291.34177004446207,1.6548758328868776,-0.5822663115157947
Matthew Stafford,LAR,9,14,35.316624181918115,23.377955034842,283.3472016985124,1.7692364413143233,-0.2568467903897222
Jake Browning,CIN,0,6,22.1713923177833,12.919164592602641,204.52723060671298,0.7289031138416138,0.9527781138416136
Derek Carr,NO,15,15,39.6857254355822,27.41466679694558,288.02590934858915,1.4971008500160325,-0.20606286130789292
Gardner Minshew,IND,2,13,32.84831676389687,21.5060921187999,238.38066580067232,1.3419980007790975,-0.022358971337355458
Bailey Zappe,NE,4,7,23.224899325892075,13.910756723787696,178.09156134734462,1.0850023548894627,0.25382152127845964
Joe Flacco,CLE,4,4,42.908218856455434,26.36434062097501,315.21451741992274,2.0540276115670646,0.4199724727641739
Josh Allen,BUF,16,15,34.89790150546515,22.885868681974042,264.7613084112879,1.8416724029344045,-0.40020199138525114
Lamar Jackson,BAL,11,15,28.44686571882067,19.17744892124927,234.63757056223173,1.3380863874510935,-0.37967688951538314
Tommy DeVito,NYG,0,8,18.308990849614908,8.762224677609053,134.912960210059,0.6805347857201302,0.7806597857201302
Aidan O Connell,LV,0,9,30.411622050184523,18.410625447415608,193.32979879686937,1.0626034829083753,0.7586034829083755
Justin Fields,CHI,15,11,25.949470100895415,15.520623816906227,185.38861968764726,1.2116100055212415,0.12487614563062199
Nick Mullens,MIN,2,3,31.04724962236662,21.177985610270667,220.01114581261194,1.2469587241168425,0.6500236430342428
