team,def_rus_att_rat,def_rus_yds_rat,def_rus_tds_rat,def_pas_att_rat,def_cmp_rat,def_pas_yds_rat,def_pas_tds_rat,def_int_rat
CHI,27.54100249643737,104.3378821377914,0.868759941922336,35.216991959433514,24.061340353388253,242.8912203625488,1.7914611442429509,0.8757237925585196
IND,32.726301058651565,131.9299504544328,1.2159526055297205,35.23572287666946,24.100025387011396,252.50965531847174,1.5285524205546936,1.0827346433346123
SF,20.488251743292942,85.0546842149579,0.7232825285784661,41.35315271352188,27.69188988510993,240.67434957842227,1.356837042205804,1.2558701385021762
LAC,27.795268298740233,121.55950788875836,1.0884648733000686,38.40442145069862,25.340553482245088,301.59730868388607,1.747419426843499,0.892652252844974
GB,31.43208864650676,142.91919081133165,0.9881648785173939,34.91432302082169,23.41940203179535,232.15322369285914,1.422570596775876,1.0831484568704375
ARI,30.16340872218394,137.95624326319793,1.1143493262395685,34.48710602627335,24.58925803165978,250.67132101844797,1.7562522794931166,0.7765257171524292
PIT,29.5245575735353,132.48081981670313,0.7479903181247515,38.06275572082921,24.016656985715205,270.243110675684,1.6534679077865877,1.2792332749221393
HOU,30.59200812032544,116.10505245155625,1.304252720902552,34.8119535460224,24.89451769024817,262.3867323564221,1.2463392260629809,1.2260716157122793
MIA,27.73290868248716,113.76079239678934,1.077181451798542,34.65739169284185,23.54064946192607,232.19590210768294,1.4369463797218218,0.7869220914452173
NE,28.015437696457997,96.6782155440659,0.787037440915185,36.67757416696718,24.50291375140152,220.58988873547545,1.3802587272170845,1.3311026813869686
MIN,28.29888551263622,105.81815504052086,0.8690383147196824,38.24276577037318,27.711706640252423,259.4289526602739,1.4746652828319078,1.0675610399492743
CAR,30.74635856356803,129.74783910609182,1.3110346519463134,30.489926338842487,20.705733061266752,180.70622864832788,1.3970034083363578,0.5331406599694806
CLE,24.841692674917994,101.40770373758687,0.8924014748211541,32.39082376540545,17.477527487738744,163.51170036066503,1.3058789548681635,0.8482603523294632
ATL,30.229879597051195,126.5854824158067,0.680330228596286,34.54244841556509,22.194041873977717,211.86590994238978,1.554972998770836,0.6779597703329758
TB,23.17635167947659,91.87416002616334,0.7508475885072918,40.233043543570574,27.053484600625502,282.27005072185085,1.5170119332556375,1.2280151704384534
LV,30.30715523493264,128.8756703678827,0.9368649938001847,35.04422480954397,25.233357404022218,222.4442755563339,1.5797368042144697,0.37860301030298404
BUF,25.17268543459985,121.5214944154549,0.7763917300683125,33.642220008581724,22.658433051753025,201.1733708289893,1.2615370034510354,1.630528849992627
NO,27.805530316944324,126.40338266373902,0.7596099730762057,35.802898337191124,21.156584309441598,208.3488484429109,1.31522819639366,1.0936165993791478
KC,26.338974619281014,117.24722973963966,0.7453779619870623,35.184735828183925,22.3204079801848,198.9627968894264,1.3963070920725735,0.7505227675035783
DAL,27.92881576819696,117.685713864536,0.7777276903936065,31.29808426167527,18.559856570969625,180.58154015367,1.3463707447945747,1.779879366950948
DET,25.705799440940375,103.24577948509659,1.0060622343857943,37.79150964244039,23.977005674024003,269.42462482975634,1.606437275912869,0.856623122364115
DEN,29.058340892494673,140.0995272950584,0.9463772875496749,34.921234934839376,24.87540162926011,245.28762192163686,1.7612155441421724,0.8525308106128288
LAR,25.944413888261526,108.00772746467639,0.8666142544053725,35.55658249496383,22.38022340429305,227.95676026708492,1.408583788653123,1.1734346531803515
PHI,23.007432563155213,97.8335613081681,0.7636031841940396,42.67421303322703,27.40674481886979,261.3141387309107,1.941811135888168,0.9558813030555277
WAS,27.188358573872772,120.0697998960387,0.819261003007311,37.08858143132047,24.03180745704925,266.8867779969502,1.8571887446835071,0.5792072290100249
NYG,30.00782632312483,140.8594966294578,1.2648620057285596,34.702735988703004,21.86293724026457,227.3888191421367,1.3204086525358727,0.7387741355890617
CIN,28.85326902033009,135.356031352798,0.9596678087082868,36.54242525776474,24.058291593530402,265.95774839410745,1.4953096066603424,0.9675400004840031
TEN,27.6888067958925,102.17299882622459,0.7174631999075635,35.56182442414492,24.94225061605729,271.54053974304765,1.453849240991963,0.898548215960171
BAL,23.522805815477334,100.25656557239131,0.5860718609391181,41.87772863004219,26.837648001831642,238.2857234097818,1.2564819284510957,0.8904695905040066
JAC,26.13427794870091,102.62566447858308,0.8906007505694205,39.57145491662209,26.836586757570757,271.7769090519971,1.6391792471314155,0.9356598975066462
SEA,30.939358389225287,127.10802615152842,1.214575518290723,38.493759769088626,25.75206168878744,270.6945184774943,1.4224685785286797,0.7542902541769017
NYJ,32.322504822552006,129.17647768086337,0.7999347450790459,33.40922293238256,21.27605484843406,179.4529779096738,1.2854736018566495,0.9270878529241166
