team,off_rus_att_rat,off_rus_yds_rat,off_rus_tds_rat,off_pas_att_rat,off_cmp_rat,off_pas_yds_rat,off_pas_tds_rat,off_int_rat
KC,22.83311173555869,106.98844080257815,0.8966874166719405,37.602095059235744,25.150752502571127,294.18928661983074,2.2621623738910386,0.7259550393508779
LAC,23.01914795916152,81.74057613479968,0.773129532142732,42.179819004999246,28.289530081637775,272.8750763966967,1.7257734756467435,0.7875124749483511
ARI,25.35639576504534,110.37794466614514,0.8996145495394567,39.76060793772656,26.947874060310408,237.04621715214887,1.357808498463402,0.616010417942124
ATL,31.055524972821093,147.9664363184281,0.9906698531467766,27.52892500526193,18.671823293596066,212.18535660095804,1.3652347749771778,0.8813177634443758
BAL,27.91013442436588,154.60827213267714,0.8118680622891152,30.217579024153945,19.367355025332216,208.88335625590236,1.7464777901181974,0.6967339955338306
BUF,23.809169580104257,116.32313351372125,0.7253688883764885,37.20911631577952,24.297343172151123,288.8025656834598,2.1089958246872174,0.9467841517658344
CAR,22.126126463958162,101.17482907462961,0.8885357685909673,28.814177015202016,16.76391939185621,204.32438978960553,1.1234932718465538,0.6577371067585143
CHI,33.30762111399603,168.83360399236105,0.9668295200807957,20.318557457056063,12.376262267580644,155.63614901517263,1.2018905367405008,0.5542638801598595
CIN,22.545268680352788,76.64734702815258,0.659263827323635,37.724395121094624,26.026432056373995,276.5795418952994,1.7944056920511535,0.9884285819791916
CLE,31.978242094815723,164.43167876355625,1.360651638341822,26.149338756818285,16.295220777828,211.47280393842016,1.1896083585677275,0.9556626654713433
DAL,26.666191464831567,122.90547208088411,0.9444231727260721,33.876766716336796,21.170379366941518,210.77297805961985,1.3018945820799244,0.5455951626494772
DEN,24.578481659191993,104.7033491049235,0.6561730483148335,34.955026237646216,21.77065841398433,248.01499205812786,1.0592846517552366,0.4173313932716777
DET,24.195809383855657,126.69275782763032,1.10058978939671,33.80854269689028,22.02620161505841,247.83654325844174,1.5875310758011314,0.6012427712547502
GB,23.742358315510295,116.04420493636901,0.6309066385746895,34.8843961807443,23.74275573476658,233.8788890014986,1.4921449388520176,0.3764485293620108
HOU,21.613482033153343,80.84369002382591,0.575728389626062,32.445801907026244,21.000558689956957,205.57448243838684,1.2654684096361857,0.5956101692427284
IND,24.199269640178056,98.15092119624192,0.6572886322913175,39.23390426452775,27.254480608436143,269.4864259053824,1.317522496593551,0.9514739611990799
JAC,24.796657912599226,127.15818706882257,0.9501894628550519,34.25935729296398,21.65648627882605,228.55526751430426,1.3220440490407643,0.8958530611582468
LAR,19.935231453251426,63.4614429666176,0.7583233331858208,36.62639822881235,25.794197932538268,244.18855399401542,1.3513038052493562,1.2558315094689882
LV,20.202833647188836,96.5010045027655,0.7479551134655574,35.408893865036255,22.623543899438573,237.7524988393678,1.4085949730269223,0.925615245294843
MIA,21.355351420373957,76.81685100461517,0.6496579946983031,36.784304283322555,24.657081157505598,303.69738765542223,1.7257590979192772,0.6313266795642929
MIN,22.52389267185678,98.43898453772348,0.9349094135344818,36.39495435471077,24.101291357235958,242.3388235954429,1.5562934556498977,0.5601560333896399
NE,27.00294138764071,112.35957910814462,0.9494962352543476,29.79916756494309,21.508056279883917,233.77925066857102,1.2595231160152045,1.008931963743017
NO,26.192220406955443,131.12346529326086,0.9271116404246973,32.39968137258474,21.33509034027348,253.01606092253053,1.6601992768249978,1.1109283725546772
NYG,29.72926533337113,149.9110175725307,0.9537494425280365,27.215202951343947,18.832209554091868,174.47395549682108,1.110934193239927,0.3456131572646586
NYJ,21.54824143581231,98.12901395302652,0.8854181382352082,39.483130865740186,22.739271810226104,242.38453416672218,1.2289460644640584,0.7426817406725348
PHI,32.94110676405149,148.8668201576467,1.5673322471926405,29.00682679228126,19.450728303069916,246.9074444200095,1.3352475699681972,0.372804227828533
PIT,22.90049770908229,88.01144826777765,0.5994261751364036,41.988347212531735,27.889145893405924,243.27680578207082,1.206605164905754,1.0386806591216322
SEA,22.05260053179074,115.29048461978289,0.8183710345368828,28.960759901061323,21.404468282688963,222.78510455170698,1.5395446057714064,0.8501829156696707
SF,26.28257718839468,120.06665824726485,0.9157955735397467,28.809894302115833,17.27861496364244,210.45770722002928,1.3177481698367772,0.9759967964228635
TB,19.73923102224118,60.50504656432669,0.5671036327445683,39.92927073277335,26.537404888322712,256.7710687702627,1.2945597105403042,0.4906399530687723
TEN,28.813619145145395,124.58582038271028,0.944707008652847,23.849503565684117,15.664481017397632,177.10791642514903,1.234086158417734,0.7003333414703151
WAS,25.22270845387425,95.06080488524994,0.600026674571963,36.690379081757,23.77067941885643,246.8782398832274,1.6331256783016994,0.7248649707552605
