player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Josh Jacobs,RB,GB,2,2,248,2,0.7043044885823022,0.4510963632619488,0.7606418701496189,0.1409456938809199,0.14551377050270606,0.1519708123540199,0.12056965993638188,0,0.01150778332564091,NA
Christian Watson,WR,GB,2,2,24,0,0.004605310278927819,0.004111627332647028,0.0030875273205807764,0.17889226341034833,0.1577439245458711,0.20906655105041622,0.1639083679919933,0,0.01120127554231527,NA
John FitzPatrick,TE,GB,2,2,1,0,0,0,0,0.014178590522467872,0.019867738550594528,0.007287731176900273,0.00773675027882955,0,0.01181261276381488,NA
Bo Melton,WR,GB,2,2,11,0,0.004625119455312505,0.004936332256049611,0.003333137249274283,0.037525818801884415,0.03197975054682466,0.03146712895640091,0.03402197161763812,0,0.01145764276423446,NA
Jayden Reed,WR,GB,2,2,57,1,0.030576161389596433,0.1394713444016742,0.03858279496570709,0.1901868269815382,0.18802599328851577,0.18106882601548846,0.27584005545663587,0,0.01368662498776206,NA
Tucker Kraft,TE,GB,2,2,38,1,5.499442363140676e-4,2.1896286598349664e-4,2.917154722960462e-4,0.16847629632007968,0.17766927182901743,0.18623789288421957,0.15918966894316255,0,0.01122099609784752,NA
Dontayvion Wicks,WR,GB,2,2,21,0,1.6743383764242378e-12,6.78688763858131e-13,8.918729982310012e-13,0.1477635090022721,0.14120798201480375,0.13042253436899962,0.1202719678336444,0,0.01604351109805731,NA
Ben Sims,TE,GB,2,2,3,0,0,0,0,0.009955342182949904,0.009514439673892035,0.009574565685586093,0.00978724500369581,0,0.01175345109721814,NA
Malik Heath,WR,GB,2,2,6,0,0,0,0,0.02774471195588884,0.03353583740599724,0.027558988879565132,0.04040141950626863,0,0.01153652498636344,NA
Chris Brooks,RB,GB,2,0,29,0,0.10752064565487687,0.19540389393861685,0.07674205956460843,0.06266778969387991,0.07241866412725444,0.04757456662507737,0.048234114608102806,0,0.01175345109721814,NA
Emanuel Wilson,RB,GB,2,2,77,0,0.10465900890498223,0.17169153147897456,0.07713986289509744,0.02166315724777092,0.02252262751452304,0.017770402003326545,0.0200387788236471,0,0.01314402998643337,NA
Allen Robinson,WR,DET,2,0,2,0,0,0,0,0.030105275136492686,0.02831965132703669,0.024192295305112004,0.028110445298286078,0,0.01116183443125078,NA
Tim Patrick,WR,DET,2,0,18,0,0,0,0,0.09858849744907325,0.09981139869477833,0.11794133211691758,0.09344834386733028,0,0.01183233331934712,NA
David Montgomery,RB,DET,2,2,193,2,0.4763114509371257,0.39215152289632366,0.41594885474831467,0.08918823282802238,0.09711748227848097,0.09882338661999428,0.08272805879308878,0,0.01053133610260283,NA
Craig Reynolds,RB,DET,1,2,12,1,0.016818373811514846,0.025131726386203465,0.022296852702891237,2.4489762718211597e-4,2.4427267724242427e-4,2.4561886205967274e-4,2.527989350024498e-4,0,0.01425852109819718,NA
