player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Mark Ingram,RB,NO,2,14,54,2,0.23596983957902654,0.18373737512145846,0.15113705126375143,0.05342140903482585,0.054693212224041096,0.04593664217050106,0.0425112482410338,0,0.00429893186486267,NA
Nick Vannett,TE,NO,1,7,1,0,0,0,0,0.02270006705690369,0.02309921670792353,0.023114793762934214,0.021887020507381158,0,0.00270647060928084,NA
Dwayne Washington,RB,NO,1,0,4,0,0.003908222622741276,0.0037582308828547533,0.003484367637890106,0,0,0,0,0.21,0.007,NA
Zach Wood,TE,NO,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
Alvin Kamara,RB,NO,2,13,83,2,0.5571993067321832,0.4791439162485324,0.3521217352906412,0.21019690877494823,0.22290571482034818,0.18806225909650875,0.16602904441419128,0,0.00270647060928084,NA
Taysom Hill,TE,NO,2,12,27,1,0.14672686047642006,0.2195744211508754,0.18089659638500383,0.007967847901175962,0.008232175325016862,0.007798790620927352,0.0075004846009125315,0,0.00649552946227403,NA
Tre Quan Smith,WR,NO,2,11,9,0,0,0,0,0.13286976123187863,0.13548009785011964,0.15570885167641663,0.20143608071342803,0,0.00723321958047426,NA
Marquez Callaway,WR,NO,2,17,9,0,0,0,0,0.14110428479064882,0.12938978645572302,0.12997105328096706,0.11327883325894411,0,0.00270647060928084,NA
Juwan Johnson,TE,NO,2,14,14,0,0,0,0,0.11362746363865146,0.11415701488483573,0.11596676924895723,0.09024941505052833,0,0.00270647060928084,NA
Chris Olave,WR,NO,2,0,25,1,0,0,0,0.2929157487068775,0.28638399543886256,0.3089296857136795,0.3408816109780153,0,0.00649552946227403,NA
A J Green,WR,ARI,2,16,10,0,0,0,0,0.12117846816946097,0.1156285782398759,0.10058605074778204,0.10092111642298963,0,0.00270647060928084,NA
Zach Ertz,TE,ARI,2,17,35,0,2.3629334890014396e-4,1.9563131749435905e-4,5.254154346897268e-4,0.21566234106862042,0.22726245511102205,0.22036669059448336,0.1846859235762387,0,0.00270647060928084,NA
Stephen Anderson,TE,ARI,1,17,1,0,0,0,0,0.008302091736775215,0.00914431823153963,0.00840023794829908,0.00801063718349172,0,0.00270647060928084,NA
Greg Dortch,WR,ARI,2,0,21,0,0,0,0,0.04573953835154701,0.05164542221421736,0.054666640575432954,0.046900701579587624,0.21,0.007,NA
Eno Benjamin,RB,ARI,2,9,60,0,0.5917052428457671,0.44609900918732215,0.514797685301988,0.06794598916236766,0.0790102978576888,0.07722993237762656,0.05774967471848601,0,0.00270647060928084,NA
Rondale Moore,WR,ARI,2,14,19,0,0.014729993415569078,0.004468205870592486,0.025499759013126636,0.17712297937942945,0.18622840587575742,0.16482882095056295,0.1394926363143782,0,0.01090028085788561,NA
Trey McBride,TE,ARI,1,0,3,0,0,0,0,0.0512039746495784,0.04997815440859284,0.04591413497824022,0.04709321650154762,0,0.00649552946227403,NA
Keaontay Ingram,RB,ARI,2,0,3,0,0.1619608651585047,0.18718992962258862,0.09667362489724775,0.008681018768073324,0.009319070307952159,0.009297606440289567,0.00853429391287541,0,0.00649552946227403,NA
