team,off_rus_att_rat,off_rus_yds_rat,off_rus_tds_rat,off_pas_att_rat,off_cmp_rat,off_pas_yds_rat,off_pas_tds_rat,off_int_rat
ARI,24.771450185928416,112.70844247091232,1.017211878610697,37.10484966495044,24.35612687607549,234.69173390680385,1.511710491555152,0.5339106146454807
ATL,26.875675862319174,116.84796850259245,0.8817072116867419,32.293370268809504,20.416355904128956,221.10893419296036,1.2356743443340061,0.9539339371033891
BAL,23.763245093275803,106.30330847852807,0.7440964509732306,31.831316937268802,20.18005931365069,240.12077703491076,1.7600223546218756,0.6951317888924016
BUF,23.719218790612615,107.94897995853866,0.795669861694674,35.559726550171376,23.876008566625636,263.71661055666516,2.0448882338826344,0.9468710909814109
CAR,21.745125164246073,92.66966199827624,0.928091194334417,29.894468378068424,17.16924220778447,199.93883419109432,1.214867476200386,0.7072617242726631
CHI,27.76461125764166,116.46673913708992,0.8586438002857159,22.402891808201677,13.25427325893695,153.95852163913295,1.2584882964022654,0.623231963823606
CIN,25.99532648103549,100.09143952454662,0.6605375286406785,37.80373371186213,24.879397023607485,258.70582049670077,1.6431788096616142,1.1530620508495502
CLE,30.070682964708652,154.82612827765442,1.0719177535075908,27.29418396170736,17.004158962467955,186.84684285169743,1.257450986484237,0.917036281161957
DAL,23.98148642635125,104.14324776902606,0.7471861919953299,37.25263734220157,22.970988541856283,236.95749519875352,1.4659355247638142,0.5595623512392074
DEN,23.71760845384019,109.96405858554196,0.6406887507150941,33.03647687970922,21.033084526763805,247.17550271341787,1.336352890894366,0.3326341476342043
DET,23.674102268845292,134.00772699817279,1.0171841875511651,33.04787326595086,20.653845189477092,216.54780181315962,1.6840857587749727,0.477819193195833
GB,24.51422093719791,118.78541797680356,0.8548816206123542,32.82243759540364,22.32132505384178,240.3583280582965,1.5040630376979298,0.2945266302047299
HOU,23.27172200106447,82.87428250362584,0.606952405185385,33.46604459584748,20.621452253941175,208.37259363357924,1.3244480738781907,0.40580346484108104
IND,25.807607651886734,122.70470066186705,0.8276745505830936,35.37113449145531,22.593027459217335,243.86428901626604,1.263715642803396,0.948893907632492
JAC,22.79048114758535,100.05096277506861,0.859034682230478,34.71998449896888,22.024606186784677,230.37833037307766,1.263218597403795,0.9193881151871104
KC,22.733943246620186,104.72843096581745,0.7872539345445425,37.18759966154959,25.47313895725223,273.9997437090156,2.149988214554959,0.5938718939687377
LAC,25.21436963979182,89.47736107347662,0.6626344153394601,38.34226882523696,26.18768734663977,273.7500412471471,1.9843044904389129,0.795918059286065
LAR,22.028071372897394,75.3531841824422,0.6912000265512402,36.039992819781176,24.848022264138653,249.3102343196153,1.771246424064163,1.3689367156522545
LV,19.37879052933303,78.18447433304516,0.6289835142879059,35.946727317236075,23.075617778523196,255.94293613160045,1.5355778822675477,1.0512459947366317
MIA,22.584478627071977,84.19749120115593,0.6358766178077235,35.80396494004414,24.240885099341607,274.7531241804275,1.7776374433014934,0.5892409146964477
MIN,22.318530167969822,98.24379925814573,0.5958589554867562,35.365165381073645,23.005053794759515,242.945732513021,1.616799355962563,0.5647997871287626
NE,24.762725247913263,101.6874642134829,0.7936049106500931,30.62373436336918,20.533542038558597,222.67898040442242,1.3332550232735003,0.8081309431365095
NO,22.489474975228017,113.03361550226863,0.7565381280925552,31.5062268135444,20.14847036294282,223.01685493926237,1.5479809556690989,1.0882149380464505
NYG,25.964288715980583,128.39292767080013,0.7183061913328571,28.788091803118753,19.234741848790264,191.59276008474458,1.3332730430624138,0.4116891049371807
NYJ,19.709450064611012,91.77261124988749,0.6318239370452639,40.04575325794996,24.10239005599238,237.12953275035545,1.4226480063431954,0.6040370242662945
PHI,29.85758701006094,149.57497457711895,1.431962574553289,29.429590093104004,19.374210931362214,238.50908644202087,1.1498233622228506,0.4782511252079439
PIT,22.69757041818457,86.947105444683,0.6218375600579069,36.68218191292739,22.175045869027937,211.68573876841722,1.311969011099923,0.8718091848735363
SEA,19.133431097336633,82.55269206508588,0.64959886093976,28.209037515494096,20.58533654939425,199.24526843567787,1.426787078805285,0.983601041764012
SF,30.78691451920028,136.24832650430014,1.0064675095007687,27.10437829160828,15.914682768877904,184.65868644028012,1.1661792724040925,0.9499350884912735
TB,25.548926593570595,102.45016440007959,0.6627352972853254,34.41823253493964,21.762792184891186,228.69832486577144,1.5682479104306286,0.6581558355410377
TEN,25.315015980195337,98.4410485920258,0.7741409367516469,29.161619658949643,18.301139545287903,207.03886861457352,1.358444785830315,0.8056557878841717
WAS,24.816318542690755,95.30973900360326,0.7027744261344944,35.6869140596213,23.14656608437577,255.71205633033077,1.881115326430013,0.6766138587450146
