"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Austin Ekeler",LAC,"at ARI","4 out of 5 stars","A+","18.5"
"2","Derrick Henry",TEN,"vs. CIN","2 out of 5 stars","A+","17.2"
"3","Christian McCaffrey",SF,"vs. NO","2 out of 5 stars","A","17.0"
"4","Saquon Barkley",NYG,"at DAL","3 out of 5 stars","A","16.7"
"5","Jonathan Taylor",IND,"vs. PIT","2 out of 5 stars","A","16.2"
"6","Josh Jacobs",LV,"at SEA","4 out of 5 stars","A","16.0"
"7","Kenneth Walker III",SEA,"vs. LV","3 out of 5 stars","A","16.0"
"8","Nick Chubb",CLE,"vs. TB","3 out of 5 stars","A","15.3"
"9","Dalvin Cook",MIN,"vs. NE","3 out of 5 stars","A","15.1"
"10","Travis Etienne Jr.",JAC,"vs. BAL","4 out of 5 stars","A","15.0"
"11","Tony Pollard",DAL,"vs. NYG","3 out of 5 stars","A-","14.4"
"12","Rhamondre Stevenson",NE,"at MIN","3 out of 5 stars","A-","14.2"
"13","Aaron Jones",GB,"at PHI","4 out of 5 stars","A-","13.6"
"14","Alvin Kamara",NO,"at SF","2 out of 5 stars","B+","13.3"
"15","Jeff Wilson Jr.",MIA,"vs. HOU","5 out of 5 stars","B+","13.2"
"16","James Conner",ARI,"vs. LAC","4 out of 5 stars","B","13.0"
"17","Dameon Pierce",HOU,"at MIA","2 out of 5 stars","B","12.4"
"18","David Montgomery",CHI,"at NYJ","3 out of 5 stars","B","11.8"
"19","Najee Harris",PIT,"at IND","3 out of 5 stars","B","11.6"
"20","Miles Sanders",PHI,"vs. GB","4 out of 5 stars","B","11.3"
"21","Jamaal Williams",DET,"vs. BUF","3 out of 5 stars","B","11.2"
"22","Antonio Gibson",WAS,"vs. ATL","4 out of 5 stars","B-","11.1"
"23","Devin Singletary",BUF,"at DET","4 out of 5 stars","B-","11.1"
"24","Rachaad White",TB,"at CLE","4 out of 5 stars","C+","10.9"
"25","Latavius Murray",DEN,"at CAR","4 out of 5 stars","C+","10.7"
"26","Cordarrelle Patterson",ATL,"at WAS","2 out of 5 stars","C+","10.7"
"27","D'Onta Foreman",CAR,"vs. DEN","3 out of 5 stars","C+","10.5"
"28","Isiah Pacheco",KC,"vs. LAR","3 out of 5 stars","C+","10.5"
"29","Leonard Fournette",TB,"at CLE","4 out of 5 stars","C","10.3"
"30","Ezekiel Elliott",DAL,"vs. NYG","3 out of 5 stars","C","9.5"
"31","D'Andre Swift",DET,"vs. BUF","3 out of 5 stars","C","9.3"
"32","Samaje Perine",CIN,"at TEN","2 out of 5 stars","C","9.2"
"33","Michael Carter",NYJ,"vs. CHI","4 out of 5 stars","C","8.9"
"34","Raheem Mostert",MIA,"vs. HOU","5 out of 5 stars","C","8.2"
"35","Kenyan Drake",BAL,"at JAC","4 out of 5 stars","C-","8.2"
"36","Brian Robinson Jr.",WAS,"vs. ATL","4 out of 5 stars","C-","8.1"
"37","Elijah Mitchell",SF,"vs. NO","2 out of 5 stars","C-","8.0"
"38","Damien Harris",NE,"at MIN","3 out of 5 stars","C-","7.9"
"39","Cam Akers",LAR,"at KC","3 out of 5 stars","D+","7.2"
"40","Kareem Hunt",CLE,"vs. TB","3 out of 5 stars","D","7.2"
"41","Tyler Allgeier",ATL,"at WAS","2 out of 5 stars","D","7.1"
"42","James Robinson",NYJ,"vs. CHI","4 out of 5 stars","D","6.7"
"43","AJ Dillon",GB,"at PHI","4 out of 5 stars","D","6.5"
"44","James Cook",BUF,"at DET","4 out of 5 stars","D","6.2"
"45","Kyren Williams",LAR,"at KC","3 out of 5 stars","D","5.9"
"46","Jerick McKinnon",KC,"vs. LAR","3 out of 5 stars","D-","5.8"
"47","Gus Edwards",BAL,"at JAC","4 out of 5 stars","D-","5.6"
"48","Dontrell Hilliard",TEN,"vs. CIN","2 out of 5 stars","F","5.6"
"49","Joe Mixon",CIN,"at TEN","2 out of 5 stars","D+","5.4"
"50","Kenneth Gainwell",PHI,"vs. GB","4 out of 5 stars","F","5.3"
"51","Keaontay Ingram",ARI,"vs. LAC","4 out of 5 stars","F","5.1"
"52","Alexander Mattison",MIN,"vs. NE","3 out of 5 stars","F","4.6"
"53","Chuba Hubbard",CAR,"vs. DEN","3 out of 5 stars","F","4.5"
"54","Rex Burkhead",HOU,"at MIA","2 out of 5 stars","F","4.4"
"55","Justin Jackson",DET,"vs. BUF","3 out of 5 stars","F","4.2"
"56","Trestan Ebner",CHI,"at NYJ","3 out of 5 stars","F","4.1"
"57","Matt Breida",NYG,"at DAL","3 out of 5 stars","F","4.0"
"58","Caleb Huntley",ATL,"at WAS","2 out of 5 stars","F","3.8"
"59","Isaiah Spiller",LAC,"at ARI","4 out of 5 stars","F","3.8"
"60","Justice Hill",BAL,"at JAC","4 out of 5 stars","F","3.7"
"61","Raheem Blackshear",CAR,"vs. DEN","3 out of 5 stars","F","3.7"
"62","Jaylen Warren",PIT,"at IND","3 out of 5 stars","F","3.7"
"63","Boston Scott",PHI,"vs. GB","4 out of 5 stars","F","3.6"
"64","Nyheim Hines",BUF,"at DET","4 out of 5 stars","F","3.6"
"65","Deon Jackson",IND,"vs. PIT","2 out of 5 stars","F","3.6"
"66","Travis Homer",SEA,"vs. LV","3 out of 5 stars","F","3.5"
"67","Marlon Mack",DEN,"at CAR","4 out of 5 stars","F","3.4"
"68","JaMycal Hasty",JAC,"vs. BAL","4 out of 5 stars","F","3.2"
"69","Ameer Abdullah",LV,"at SEA","4 out of 5 stars","F","3.2"
"70","Trayveon Williams",CIN,"at TEN","2 out of 5 stars","F","3.1"
"71","Sony Michel",LAC,"at ARI","4 out of 5 stars","F","2.9"
"72","Ty Johnson",NYJ,"vs. CHI","4 out of 5 stars","F","2.9"
"73","David Johnson",NO,"at SF","2 out of 5 stars","F","2.8"
"74","Zack Moss",IND,"vs. PIT","2 out of 5 stars","F","2.4"
"75","Hassan Haskins",TEN,"vs. CIN","2 out of 5 stars","F","2.4"
"76","Eno Benjamin",HOU,"at MIA","2 out of 5 stars","F","2.4"
"77","Brandon Bolden",LV,"at SEA","4 out of 5 stars","F","2.3"
"78","Kyle Juszczyk",SF,"vs. NO","2 out of 5 stars","F","2.2"
"79","Malik Davis",DAL,"vs. NYG","3 out of 5 stars","F","2.2"
"80","Benny Snell Jr.",PIT,"at IND","3 out of 5 stars","F","2.2"
"81","Darrell Henderson Jr.",FA,"-","-","F","2.0"
"82","Dwayne Washington",NO,"at SF","2 out of 5 stars","F","1.8"
"83","Ke'Shawn Vaughn",TB,"at CLE","4 out of 5 stars","F","1.8"
"84","Avery Williams",ATL,"at WAS","2 out of 5 stars","F","1.8"
"85","Mark Ingram II",NO,"at SF","2 out of 5 stars","F","1.8"
"86","Dare Ogunbowale",HOU,"at MIA","2 out of 5 stars","F","1.8"
"87","Devine Ozigbo",DEN,"at CAR","4 out of 5 stars","F","1.8"
"88","Tyrion Davis-Price",SF,"vs. NO","2 out of 5 stars","F","1.8"
"89","Chris Evans",CIN,"at TEN","2 out of 5 stars","F","1.7"
"90","Reggie Gilliam",BUF,"at DET","4 out of 5 stars","F","1.7"
"91","Jordan Wilkins",IND,"vs. PIT","2 out of 5 stars","F","1.7"
"92","Zamir White",LV,"at SEA","4 out of 5 stars","F","1.7"
"93","Alec Ingold",MIA,"vs. HOU","5 out of 5 stars","F","1.6"
"94","D'Ernest Johnson",CLE,"vs. TB","3 out of 5 stars","F","1.6"
"95","Salvon Ahmed",MIA,"vs. HOU","5 out of 5 stars","F","1.6"
"96","J.K. Dobbins",BAL,"at JAC","4 out of 5 stars","F","1.6"
"97","Zander Horvath",LAC,"at ARI","4 out of 5 stars","F","1.6"
"98","Melvin Gordon III",FA,"-","-","F","1.5"
"99","Joshua Kelley",LAC,"at ARI","4 out of 5 stars","F","1.5"
"100","DeeJay Dallas",SEA,"vs. LV","3 out of 5 stars","F","1.5"
"101","Jordan Mason",SF,"vs. NO","2 out of 5 stars","F","1.4"
"102","Ronald Jones II",KC,"vs. LAR","3 out of 5 stars","F","1.4"
"103","Damien Williams",ATL,"at WAS","2 out of 5 stars","F","1.3"
"104","Ronnie Rivers",LAR,"at KC","3 out of 5 stars","F","1.0"
"105","Kene Nwangwu",MIN,"vs. NE","3 out of 5 stars","F","-"
"106","Anthony McFarland Jr.",PIT,"at IND","3 out of 5 stars","F","-"
"107","Gary Brightwell",NYG,"at DAL","3 out of 5 stars","F","-"
"108","Snoop Conner",JAC,"vs. BAL","4 out of 5 stars","F","-"
"109","Qadree Ollison",DAL,"vs. NYG","3 out of 5 stars","F","-"
