player,team,py_games_played,games_played,pas_att_rat,cmp_rat,pas_yds_rat,pas_tds_rat,int_rat
Jared Goff,DET,17,3,35.030730788135486,24.40354033259927,270.92947884375894,1.5344109126702683,0.04410949739978564
Kirk Cousins,MIN,17,3,41.159786650206435,28.152913083035198,313.64204466919057,1.9238951186877113,0.03539326749542301
Justin Herbert,LAC,17,3,40.90325696199961,29.62375326373921,301.6633496452418,1.672880341976182,0
Patrick Mahomes,KC,17,3,39.07149461327218,26.513140076015542,301.01488108135794,1.972664998722574,0
Dak Prescott,DAL,12,3,34.84855350334062,23.977607198158264,251.8126420239387,1.6711100975423754,0.06793022976192065
Mac Jones,NE,14,3,36.6904299903193,24.674447342554192,240.78025514785097,1.4024066318124913,0.27083070243144547
Trevor Lawrence,JAC,17,3,35.97733945379645,23.828778496352808,247.96638255744526,1.2143969583035894,0.21487468816783364
Geno Smith,SEA,17,3,33.22553596252945,23.38249205778309,247.8440041735369,1.5109471409800663,0.04240887869308991
Brock Purdy,SF,6,3,25.896876280341168,15.795131755159899,214.14573868038127,1.2623977817200374,0.17443053782812004
Deshaun Watson,CLE,6,3,26.731258350101204,14.893152850106567,187.18934647291186,1.1072132140883235,0.4187363997535115
Baker Mayfield,TB,12,3,29.75247711962935,19.284620797614966,213.39071827098405,1.2621870886316355,0.17322015458826093
Desmond Ridder,ATL,4,3,24.34081758238866,13.670577333374428,169.03796656481143,0.9767856259140208,0.26493626935063486
Russell Wilson,DEN,15,3,31.982452724743858,20.96112246764611,250.1785515498928,1.5792407729517672,0.04574616887676494
Kenny Pickett,PIT,12,3,30.293311838309837,18.144783555868795,207.27617695619674,1.0363415789167199,0.567267278088152
Joshua Dobbs,ARI,2,3,25.69048226159341,14.56701044115352,175.6191844631139,0.9453822234113224,0.2666986046863272
Josh Allen,BUF,16,3,36.836690906831265,24.903981304700192,262.4757969592009,1.805608174706889,0.21453152608859685
Joe Burrow,CIN,16,3,37.89980089005852,24.505784503067904,251.15172157925977,1.666447900020919,0.03139438523529386
Jalen Hurts,PHI,15,3,30.35253519782932,20.26748541950757,230.77284764573187,1.2687298994742868,0.1282148768138654
Sam Howell,WAS,1,3,24.6306019391062,13.739719511178787,190.1568301741492,1.097540112112431,0.5599296803798467
Daniel Jones,NYG,16,3,32.092155238409156,22.742050670134386,225.29415170102263,1.120836974505925,0.28998273043451733
Justin Fields,CHI,15,3,25.082444505255346,15.203623959352408,182.0018108636102,1.1151778894726248,0.46079345842518027
Derek Carr,NO,15,3,34.88363021908679,22.71814636215438,262.26583370985253,1.329812396136368,0.2662474233680341
Tua Tagovailoa,MIA,13,3,33.31229678311758,22.706117669543413,305.23690912472284,1.7711184499610877,0.1615797457919006
Zach Wilson,NYJ,9,3,26.434754599595887,13.974386660276629,181.8137539307998,1.0178399713626065,0.5207193170813259
Ryan Tannehill,TEN,12,3,29.51319767699784,19.55741702714746,230.9205427744596,1.155169753423597,0.3525920505428607
Jimmy Garoppolo,LV,10,3,30.40328772123769,21.019445075363723,251.8695841071497,1.4819052976660823,0.4191435954994631
Lamar Jackson,BAL,11,3,28.695619224376248,19.700488549627536,216.93228995061568,1.318127458318635,0.20413663438931723
Jordan Love,GB,1,3,31.619728253173257,18.050584419752578,226.65744814633365,1.5541953810306,0.3810827255713002
Matthew Stafford,LAR,9,3,37.98338201793064,25.627802730692448,284.9074493510671,1.473033575198366,0.3463082666478767
C J Stroud,HOU,0,3,38.050787705314136,23.495795366862055,267.4377842449111,1.2250738619316075,0.7218365672014355
Gardner Minshew,IND,2,2,30.80104457101617,20.74433479389488,229.61047796022868,1.5178355576815687,0.3860882826490779
Andy Dalton,CAR,14,1,36.87227679731164,24.173567984332447,260.51178478350886,1.4126919157340132,0.4435817445272746
Blaine Gabbert,KC,1,1,23.78446287319776,12.620671470922892,173.86697034286277,1.0972326914651669,0.6525577494001329
Mike White,MIA,4,1,39.95979627873251,26.14235804496724,291.08730385512376,1.473160802366239,0.820794472610962
Jameis Winston,NO,3,1,29.72427719379781,18.51381309654079,219.6623722939146,1.6014890449841248,0.3058183346788642
Bryce Young,CAR,0,2,35.741972186700245,22.07346269074451,218.24627192470777,1.2004713376770892,0.9267213376770892
Anthony Richardson,IND,0,2,34.4628039677301,21.10922148289843,230.91259384189456,1.191671841168455,0.8916718411684552
Tom Brady,NA,17,0,42.553993267548066,29.576812595417227,289.5995956388244,1.6904418434780537,0.06014104825470931
Sam Darnold,SF,6,0,30.390495604102178,19.07692608689486,219.4145446092112,1.179256667100467,0.4527442820516855
