"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Austin Ekeler",LAC,"at ATL","4 out of 5 stars","A+","19.2"
"2","Derrick Henry",TEN,"at KC","3 out of 5 stars","A+","18.1"
"3","Alvin Kamara",NO,"vs. BAL","4 out of 5 stars","A+","17.0"
"4","Josh Jacobs",LV,"at JAC","4 out of 5 stars","A","16.7"
"5","Aaron Jones",GB,"at DET","5 out of 5 stars","A","16.5"
"6","Travis Etienne Jr.",JAC,"vs. LV","2 out of 5 stars","A","16.0"
"7","Kenneth Walker III",SEA,"at ARI","3 out of 5 stars","A","15.9"
"8","Dalvin Cook",MIN,"at WAS","2 out of 5 stars","A","15.0"
"9","Joe Mixon",CIN,"vs. CAR","2 out of 5 stars","A","14.9"
"10","Rhamondre Stevenson",NE,"vs. IND","3 out of 5 stars","A","14.7"
"11","Miles Sanders",PHI,"at HOU","5 out of 5 stars","A-","14.6"
"12","Dameon Pierce",HOU,"vs. PHI","3 out of 5 stars","A-","13.9"
"13","D'Onta Foreman",CAR,"at CIN","2 out of 5 stars","B+","13.5"
"14","Leonard Fournette",TB,"vs. LAR","2 out of 5 stars","B+","13.0"
"15","Raheem Mostert",MIA,"at CHI","3 out of 5 stars","B","12.2"
"16","Jamaal Williams",DET,"vs. GB","4 out of 5 stars","B","11.6"
"17","D'Andre Swift",DET,"vs. GB","4 out of 5 stars","B","10.8"
"18","Devin Singletary",BUF,"at NYJ","4 out of 5 stars","B","10.5"
"19","David Montgomery",CHI,"vs. MIA","3 out of 5 stars","B","9.9"
"20","Deon Jackson",IND,"at NE","2 out of 5 stars","B-","10.1"
"21","Antonio Gibson",WAS,"vs. MIN","3 out of 5 stars","B","9.2"
"22","Khalil Herbert",CHI,"vs. MIA","3 out of 5 stars","B-","8.2"
"23","Michael Carter",NYJ,"vs. BUF","2 out of 5 stars","B-","8.5"
"24","AJ Dillon",GB,"at DET","5 out of 5 stars","C+","8.1"
