player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Zach Pascal,WR,PHI,2,16,9,0,0.0021146238153953506,0.0011171782652251146,0.0015913476797684613,0.062019917344054876,0.06528338276132507,0.0723406680904042,0.0757161262727153,0,0.01000848807389994,NA
Dallas Goedert,TE,PHI,2,15,32,0,0,0,0,0.19587238476070146,0.2017772883788414,0.20127275546542822,0.178724276273426,0,0.00532722001365598,NA
Boston Scott,RB,PHI,2,16,24,0,0.20414425672207206,0.1288140409934007,0.11323956113648094,0.015013937525000048,0.01571241995780168,0.012622662145561344,0.013907043021281876,0,0.00567065591670047,NA
A J Brown,WR,PHI,2,13,39,0,1.4191250757555275e-4,1.7020083807403776e-4,1.5372039301820773e-4,0.283606438321109,0.27261918244527716,0.3161682024931802,0.3233259998658634,0,0.00270647060928084,NA
Miles Sanders,RB,PHI,2,12,125,0,0.45146041246458,0.538552074858928,0.57748716751264,0.06346345345800208,0.06543191785184838,0.050956986588541316,0.057414906965148615,0,0.00453197497543562,NA
Quez Watkins,WR,PHI,2,17,7,0,0.005771700967516104,5.279143368315143e-4,0.0021877248079707713,0.0714876802279223,0.06430673448282387,0.059351479227373063,0.063443105891673,0,0.00270647060928084,NA
DeVonta Smith,WR,PHI,2,17,38,0,0,0,0,0.22792546422189552,0.23534915699580405,0.21069528202924567,0.21303450005007543,0,0.00731235854850211,NA
Trey Sermon,RB,PHI,1,9,2,0,0.005765026143588803,0.008908479024048113,0.006827897141297362,0.0031357064879024422,0.003166212879545588,0.002959576685543493,0.0030885139466153813,0,0.00270647060928084,NA
Kenneth Gainwell,RB,PHI,2,16,29,0,0.08634364169613368,0.0902667379038641,0.06994418900826213,0.05130519944793133,0.05247535084164053,0.04325494028648085,0.04640716483546734,0,0.00710613170828835,NA
Jack Stoll,TE,PHI,2,16,2,0,0,0,0,0.018854478080286487,0.01633729356424423,0.02070331357613999,0.0166657274128561,0,0.00270647060928084,NA
Grant Calcaterra,TE,PHI,1,0,1,0,0,0,0,0.0073153401251944946,0.007541059840848092,0.009674133412101748,0.008272635464877616,0,0.00649552946227403,NA
Britain Covey,WR,PHI,2,0,0,2,0,0,0,0,0,0,0,0.21,0.007,NA
Rex Burkhead,RB,HOU,2,16,46,0,0.07016328241113641,0.07298706253433075,0.10248610604245804,0.14181088219450336,0.1582800376648492,0.12848759000118878,0.1223630478126077,0,0.00371581328529018,NA
Phillip Dorsett,WR,HOU,2,0,4,0,0,0,0,0.09032134502709464,0.06345499864828648,0.07145203961262213,0.07750309007956968,0.21,0.007,NA
Chris Moore,WR,HOU,1,12,10,0,0,0,0,0.09648115045271437,0.09166712131828189,0.10604941219704243,0.10593687679990652,0,0.00270647060928084,NA
O J Howard,TE,HOU,2,17,7,0,0,0,0,0.07324921699416492,0.07451554525370464,0.09715373357394726,0.06273862111314533,0,0.00270647060928084,NA
