player,team,pos,player_games,player_gs,pl_cmp,pl_pas_att,pl_pas_yds,pl_pas_tds,pl_rus_att,pl_rus_yds,pl_rus_tds,pl_tgt,pl_rec,pl_rec_yds,pl_rec_tds,pl_int,pl_fmb,pl_fl,touches,fl_per_tou
Keenan Allen,LAC,WR,10,10,0,0,0,0,0.1,0.8,0,8.9,6.6,75.2,0.4,0,0.1,0.0625368248772504,6.8,0.009196591893713295
Zach Wilson,NYJ,QB,9,9,14.666666666666666,26.88888888888889,187.55555555555554,0.6666666666666666,3.111111111111111,11.333333333333334,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.06948536097472267,3.3333333333333335,0.020845608292416804
Mack Hollins,LVR,WR,17,16,0.058823529411764705,0.058823529411764705,0.23529411764705882,0,0.23529411764705882,2.3529411764705883,0,5.529411764705882,3.3529411764705883,40.588235294117645,0.23529411764705882,0,0,0,3.6470588235294117,0
Joshua Palmer,LAC,WR,16,11,0,0,0,0,0.0625,0.25,0,6.6875,4.5,48.0625,0.1875,0,0.0625,0.020335515548281505,4.625,0.004396868226655461
Jahan Dotson,WAS,WR,12,10,0,0,0,0,0.16666666666666666,-0.5833333333333334,0,5.083333333333333,2.9166666666666665,43.583333333333336,0.5833333333333334,0,0,0,3.1666666666666665,0
Breece Hall,NYJ,RB,7,2,0,0,0,0,11.428571428571429,66.14285714285714,0.5714285714285714,4.428571428571429,2.7142857142857144,31.142857142857142,0.14285714285714285,0,0.14285714285714285,0.08933832125321486,14.285714285714286,0.006253682487725041
K J Osborn,MIN,WR,17,9,0,0,0,0,0.17647058823529413,0.35294117647058826,0,5.294117647058823,3.5294117647058822,38.23529411764706,0.29411764705882354,0,0.058823529411764705,0.01913930875132377,3.764705882352941,0.005083878887070376
Diontae Johnson,PIT,WR,17,17,0,0,0,0,0.4117647058823529,1.4705882352941178,0,8.647058823529411,5.0588235294117645,51.88235294117647,0,0,0.058823529411764705,0.01913930875132377,5.529411764705882,0.0034613643486436606
Courtland Sutton,DEN,WR,15,15,0,0,0,0,0.06666666666666667,0.3333333333333333,0,7.266666666666667,4.266666666666667,55.266666666666666,0.13333333333333333,0,0,0,4.4,0
Kareem Hunt,CLE,RB,17,0,0,0,0,0,7.235294117647059,27.529411764705884,0.17647058823529413,2.588235294117647,2.0588235294117645,12.352941176470589,0.058823529411764705,0,0.058823529411764705,0.01913930875132377,9.352941176470589,0.0020463411872484534
Marquise Brown,ARI,WR,12,10,0,0,0,0,0.08333333333333333,0.08333333333333333,0,8.916666666666666,5.583333333333333,59.083333333333336,0.25,0,0.08333333333333333,0.027114020731042007,5.75,0.004715481866268175
Brandin Cooks,HOU,WR,13,13,0,0,0,0,0.15384615384615385,0.5384615384615384,0,7.153846153846154,4.384615384615385,53.76923076923077,0.23076923076923078,0,0,0,4.615384615384615,0
Rachaad White,TAM,RB,17,8,0,0,0,0,7.588235294117647,28.294117647058822,0.058823529411764705,3.411764705882353,2.9411764705882355,17.058823529411764,0.11764705882352941,0,0.17647058823529413,0.11035910272455952,10.588235294117647,0.0104228041462084
DeAndre Hopkins,ARI,WR,9,9,0,0,0,0,0,0,0,10.666666666666666,7.111111111111111,79.66666666666667,0.3333333333333333,0,0.2222222222222222,0.10563738861611201,7.222222222222222,0.01462671534684628
Kenyan Drake,BAL,RB,12,5,0,0,0,0,9.083333333333334,40.166666666666664,0.3333333333333333,2.1666666666666665,1.4166666666666667,7.416666666666667,0.08333333333333333,0,0.08333333333333333,0.027114020731042007,10.583333333333334,0.0025619547147441267
Parris Campbell,IND,WR,17,16,0,0,0,0,0.29411764705882354,3.411764705882353,0,5.352941176470588,3.7058823529411766,36.64705882352941,0.17647058823529413,0,0.058823529411764705,0.01913930875132377,4.0588235294117645,0.004715481866268175
Sam Darnold,CAR,QB,6.000000000000001,6,13.666666666666664,23.33333333333333,190.49999999999997,1.1666666666666665,4.333333333333333,17.666666666666664,0.33333333333333326,0,0,0,0,0.49999999999999994,0.9999999999999999,0.425368248772504,4.499999999999999,0.0945262775050009
Dalton Schultz,DAL,TE,15,15,0,0,0,0,0,0,0,5.933333333333334,3.8,38.46666666666667,0.3333333333333333,0,0.06666666666666667,0.04169121658483361,3.8666666666666667,0.010782211185732828
Deshaun Watson,CLE,QB,6.000000000000001,6,16.499999999999996,28.33333333333333,183.66666666666663,1.1666666666666665,5.999999999999999,29.16666666666666,0.16666666666666663,0,0,0,0,0.8333333333333333,0.16666666666666663,0.05422804146208401,6.166666666666666,0.008793736453310922
Michael Carter,NYJ,RB,16,10,0,0,0,0,7.125,25.125,0.1875,3.375,2.5625,18,0,0,0.125,0.05942103109656301,9.75,0.006094464727852616
James Cook,BUF,RB,16,0,0,0,0,0,5.5625,31.6875,0.125,2,1.3125,11.25,0.0625,0,0.0625,0.039085515548281505,6.9375,0.005633948187139677
Pat Freiermuth,PIT,TE,16,8,0,0,0,0,0,0,0,6.125,3.9375,45.75,0.125,0,0,0,4,0
David Njoku,CLE,TE,14,14,0,0,0,0,0.14285714285714285,-0.5714285714285714,0,5.714285714285714,4.142857142857143,44.857142857142854,0.2857142857142857,0,0.07142857142857142,0.04466916062660743,4.357142857142857,0.010251938504467279
Gerald Everett,LAC,TE,16,11,0,0,0,0,0.0625,0,0,5.4375,3.625,34.6875,0.25,0,0,0,3.75,0
Darius Slayton,NYG,WR,16,11,0,0,0,0,0,0,0,4.4375,2.875,45.25,0.125,0,0.125,0.05942103109656301,2.9375,0.020228436117978896
Clyde Edwards Helaire,KAN,RB,10,6,0,0,0,0,7.1,30.2,0.3,2.3,1.7,15.1,0.3,0,0,0,8.9,0
Jordan Akins,HOU,TE,15,3,0,0,0,0,0,0,0,3.6,2.466666666666667,33,0.3333333333333333,0,0.06666666666666667,0.04169121658483361,2.533333333333333,0.016457059178223793
Tyler Higbee,LAR,TE,17,17,0,0,0,0,0,0,0,6.352941176470588,4.235294117647059,36.470588235294116,0.17647058823529413,0,0,0,4.294117647058823,0
Marquez Valdes Scantling,KAN,WR,17,11,0,0,0,0,0.058823529411764705,-0.17647058823529413,0,4.764705882352941,2.4705882352941178,40.411764705882355,0.11764705882352941,0,0,0,2.588235294117647,0
Devin Duvernay,BAL,WR,14,13,0,0,0,0,0.8571428571428571,6,0.07142857142857142,3.5,2.642857142857143,29.071428571428573,0.21428571428571427,0,0.07142857142857142,0.023240589198036007,3.5714285714285716,0.006507364975450082
Isaiah McKenzie,BUF,WR,15,8,0,0,0,0,0.6,3.6666666666666665,0.06666666666666667,4.333333333333333,2.8,28.2,0.26666666666666666,0,0,0,3.466666666666667,0
James Robinson,2TM,RB,11,5,0,0,0,0,10,38.63636363636363,0.2727272727272727,1.2727272727272727,1,4.636363636363637,0.18181818181818182,0,0.09090909090909091,0.02957893170659128,11.090909090909092,0.0026669528587910172
Richie James,NYG,WR,17,4,0,0,0,0,0.11764705882352941,0.35294117647058826,0,4.117647058823529,3.3529411764705883,33.470588235294116,0.23529411764705882,0,0.17647058823529413,0.11035910272455952,3.5294117647058822,0.0312684124386252
Tyler Conklin,NYJ,TE,17,16,0,0,0,0,0.11764705882352941,0.17647058823529413,0,5.117647058823529,3.411764705882353,32.470588235294116,0.17647058823529413,0,0.11764705882352941,0.03827861750264754,3.588235294117647,0.010667811435164069
J K Dobbins,BAL,RB,8,8,0,0,0,0,11.5,65,0.25,1,0.875,5.25,0.125,0,0,0,12.5,0
Damien Harris,NWE,RB,11,9,0,0,0,0,9.636363636363637,42,0.2727272727272727,2.090909090909091,1.5454545454545454,8.818181818181818,0,0,0,0,11.272727272727273,0
Chuba Hubbard,CAR,RB,15,2,0,0,0,0,6.333333333333333,31.066666666666666,0.13333333333333333,1.1333333333333333,0.9333333333333333,11.4,0,0,0.13333333333333333,0.06338243316966721,7.333333333333333,0.008643059068590983
Mitchell Trubisky,PIT,QB,5.4,5,21.666666666666664,33.33333333333333,231.85185185185185,0.7407407407407407,3.518518518518518,7.037037037037036,0.37037037037037035,0,0,0,0,0.9259259259259258,0,0,3.7037037037037033,0
Noah Fant,SEA,TE,17,16,0,0,0,0,0,0,0,3.7058823529411766,2.9411764705882355,28.58823529411765,0.23529411764705882,0,0,0,3,0
Russell Gage,TAM,WR,13,4,0,0,0,0,0,0,0,5.384615384615385,3.923076923076923,32.76923076923077,0.38461538461538464,0,0.07692307692307693,0.048105249905577234,4,0.012026312476394308
Alexander Mattison,MIN,RB,17,0,0,0,0,0,4.352941176470588,16.647058823529413,0.29411764705882354,1.0588235294117647,0.8823529411764706,5.352941176470588,0.058823529411764705,0,0,0,5.294117647058823,0
Rashid Shaheed,NOR,WR,12,6,0,0,0,0,0.3333333333333333,4.75,0.08333333333333333,2.8333333333333335,2.3333333333333335,40.666666666666664,0.16666666666666666,0,0.08333333333333333,0.027114020731042007,2.75,0.009859643902197094
Noah Brown,DAL,WR,16,13,0,0,0,0,0,0,0,4.625,2.6875,34.6875,0.1875,0,0.0625,0.039085515548281505,2.75,0.014212914744829637
DeVante Parker,NWE,WR,13,11,0,0,0,0,0,0,0,3.6153846153846154,2.3846153846153846,41.46153846153846,0.23076923076923078,0,0,0,2.4615384615384617,0
Marvin Jones,JAX,WR,16,10,0,0,0,0,0,0,0,5.0625,2.875,33.0625,0.1875,0,0,0,2.9375,0
Alec Pierce,IND,WR,16,12,0,0,0,0,0,0,0,4.875,2.5625,37.0625,0.125,0,0.0625,0.020335515548281505,2.625,0.007746863066012002
Olamide Zaccheaus,ATL,WR,17,13,0,0,0,0,0.11764705882352941,0.4117647058823529,0,3.588235294117647,2.3529411764705883,31.352941176470587,0.17647058823529413,0,0.058823529411764705,0.03678636757485318,2.5294117647058822,0.014543447645872188
Zach Ertz,ARI,TE,10,10,0,0,0,0,0,0,0,6.9,4.7,40.6,0.4,0,0,0,4.8,0
Mecole Hardman,KAN,WR,8,5,0,0,0,0,0.5,3.875,0.25,4.25,3.125,37.125,0.5,0,0.125,0.04067103109656301,3.75,0.010845608292416802
Kalif Raymond,DET,WR,17,7,0,0,0,0,0.4117647058823529,2.1176470588235294,0,3.764705882352941,2.764705882352941,36.23529411764706,0,0,0.17647058823529413,0.07506498507750071,3.235294117647059,0.02320190447850022
DJ Chark,DET,WR,11,10,0,0,0,0,0,0,0,4.7272727272727275,2.727272727272727,45.63636363636363,0.2727272727272727,0,0,0,2.8181818181818183,0
Chris Moore,HOU,WR,16,7,0,0,0,0,0.1875,0.1875,0,4.625,3,34.25,0.125,0,0,0,3.25,0
DeAndre Carter,LAC,WR,17,7,0,0,0,0,0.11764705882352941,-0.8823529411764706,0,3.823529411764706,2.7058823529411766,31.647058823529413,0.17647058823529413,0,0.17647058823529413,0.09271204390103013,2.8823529411764706,0.03216540298607168
Corey Davis,NYJ,WR,13,10,0,0,0,0,0,0,0,4.923076923076923,2.4615384615384617,41.23076923076923,0.15384615384615385,0,0,0,2.5384615384615383,0
Michael Gallup,DAL,WR,14,11,0,0,0,0,0,0,0,5.285714285714286,2.7857142857142856,30.285714285714285,0.2857142857142857,0,0,0,2.857142857142857,0
Mike Gesicki,MIA,TE,17,1,0,0,0,0,0,0,0,3.0588235294117645,1.8823529411764706,21.294117647058822,0.29411764705882354,0,0,0,1.9411764705882353,0
Josh Reynolds,DET,WR,14,11,0,0,0,0,0,0,0,4.214285714285714,2.7142857142857144,34.214285714285715,0.21428571428571427,0,0,0,2.7857142857142856,0
Eno Benjamin,3TM,RB,15,3,0,0,0,0,5.133333333333334,20.866666666666667,0.13333333333333333,2.2666666666666666,1.6666666666666667,12.866666666666667,0,0,0,0,6.866666666666666,0
Kenneth Gainwell,PHI,RB,17,0,0,0,0,0,3.1176470588235294,14.117647058823529,0.23529411764705882,1.7058823529411764,1.3529411764705883,9.941176470588236,0,0,0,0,4.529411764705882,0
Chigoziem Okonkwo,TEN,TE,17,8,0,0,0,0,0.17647058823529413,0.11764705882352941,0,2.7058823529411766,1.8823529411764706,26.470588235294116,0.17647058823529413,0,0,0,2.1176470588235294,0
Jaylen Warren,PIT,RB,16,0,0,0,0,0,4.8125,23.6875,0.0625,2.0625,1.75,13.375,0,0,0.0625,0.020335515548281505,6.625,0.00306951178087268
Marquise Goodwin,SEA,WR,13,2,0,0,0,0,0.15384615384615385,0.38461538461538464,0,3.230769230769231,2.076923076923077,29.76923076923077,0.3076923076923077,0,0,0,2.3076923076923075,0
Hunter Henry,NWE,TE,17,14,0,0,0,0,0,0,0,3.4705882352941178,2.411764705882353,29.941176470588236,0.11764705882352941,0,0,0,2.4705882352941178,0
Isaiah Hodgins,2TM,WR,10,5,0,0,0,0,0,0,0,4.8,3.7,39.2,0.4,0,0.1,0.0625368248772504,3.8,0.016457059178223793
Robert Woods,TEN,WR,17,15,0,0,0,0,0,0,0,5.352941176470588,3.1176470588235294,31,0.11764705882352941,0,0.058823529411764705,0.03678636757485318,3.176470588235294,0.011580893495787113
Melvin Gordon,DEN,RB,10,6,0,0,0,0,9,31.8,0.2,3.2,2.5,22.3,0,0,0.5,0.22268412438625207,11.6,0.019196907274676902
Darnell Mooney,CHI,WR,12,12,0,0,0,0,0.08333333333333333,0.16666666666666666,0,5.083333333333333,3.3333333333333335,41.083333333333336,0.16666666666666666,0,0,0,3.5,0
Treylon Burks,TEN,WR,11,6,0,0,0,0,0.36363636363636365,4.2727272727272725,0,4.909090909090909,3,40.36363636363637,0.09090909090909091,0,0,0,3.4545454545454546,0
Greg Dortch,ARI,WR,16,4,0,0,0,0,0.4375,2.75,0,4,3.25,29.1875,0.125,0,0.0625,0.039085515548281505,3.75,0.010422804146208402
Nico Collins,HOU,WR,10,7,0,0,0,0,0,0,0,6.6,3.7,48.1,0.2,0,0,0,3.8,0
Romeo Doubs,GNB,WR,13,7,0,0,0,0,0.07692307692307693,0.8461538461538461,0,5.153846153846154,3.230769230769231,32.69230769230769,0.23076923076923078,0,0.15384615384615385,0.07313357673423139,3.3846153846153846,0.021607647671477458
Chase Claypool,2TM,WR,15,11,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.6,3.933333333333333,0,5.266666666666667,3.066666666666667,30.066666666666666,0.06666666666666667,0,0.06666666666666667,0.04169121658483361,3.7333333333333334,0.011167290156651858
Gus Edwards,BAL,RB,9,4,0,0,0,0,9.666666666666666,48.111111111111114,0.3333333333333333,0.2222222222222222,0,0,0,0,0.1111111111111111,0.06948536097472267,9.777777777777779,0.007106457372414819
Robert Tonyan,GNB,TE,17,3,0,0,0,0,0,0,0,3.9411764705882355,3.1176470588235294,27.647058823529413,0.11764705882352941,0,0,0,3.176470588235294,0
Chase Edmonds,2TM,RB,13,3,0,0,0,0,5.230769230769231,18.846153846153847,0.15384615384615385,1.8461538461538463,1.2307692307692308,12.076923076923077,0.07692307692307693,0,0,0,6.538461538461538,0
Nick Westbrook Ikhine,TEN,WR,17,13,0,0,0,0,0,0,0,2.9411764705882355,1.4705882352941178,23.352941176470587,0.17647058823529413,0,0,0,1.5294117647058822,0
Darrell Henderson,LAR,RB,10,7,0,0,0,0,7,28.3,0.3,2.2,1.7,10.2,0,0,0,0,8.8,0
Cooper Rush,DAL,QB,5.8,5,16.20689655172414,27.931034482758623,181.20689655172416,0.8620689655172414,1.5517241379310345,1.0344827586206897,0,0,0,0,0,0.5172413793103449,0.3448275862068966,0.11219594785258762,1.7241379310344829,0.06507364975450082
Darren Waller,LVR,TE,9,6,0,0,0,0,0,0,0,4.777777777777778,3.111111111111111,43.111111111111114,0.3333333333333333,0,0,0,3.2222222222222223,0
Mike White,NYJ,QB,4,4,25.75,43.75,298,0.75,1.5,2.25,0.25,0,0,0,0,1,0.5,0.23768412438625203,1.75,0.13581949964928688
Dontrell Hilliard,TEN,RB,12,1,0,0,0,0,1.8333333333333333,12.083333333333334,0,2.1666666666666665,1.75,14.75,0.3333333333333333,0,0,0,3.6666666666666665,0
Austin Hooper,TEN,TE,17,2,0,0,0,0,0,0,0,3.5294117647058822,2.411764705882353,26.11764705882353,0.11764705882352941,0,0,0,2.4705882352941178,0
Demarcus Robinson,BAL,WR,17,5,0,0,0,0,0,0,0,4.411764705882353,2.823529411764706,26.941176470588236,0.11764705882352941,0,0.11764705882352941,0.05592567632617695,2.8823529411764706,0.01940278566418384
Deon Jackson,IND,RB,16,2,0,0,0,0,4.25,14.75,0.0625,2.125,1.875,13.0625,0.0625,0,0.0625,0.039085515548281505,6.1875,0.006316850997702061
Van Jefferson,LAR,WR,11,9,0,0,0,0,0,0,0,4,2.1818181818181817,33.54545454545455,0.2727272727272727,0,0,0,2.272727272727273,0
Isaiah Likely,BAL,TE,16,2,0,0,0,0,0,0,0,3.75,2.25,23.3125,0.1875,0,0,0,2.3125,0
Terrace Marshall,CAR,WR,14,9,0,0,0,0,0,0,0,3.357142857142857,2,35,0.07142857142857142,0,0.14285714285714285,0.046481178396072013,2.0714285714285716,0.022439189570517524
Zack Moss,2TM,RB,13,3,0,0,0,0,7.153846153846154,35.07692307692308,0.07692307692307693,1,0.8461538461538461,3,0,0,0.07692307692307693,0.048105249905577234,8.076923076923077,0.005955888083547658
Trent Sherfield,MIA,WR,17,4,0,0,0,0,0,0,0,3,1.7647058823529411,24.529411764705884,0.11764705882352941,0,0,0,1.8235294117647058,0
Kendrick Bourne,NWE,WR,16,2,0,0,0,0,0.375,2.4375,0,3,2.1875,27.125,0.0625,0,0.125,0.04067103109656301,2.625,0.015493726132024004
Will Dissly,SEA,TE,15,15,0,0,0,0,0,0,0,2.533333333333333,2.2666666666666666,23.266666666666666,0.2,0,0,0,2.3333333333333335,0
Greg Dulcich,DEN,TE,10,6,0,0,0,0,0,0,0,5.5,3.3,41.1,0.2,0,0,0,3.4,0
Hayden Hurst,CIN,TE,13,13,0,0,0,0,0,0,0,5.230769230769231,4,31.846153846153847,0.15384615384615385,0,0,0,4.076923076923077,0
Foster Moreau,LVR,TE,15,14,0,0,0,0,0,0.13333333333333333,0,3.6,2.2,28,0.13333333333333333,0,0.06666666666666667,0.04169121658483361,2.2666666666666666,0.01839318378742659
Allen Robinson,LAR,WR,10,10,0,0,0,0,0,0,0,5.2,3.3,33.9,0.3,0,0,0,3.4,0
Quez Watkins,PHI,WR,17,8,0,0,0,0,0.17647058823529413,0.058823529411764705,0,3,1.9411764705882353,20.823529411764707,0.17647058823529413,0,0.058823529411764705,0.03678636757485318,2.176470588235294,0.01690184456141903
Nyheim Hines,2TM,RB,16,5,0,0,0,0,1.5,2.0625,0.0625,2.3125,1.875,15.0625,0.0625,0,0.125,0.04067103109656301,3.4375,0.011831572682636512
Joshua Kelley,LAC,RB,13,1,0,0,0,0,5.3076923076923075,22.076923076923077,0.15384615384615385,1.9230769230769231,1.0769230769230769,7.769230769230769,0,0,0,0,6.461538461538462,0
Elijah Moore,NYJ,WR,16,9,0,0,0,0,0.3125,0.3125,0,4.0625,2.3125,27.875,0.0625,0,0.0625,0.020335515548281505,2.6875,0.007566703459825677
Cade Otton,TAM,TE,16,11,0,0,0,0,0,0,0,4.0625,2.625,24.4375,0.125,0,0,0,2.6875,0
Jamycal Hasty,JAX,RB,17,0,0,0,0,0,2.7058823529411766,11.411764705882353,0.11764705882352941,1.5294117647058822,1.1764705882352942,7.411764705882353,0.058823529411764705,0,0,0,3.9411764705882355,0
Tyler Huntley,BAL,QB,4.4,4,17.045454545454543,25.454545454545453,149.54545454545453,0.45454545454545453,9.772727272727272,31.136363636363633,0.22727272727272727,0,0,0,0,0.6818181818181818,0.6818181818181818,0.22184198779943454,10,0.022184198779943456
Jelani Woods,IND,TE,15,2,0,0,0,0,0,0,0,2.6666666666666665,1.6666666666666667,20.8,0.2,0,0.06666666666666667,0.021691216584833604,1.7333333333333334,0.01251416341432708
Randall Cobb,GNB,WR,13,3,0,0,0,0,0,0,0,3.8461538461538463,2.6153846153846154,32.07692307692308,0.07692307692307693,0,0.07692307692307693,0.02502832682865416,2.6923076923076925,0.009296235679214402
Joe Flacco,NYJ,QB,4.2,4,26.19047619047619,45.476190476190474,250.23809523809524,1.1904761904761905,0.7142857142857143,1.4285714285714286,0,0,0,-0.7142857142857143,0,0.7142857142857143,1.1904761904761905,0.6730574390148858,0.9523809523809523,0.7067103109656301
Trenton Irwin,CIN,WR,9,2,0,0,0,0,0.1111111111111111,1.2222222222222223,0,2.5555555555555554,1.6666666666666667,25.666666666666668,0.4444444444444444,0,0,0,1.8888888888888888,0
Jauan Jennings,SFO,WR,16,4,0,0,0,0,0,0,0,3.5,2.1875,26,0.0625,0,0.0625,0.020335515548281505,2.25,0.009038006910347335
Rashaad Penny,SEA,RB,5,5,0,0,0,0,11.4,69.2,0.4,1,0.8,3.2,0,0,0.2,0.06507364975450082,12.4,0.005247874980201679
Kyle Pitts,ATL,TE,10,10,0,0,0,0,0,0,0,5.9,2.8,35.6,0.2,0,0,0,2.9,0
Jamal Agnew,JAX,WR,15,0,0,0,0,0,0.8,5.733333333333333,0,2,1.5333333333333334,12.466666666666667,0.2,0,0,0,2.4,0
Rondale Moore,ARI,WR,8,8,0,0,0,0,0.75,-0.625,0,7,5.125,51.75,0.125,0,0,0,6,0
Julio Jones,TAM,WR,10,5,0,0,0,0,0.5,4.5,0,4.3,2.4,29.9,0.2,0,0,0,3,0
Zonovan Knight,NYJ,RB,7,4,0,0,0,0,12.142857142857142,42.857142857142854,0.14285714285714285,2,1.8571428571428572,14.285714285714286,0,0,0.2857142857142857,0.09296235679214403,14.142857142857142,0.006573095934798062
Dante Pettis,CHI,WR,17,7,0,0,0,0,0.11764705882352941,2.176470588235294,0,2.411764705882353,1.1176470588235294,14.411764705882353,0.17647058823529413,0,0.058823529411764705,0.01913930875132377,1.2941176470588236,0.01478946585329564
Laviska Shenault,CAR,WR,13,4,0,0,0,0,0.6923076923076923,5,0.07692307692307693,2.4615384615384617,2.076923076923077,20.923076923076923,0.07692307692307693,0,0,0,2.8461538461538463,0
Brock Wright,DET,TE,17,10,0,0,0,0,0,0,0,1.411764705882353,1.0588235294117647,12.705882352941176,0.23529411764705882,0,0,0,1.1176470588235294,0
Tutu Atwell,LAR,WR,13,4,0,0,0,0,0.6923076923076923,2.6153846153846154,0.07692307692307693,2.6923076923076925,1.3846153846153846,22.923076923076923,0.07692307692307693,0,0,0,2.1538461538461537,0
Daniel Bellinger,NYG,TE,12,11,0,0,0,0,0.08333333333333333,0.16666666666666666,0.08333333333333333,2.9166666666666665,2.5,22.333333333333332,0.16666666666666666,0,0.08333333333333333,0.05211402073104201,2.6666666666666665,0.019542757774140752
Ben Skowronek,LAR,WR,14,11,0,0,0,0,0.07142857142857142,1.2142857142857142,0.07142857142857142,4.357142857142857,2.7857142857142856,26.857142857142858,0,0,0,0,2.9285714285714284,0
Nelson Agholor,NWE,WR,16,7,0,0,0,0,0,0,0,3.3125,1.9375,22.625,0.125,0,0.125,0.07817103109656301,2,0.039085515548281505
Ray Ray McCloud,SFO,WR,17,2,0,0,0,0,0.23529411764705882,4.588235294117647,0.058823529411764705,1.4705882352941178,0.8235294117647058,14.294117647058824,0.058823529411764705,0,0.11764705882352941,0.03827861750264754,1.1176470588235294,0.03424928934447411
Colby Parkinson,SEA,TE,17,2,0,0,0,0,0,0,0,2,1.4705882352941178,18.941176470588236,0.11764705882352941,0,0,0,1.5294117647058822,0
Equanimeous St Brown,CHI,WR,16,16,0,0,0,0,0.375,3.375,0,2.375,1.3125,20.1875,0.0625,0,0.0625,0.020335515548281505,1.75,0.011620294599018003
Tyquan Thornton,NWE,WR,13,9,0,0,0,0,0.23076923076923078,1.2307692307692308,0.07692307692307693,3.4615384615384617,1.6923076923076923,19,0.15384615384615385,0,0,0,2,0
Justin Watson,KAN,WR,17,5,0,0,0,0,0,0,0,2,0.8823529411764706,18.529411764705884,0.11764705882352941,0,0,0,0.9411764705882353,0
Jameis Winston,NOR,QB,3.0000000000000004,3,24.33333333333333,38.33333333333333,285.99999999999994,1.333333333333333,1.6666666666666665,5.333333333333332,0,0,0,0,0,1.6666666666666665,0.9999999999999999,0.325368248772504,1.9999999999999998,0.16268412438625202
Caleb Huntley,ATL,RB,12,0,0,0,0,0,6.333333333333333,30.5,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.25,0,0,0.08333333333333333,0.027114020731042007,6.583333333333333,0.004118585427500052
Hunter Renfrow,LVR,WR,10,1,0,0,0,0,0,0,0,5,3.6,33,0.2,0,0.3,0.1276104746317512,3.7,0.03448931746804087
Jarrett Stidham,LVR,QB,2.6,2,20.384615384615383,31.923076923076923,252.3076923076923,1.5384615384615383,5.384615384615384,32.30769230769231,0,0,0,0,0,1.1538461538461537,1.1538461538461537,0.4908095178144277,5.769230769230769,0.08507364975450081
Noah Gray,KAN,TE,17,8,0,0,0,0,0.058823529411764705,0.058823529411764705,0.058823529411764705,2,1.6470588235294117,17.58823529411765,0.058823529411764705,0,0,0,1.7647058823529411,0
Elijah Mitchell,SFO,RB,5,1,0,0,0,0,9,55.8,0.4,0.8,0.6,1.4,0,0,0,0,9.8,0
Boston Scott,PHI,RB,15,2,0,0,0,0,3.6,14.466666666666667,0.2,0.4,0.3333333333333333,1,0,0,0,0,4,0
Kadarius Toney,2TM,WR,9,4,0,0,0,0,0.7777777777777778,9.11111111111111,0.1111111111111111,2.2222222222222223,1.7777777777777777,19,0.2222222222222222,0,0.1111111111111111,0.06948536097472267,2.6666666666666665,0.026057010365521004
Braxton Berrios,NYJ,WR,17,2,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.5294117647058824,5.352941176470588,0.11764705882352941,1.8823529411764706,1.0588235294117647,8.529411764705882,0,0,0.058823529411764705,0.01913930875132377,1.6470588235294117,0.011620294599018003
Matt Breida,NYG,RB,17,1,0,0,0,0,3.176470588235294,12.941176470588236,0.058823529411764705,1.4705882352941178,1.1764705882352942,6.9411764705882355,0,0,0,0,4.411764705882353,0
Rex Burkhead,HOU,RB,16,0,0,0.0625,0,0,1.625,5,0,3.1875,2.3125,12.75,0.0625,0,0,0,4,0
Shi Smith,CAR,WR,17,6,0,0,0,0,0,0,0,2.411764705882353,1.2941176470588236,17.41176470588235,0.11764705882352941,0,0.23529411764705882,0.09420429382882449,1.3529411764705883,0.06962926065608767
Rashod Bateman,BAL,WR,6,5,0,0,0,0,0,0,0,4.666666666666667,2.5,47.5,0.3333333333333333,0,0.16666666666666666,0.10422804146208402,2.6666666666666665,0.039085515548281505
Damiere Byrd,ATL,WR,14,4,0,0,0,0,0,0,0,1.6428571428571428,0.9285714285714286,19.142857142857142,0.14285714285714285,0,0,0,1,0
Justin Jackson,DET,RB,16,0,0,0,0,0,2.625,10.625,0.0625,1.1875,0.75,6.3125,0.0625,0,0,0,3.4375,0
MyCole Pruitt,ATL,TE,13,4,0,0,0,0,0,0,0,1.6153846153846154,1.2307692307692308,11.538461538461538,0.3076923076923077,0,0,0,1.3076923076923077,0
Desmond Ridder,ATL,QB,4,4,18.25,28.75,177,0.5,4,16,0,0,0,0,0,0,0.75,0.39402618657937805,4.25,0.09271204390103013
P J Walker,CAR,QB,5.2,5,12.115384615384615,20.384615384615383,140.57692307692307,0.5769230769230769,1.1538461538461537,7.5,0,0,0,0,0,0.5769230769230769,0,0,1.346153846153846,0
Bailey Zappe,NWE,QB,2.4000000000000004,2,27.08333333333333,38.33333333333333,325.41666666666663,2.083333333333333,4.166666666666666,0,0,0.41666666666666663,0.41666666666666663,-2.4999999999999996,0,1.2499999999999998,1.6666666666666665,0.9172804146208401,4.999999999999999,0.18345608292416804
Teddy Bridgewater,MIA,QB,2.6,2,18.846153846153847,30.384615384615383,262.6923076923077,1.5384615384615383,1.1538461538461537,10.384615384615385,0,0,0,0,0,1.5384615384615383,0,0,1.5384615384615383,0
