player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Austin Ekeler,RB,LAC,2,2,172,3,0.6070958245021345,0.6420451972647697,0.7266013969094774,0.17516423316601185,0.1891166571000064,0.15839472529836734,0.17256212020508793,0,0.0145552084652511,NA
Davante Adams,WR,LV,2,2,76,0,1.339241885538666e-6,1.2841114264914185e-6,2.4427870995925546e-6,0.34480423519343806,0.33570727875507095,0.3366057914240405,0.3360173386052117,0,0.01236656957518961,NA
Jakobi Meyers,WR,LV,2,2,60,0,0.07610559246948652,0.04269894127588607,0.08464429557244109,0.20410872684566203,0.214598639813865,0.2105477443139584,0.22541953797670042,0,0.01476522155149366,NA
Nick Vannett,TE,LAC,2,0,0,0,0,0,0,0.010670234239786275,0.010559651456574231,0.010375544497587185,0.012445702554342023,0,0.01283127189834944,NA
Alex Erickson,WR,LAC,2,0,4,0,0,0,0,0.07678843443012603,0.04948549535085302,0.053634186567977395,0.05914717125286296,0,0.01291738781713031,NA
Stephen Anderson,TE,LAC,2,0,0,0,0,0,0,0.00850657937251163,0.007935073870858568,0.006683419667002627,0.009443060255313471,0,0.01285280087804466,NA
Gerald Everett,TE,LAC,2,2,36,2,7.120614162193205e-4,6.878277249216018e-4,8.674291378050994e-4,0.16012267853223197,0.17439618253643036,0.15614914544527855,0.1715382408939528,0,0.0116471780151125,NA
Jalen Guyton,WR,LAC,2,2,7,0,3.341256720124628e-4,3.1780800117779456e-4,4.106739883109785e-4,0.09236803842487605,0.08605268179122487,0.06988925120966766,0.09433116332404647,0,0.01287432985773988,NA
Joshua Kelley,RB,LAC,2,2,104,0,0.21262894975969462,0.2264930613031078,0.1817964213971221,0.034970541703338895,0.037270190747497996,0.025322368182600547,0.034185766157576916,0,0.01113048250242728,NA
Isaiah Spiller,RB,LAC,2,1,21,0,0.16102004345834797,0.12541332991993837,0.07692061511576331,0.004971200316471847,0.0051248544162540675,0.004417642040283236,0.0058571456241073225,0,0.01246527924353075,NA
Stone Smartt,TE,LAC,1,1,3,0,0,0,0,0.033674787084205064,0.02656276094639384,0.02828409568289766,0.039262147156310996,0,0.01283127189834944,NA
Quentin Johnston,WR,LAC,2,0,30,0,0.001176450610858389,8.762197688470727e-4,0.001319574851032789,0.1536716717761897,0.1624815955451729,0.20396858288801653,0.17023171437679796,0.21,0.007,NA
Derius Davis,WR,LAC,1,0,21,2,0.017032543716213214,0.004166555785641871,0.012083887907175152,0.025596929458193956,0.027556809990059012,0.01872683600286424,0.027661257933244386,0.21,0.007,NA
Joshua Palmer,WR,LAC,2,2,23,1,8.645195384231943e-10,2.3159577700568663e-10,6.933130313213684e-10,0.2234946714960567,0.22345804624867466,0.264154202517457,0.20333451026635668,0,0.01301243896604612,NA
Brandon Bolden,RB,LV,1,1,0,0,9.70184265250698e-5,1.0252230956164654e-4,1.8628653929492618e-4,4.110360973404452e-4,4.128750036500349e-4,4.0649271348646365e-4,4.4039101097392136e-4,0,0.01235763434505466,NA
