"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Ja'Marr Chase",CIN,"at PIT","2 out of 5 stars","A+","17.9"
"2","Justin Jefferson",MIN,"at DET","2 out of 5 stars","A+","17.9"
"3","Amon-Ra St. Brown",DET,"vs. MIN","3 out of 5 stars","A+","15.6"
"4","Mike Evans",TB,"vs. NO","2 out of 5 stars","A+","15.3"
"5","Brian Thomas Jr.",JAC,"at IND","4 out of 5 stars","A+","15.2"
"6","Tee Higgins",CIN,"at PIT","2 out of 5 stars","A+","14.5"
"7","Malik Nabers",NYG,"at PHI","2 out of 5 stars","A","13.0"
"8","Courtland Sutton",DEN,"vs. KC","3 out of 5 stars","A","13.0"
"9","Drake London",ATL,"vs. CAR","4 out of 5 stars","A","12.9"
"10","Jordan Addison",MIN,"at DET","2 out of 5 stars","A","12.8"
"11","Ladd McConkey",LAC,"at LV","3 out of 5 stars","A","12.8"
"12","Terry McLaurin",WAS,"at DAL","3 out of 5 stars","A","12.6"
"13","Jaxon Smith-Njigba",SEA,"at LAR","3 out of 5 stars","A","12.4"
"14","Zay Flowers",BAL,"vs. CLE","4 out of 5 stars","A","12.3"
"15","George Pickens",PIT,"vs. CIN","3 out of 5 stars","A","12.2"
"16","Davante Adams",NYJ,"vs. MIA","3 out of 5 stars","A","11.6"
"17","Tyreek Hill",MIA,"at NYJ","3 out of 5 stars","A-","11.5"
"18","Jameson Williams",DET,"vs. MIN","3 out of 5 stars","A-","11.3"
"19","DJ Moore",CHI,"at GB","3 out of 5 stars","A-","10.8"
"20","DK Metcalf",SEA,"at LAR","3 out of 5 stars","A-","10.8"
"21","Adam Thielen",CAR,"at ATL","4 out of 5 stars","B+","10.7"
"22","Jakobi Meyers",LV,"vs. LAC","3 out of 5 stars","B+","10.5"
"23","Garrett Wilson",NYJ,"vs. MIA","3 out of 5 stars","B+","10.3"
"24","Jauan Jennings",SF,"at ARI","4 out of 5 stars","B+","10.1"
"25","Nico Collins",HOU,"at TEN","3 out of 5 stars","B+","10.1"
"26","Calvin Ridley",TEN,"vs. HOU","3 out of 5 stars","B","10.1"
"27","Josh Downs",IND,"vs. JAC","3 out of 5 stars","B","9.9"
"28","Jalen McMillan",TB,"vs. NO","2 out of 5 stars","B","9.9"
"29","Keenan Allen",CHI,"at GB","3 out of 5 stars","B","9.7"
"30","Marvin Harrison Jr.",ARI,"vs. SF","3 out of 5 stars","B","9.7"
"31","Michael Pittman Jr.",IND,"vs. JAC","3 out of 5 stars","B-","9.4"
"32","Jerry Jeudy",CLE,"at BAL","3 out of 5 stars","B","9.1"
"33","Jayden Reed",GB,"vs. CHI","3 out of 5 stars","B-","8.9"
"34","Darnell Mooney",ATL,"vs. CAR","4 out of 5 stars","B-","8.9"
