"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Lamar Jackson",BAL,"vs. CLE","4 out of 5 stars","A+","23.5"
"2","Jayden Daniels",WAS,"at DAL","4 out of 5 stars","A","22.3"
"3","Baker Mayfield",TB,"vs. NO","2 out of 5 stars","A","21.4"
"4","Joe Burrow",CIN,"at PIT","2 out of 5 stars","A","20.4"
"5","Sam Darnold",MIN,"at DET","2 out of 5 stars","A","19.6"
"6","Jared Goff",DET,"vs. MIN","2 out of 5 stars","A","19.0"
"7","Bo Nix",DEN,"vs. KC","2 out of 5 stars","B+","18.2"
"8","Justin Herbert",LAC,"at LV","4 out of 5 stars","B","17.6"
"9","Kyler Murray",ARI,"vs. SF","2 out of 5 stars","B","17.2"
"10","Russell Wilson",PIT,"vs. CIN","4 out of 5 stars","B","16.7"
"11","Jordan Love",GB,"vs. CHI","2 out of 5 stars","B-","16.3"
"12","Michael Penix Jr.",ATL,"vs. CAR","5 out of 5 stars","B-","16.2"
"13","Joe Flacco",IND,"vs. JAC","5 out of 5 stars","C+","16.0"
"14","Bryce Young",CAR,"at ATL","4 out of 5 stars","C","15.8"
"15","Geno Smith",SEA,"at LAR","3 out of 5 stars","C","15.7"
"16","Caleb Williams",CHI,"at GB","2 out of 5 stars","C","15.5"
"17","Aaron Rodgers",NYJ,"vs. MIA","3 out of 5 stars","C-","15.2"
"18","Mac Jones",JAC,"at IND","3 out of 5 stars","D+","14.9"
"19","Joshua Dobbs",SF,"at ARI","3 out of 5 stars","D","14.6"
"20","Aidan O'Connell",LV,"vs. LAC","3 out of 5 stars","D","14.4"
"21","Drake Maye",NE,"vs. BUF","3 out of 5 stars","D-","14.0"
"22","C.J. Stroud",HOU,"at TEN","3 out of 5 stars","F","13.8"
"23","Cooper Rush",DAL,"vs. WAS","5 out of 5 stars","F","13.6"
"24","Mitchell Trubisky",BUF,"at NE","5 out of 5 stars","F","13.5"
"25","Drew Lock",NYG,"at PHI","2 out of 5 stars","F","13.2"
"26","Tyler Huntley",MIA,"at NYJ","3 out of 5 stars","F","13.0"
"27","Carson Wentz",KC,"at DEN","2 out of 5 stars","F","12.5"
"28","Mason Rudolph",TEN,"vs. HOU","2 out of 5 stars","F","11.8"
"29","Spencer Rattler",NO,"at TB","4 out of 5 stars","F","10.9"
"30","Kenny Pickett",PHI,"vs. NYG","4 out of 5 stars","F","10.1"
"31","Jimmy Garoppolo",LAR,"vs. SEA","3 out of 5 stars","F","9.0"
"32","Dorian Thompson-Robinson",CLE,"at BAL","3 out of 5 stars","F","8.4"
"33","Will Levis",TEN,"vs. HOU","2 out of 5 stars","F","7.9"
"34","Josh Allen",BUF,"at NE","5 out of 5 stars","F","7.5"
"35","Matthew Stafford",LAR,"vs. SEA","3 out of 5 stars","F","7.0"
"36","Tua Tagovailoa",MIA,"at NYJ","3 out of 5 stars","F","6.4"
"37","Brock Purdy",SF,"at ARI","3 out of 5 stars","F","5.7"
"38","Tanner McKee",PHI,"vs. NYG","4 out of 5 stars","F","4.8"
"39","Bailey Zappe",CLE,"at BAL","3 out of 5 stars","F","3.7"
"40","Davis Mills",HOU,"at TEN","3 out of 5 stars","F","0.2"
"41","Jacoby Brissett",NE,"vs. BUF","3 out of 5 stars","F","0.2"
"42","Joe Milton III",NE,"vs. BUF","3 out of 5 stars","F","0.2"
"43","Justin Fields",PIT,"vs. CIN","4 out of 5 stars","F","0.2"
"44","Malik Willis",GB,"vs. CHI","2 out of 5 stars","F","0.1"
"45","Trey Lance",DAL,"vs. WAS","5 out of 5 stars","F","0.1"
"46","Tyrod Taylor",NYJ,"vs. MIA","3 out of 5 stars","F","0.1"
"47","Anthony Richardson",IND,"vs. JAC","5 out of 5 stars","F","0.1"
"48","Sam Howell",SEA,"at LAR","3 out of 5 stars","F","0.1"
"49","Patrick Mahomes II",KC,"at DEN","2 out of 5 stars","F","0.1"
"50","Brandon Allen",SF,"at ARI","3 out of 5 stars","F","0.1"
