player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Latavius Murray,RB,DEN,2,0,38,0,0.3759715850247576,0.34238322582100406,0.5226517607326371,0.031624176302446565,0.037624392491400656,0.009064526291479011,0.019324880885133417,0.21,0.007,NA
Melvin Gordon,RB,DEN,2,16,79,4,0.41889562254037327,0.3523563397806137,0.237391539761048,0.06947481111831225,0.07167129836250292,0.06916259361162233,0.06787834788071968,0,0.00657779883405735,NA
Eric Tomlinson,TE,DEN,2,17,3,0,0,0,0,0.022070269293073826,0.02876755664482771,0.033046954755830214,0.021350440659768943,0,0.00270647060928084,NA
Eric Saubert,TE,DEN,2,17,7,0,0,0,0,0.06295816314200899,0.05477248080580047,0.04645622305412423,0.058695679349063015,0,0.00270647060928084,NA
Courtland Sutton,WR,DEN,2,17,35,0,0.001211454525853975,0.0012735682015233656,0.001245186401812844,0.227201567955911,0.21520833943557965,0.20483685177564723,0.2225593633330776,0,0.00270647060928084,NA
Andrew Beck,TE,DEN,2,0,4,0,1.3404720700679112e-5,6.402464363482838e-6,1.3706090146297833e-5,0.0207132652747766,0.017559135344576076,0.013755286608036392,0.016779073187642185,0.21,0.007,NA
Jerry Jeudy,WR,DEN,2,10,25,0,5.440678161408742e-4,3.4920199625217954e-4,4.839764760791999e-4,0.2204248884366703,0.2158811788990354,0.249986819757056,0.21478012519941547,0,0.00634995148853408,NA
KJ Hamler,WR,DEN,2,0,6,0,0.03552763714946204,0.11893886462582728,0.024866114019854627,0.06155998923112273,0.05321672404875262,0.06538835686988716,0.056311639307908515,0.21,0.007,NA
Albert Okwuegbunam,TE,DEN,1,14,7,0,0,0,0,0.036861679838646313,0.041850787454756025,0.04228433581847588,0.046269177098913886,0,0.01151184461073328,NA
Kendall Hinton,WR,DEN,2,0,5,0,0,0,0,0.05750417236803512,0.06457684327133219,0.07522962974883188,0.06372555428450727,0,0.00270647060928084,NA
Montrell Washington,WR,DEN,2,0,5,3,0.0366411520163123,0.022737905051463638,0.012267718684385778,0.02067044156000744,0.02351111468403187,0.01369547820630645,0.01897141757138784,0,0.00649552946227403,NA
Jalen Virgil,WR,DEN,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
Greg Dulcich,TE,DEN,2,0,8,0,0,0,0,0.15464526677016271,0.1623248829643399,0.16675290503175536,0.18019572890121952,0,0.00649552946227403,NA
