team,off_rus_att_rat,off_rus_yds_rat,off_rus_tds_rat,off_pas_att_rat,off_cmp_rat,off_pas_yds_rat,off_pas_tds_rat,off_int_rat
ARI,26.052397426240468,127.46411567141665,0.8628860843861305,37.47244021524779,28.209121203325772,232.6539847435029,1.2055807175048912,0.5871843552562082
ATL,28.814058860812533,137.2734688774202,0.9031028588745389,30.322550053222496,20.718586941776554,203.6108537265176,1.222306813533008,0.7100068208141773
BAL,31.752245920016424,145.99474909691995,1.2500793148245857,26.988567045595396,18.96886573252621,190.41827620831594,1.2383995452326244,0.6428212375539485
BUF,27.403493067134335,131.78324135946968,0.9835695975849921,33.86680486833481,24.276672223284475,249.74394051292865,1.7930961430284231,1.394697769157969
CAR,24.92284761592189,108.12324935579532,0.6243062237646657,32.856740071710966,19.665955606998963,186.12440905514734,1.1865160018397716,0.5919081381989254
CHI,27.116943273129575,132.50912675277905,0.78168020579391,29.516984216750238,18.018499088937794,197.33842244525428,1.4667338837292552,0.8626510393088909
CIN,21.13743344409595,80.67641457626002,0.6035056239510678,36.77423532261266,22.42774018487252,193.16347398561604,1.2207433203238656,1.042169771599267
CLE,32.09905629068399,152.00858216416324,0.9037067775394846,33.44908224053424,20.981644193958022,218.11772786456993,1.3089235107373083,1.0466288123758132
DAL,31.975656098627734,133.42160648763115,1.071787844654308,32.872072187753744,21.839952000593616,207.03725577864728,1.176409214423614,0.8102671139899903
DEN,22.07602716098945,99.221198734647,0.5550622685943916,34.574800700774965,23.799178785387262,246.931849432144,1.5469535430301082,0.7936672885211318
DET,29.937553456703135,123.78812992575874,1.1185032651168525,32.4083936032366,22.160485214797127,249.45001742436807,1.532946667896275,0.5927668282594623
GB,23.924280618220866,86.94904407189456,0.7644601487945518,32.32277033460322,20.193681776378043,227.2232181200121,1.6931647049698602,0.7026818316212888
HOU,25.382819814469087,81.85763734688894,0.5017643488706285,35.59443097035369,22.866032911442304,252.5742043319322,1.353822019268811,0.5589707473084551
IND,26.976128113881852,109.34733680373287,0.8994501235796606,36.34327047333693,24.93945331328765,223.66829762189013,1.2833120399997793,0.9003257224011028
JAC,26.44200156296282,102.53125553747645,0.8610002215566392,34.955092353531356,24.22194802063571,238.83355908318748,1.3888829080184628,0.7371032505203391
KC,25.76352041927913,120.6436971933911,0.7810155610650614,36.00744516572857,23.764974493113016,255.4207706324193,1.8488326351156694,1.2808831787577146
LAC,26.79150677699245,116.18817164334627,1.0381217410276378,36.072160380493436,26.250655541801255,264.9233054507089,1.5696902925917142,0.8164380289909714
LAR,26.38099792780741,96.18093103648569,1.1118313580076682,37.769522595854085,25.52069373630933,263.78329217741054,1.0189300508747978,1.3082841328120463
LV,22.57232600273117,77.58842880475271,0.6293899702743908,33.47091627860895,21.925224824848307,232.66752438623612,1.4993154282360335,1.4685246031264465
MIA,25.362558386695728,136.2809206728907,1.2779887835683168,36.327716660839414,24.94414499344647,333.54432656435955,1.9268032084021183,0.8241570619299283
MIN,19.5237430769263,79.55428623127443,0.5416381628256063,37.997884901294995,26.629858010463657,287.31202130791394,1.87892142943768,1.0599168418885276
NE,25.30257632075459,92.28461237014336,0.5871910924397192,37.65513095328486,25.075776134345254,246.29721801520344,1.4246876946678741,1.0044285370021795
NO,25.77745747921731,95.65795903900889,0.6683862811033268,31.401276187925223,20.99831045751019,225.50876339882586,1.1491894533695213,0.9843117763990901
NYG,25.422714183396998,112.68918102550236,0.830881388622664,31.777589582750785,22.121685706197177,187.114130149253,1.058368422494703,0.6706699727402948
NYJ,21.376530193051366,99.00203848995362,0.5857930953717769,34.48878290971027,20.489333165751354,204.6854332880565,1.126309247379131,0.6893271589530751
PHI,32.406073843120645,154.48655646077341,1.1976505666334227,32.072388764459525,21.679089621292412,242.93071966255948,1.3461983852008832,0.5459265957887668
PIT,22.928467488242465,88.10820648921607,0.5204044126881008,38.601931084998796,26.336127039905502,240.08461930084857,1.2474879865958104,0.9960327932242625
SEA,23.40619503438559,105.54831147843728,0.8487231840065199,31.840293477555527,21.925054387315612,221.59348552512137,1.4314671748407832,0.9005842637635506
SF,31.079413621718594,148.7954966058948,1.3165287312842815,30.634086561395595,21.47861058509855,250.79941610164988,1.49957103025633,0.6017316423792883
TB,26.774753294447383,81.6010006547793,0.4968868933570257,36.91383982440352,26.489484403801804,240.75349018839606,1.5269689946984824,0.7867246996221483
TEN,25.872603113819565,111.1272342413136,0.7896760659375386,27.781377722665614,17.388674765967703,191.32207041998876,1.074125943749221,0.9568325556591462
WAS,25.911589515586297,110.26895460861026,0.8892709617926073,36.9999340952162,25.256805067253445,254.11693987566383,1.4057245104099283,0.9546734093712513
