"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Travis Kelce",KC,"vs. DEN","3 out of 5 stars","A+","14.9"
"2","George Kittle",SF,"at LV","4 out of 5 stars","A","13.1"
"3","T.J. Hockenson",MIN,"at GB","4 out of 5 stars","A","12.8"
"4","Evan Engram",JAC,"at HOU","3 out of 5 stars","B+","12.4"
"5","Mark Andrews",BAL,"vs. PIT","3 out of 5 stars","B","10.7"
"6","Dallas Goedert",PHI,"vs. NO","1 out of 5 stars","B","10.4"
"7","Dalton Schultz",DAL,"at TEN","4 out of 5 stars","B","10.0"
"8","Pat Freiermuth",PIT,"at BAL","4 out of 5 stars","B-","9.1"
"9","Tyler Higbee",LAR,"at LAC","3 out of 5 stars","B-","8.7"
"10","David Njoku",CLE,"at WAS","2 out of 5 stars","C+","8.1"
"11","Cole Kmet",CHI,"at DET","4 out of 5 stars","C","8.0"
"12","Taysom Hill",NO,"at PHI","3 out of 5 stars","C","7.9"
"13","Dawson Knox",BUF,"at CIN","2 out of 5 stars","C","7.6"
"14","Darren Waller",LV,"vs. SF","2 out of 5 stars","C-","7.6"
"15","Gerald Everett",LAC,"vs. LAR","4 out of 5 stars","D+","7.5"
"16","Noah Fant",SEA,"vs. NYJ","3 out of 5 stars","D+","6.3"
"17","Juwan Johnson",NO,"at PHI","3 out of 5 stars","D","5.9"
"18","Tyler Conklin",NYJ,"at SEA","4 out of 5 stars","D","5.1"
"19","Cade Otton",TB,"vs. CAR","4 out of 5 stars","D-","4.9"
"20","Daniel Bellinger",NYG,"vs. IND","3 out of 5 stars","D-","4.9"
"21","Hunter Henry",NE,"vs. MIA","5 out of 5 stars","D-","4.8"
"22","Jordan Akins",HOU,"vs. JAC","4 out of 5 stars","D-","4.7"
"23","Jelani Woods",IND,"at NYG","5 out of 5 stars","F","4.6"
"24","Logan Thomas",WAS,"vs. CLE","3 out of 5 stars","F","4.5"
"25","Robert Tonyan",GB,"vs. MIN","4 out of 5 stars","F","4.3"
"26","Trey McBride",ARI,"at ATL","3 out of 5 stars","F","3.9"
"27","Chigoziem Okonkwo",TEN,"vs. DAL","2 out of 5 stars","F","3.6"
"28","Mike Gesicki",MIA,"at NE","3 out of 5 stars","F","3.5"
"29","Austin Hooper",TEN,"vs. DAL","2 out of 5 stars","F","3.4"
"30","Noah Gray",KC,"vs. DEN","3 out of 5 stars","F","3.4"
"31","Hayden Hurst",CIN,"vs. BUF","2 out of 5 stars","F","3.3"
"32","Cameron Brate",TB,"vs. CAR","4 out of 5 stars","F","3.2"
"33","Shane Zylstra",DET,"vs. CHI","2 out of 5 stars","F","2.9"
"34","Foster Moreau",LV,"vs. SF","2 out of 5 stars","F","2.8"
"35","Isaiah Likely",BAL,"vs. PIT","3 out of 5 stars","F","2.8"
"36","Colby Parkinson",SEA,"vs. NYJ","3 out of 5 stars","F","2.8"
"37","Brock Wright",DET,"vs. CHI","2 out of 5 stars","F","2.7"
"38","Eric Saubert",DEN,"at KC","4 out of 5 stars","F","2.6"
"39","C.J. Uzomah",NYJ,"at SEA","4 out of 5 stars","F","2.5"
"40","Brycen Hopkins",LAR,"at LAC","3 out of 5 stars","F","2.4"
"41","Mitchell Wilcox",CIN,"vs. BUF","2 out of 5 stars","F","2.4"
"42","Mo Alie-Cox",IND,"at NYG","5 out of 5 stars","F","2.3"
"43","Donald Parham Jr.",LAC,"vs. LAR","4 out of 5 stars","F","2.2"
"44","Ian Thomas",CAR,"at TB","3 out of 5 stars","F","2.1"
"45","MyCole Pruitt",ATL,"vs. ARI","3 out of 5 stars","F","2.1"
"46","Brevin Jordan",HOU,"vs. JAC","4 out of 5 stars","F","2.0"
"47","Tommy Tremble",CAR,"at TB","3 out of 5 stars","F","2.0"
"48","Anthony Firkser",ATL,"vs. ARI","3 out of 5 stars","F","1.9"
"49","Durham Smythe",MIA,"at NE","3 out of 5 stars","F","1.9"
"50","Harrison Bryant",CLE,"at WAS","2 out of 5 stars","F","1.7"
"51","Josh Oliver",BAL,"vs. PIT","3 out of 5 stars","F","1.6"
"52","Adam Trautman",NO,"at PHI","3 out of 5 stars","F","1.6"
"53","Eric Tomlinson",DEN,"at KC","4 out of 5 stars","F","1.5"
"54","Marcedes Lewis",GB,"vs. MIN","4 out of 5 stars","F","1.5"
"55","James Mitchell",DET,"vs. CHI","2 out of 5 stars","F","1.5"
"56","Tre' McKitty",LAC,"vs. LAR","4 out of 5 stars","F","1.5"
"57","Johnny Mundt",MIN,"at GB","4 out of 5 stars","F","1.5"
"58","Zach Gentry",PIT,"at BAL","4 out of 5 stars","F","1.4"
"59","Parker Hesse",ATL,"vs. ARI","3 out of 5 stars","F","-"
"60","Josiah Deguara",GB,"vs. MIN","4 out of 5 stars","F","-"
"61","Dan Arnold",JAC,"at HOU","3 out of 5 stars","F","-"
"62","Connor Heyward",PIT,"at BAL","4 out of 5 stars","F","-"
"63","John Bates",WAS,"vs. CLE","3 out of 5 stars","F","-"
"64","Jake Ferguson",DAL,"at TEN","4 out of 5 stars","F","-"
"65","Nick Vannett",NYG,"vs. IND","3 out of 5 stars","F","-"
"66","Ryan Griffin",CHI,"at DET","4 out of 5 stars","F","-"
"67","Quintin Morris",BUF,"at CIN","2 out of 5 stars","F","-"
"68","Stephen Sullivan",CAR,"at TB","3 out of 5 stars","F","-"
"69","Stephen Anderson",ARI,"at ATL","3 out of 5 stars","F","-"
"70","Peyton Hendershot",DAL,"at TEN","4 out of 5 stars","F","-"
"71","Tyler Kroft",SF,"at LV","4 out of 5 stars","F","-"
"72","Maxx Williams",ARI,"at ATL","3 out of 5 stars","F","-"
"73","Blake Bell",KC,"vs. DEN","3 out of 5 stars","F","-"
"74","Chris Manhertz",JAC,"at HOU","3 out of 5 stars","F","-"
"75","Geoff Swaim",TEN,"vs. DAL","2 out of 5 stars","F","-"
"76","Jack Stoll",PHI,"vs. NO","1 out of 5 stars","F","-"
"77","O.J. Howard",HOU,"vs. JAC","4 out of 5 stars","F","-"
"78","Ko Kieft",TB,"vs. CAR","4 out of 5 stars","F","-"
"79","Albert Okwuegbunam",DEN,"at KC","4 out of 5 stars","F","-"
"80","Pharaoh Brown",CLE,"at WAS","2 out of 5 stars","F","-"
"81","Cole Turner",WAS,"vs. CLE","3 out of 5 stars","F","-"
"82","Stone Smartt",LAC,"vs. LAR","4 out of 5 stars","F","-"
"83","Chris Myarick",NYG,"vs. IND","3 out of 5 stars","F","-"
"84","Grant Calcaterra",PHI,"vs. NO","1 out of 5 stars","F","-"
