"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Saquon Barkley",NYG,"vs. BAL","4 out of 5 stars","A+","17.7"
"2","Austin Ekeler",LAC,"vs. DEN","4 out of 5 stars","A+","17.4"
"3","Nick Chubb",CLE,"vs. NE","3 out of 5 stars","A+","16.4"
"4","Christian McCaffrey",CAR,"at LAR","2 out of 5 stars","A","15.9"
"5","Rhamondre Stevenson",NE,"at CLE","5 out of 5 stars","A","15.8"
"6","Jonathan Taylor",IND,"vs. JAC","4 out of 5 stars","A","15.6"
"7","Leonard Fournette",TB,"at PIT","2 out of 5 stars","A","15.5"
"8","Dalvin Cook",MIN,"at MIA","3 out of 5 stars","A","15.4"
"9","Alvin Kamara",NO,"vs. CIN","3 out of 5 stars","A","14.4"
"10","Aaron Jones",GB,"vs. NYJ","4 out of 5 stars","A-","14.3"
"11","Joe Mixon",CIN,"at NO","2 out of 5 stars","A-","14.2"
"12","Breece Hall",NYJ,"at GB","3 out of 5 stars","A-","13.8"
"13","Jeff Wilson Jr.",SF,"at ATL","4 out of 5 stars","B+","12.3"
"14","Miles Sanders",PHI,"vs. DAL","4 out of 5 stars","B+","12.3"
"15","Kenneth Walker III",SEA,"vs. ARI","4 out of 5 stars","B+","12.3"
"16","David Montgomery",CHI,"vs. WAS","2 out of 5 stars","B","12.1"
"17","Melvin Gordon III",DEN,"at LAC","3 out of 5 stars","B","11.8"
"18","Clyde Edwards-Helaire",KC,"vs. BUF","2 out of 5 stars","B","11.5"
"19","Raheem Mostert",MIA,"vs. MIN","4 out of 5 stars","B","11.4"
"20","Eno Benjamin",ARI,"at SEA","4 out of 5 stars","B","11.1"
"21","J.K. Dobbins",BAL,"at NYG","3 out of 5 stars","B","10.8"
"22","Najee Harris",PIT,"vs. TB","3 out of 5 stars","B-","10.5"
"23","Devin Singletary",BUF,"at KC","4 out of 5 stars","B-","10.3"
"24","Kareem Hunt",CLE,"vs. NE","3 out of 5 stars","C+","9.4"
"25","AJ Dillon",GB,"vs. NYJ","4 out of 5 stars","C+","9.3"
"26","James Robinson",JAC,"at IND","2 out of 5 stars","C+","9.2"
"27","Ezekiel Elliott",DAL,"at PHI","3 out of 5 stars","C+","9.1"
"28","Travis Etienne Jr.",JAC,"at IND","2 out of 5 stars","C+","8.7"
"29","Darrell Henderson Jr.",LAR,"vs. CAR","3 out of 5 stars","C","7.6"
"30","Brian Robinson Jr.",WAS,"at CHI","3 out of 5 stars","C","8.7"
"31","Tony Pollard",DAL,"at PHI","3 out of 5 stars","C","8.2"
"32","Tyler Allgeier",ATL,"vs. SF","1 out of 5 stars","C","7.1"
"33","Michael Carter",NYJ,"at GB","3 out of 5 stars","C","7.0"
"34","Mike Boone",DEN,"at LAC","3 out of 5 stars","C-","6.8"
"35","Rachaad White",TB,"at PIT","2 out of 5 stars","C-","6.8"
"36","J.D. McKissic",WAS,"at CHI","3 out of 5 stars","C-","6.2"
"37","Antonio Gibson",WAS,"at CHI","3 out of 5 stars","C-","6.1"
"38","Nyheim Hines",IND,"vs. JAC","4 out of 5 stars","D+","6.1"
"39","Alexander Mattison",MIN,"at MIA","3 out of 5 stars","D+","6.1"
"40","Khalil Herbert",CHI,"vs. WAS","2 out of 5 stars","D+","5.8"
"41","Jerick McKinnon",KC,"vs. BUF","2 out of 5 stars","D","5.7"
"42","Chase Edmonds",MIA,"vs. MIN","4 out of 5 stars","D","5.5"
"43","Joshua Kelley",LAC,"vs. DEN","4 out of 5 stars","D","5.3"
"44","Jaylen Warren",PIT,"vs. TB","3 out of 5 stars","D","5.2"
"45","Caleb Huntley",ATL,"vs. SF","1 out of 5 stars","D-","5.1"
"46","Tevin Coleman",SF,"at ATL","4 out of 5 stars","D-","5.1"
"47","Isiah Pacheco",KC,"vs. BUF","2 out of 5 stars","D-","5.1"
"48","Samaje Perine",CIN,"at NO","2 out of 5 stars","F","4.7"
"49","DeeJay Dallas",SEA,"vs. ARI","4 out of 5 stars","F","4.7"
"50","Mark Ingram II",NO,"vs. CIN","3 out of 5 stars","F","4.5"
"51","Kenneth Gainwell",PHI,"vs. DAL","4 out of 5 stars","F","4.5"
"52","James Cook",BUF,"at KC","4 out of 5 stars","F","4.5"
"53","Zack Moss",BUF,"at KC","4 out of 5 stars","F","4.3"
"54","Deon Jackson",IND,"vs. JAC","4 out of 5 stars","F","4.2"
"55","Avery Williams",ATL,"vs. SF","1 out of 5 stars","F","4.2"
"56","Matt Breida",NYG,"vs. BAL","4 out of 5 stars","F","4.1"
"57","Sony Michel",LAC,"vs. DEN","4 out of 5 stars","F","3.9"
"58","Kenyan Drake",BAL,"at NYG","3 out of 5 stars","F","3.9"
"59","Kyle Juszczyk",SF,"at ATL","4 out of 5 stars","F","3.9"
"60","Phillip Lindsay",IND,"vs. JAC","4 out of 5 stars","F","3.6"
"61","Myles Gaskin",MIA,"vs. MIN","4 out of 5 stars","F","3.7"
"62","Pierre Strong Jr.",NE,"at CLE","5 out of 5 stars","F","3.6"
