"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Josh Allen",BUF,"at KC","4 out of 5 stars","A+","27.8"
"2","Lamar Jackson",BAL,"at NYG","3 out of 5 stars","A","24.7"
"3","Jalen Hurts",PHI,"vs. DAL","2 out of 5 stars","A","23.4"
"4","Patrick Mahomes II",KC,"vs. BUF","1 out of 5 stars","A","21.8"
"5","Kyler Murray",ARI,"at SEA","5 out of 5 stars","A","20.9"
"6","Tom Brady",TB,"at PIT","3 out of 5 stars","B+","20.0"
"7","Justin Herbert",LAC,"vs. DEN","2 out of 5 stars","B+","19.3"
"8","Joe Burrow",CIN,"at NO","4 out of 5 stars","B","18.6"
"9","Geno Smith",SEA,"vs. ARI","4 out of 5 stars","B","18.2"
"10","Kirk Cousins",MIN,"at MIA","3 out of 5 stars","B-","17.7"
"11","Aaron Rodgers",GB,"vs. NYJ","4 out of 5 stars","B-","17.4"
"12","Matthew Stafford",LAR,"vs. CAR","2 out of 5 stars","C+","17.0"
"13","Russell Wilson",DEN,"at LAC","3 out of 5 stars","C+","16.6"
"14","Trevor Lawrence",JAC,"at IND","4 out of 5 stars","C","16.3"
"15","Daniel Jones",NYG,"vs. BAL","3 out of 5 stars","C","16.0"
"16","Jimmy Garoppolo",SF,"at ATL","4 out of 5 stars","C","15.7"
"17","Carson Wentz",WAS,"at CHI","3 out of 5 stars","C","15.4"
"18","Justin Fields",CHI,"vs. WAS","4 out of 5 stars","C-","15.3"
"19","Zach Wilson",NYJ,"at GB","3 out of 5 stars","D+","15.0"
"20","Jacoby Brissett",CLE,"vs. NE","4 out of 5 stars","D","14.7"
"21","Marcus Mariota",ATL,"vs. SF","1 out of 5 stars","D","14.4"
"22","Matt Ryan",IND,"vs. JAC","2 out of 5 stars","D","14.0"
"23","Kenny Pickett",PIT,"vs. TB","2 out of 5 stars","D-","13.6"
"24","Cooper Rush",DAL,"at PHI","2 out of 5 stars","F","13.4"
"25","Skylar Thompson",MIA,"vs. MIN","2 out of 5 stars","F","13.2"
"26","Andy Dalton",NO,"vs. CIN","2 out of 5 stars","F","12.8"
"27","Bailey Zappe",NE,"at CLE","5 out of 5 stars","F","12.3"
"28","PJ Walker",CAR,"at LAR","3 out of 5 stars","F","11.7"
"29","Jameis Winston",NO,"vs. CIN","2 out of 5 stars","F","10.9"
"30","Teddy Bridgewater",MIA,"vs. MIN","2 out of 5 stars","F","10.3"
"31","Mac Jones",NE,"at CLE","5 out of 5 stars","F","3.2"
"32","Dak Prescott",DAL,"at PHI","2 out of 5 stars","F","1.4"
"33","Mitch Trubisky",PIT,"vs. TB","2 out of 5 stars","F","1.1"
"34","Baker Mayfield",CAR,"at LAR","3 out of 5 stars","F","1.0"
"35","Taylor Heinicke",WAS,"at CHI","3 out of 5 stars","F","0.9"
"36","Brett Rypien",DEN,"at LAC","3 out of 5 stars","F","0.9"
