player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Zach Ertz,TE,WAS,2,2,3,0,0,2.052629951792029e-16,1.665461140239216e-16,0.14707638553468153,0.15353141662377975,0.15410188364103342,0.2203726551359628,0,0.01225427938416381,NA
Jeremy McNichols,RB,WAS,2,2,4,0,0.05816508754200176,0.053741805343747936,0.030870172203877933,0.028509802902451288,0.029588247776360762,0.02099250243079171,0.024721222272011328,0,0.01062726669771248,NA
Noah Brown,WR,WAS,2,2,2,0,0,1.4650148793547983e-11,7.806569017664222e-12,0.16715447183784946,0.16130167129090806,0.1639688506001306,0.1511449345843395,0,0.01120224941083499,NA
Austin Ekeler,RB,WAS,2,2,9,0,0.2190796867680154,0.15931283337537158,0.14764189115914145,0.11711354333233666,0.1284359676257565,0.12822540248045516,0.1091150865650111,0,0.0146755711725442,NA
Deebo Samuel,WR,WAS,2,1,8,0,0.04948059696960771,0.06901815760538449,0.15200813579410485,0.13285759731563176,0.1361999490810796,0.12910554484350634,0.1096665311453092,0,0.01384163809039978,NA
Terry McLaurin,WR,WAS,2,2,2,0,0,5.2538372274111955e-8,4.29671593871851e-8,0.20696981677580537,0.1966021857829675,0.19426666578256124,0.1953649568624572,0,0.0118973935622257,NA
John Bates,TE,WAS,2,2,0,0,0,0,0,0.020723424187567358,0.018288716142815385,0.018839576119968057,0.01900080429044098,0,0.01340424481040881,NA
Chris Rodriguez,RB,WAS,1,2,0,0,0.021436802935576087,0.01564354289110151,0.04416127771535364,0.004618991732649496,0.005247314742764522,0.006398992675356188,0.00498682525509082,0,0.01144017329212706,NA
Ben Sinnott,TE,WAS,2,2,0,0,0,0,0,0.008384375297453886,0.008592034689327583,0.008288321550184998,0.00832061777869042,0,0.01179705911406516,NA
Luke McCaffrey,WR,WAS,2,2,0,0,0,0,0,0.02358355927229742,0.022937245210921702,0.021944833205965835,0.02272636506883747,0,0.01153930824266542,NA
Colson Yankoff,TE,WAS,2,1,0,0,0,0,0,0,0,0,0,0,0.01189619406460353,NA
Jaylin Lane,WR,WAS,2,0,1,0,0,0,0,0.07895550127449721,0.07709750887363145,0.07713770939695601,0.07309532348132612,0.21,0.007,NA
Jacory Croskey Merritt,RB,WAS,2,0,10,0,0.2563988966538218,0.27419996229567767,0.30542410334432674,0.04468124571314924,0.0404790150739326,0.040507784483399235,0.041052349887110255,0.21,0.007,NA
Josh Jacobs,RB,GB,2,2,20,0,0.586727745869883,0.6448110441697146,0.6775807407461585,0.05669356590356147,0.062417115039336425,0.052343924557056,0.05300565149688701,0,0.01188116506498454,NA
Romeo Doubs,WR,GB,2,1,2,0,2.2963340322920398e-20,1.2959279075088082e-20,1.6383663525745916e-20,0.14171354789786306,0.13206777995534089,0.1676053031780174,0.13373478372538958,0,0.01098415251965059,NA
John FitzPatrick,TE,GB,2,2,1,0,0,0,0,0.011147407098730472,0.01357054090595637,0.005308180887584208,0.006367981385220491,0,0.01187636707449586,NA
Jayden Reed,WR,GB,2,2,3,0,0.037831565989104574,0.014041711724562391,0.02024705333112783,0.12731986008030208,0.12108603110281542,0.14089844010017516,0.15355802339388694,0,0.01540916980652809,NA
Luke Musgrave,TE,GB,2,2,1,0,0,0,0,0.04726676861866111,0.051027176903884426,0.0443061547017238,0.0431484219756563,0,0.01175740513384982,NA
Tucker Kraft,TE,GB,2,2,3,0,0.02334367711460082,0.022085562311638152,0.011486834966126755,0.13868851469644106,0.12816979359088493,0.13014272743443056,0.16139610978260177,0,0.01251203025556355,NA
Dontayvion Wicks,WR,GB,2,2,2,0,1.0438407782357637e-15,5.578093695545336e-16,7.34114766405228e-16,0.12833807005683612,0.13626373097112748,0.1344922989128328,0.12074496946902534,0,0.0111229414504043,NA
Ben Sims,TE,GB,1,2,0,0,0,0,0,0.004126865342753297,0.004300835871305858,0.0035425823477946003,0.00405508332666677,0,0.01181688610417284,NA
Malik Heath,WR,GB,2,2,0,0,0,0,0,0.02699209845488353,0.026867650652138947,0.027009914819248398,0.02702798435561739,0,0.0116979241635268,NA
Chris Brooks,RB,GB,2,2,2,0,0.05316414646624803,0.03893117998189076,0.03862688518522735,0.028776428108001607,0.02914800891736444,0.0183050487338908,0.022146743063019073,0,0.01096432552954292,NA
Emanuel Wilson,RB,GB,2,2,1,0,0.2246461339872689,0.22960703562329268,0.2103330047595276,0.01138996738123745,0.012979465616415027,0.0064378742799056695,0.00925653800339858,0,0.00963591719232886,NA
Savion Williams,WR,GB,2,0,1,0,0,0,0,0.09333547555242415,0.09484532562742573,0.08660580838187279,0.08852455759822876,0.21,0.007,NA
Matthew Golden,WR,GB,2,0,2,0,0,0,0,0.18421143080830463,0.18725654484600404,0.18300174166546787,0.17703315242440198,0.21,0.007,NA
Chris Moore,WR,WAS,2,1,1,0,4.543710180659827e-6,6.3331590583649485e-6,6.746610894023481e-6,0.01937128482362933,0.021698727085754602,0.036221932789691234,0.020432327673412937,0,0.01189619406460353,NA
Davante Adams,WR,LAR,2,2,4,0,0,0,0,0.2646316042746651,0.24496235326199642,0.2521260278180865,0.24200644456809198,0,0.01021089990545136,NA
Tyler Higbee,TE,LAR,2,2,0,0,0,0,0,0.08278690712662061,0.08365424686375528,0.07620687276281593,0.08871442850879076,0,0.01173757814374215,NA
Colby Parkinson,TE,LAR,2,2,2,1,0,0,0,0.047482568337029116,0.048326032899397645,0.028339649282726538,0.03718428252256711,0,0.01130138436137335,Q
Tutu Atwell,WR,LAR,2,2,1,0,4.3195548794190436e-4,2.405022030489204e-4,3.954131213742611e-4,0.06589397227697512,0.06602827513739251,0.05670582285631253,0.05743036944682538,0,0.01102380649986594,NA
Kyren Williams,RB,LAR,2,1,19,0,0.489832724433872,0.6040542648198346,0.6167355505020365,0.04587861517235554,0.04614803545764963,0.03429723661456447,0.03745228422235223,0,0.01329008086025147,NA
Davis Allen,TE,LAR,2,2,1,0,0,0,0,0.02161293056863544,0.017375179930416988,0.016856482487081804,0.08663398456810793,0,0.01177723212395749,Q
Puka Nacua,WR,LAR,2,1,11,0,0.021529396761181478,0.01245633537125726,0.012197465509944676,0.25841265142470393,0.2753182590798977,0.29364032797316797,0.23814004819984097,0,0.01021089990545136,NA
Xavier Smith,WR,LAR,2,2,1,0,0.02414215962756309,0.018656303672328713,0.017703620037389105,0.0067261554859135075,0.008214149383766857,0.02262852623693701,0.00736531431692362,0,0.01181688610417284,NA
Blake Corum,RB,LAR,2,2,2,0,0.0783053874604286,0.058743654319441584,0.05948541868047374,0.019420364987400573,0.021735355512219334,0.022665174570199124,0.01708017526642926,0,0.01060743970760481,NA
Jordan Whittington,WR,LAR,2,2,1,0,0.04072340397477171,0.060374047125331405,0.03299773760832071,0.02075144603529482,0.02217263328592979,0.032407672210014775,0.0222175864451491,0,0.01142034630201939,NA
Konata Mumpfield,WR,LAR,2,0,0,0,0,0,0,0.014669332216987822,0.01463959689179018,0.014468639264263504,0.014613996756601529,0.21,0.007,NA
Tyler Lockett,WR,TEN,2,2,0,0,0,0,0,0.1059315980286808,0.09733160796987443,0.09790145031797352,0.10703619881338476,0,0.01092467154932757,NA
Calvin Ridley,WR,TEN,2,2,4,0,0.016005478766621083,0.0015199151523968364,0.011863863290338368,0.21230722747490333,0.21597088372736203,0.23066494664542,0.2112159309002765,0,0.01213531744351777,NA
Tony Pollard,RB,TEN,2,2,19,1,0.7254081432666207,0.7209268464654174,0.6796137764430364,0.06764792343391939,0.072885061569349,0.09073370983366466,0.07424930517942854,0,0.00926160337552742,NA
Van Jefferson,WR,TEN,2,2,0,0,2.521298548662246e-15,4.688478093561021e-16,1.1833616906568086e-15,0.07537723392402358,0.0763530570466903,0.06942479602403885,0.07600655405397708,0,0.01142034630201939,NA
Chig Okonkwo,TE,TEN,2,2,3,0,0.0038015168819683144,0.010042051966673647,0.009948202718689075,0.14176821951467258,0.1571610468853169,0.13646254309368286,0.13883066847924683,0,0.01417869692223022,NA
Julius Chestnut,RB,TEN,2,2,2,0,0.07366815576573507,0.05348943225631076,0.06300689172583805,0.0059540854329866175,0.004502372292625316,0.003477326658463872,0.005361772948116939,0,0.01142034630201939,NA
Bryce Oliver,WR,TEN,2,2,1,0,0,0,0,0.03351522292051012,0.03640171156040809,0.03425056798479022,0.030757281070575685,0,0.01177723212395749,NA
David Martin Robinson,TE,TEN,2,2,0,0,0,0,0,0.004732110450960925,0.004838563865080647,0.00392390635005577,0.004864091041194737,0,0.01187636707449586,NA
Elic Ayomanor,WR,TEN,2,0,2,0,0,0,0,0.11972765521738099,0.10507985685576389,0.09487109423160647,0.10259880448543789,0.21,0.007,NA
Gunnar Helm,TE,TEN,2,0,1,0,0,0,0,0.07879916630490684,0.07974654558593057,0.08897929899302916,0.08254721405652582,0.21,0.007,NA
Kalel Mullings,RB,TEN,1,0,0,0,0.10714221423323135,0.10630829793185705,0.14550107875196916,0.0533815590272688,0.05370272567276601,0.05383945369073153,0.05933499776787678,0.21,0.007,Q
Jarquez Hunter,RB,LAR,1,0,0,0,0.18801767877604528,0.18108709697654612,0.1778561221571255,0.05050703322062605,0.05040465343704979,0.049816040237410764,0.050316511259935,0.21,0.007,NA
Chimere Dike,WR,TEN,2,0,1,0,0.02604114329757515,0.061718603564412645,0.02879880885639424,0.1008579982697861,0.09602656696883279,0.09547090617654307,0.10719718120395842,0.21,0.007,NA
Terrance Ferguson,TE,LAR,1,0,0,0,0,0,0,0.10122641887279232,0.10102122885873777,0.099841527686419,0.10084457391838504,0.21,0.007,NA
Cooper Kupp,WR,SEA,2,1,2,0,2.2705821151047302e-5,3.255223616489154e-5,3.3628417416790474e-5,0.15373260837566805,0.14764989095789197,0.15422493827912692,0.154805325789245,0,0.01219479841384079,NA
Eric Saubert,TE,SEA,2,2,0,0,0,0,0,0.024761556585605728,0.02608359068809447,0.017377825663490266,0.02191124838131172,0,0.0133447638400858,NA
Cody White,WR,SEA,2,1,0,0,0,0,0,0.004696974522495739,0.004661389452864442,0.005058556138132514,0.00519913716791942,0,0.01189619406460353,NA
Kenneth Walker,RB,SEA,2,2,13,0,0.5419205417610974,0.5044246688961396,0.45433717857923955,0.13326596355719875,0.14335801955156546,0.10001864964628894,0.11558173914150398,0,0.00961728969984336,NA
Dareke Young,WR,SEA,0,2,0,0,0,0,0,3.0408768159276604e-4,2.990749528002014e-4,3.2321838753865287e-4,3.300385263929218e-4,0,0.01189619406460353,Q
Jaxon Smith Njigba,WR,SEA,2,2,9,2,0.01120781326974899,0.010358779828110997,0.011633890209726641,0.29843729050261275,0.29044788656875087,0.3332825513304943,0.2791526239578766,0,0.01148102676996458,NA
Zach Charbonnet,RB,SEA,2,2,12,0,0.3127638978822457,0.35344665393921954,0.42916537720724945,0.06726481245799545,0.0676699904844841,0.08283642250793816,0.07644894888922549,0,0.00838681681554549,NA
Jake Bobo,WR,SEA,0,2,0,0,0,0,0,0.020893389908880438,0.02302412424328294,0.01943634410118149,0.03838943750180537,0,0.01163844319320378,Q
Brady Russell,RB,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0.01189619406460353,NA
AJ Barner,TE,SEA,2,2,2,0,0.01637521640592104,0.010636948031232104,0.006975150046092416,0.0841556079322294,0.08454156951116029,0.06867908766381414,0.08299807093216206,0,0.01130138436137335,NA
George Holani,RB,SEA,1,1,0,0,0,0,0,0.0028301670670011977,0.002858272000144058,0.002093751221172788,0.0027512172812941974,0,0.01189619406460353,NA
Tory Horton,WR,SEA,2,0,0,0,0,0,0,0.04363233250672694,0.04303735011159927,0.045356317600724096,0.04712579956616636,0.21,0.007,NA
Robbie Ouzts,RB,SEA,2,0,0,0,0,0,0,0.0293171976713386,0.029280866555357464,0.02934377666838937,0.031220878444447774,0.21,0.007,NA
Nick Kallerup,TE,SEA,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
D K Metcalf,WR,PIT,2,2,4,0,0,0,0,0.17629880308418078,0.16452475884096443,0.2029593934231994,0.16520028268053463,0,0.01392094605083047,NA
Scott Miller,WR,PIT,2,1,0,0,1.1089727817741355e-19,2.2771458380922214e-20,4.805043532718613e-20,0.014744129521173127,0.01409527074638508,0.013677750460939971,0.013830918732986001,0,0.01179705911406516,NA
Pat Freiermuth,TE,PIT,2,2,3,0,0,0,0,0.16603393760809437,0.17700736047210341,0.17982922033815385,0.1685823488197821,0,0.01560743970760481,NA
Kenneth Gainwell,RB,PIT,2,2,10,1,0.29629739791935095,0.26535193958411085,0.24884115889805036,0.06445505506915893,0.06407983865035467,0.039319127446245626,0.04498917524961068,0,0.01009193796480532,NA
Ben Skowronek,WR,PIT,2,2,1,0,0,0,0,0.023639041959505686,0.02586953288971489,0.03613600948345445,0.0407046375896769,0,0.01179705911406516,NA
Calvin Austin,WR,PIT,2,2,4,0,1.8540426230038872e-11,3.808196687793109e-12,8.033627631432668e-12,0.12607195567767182,0.12084439699891229,0.1390479251169061,0.12723429740000197,0,0.01284908908739398,NA
Connor Heyward,TE,PIT,2,2,0,0,2.2625399492533024e-15,4.647263085679468e-16,9.803663615680662e-16,0.00981398184749009,0.010366601695632255,0.009027596923370705,0.008932171283933428,0,0.01177723212395749,NA
Jaylen Warren,RB,PIT,2,2,13,0,0.34295924432529024,0.3872480709036184,0.2500232108221999,0.10113010757222775,0.10191562875811261,0.09620158294681216,0.10653613019771128,0,0.01247357577297038,NA
Darnell Washington,TE,PIT,2,2,0,0,0,0,0,0.022351300356333575,0.022317943273465563,0.020976252603691025,0.020912143636853914,0,0.01151948125255775,NA
Roman Wilson,WR,PIT,2,2,0,0,0,0,0,0.031155195029125244,0.03037236891074327,0.030518644464580417,0.030762528259403024,0,0.01189619406460353,NA
Kaleb Johnson,RB,PIT,2,0,1,1,0.31726753161958865,0.31974408675042043,0.4474055552607333,0.0698836400298738,0.06894566016464121,0.06753705461331454,0.06690078870742855,0.21,0.007,NA
