"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Patrick Mahomes II",KC,"vs. SEA","4 out of 5 stars","A+","25.7"
"2","Josh Allen",BUF,"at CHI","4 out of 5 stars","A","23.5"
"3","Justin Herbert",LAC,"at IND","3 out of 5 stars","A","21.7"
"4","Justin Fields",CHI,"vs. BUF","2 out of 5 stars","A","20.3"
"5","Joe Burrow",CIN,"at NE","3 out of 5 stars","A","19.0"
"6","Tua Tagovailoa",MIA,"vs. GB","3 out of 5 stars","A","18.6"
"7","Kirk Cousins",MIN,"vs. NYG","2 out of 5 stars","B+","18.3"
"8","Geno Smith",SEA,"at KC","4 out of 5 stars","B","18.0"
"9","Dak Prescott",DAL,"vs. PHI","1 out of 5 stars","B","17.7"
"10","Daniel Jones",NYG,"at MIN","3 out of 5 stars","B","17.3"
"11","Aaron Rodgers",GB,"at MIA","3 out of 5 stars","B-","16.9"
"12","Tom Brady",TB,"at ARI","4 out of 5 stars","B-","16.6"
"13","Trevor Lawrence",JAC,"at NYJ","2 out of 5 stars","C+","16.2"
"14","Jared Goff",DET,"at CAR","2 out of 5 stars","C","15.8"
"15","Gardner Minshew II",PHI,"at DAL","2 out of 5 stars","C","15.7"
"16","Brock Purdy",SF,"vs. WAS","4 out of 5 stars","C","15.4"
"17","Derek Carr",LV,"at PIT","4 out of 5 stars","C-","15.3"
"18","Deshaun Watson",CLE,"vs. NO","4 out of 5 stars","D+","15.1"
"19","Russell Wilson",DEN,"at LAR","3 out of 5 stars","D","15.0"
"20","Sam Darnold",CAR,"vs. DET","5 out of 5 stars","D","14.8"
"21","Kenny Pickett",PIT,"vs. LV","5 out of 5 stars","D","14.7"
"22","Tyler Huntley",BAL,"vs. ATL","4 out of 5 stars","D-","14.6"
"23","Zach Wilson",NYJ,"vs. JAC","4 out of 5 stars","D-","14.3"
"24","Mac Jones",NE,"vs. CIN","3 out of 5 stars","F","14.1"
"25","Nick Foles",IND,"vs. LAC","4 out of 5 stars","F","13.8"
"26","Taylor Heinicke",WAS,"at SF","2 out of 5 stars","F","13.4"
"27","Davis Mills",HOU,"at TEN","3 out of 5 stars","F","12.9"
"28","Andy Dalton",NO,"at CLE","4 out of 5 stars","F","12.5"
"29","Malik Willis",TEN,"vs. HOU","2 out of 5 stars","F","12.1"
"30","Baker Mayfield",LAR,"vs. DEN","1 out of 5 stars","F","11.6"
"31","Trace McSorley",ARI,"vs. TB","3 out of 5 stars","F","11.2"
"32","Desmond Ridder",ATL,"at BAL","3 out of 5 stars","F","10.5"
"33","Matt Ryan",IND,"vs. LAC","4 out of 5 stars","F","3.6"
"34","Jeff Driskel",HOU,"at TEN","3 out of 5 stars","F","1.0"
"35","Mitch Trubisky",PIT,"vs. LV","5 out of 5 stars","F","0.9"
"36","Jacoby Brissett",CLE,"vs. NO","4 out of 5 stars","F","0.9"
"37","Brett Rypien",DEN,"at LAR","3 out of 5 stars","F","0.9"
"38","Bailey Zappe",NE,"vs. CIN","3 out of 5 stars","F","0.9"
"39","Chris Streveler",NYJ,"vs. JAC","4 out of 5 stars","F","0.9"
"40","Carson Wentz",WAS,"at SF","2 out of 5 stars","F","0.9"
"41","Anthony Brown",BAL,"vs. ATL","4 out of 5 stars","F","0.9"
"42","Josh Johnson",SF,"vs. WAS","4 out of 5 stars","F","0.9"
"43","Mason Rudolph",PIT,"vs. LV","5 out of 5 stars","F","0.9"
