rk,player,st_snp_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp_17,st_percent,pos,x9999
805,Marcus Johnson,2,Sun,8,8,2022-10-30,28-086,NYG,@,SEA,L 13-27,56,86.2,0,0,2,6.7,WR,JohnMa07
806,Kalif Raymond,1,Sun,7,8,2022-10-30,28-083,DET,NA,MIA,L 27-31,54,90,0,0,1,4,WR,RaymKa00
811,Mike Thomas,3,Mon,8,8,2022-10-31,28-076,CIN,@,CLE,L 13-32,24,45.3,0,0,3,13,WR,ThomMi04
832,Demarcus Robinson,1,Thu,8,8,2022-10-27,28-036,BAL,@,TAM,W 27-22,48,63.2,0,0,1,3.2,WR,RobiDe01
864,Austin Hooper,1,Sun,7,8,2022-10-30,28-001,TEN,@,HOU,W 17-10,27,46.6,0,0,1,3.7,TE,HoopAu00
882,Tanner Hudson,6,Sun,8,8,2022-10-30,27-352,NYG,@,SEA,L 13-27,47,72.3,0,0,6,20,TE,HudsTa00
888,O.J. Howard,2,Sun,7,8,2022-10-30,27-345,HOU,NA,TEN,L 10-17,27,50,0,0,2,7.4,TE,HowaO.00
901,Hunter Henry,1,Sun,8,8,2022-10-30,27-327,NWE,@,NYJ,W 22-17,50,64.1,0,0,1,3.6,TE,HenrHu00
911,Jakob Johnson,11,Sun,7,8,2022-10-30,27-319,LVR,@,NOR,L 0-24,7,12.1,0,0,11,57.9,FB,JohnJa12
914,Zach Pascal,17,Sun,7,8,2022-10-30,27-316,PHI,NA,PIT,W 35-13,23,40.4,0,0,17,63,WR,PascZa00
930,KhaDarel Hodge,19,Sun,8,8,2022-10-30,27-300,ATL,NA,CAR,W 37-34 (OT),3,4.5,0,0,19,54.3,WR,HodgKh00
965,Ross Dwelley,15,Sun,8,8,2022-10-30,27-277,SFO,@,LAR,W 31-14,19,35.8,0,0,15,62.5,TE,DwelRo00
1004,Dontrell Hilliard,13,Sun,7,8,2022-10-30,27-246,TEN,@,HOU,W 17-10,16,27.6,0,0,13,48.1,RB,HillDo00
1006,Matt Breida,11,Sun,8,8,2022-10-30,27-244,NYG,@,SEA,L 13-27,14,21.5,0,0,11,36.7,RB,BreiMa00
1021,Dan Arnold,10,Sun,8,8,2022-10-30,27-229,JAX,NA,DEN,L 17-21,15,20.8,0,0,10,38.5,TE,ArnoDa00
1051,Isaiah McKenzie,4,Sun,7,8,2022-10-30,27-204,BUF,NA,GNB,W 27-17,31,52.5,0,0,4,18.2,WR,McKeIs00
1068,Kevin Rader,11,Sun,7,8,2022-10-30,27-187,TEN,@,HOU,W 17-10,11,19,0,0,11,40.7,TE,RadeKe00
1069,Boston Scott,7,Sun,7,8,2022-10-30,27-186,PHI,NA,PIT,W 35-13,13,22.8,0,0,7,25.9,RB,ScotBo02
1084,Cullen Gillaspia,22,Sun,8,8,2022-10-30,27-171,SEA,NA,NYG,W 27-13,0,0,0,0,22,73.3,RB,GillCu00
1103,Parker Hesse,19,Sun,8,8,2022-10-30,27-157,ATL,NA,CAR,W 37-34 (OT),29,43.3,0,0,19,54.3,TE,HessPa00
1173,Tyler Conklin,10,Sun,8,8,2022-10-30,27-092,NYJ,NA,NWE,L 17-22,44,74.6,0,0,10,35.7,TE,ConkTy00
1179,Kendrick Bourne,1,Sun,8,8,2022-10-30,27-087,NWE,@,NYJ,W 22-17,54,69.2,0,0,1,3.6,WR,BourKe00
1206,Jonnu Smith,4,Sun,8,8,2022-10-30,27-069,NWE,@,NYJ,W 22-17,50,64.1,0,0,4,14.3,TE,SmitJo01
1223,Richie James,5,Sun,8,8,2022-10-30,27-055,NYG,@,SEA,L 13-27,4,6.2,0,0,5,16.7,WR,JameRi00
1234,Brandon Powell,14,Sun,7,8,2022-10-30,27-048,LAR,NA,SFO,L 14-31,3,5.2,0,0,14,58.3,WR,PoweBr00
1235,Trevon Wesco,8,Sun,8,8,2022-10-30,27-048,CHI,@,DAL,L 29-49,25,31.6,0,0,8,27.6,TE,WescTr00
1239,Samaje Perine,13,Mon,8,8,2022-10-31,27-045,CIN,@,CLE,L 13-32,13,24.5,0,0,13,56.5,RB,PeriSa00
1265,Braxton Berrios,10,Sun,8,8,2022-10-30,27-024,NYJ,NA,NWE,L 17-22,30,50.8,0,0,10,35.7,WR,BerrBr00
1266,Chris Myarick,15,Sun,8,8,2022-10-30,27-024,NYG,@,SEA,L 13-27,30,46.2,0,0,15,50,FB,MyarCh00
1290,Dante Pettis,2,Sun,8,8,2022-10-30,27-007,CHI,@,DAL,L 29-49,42,53.2,0,0,2,6.9,WR,PettDa00
1330,Cedrick Wilson Jr.,3,Sun,8,8,2022-10-30,26-344,MIA,@,DET,W 31-27,14,20.6,0,0,3,12,WR,WilsCe01
1345,Trenton Irwin,1,Mon,8,8,2022-10-31,26-325,CIN,@,CLE,L 13-32,23,43.4,0,0,1,4.3,WR,IrwiTr00
1361,Hunter Renfrow,1,Sun,7,8,2022-10-30,26-313,LVR,@,NOR,L 0-24,46,79.3,0,0,1,5.3,WR,RenfHu00
1418,Trent Sherfield,14,Sun,8,8,2022-10-30,26-247,MIA,@,DET,W 31-27,40,58.8,0,0,14,56,WR,SherTr00
1420,D'Ernest Johnson,10,Mon,8,8,2022-10-31,26-246,CLE,NA,CIN,W 32-13,8,11.1,0,0,10,43.5,RB,JohnDE04
1451,Chase Edmonds,3,Sun,8,8,2022-10-30,26-200,MIA,@,DET,W 31-27,16,23.5,0,0,3,12,RB,EdmoCh00
1460,Justin Jackson,10,Sun,7,8,2022-10-30,26-191,DET,NA,MIA,L 27-31,0,0,0,0,10,40,RB,JackJu01
1474,Andrew Beck,22,Sun,8,8,2022-10-30,26-168,DEN,@,JAX,W 21-17,9,14.8,0,0,22,84.6,TE,BeckAn01
1497,Ian Thomas,13,Sun,8,8,2022-10-30,26-146,CAR,@,ATL,L 34-37 (OT),44,55,0,0,13,37.1,TE,ThomIa00
1508,Craig Reynolds,10,Sun,7,8,2022-10-30,26-137,DET,NA,MIA,L 27-31,5,8.3,0,0,10,40,RB,ReynCr00
1525,Khari Blasingame,14,Sun,8,8,2022-10-30,26-121,CHI,@,DAL,L 29-49,9,11.4,0,0,14,48.3,FB,BlasKh00
1535,Will Dissly,15,Sun,8,8,2022-10-30,26-114,SEA,NA,NYG,W 27-13,50,78.1,0,0,15,50,TE,DissWi00
1539,Alec Ingold,6,Sun,8,8,2022-10-30,26-113,MIA,@,DET,W 31-27,27,39.7,0,0,6,24,FB,IngoAl01
1579,KaVontae Turpin,9,Sun,8,8,2022-10-30,26-089,DAL,NA,CHI,W 49-29,6,10.3,0,0,9,31,WR,TurpKa00
1643,Qadree Ollison,9,Sun,8,8,2022-10-30,26-052,DAL,NA,CHI,W 49-29,2,3.4,0,0,9,31,RB,OlliQa00
1644,Zach Gentry,3,Sun,8,8,2022-10-30,26-050,PIT,@,PHI,L 13-35,29,38.2,0,0,3,11.1,TE,GentZa00
1646,Jamycal Hasty,16,Sun,8,8,2022-10-30,26-048,JAX,NA,DEN,L 17-21,16,22.2,0,0,16,61.5,RB,HastJa02
1648,Juwan Johnson,6,Sun,8,8,2022-10-30,26-047,NOR,NA,LVR,W 24-0,47,73.4,0,0,6,31.6,TE,JohnJu02
1672,James Proche,4,Thu,8,8,2022-10-27,26-036,BAL,@,TAM,W 27-22,48,63.2,0,0,4,12.9,WR,ProcJa00
1687,Devine Ozigbo,14,Sun,8,8,2022-10-30,26-028,DEN,@,JAX,W 21-17,0,0,0,0,14,53.8,RB,OzigDe01
1707,Miles Boykin,15,Sun,8,8,2022-10-30,26-018,PIT,@,PHI,L 13-35,8,10.5,0,0,15,55.6,WR,BoykMi00
1712,Ray-Ray McCloud,8,Sun,8,8,2022-10-30,26-015,SFO,@,LAR,W 31-14,30,56.6,0,0,8,33.3,WR,McClRa00
1713,Giovanni Ricci,22,Sun,8,8,2022-10-30,26-014,CAR,@,ATL,L 34-37 (OT),7,8.8,0,0,22,62.9,TE,RiccGi00
1756,Mitchell Wilcox,12,Mon,8,8,2022-10-31,25-358,CIN,@,CLE,L 13-32,15,28.3,0,0,12,52.2,TE,WilcMi01
1760,Jakobi Meyers,1,Sun,8,8,2022-10-30,25-355,NWE,@,NYJ,W 22-17,63,80.8,0,0,1,3.6,WR,MeyeJa01
1766,Nyheim Hines,1,Sun,8,8,2022-10-30,25-352,IND,NA,WAS,L 16-17,21,36.2,0,0,1,3.8,RB,HineNy00
1774,Christian Kirk,6,Sun,8,8,2022-10-30,25-346,JAX,NA,DEN,L 17-21,56,77.8,0,0,6,23.1,WR,KirkCh01
1786,Gunner Olszewski,9,Sun,8,8,2022-10-30,25-338,PIT,@,PHI,L 13-35,0,0,0,0,9,33.3,WR,OlszGu00
1790,Stephen Sullivan,19,Sun,8,8,2022-10-30,25-336,CAR,@,ATL,L 34-37 (OT),9,11.3,0,0,19,54.3,TE,SullSt00
1854,Maurice Alexander,6,Sun,7,8,2022-10-30,25-293,DET,NA,MIA,L 27-31,1,1.7,0,0,6,24,WR,AlexMa02
1859,Keke Coutee,6,Sun,8,8,2022-10-30,25-289,IND,NA,WAS,L 16-17,0,0,0,0,6,23.1,WR,CoutKe00
1868,DJ Turner,6,Sun,7,8,2022-10-30,25-285,LVR,@,NOR,L 0-24,5,8.6,0,0,6,31.6,WR,TurnDJ00
1904,Josiah Deguara,9,Sun,8,8,2022-10-30,25-258,GNB,@,BUF,L 17-27,30,45.5,0,0,9,40.9,TE,DeguJo00
1912,Kendall Hinton,4,Sun,8,8,2022-10-30,25-253,DEN,@,JAX,W 21-17,1,1.6,0,0,4,15.4,WR,HintKe00
1928,Jesper Horsted,12,Sun,7,8,2022-10-30,25-245,LVR,@,NOR,L 0-24,2,3.4,0,0,12,63.2,WR,HorsJe00
1967,Britain Covey,8,Sun,7,8,2022-10-30,25-226,PHI,NA,PIT,W 35-13,4,7,0,0,8,29.6,WR,CoveBr00
1977,Nick Westbrook-Ikhine,3,Sun,7,8,2022-10-30,25-223,TEN,@,HOU,W 17-10,43,74.1,0,0,3,11.1,WR,WestNi00
1978,D'Wayne Eskridge,4,Sun,8,8,2022-10-30,25-221,SEA,NA,NYG,W 27-13,19,29.7,0,0,4,13.3,WR,EskrDW00
1981,Josh Oliver,11,Thu,8,8,2022-10-27,25-220,BAL,@,TAM,W 27-22,38,50,0,0,11,35.5,TE,OlivJo00
1986,Brycen Hopkins,1,Sun,7,8,2022-10-30,25-217,LAR,NA,SFO,L 14-31,10,17.2,0,0,1,4.2,TE,HopkBr01
1993,Steven Sims,10,Sun,8,8,2022-10-30,25-213,PIT,@,PHI,L 13-35,11,14.5,0,0,10,37,WR,SimsSt00
1997,Tyler Davis,17,Sun,8,8,2022-10-30,25-211,GNB,@,BUF,L 17-27,3,4.5,0,0,17,77.3,TE,DaviTy02
2026,Jeff Smith,6,Sun,8,8,2022-10-30,25-192,NYJ,NA,NWE,L 17-22,13,22,0,0,6,21.4,WR,SmitJe03
2043,Foster Moreau,1,Sun,7,8,2022-10-30,25-177,LVR,@,NOR,L 0-24,58,100,0,0,1,5.3,TE,MoreFo00
2046,Ke'Shawn Vaughn,12,Thu,8,8,2022-10-27,25-176,TAM,NA,BAL,L 22-27,0,0,0,0,12,38.7,RB,VaugKe00
2048,Velus Jones Jr.,8,Sun,8,8,2022-10-30,25-172,CHI,@,DAL,L 29-49,15,19,0,0,8,27.6,WR,JoneVe00
2109,Ben Skowronek,9,Sun,7,8,2022-10-30,25-125,LAR,NA,SFO,L 14-31,36,62.1,0,0,9,37.5,WR,SkowBe00
2127,Olamide Zaccheaus,8,Sun,8,8,2022-10-30,25-099,ATL,NA,CAR,W 37-34 (OT),54,80.6,0,0,8,22.9,WR,ZaccOl01
2144,Scott Miller,10,Thu,8,8,2022-10-27,25-088,TAM,NA,BAL,L 22-27,20,29.4,0,0,10,32.3,WR,MillSc01
2163,Devin Asiasi,5,Mon,8,8,2022-10-31,25-078,CIN,@,CLE,L 13-32,1,1.9,0,0,5,21.7,TE,AsiaDe00
2177,Reggie Gilliam,18,Sun,7,8,2022-10-30,25-071,BUF,NA,GNB,W 27-17,9,15.3,0,0,18,81.8,FB,GillRe00
2220,Devin Duvernay,11,Thu,8,8,2022-10-27,25-045,BAL,@,TAM,W 27-22,50,65.8,0,0,11,35.5,WR,DuveDe00
2223,Ty Johnson,12,Sun,8,8,2022-10-30,25-043,NYJ,NA,NWE,L 17-22,19,32.2,0,0,12,42.9,RB,JohnTy02
2257,Chris Evans,13,Mon,8,8,2022-10-31,25-026,CIN,@,CLE,L 13-32,2,3.8,0,0,13,56.5,RB,EvanCh02
2258,Michael Pittman Jr.,1,Sun,8,8,2022-10-30,25-025,IND,NA,WAS,L 16-17,55,94.8,0,0,1,3.8,WR,PittMi01
2273,Luke Farrell,13,Sun,8,8,2022-10-30,25-016,JAX,NA,DEN,L 17-21,9,12.5,0,0,13,50,TE,FarrLu00
2277,Charlie Woerner,21,Sun,8,8,2022-10-30,25-014,SFO,@,LAR,W 31-14,4,7.5,0,0,21,87.5,TE,WoerCh00
2315,John Bates,3,Sun,8,8,2022-10-30,24-358,WAS,@,IND,W 17-16,20,32.8,0,0,3,11.5,TE,BateJo00
2334,Justice Hill,18,Thu,8,8,2022-10-27,24-347,BAL,@,TAM,W 27-22,16,21.1,0,0,18,58.1,RB,HillJu00
2368,Armani Rogers,14,Sun,8,8,2022-10-30,24-330,WAS,@,IND,W 17-16,22,36.1,0,0,14,53.8,TE,RogeAr00
2386,Tay Martin,5,Sun,8,8,2022-10-30,24-320,SFO,@,LAR,W 31-14,1,1.9,0,0,5,20.8,WR,MartTa00
2401,Feleipe Franks,18,Sun,8,8,2022-10-30,24-312,ATL,NA,CAR,W 37-34 (OT),5,7.5,0,0,18,51.4,QB,FranFe00
2413,Sean McKeon,10,Sun,8,8,2022-10-30,24-306,DAL,NA,CHI,W 49-29,14,24.1,0,0,10,34.5,TE,McKeSe01
2414,Raleigh Webb,12,Sun,8,8,2022-10-30,24-306,NWE,@,NYJ,W 22-17,0,0,0,0,12,42.9,WR,WebbRa02
2449,Ko Kieft,21,Thu,8,8,2022-10-27,24-280,TAM,NA,BAL,L 22-27,13,19.1,0,0,21,67.7,TE,KiefKo00
2455,Jack Stoll,13,Sun,7,8,2022-10-30,24-275,PHI,NA,PIT,W 35-13,30,52.6,0,0,13,48.1,TE,StolJa00
2468,Kene Nwangwu,10,Sun,7,8,2022-10-30,24-263,MIN,NA,ARI,W 34-26,0,0,0,0,10,33.3,RB,NwanKe00
2481,Rhamondre Stevenson,1,Sun,8,8,2022-10-30,24-249,NWE,@,NYJ,W 22-17,49,62.8,0,0,1,3.6,RB,StevRh00
2487,Benny Snell Jr.,19,Sun,8,8,2022-10-30,24-245,PIT,@,PHI,L 13-35,0,0,0,0,19,70.4,RB,SnelBe00
2503,Miller Forristall,8,Mon,8,8,2022-10-31,24-234,CLE,NA,CIN,W 32-13,2,2.8,0,0,8,34.8,TE,ForrMi00
2517,Tanner Conner,13,Sun,8,8,2022-10-30,24-224,MIA,@,DET,W 31-27,2,2.9,0,0,13,52,TE,ConnTa00
2526,Kylen Granson,14,Sun,8,8,2022-10-30,24-217,IND,NA,WAS,L 16-17,32,55.2,0,0,14,53.8,TE,GranKy00
2556,Khalil Herbert,4,Sun,8,8,2022-10-30,24-192,CHI,@,DAL,L 29-49,22,27.8,0,0,4,13.8,RB,HerbKh00
2558,Harrison Bryant,2,Mon,8,8,2022-10-31,24-191,CLE,NA,CIN,W 32-13,53,73.6,0,0,2,8.7,TE,BryaHa00
2567,Patrick Taylor,7,Sun,8,8,2022-10-30,24-184,GNB,@,BUF,L 17-27,0,0,0,0,7,31.8,RB,TaylPa01
2573,AJ Dillon,1,Sun,8,8,2022-10-30,24-181,GNB,@,BUF,L 17-27,28,42.4,0,0,1,4.5,RB,DillAJ00
2604,Tim Jones,8,Sun,8,8,2022-10-30,24-167,JAX,NA,DEN,L 17-21,2,2.8,0,0,8,30.8,WR,JoneTi00
2630,Greg Dortch,14,Sun,8,8,2022-10-30,24-154,ARI,@,MIN,L 26-34,20,25.6,0,0,14,46.7,WR,DortGr01
2651,Stanley Berryhill,9,Sun,7,8,2022-10-30,24-143,DET,NA,MIA,L 27-31,0,0,0,0,9,36,WR,BerrSt00
2673,Antonio Gibson,5,Sun,8,8,2022-10-30,24-129,WAS,@,IND,W 17-16,22,36.1,0,0,5,19.2,RB,GibsAn00
2698,Demetric Felton,5,Mon,8,8,2022-10-31,24-107,CLE,NA,CIN,W 32-13,0,0,0,0,5,21.7,WR,FeltDe00
2699,Avery Williams,24,Sun,8,8,2022-10-30,24-107,ATL,NA,CAR,W 37-34 (OT),5,7.5,0,0,24,68.6,RB,WillAv02
2723,Travis Homer,22,Sun,8,8,2022-10-30,24-084,SEA,NA,NYG,W 27-13,14,21.9,0,0,22,73.3,RB,HomeTr00
2735,Hunter Long,11,Sun,8,8,2022-10-30,24-072,MIA,@,DET,W 31-27,17,25,0,0,11,44,TE,LongHu00
2747,Rashid Shaheed,7,Sun,8,8,2022-10-30,24-060,NOR,NA,LVR,W 24-0,15,23.4,0,0,7,36.8,WR,ShahRa00
2765,DeeJay Dallas,18,Sun,8,8,2022-10-30,24-044,SEA,NA,NYG,W 27-13,5,7.8,0,0,18,60,RB,DallDe00
2797,Jelani Woods,3,Sun,8,8,2022-10-30,24-021,IND,NA,WAS,L 16-17,15,25.9,0,0,3,11.5,TE,WoodJe01
2827,Shi Smith,4,Sun,8,8,2022-10-30,24-004,CAR,@,ATL,L 34-37 (OT),38,47.5,0,0,4,11.4,WR,SmitSh03
2839,Jaylen Warren,10,Sun,8,8,2022-10-30,23-363,PIT,@,PHI,L 13-35,22,28.9,0,0,10,37,RB,WarrJa01
2874,Spencer Brown,12,Sun,8,8,2022-10-30,23-351,CAR,@,ATL,L 34-37 (OT),18,22.5,0,0,12,34.3,RB,BrowSp01
2882,DeVonta Smith,1,Sun,7,8,2022-10-30,23-350,PHI,NA,PIT,W 35-13,42,73.7,0,0,1,3.7,WR,SmitDe07
2907,Malik Davis,15,Sun,8,8,2022-10-30,23-338,DAL,NA,CHI,W 49-29,19,32.8,0,0,15,51.7,RB,DaviMa02
2911,Brock Wright,11,Sun,7,8,2022-10-30,23-337,DET,NA,MIA,L 27-31,23,38.3,0,0,11,44,TE,WrigBr01
2926,Grant Calcaterra,8,Sun,7,8,2022-10-30,23-330,PHI,NA,PIT,W 35-13,12,21.1,0,0,8,29.6,TE,CalcGr00
2938,Troy Hairston,12,Sun,7,8,2022-10-30,23-326,HOU,NA,TEN,L 10-17,13,24.1,0,0,12,44.4,TE,HairTr00
2947,Pierre Strong,13,Sun,8,8,2022-10-30,23-324,NWE,@,NYJ,W 22-17,0,0,0,0,13,46.4,RB,StroPi00
3010,Trestan Ebner,15,Sun,8,8,2022-10-30,23-301,CHI,@,DAL,L 29-49,3,3.8,0,0,15,51.7,RB,EbneTr00
3012,Jalen Reagor,3,Sun,7,8,2022-10-30,23-301,MIN,NA,ARI,W 34-26,4,5.6,0,0,3,10,WR,ReagJa00
3031,Colby Parkinson,12,Sun,8,8,2022-10-30,23-295,SEA,NA,NYG,W 27-13,23,35.9,0,0,12,40,TE,ParkCo02
3049,Rachaad White,12,Thu,8,8,2022-10-27,23-288,TAM,NA,BAL,L 22-27,18,26.5,0,0,12,38.7,RB,WhitRa01
3053,Jaelon Darden,4,Thu,8,8,2022-10-27,23-286,TAM,NA,BAL,L 22-27,0,0,0,0,4,12.9,WR,DardJa00
3055,Jake Ferguson,7,Sun,8,8,2022-10-30,23-285,DAL,NA,CHI,W 49-29,32,55.2,0,0,7,24.1,TE,FergJa00
3065,Quintin Morris,13,Sun,7,8,2022-10-30,23-282,BUF,NA,GNB,W 27-17,11,18.6,0,0,13,59.1,TE,MorrQu00
3067,Connor Heyward,19,Sun,8,8,2022-10-30,23-281,PIT,@,PHI,L 13-35,7,9.2,0,0,19,70.4,TE,HeywCo00
3148,Deon Jackson,12,Sun,8,8,2022-10-30,23-254,IND,NA,WAS,L 16-17,2,3.4,0,0,12,46.2,RB,JackDe02
3151,Donovan Peoples-Jones,6,Mon,8,8,2022-10-31,23-254,CLE,NA,CIN,W 32-13,69,95.8,0,0,6,26.1,WR,PeopDo00
3175,Gary Brightwell,21,Sun,8,8,2022-10-30,23-244,NYG,@,SEA,L 13-27,1,1.5,0,0,21,70,RB,BrigGa00
3182,Jalen Nailor,10,Sun,7,8,2022-10-30,23-242,MIN,NA,ARI,W 34-26,0,0,0,0,10,33.3,WR,NailJa00
3199,Cole Kmet,3,Sun,8,8,2022-10-30,23-234,CHI,@,DAL,L 29-49,75,94.9,0,0,3,10.3,TE,KmetCo00
3207,Kenneth Gainwell,4,Sun,7,8,2022-10-30,23-230,PHI,NA,PIT,W 35-13,14,24.6,0,0,4,14.8,RB,GainKe00
3210,Montrell Washington,13,Sun,8,8,2022-10-30,23-230,DEN,@,JAX,W 21-17,3,4.9,0,0,13,50,WR,WashMo00
3282,Cade Otton,6,Thu,8,8,2022-10-27,23-195,TAM,NA,BAL,L 22-27,62,91.2,0,0,6,19.4,TE,OttoCa00
3295,Peyton Hendershot,14,Sun,8,8,2022-10-30,23-190,DAL,NA,CHI,W 49-29,21,36.2,0,0,14,48.3,TE,HendPe01
3335,Jordan Mason,16,Sun,8,8,2022-10-30,23-159,SFO,@,LAR,W 31-14,0,0,0,0,16,66.7,RB,MasoJo00
3353,Dareke Young,20,Sun,8,8,2022-10-30,23-148,SEA,NA,NYG,W 27-13,4,6.3,0,0,20,66.7,WR,YounDa02
