Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
21,Adam Thielen,0,0,4,0,0,84.5,Sun,16,17,2023-01-01,32-132,MIN,@,GNB,L 17-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,1,16,16.0,0,25.0,4.0,1,25.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,49,84.5,0,0.0,0,0.0,WR,ThieAd00
22,Taysom Hill,2,14,1,1,0,44.9,Sun,16,17,2023-01-01,32-131,NOR,@,PHI,W 20-10,2,2,0,100.0,24,0,0,0,0.0,0.0,116.7,1,7,33.33,12.0,12.00,5.67,12.0,66.7,14,46,3.3,1,4,50.0,1,1,10,10.0,0,100.0,10.0,1,100.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,31,44.9,0,0.0,14,53.8,TE/QB,HillTa00
23,Geno Smith,18,5,0,0,1,100.0,Sun,16,17,2023-01-01,32-083,SEA,,NYJ,W 23-6,18,29,11,62.1,183,2,0,0,6.9,0.0,103.1,4,35,12.12,6.3,7.69,5.70,10.2,48.5,5,18,3.6,0,2,40.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,1,0,0,0,72,100.0,0,0.0,0,0.0,QB,SmitGe00
24,Cordarrelle Patterson,0,9,8,1,0,50.0,Sun,16,17,2023-01-01,31-290,ATL,,ARI,W 20-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,9,42,4.7,1,3,33.3,8,6,42,7.0,0,75.0,5.3,2,50.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,31,50.0,0,0.0,6,24.0,RB,PattCo00
25,Kyle Juszczyk,0,1,0,0,0,46.3,Sun,16,17,2023-01-01,31-253,SFO,@,LVR,W 37-34 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,9,9.0,0,1,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,31,46.3,0,0.0,3,9.1,FB,JuszKy00
26,Logan Thomas,0,0,7,0,0,82.6,Sun,16,17,2023-01-01,31-184,WAS,,CLE,L 10-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,6,56,9.3,0,85.7,8.0,3,71.4,0,0,0,,0,0,,0,0,0,0,0,0,0,0,57,82.6,0,0.0,0,0.0,TE,ThomLo00
27,Blake Bell,0,0,1,1,0,13.3,Sun,16,17,2023-01-01,31-147,KAN,,DEN,W 27-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,17,17.0,1,100.0,17.0,1,100.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,8,13.3,0,0.0,5,17.2,TE,BellBl00
28,Michael Burton,0,0,0,0,0,3.3,Sun,16,17,2023-01-01,30-334,KAN,,DEN,W 27-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,3.3,0,0.0,16,55.2,RB,BurtMi00
29,MyCole Pruitt,0,0,4,0,0,64.5,Sun,16,17,2023-01-01,30-283,ATL,,ARI,W 20-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,4,49,12.3,0,100.0,12.3,2,75.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,40,64.5,0,0.0,10,40.0,TE,PruiMy00
30,Keith Smith,0,0,0,0,0,19.4,Sun,16,17,2023-01-01,30-268,ATL,,ARI,W 20-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,12,19.4,0,0.0,12,48.0,WR,SmitKe03
31,Raheem Mostert,0,9,8,1,0,42.3,Sun,16,17,2023-01-01,30-267,MIA,@,NWE,L 21-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,9,29,3.2,0,0,55.6,8,8,62,7.8,1,100.0,7.8,5,75.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,30,42.3,0,0.0,5,18.5,RB,MostRa00
32,Robert Woods,0,0,9,1,0,73.8,Thu,16,17,2022-12-29,30-263,TEN,,DAL,L 13-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,5,39,7.8,1,55.6,4.3,4,44.4,1,0,0,,0,0,,0,0,6,0,0,0,0,0,48,73.8,0,0.0,3,12.0,WR,WoodRo02
33,Jordan Akins,0,0,3,0,0,58.6,Sun,16,17,2023-01-01,30-257,HOU,,JAX,L 3-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,38,19.0,0,66.7,12.7,2,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,41,58.6,0,0.0,0,0.0,TE,AkinJo00
34,Keenan Allen,0,1,6,0,0,84.4,Sun,16,17,2023-01-01,30-249,LAC,,LAR,W 31-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,8,8.0,0,1,100.0,6,5,60,12.0,0,83.3,10.0,2,83.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,54,84.4,0,0.0,0,0.0,WR,AlleKe00
35,Jerick McKinnon,0,2,6,2,0,48.3,Sun,16,17,2023-01-01,30-243,KAN,,DEN,W 27-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,4,2.0,0,0,50.0,6,5,52,10.4,2,83.3,8.7,4,83.3,2,0,0,,0,0,,0,0,12,0,0,0,0,0,29,48.3,0,0.0,12,41.4,RB,McKiJe00
36,Darren Waller,0,0,5,1,0,57.1,Sun,16,17,2023-01-01,30-110,LVR,,SFO,L 34-37 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,72,24.0,1,60.0,14.4,3,60.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,40,57.1,0,0.0,0,0.0,TE,WallDa01
37,Tyler Lockett,0,0,2,0,0,31.9,Sun,16,17,2023-01-01,30-095,SEA,,NYJ,W 23-6,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,2,2,15,7.5,0,100.0,7.5,,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,23,31.9,0,0.0,0,0.0,WR,LockTy00
38,Derek Watt,0,1,0,0,0,5.7,Sun,16,17,2023-01-01,30-055,PIT,@,BAL,W 16-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,3,3.0,0,1,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,4,5.7,0,0.0,13,56.5,FB,WattDe00
39,Teddy Bridgewater,12,1,0,0,0,62.0,Sun,16,17,2023-01-01,30-052,MIA,@,NWE,L 21-23,12,19,7,63.2,161,1,1,1,5.3,5.3,85.6,1,12,5.00,8.5,7.16,6.20,13.4,50.0,1,6,6.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,44,62.0,0,0.0,0,0.0,QB,BridTe00
40,Jacoby Brissett,0,1,0,0,0,1.8,Sun,16,17,2023-01-01,30-021,CLE,@,WAS,W 24-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,2,2.0,0,1,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,1,1.8,0,0.0,0,0.0,QB,BrisJa00
41,Davante Adams,0,0,11,2,0,88.6,Sun,16,17,2023-01-01,30-008,LVR,,SFO,L 34-37 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,11,7,153,21.9,2,63.6,13.9,4,45.5,2,0,0,,0,0,,0,0,12,0,0,0,0,0,62,88.6,0,0.0,0,0.0,WR,AdamDa01
42,Carson Wentz,16,3,0,1,0,100.0,Sun,16,17,2023-01-01,30-002,WAS,,CLE,L 10-24,16,28,12,57.1,143,0,3,0,0.0,10.7,31.4,3,19,9.68,5.1,0.29,-0.35,8.9,38.7,3,7,2.3,1,1,100.0,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,0,0,0,0,0,69,100.0,0,0.0,0,0.0,QB,WentCa00
43,Tyler Higbee,0,0,4,0,0,89.8,Sun,16,17,2023-01-01,30-000,LAR,@,LAC,L 10-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,11,3.7,0,75.0,2.8,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,44,89.8,0,0.0,0,0.0,TE,HigbTy00
44,Phillip Dorsett,0,0,6,0,0,55.7,Sun,16,17,2023-01-01,29-361,HOU,,JAX,L 3-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,3,14,4.7,0,50.0,2.3,1,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,39,55.7,0,0.0,0,0.0,WR,DorsPh00
45,C.J. Uzomah,0,0,7,0,0,55.7,Sun,16,17,2023-01-01,29-352,NYJ,@,SEA,L 6-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,3,24,8.0,0,42.9,3.4,2,42.9,0,0,0,,0,0,,0,0,0,0,0,0,0,0,39,55.7,0,0.0,9,36.0,TE,UzomC.00
46,Damiere Byrd,0,0,2,0,0,30.6,Sun,16,17,2023-01-01,29-339,ATL,,ARI,W 20-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,12,12.0,0,50.0,6.0,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,19,30.6,0,0.0,0,0.0,WR,ByrdDa00
47,DeAndre Carter,0,0,3,0,0,20.3,Sun,16,17,2023-01-01,29-266,LAC,,LAR,W 31-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,3,2,14,7.0,0,66.7,4.7,,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,13,20.3,0,0.0,8,32.0,WR,CartDe02
48,Jeff Driskel,3,2,0,0,0,21.4,Sun,16,17,2023-01-01,29-253,HOU,,JAX,L 3-31,3,4,1,75.0,9,0,0,0,0.0,0.0,77.1,1,9,20.00,2.3,2.25,0.00,3.0,20.0,2,7,3.5,0,,50.0,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,15,21.4,0,0.0,0,0.0,QB,DrisJe00
49,Robbie Chosen,0,0,1,0,0,23.0,Sun,16,17,2023-01-01,29-237,ARI,@,ATL,L 19-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,13,13.0,0,100.0,13.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,17,23.0,0,0.0,0,0.0,WR,AndeRo04
50,Malcolm Brown,0,1,0,1,0,16.3,Sun,16,17,2023-01-01,29-231,LAR,@,LAC,L 10-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,23,23.0,1,1,100.0,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,0,0,0,0,0,8,16.3,0,0.0,6,24.0,RB,BrowMa03
51,Nelson Agholor,0,0,1,0,0,45.0,Sun,16,17,2023-01-01,29-222,NWE,,MIA,W 23-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,27,45.0,0,0.0,0,0.0,WR,AghoNe00
52,Chris Moore,0,0,5,0,0,84.3,Sun,16,17,2023-01-01,29-199,HOU,,JAX,L 3-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,21,7.0,0,60.0,4.2,2,40.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,59,84.3,0,0.0,0,0.0,WR,MoorCh00
53,Dak Prescott,29,3,0,0,1,100.0,Thu,16,17,2022-12-29,29-153,DAL,@,TEN,W 27-13,29,41,12,70.7,282,2,2,0,4.9,4.9,85.6,1,8,2.38,6.9,5.66,5.33,9.7,52.4,3,11,3.7,0,1,33.3,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,-1,0,0,80,100.0,0,0.0,0,0.0,QB,PresDa01
54,Mike Evans,0,0,12,3,0,83.3,Sun,16,17,2023-01-01,29-133,TAM,,CAR,W 30-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,12,10,207,20.7,3,83.3,17.3,6,75.0,3,0,0,,0,0,,0,0,18,0,0,0,0,0,65,83.3,0,0.0,1,3.2,WR,EvanMi00
55,Mack Hollins,0,0,4,0,0,85.7,Sun,16,17,2023-01-01,29-107,LVR,,SFO,L 34-37 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,40,13.3,0,75.0,10.0,2,75.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,60,85.7,0,0.0,1,3.0,WR,HollMa00
56,Mo Alie-Cox,0,0,1,0,0,53.4,Sun,16,17,2023-01-01,29-104,IND,@,NYG,L 10-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,31,53.4,0,0.0,3,12.5,TE,AlieMo00
57,Geoff Swaim,0,0,1,0,0,44.6,Thu,16,17,2022-12-29,29-104,TEN,,DAL,L 13-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,4,4.0,0,100.0,4.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,29,44.6,0,0.0,3,12.0,TE,SwaiGe00
58,Brandin Cooks,0,0,7,0,0,77.1,Sun,16,17,2023-01-01,29-098,HOU,,JAX,L 3-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,4,39,9.8,0,57.1,5.6,1,42.9,0,0,0,,0,0,,0,0,0,0,0,0,0,0,54,77.1,0,0.0,0,0.0,WR,CookBr00
59,Nate Sudfeld,0,3,0,0,0,9.9,Sun,16,17,2023-01-01,29-086,DET,,CHI,W 41-10,0,0,0,,0,0,0,0,,,,1,7,100.00,,,-7.00,,0.0,3,-3,-1.0,0,,0.0,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,7,9.9,0,0.0,0,0.0,QB,SudfNa00
60,George Kittle,0,0,8,1,0,92.5,Sun,16,17,2023-01-01,29-084,SFO,@,LVR,W 37-34 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,4,23,5.8,1,50.0,2.9,2,37.5,1,0,0,,0,0,,0,0,6,0,0,0,0,0,62,92.5,0,0.0,0,0.0,TE,KittGe00
61,C.J. Beathard,5,0,0,0,0,30.2,Sun,16,17,2023-01-01,29-046,JAX,@,HOU,W 31-3,5,8,3,62.5,29,0,1,0,0.0,12.5,29.7,1,5,11.11,3.6,-2.00,-2.33,5.8,33.3,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,19,30.2,0,0.0,0,0.0,QB,BeatC.00
62,Byron Pringle,0,0,4,0,0,75.0,Sun,16,17,2023-01-01,29-045,CHI,@,DET,L 10-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,4,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,39,75.0,0,0.0,2,6.7,WR,PrinBy00
63,Jonathan Williams,0,9,5,0,0,46.4,Sun,16,17,2023-01-01,28-333,WAS,,CLE,L 10-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,9,30,3.3,0,1,33.3,5,3,3,1.0,0,60.0,0.6,1,20.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,32,46.4,0,0.0,2,9.5,RB,WillJo07
64,Justin Hardee,0,0,0,0,0,0.0,Sun,16,17,2023-01-01,28-328,NYJ,@,SEA,L 6-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,20,80.0,WR,HardJu01
65,Tyreek Hill,0,1,7,1,0,81.7,Sun,16,17,2023-01-01,28-306,MIA,@,NWE,L 21-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,2,2.0,1,1,100.0,7,4,55,13.8,0,57.1,7.9,3,42.9,1,0,0,,0,0,,0,0,6,0,0,0,0,0,58,81.7,0,0.0,0,0.0,WR,HillTy00
66,Robert Tonyan,0,0,4,1,0,61.9,Sun,16,17,2023-01-01,28-246,GNB,,MIN,W 41-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,52,17.3,1,75.0,13.0,2,75.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,39,61.9,0,0.0,2,7.1,TE,TonyRo00
67,Eric Saubert,0,0,3,0,0,34.3,Sun,16,17,2023-01-01,28-245,DEN,@,KAN,L 24-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,30,10.0,0,100.0,10.0,2,66.7,0,0,0,,0,0,,0,0,0,0,1,0,0,0,24,34.3,0,0.0,14,48.3,TE,SaubEr00
68,Dare Ogunbowale,0,7,3,0,0,37.1,Sun,16,17,2023-01-01,28-242,HOU,,JAX,L 3-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,7,21,3.0,0,1,57.1,3,2,4,2.0,0,66.7,1.3,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,26,37.1,0,0.0,8,32.0,RB,OgunDa00
69,Amari Cooper,0,0,4,2,0,61.4,Sun,16,17,2023-01-01,28-198,CLE,@,WAS,W 24-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,105,35.0,2,75.0,26.3,3,75.0,2,0,0,,0,0,,0,0,12,0,0,0,0,0,35,61.4,0,0.0,0,0.0,WR,CoopAm00
70,Gerald Everett,0,0,3,1,0,56.3,Sun,16,17,2023-01-01,28-190,LAC,,LAR,W 31-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,15,5.0,1,100.0,5.0,2,66.7,1,0,0,,0,0,,0,0,6,0,0,0,0,0,36,56.3,0,0.0,0,0.0,TE,EverGe00
71,Jordan Wilkins,0,6,2,0,0,17.2,Sun,16,17,2023-01-01,28-167,IND,@,NYG,L 10-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,6,23,3.8,0,0,33.3,2,2,14,7.0,0,100.0,7.0,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,17.2,0,0.0,6,25.0,RB,WilkJo01
72,Kalif Raymond,0,1,3,0,0,29.6,Sun,16,17,2023-01-01,28-146,DET,,CHI,W 41-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,4,4.0,0,1,100.0,3,3,40,13.3,0,100.0,13.3,2,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,21,29.6,0,0.0,7,23.3,WR,RaymKa00
73,Evan Engram,0,1,2,0,0,66.7,Sun,16,17,2023-01-01,28-121,JAX,@,HOU,W 31-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,13,13.0,0,1,100.0,2,1,16,16.0,0,50.0,8.0,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,42,66.7,0,0.0,0,0.0,TE,EngrEv00
