rk,player,st_snp_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp_17,st_percent,pos,x9999
482,Robbie Chosen,1,Sun,4,4,2022-10-02,29-146,CAR,NA,ARI,L 16-26,50,96.2,0,0,1,4.3,WR,AndeRo04
484,Malcolm Brown,5,Mon,4,4,2022-10-03,29-141,LAR,@,SFO,L 9-24,2,2.7,0,0,5,20,RB,BrowMa03
499,Ameer Abdullah,16,Sun,4,4,2022-10-02,29-111,LVR,NA,DEN,W 32-23,1,1.3,0,0,16,50,RB,AbduAm00
501,Jamison Crowder,2,Sun,4,4,2022-10-02,29-107,BUF,@,BAL,W 23-20,11,17.2,0,0,2,8,WR,CrowJa00
537,C.J. Ham,20,Sun,4,4,2022-10-02,29-072,MIN,@,NOR,W 28-25,9,12.5,0,0,20,64.5,FB,HamxC.00
577,Hayden Hurst,5,Thu,4,4,2022-09-29,29-036,CIN,NA,MIA,W 27-15,36,56.3,0,0,5,17.9,TE,HursHa00
578,J.P. Holtz,7,Sun,4,4,2022-10-02,29-035,NOR,NA,MIN,L 25-28,11,18.3,0,0,7,22.6,TE,HoltJ.01
590,Mack Hollins,9,Sun,4,4,2022-10-02,29-016,LVR,NA,DEN,W 32-23,72,96,0,0,9,28.1,WR,HollMa00
591,Geoff Swaim,11,Sun,4,4,2022-10-02,29-016,TEN,@,IND,W 24-17,40,74.1,0,0,11,47.8,TE,SwaiGe00
593,Mo Alie-Cox,5,Sun,4,4,2022-10-02,29-013,IND,NA,TEN,L 17-24,46,69.7,0,0,5,21.7,TE,AlieMo00
632,Cody Hollister,9,Sun,4,4,2022-10-02,28-318,TEN,@,IND,W 24-17,11,20.4,0,0,9,39.1,WR,HollCo00
670,Jonathan Williams,22,Sun,4,4,2022-10-02,28-242,WAS,@,DAL,L 10-25,6,8.1,0,0,22,73.3,RB,WillJo07
673,Justin Hardee,19,Sun,4,4,2022-10-02,28-237,NYJ,@,PIT,W 24-20,0,0,0,0,19,73.1,WR,HardJu01
699,Tyreek Hill,2,Thu,4,4,2022-09-29,28-212,MIA,@,CIN,L 15-27,60,93.8,0,0,2,7.1,WR,HillTy00
728,Maxx Williams,7,Sun,4,4,2022-10-02,28-173,ARI,@,CAR,W 26-16,23,30.3,0,0,7,30.4,TE,WillMa04
741,Dwayne Washington,20,Sun,4,4,2022-10-02,28-161,NOR,NA,MIN,L 25-28,2,3.3,0,0,20,64.5,RB,WashDw00
748,Eric Saubert,21,Sun,4,4,2022-10-02,28-154,DEN,@,LVR,L 23-32,41,77.4,0,0,21,65.6,TE,SaubEr00
752,Trent Taylor,4,Thu,4,4,2022-09-29,28-152,CIN,NA,MIA,W 27-15,2,3.1,0,0,4,14.3,WR,TaylTr02
754,Dare Ogunbowale,18,Sun,4,4,2022-10-02,28-151,HOU,NA,LAC,L 24-34,0,0,0,0,18,62.1,RB,OgunDa00
780,Patrick Ricard,5,Sun,4,4,2022-10-02,28-128,BAL,NA,BUF,L 20-23,49,70,0,0,5,20,FB,RicaPa00
827,Mike Thomas,5,Thu,4,4,2022-09-29,28-044,CIN,NA,MIA,W 27-15,4,6.3,0,0,5,17.9,WR,ThomMi04
905,Tanner Hudson,5,Sun,4,4,2022-10-02,27-324,NYG,NA,CHI,W 20-12,37,56.9,0,0,5,16.7,TE,HudsTa00
913,O.J. Howard,5,Sun,4,4,2022-10-02,27-317,HOU,NA,LAC,L 24-34,43,75.4,0,0,5,17.2,TE,HowaO.00
918,Johnny Mundt,5,Sun,4,4,2022-10-02,27-313,MIN,@,NOR,W 28-25,20,27.8,0,0,5,16.1,TE,MundJo00
934,Hunter Henry,3,Sun,4,4,2022-10-02,27-299,NWE,@,GNB,L 24-27 (OT),49,84.5,0,0,3,9.4,TE,HenrHu00
948,Jakob Johnson,9,Sun,4,4,2022-10-02,27-291,LVR,NA,DEN,W 32-23,26,34.7,0,0,9,28.1,FB,JohnJa12
950,Zach Pascal,15,Sun,4,4,2022-10-02,27-288,PHI,NA,JAX,W 29-21,20,24.4,0,0,15,62.5,WR,PascZa00
970,KhaDarel Hodge,11,Sun,4,4,2022-10-02,27-272,ATL,NA,CLE,W 23-20,18,32.7,0,0,11,42.3,WR,HodgKh00
1001,Ross Dwelley,18,Mon,4,4,2022-10-03,27-250,SFO,NA,LAR,W 24-9,5,10,0,0,18,72,TE,DwelRo00
1035,Dontrell Hilliard,4,Sun,4,4,2022-10-02,27-218,TEN,@,IND,W 24-17,17,31.5,0,0,4,17.4,RB,HillDo00
1037,Matt Breida,20,Sun,4,4,2022-10-02,27-216,NYG,NA,CHI,W 20-12,9,13.8,0,0,20,66.7,RB,BreiMa00
1053,Dan Arnold,9,Sun,4,4,2022-10-02,27-201,JAX,@,PHI,L 21-29,6,12.8,0,0,9,37.5,TE,ArnoDa00
1071,Jamal Agnew,9,Sun,4,4,2022-10-02,27-182,JAX,@,PHI,L 21-29,18,38.3,0,0,9,37.5,WR,AgneJa00
1072,Justin Watson,1,Sun,4,4,2022-10-02,27-181,KAN,@,TAM,W 41-31,14,17.5,0,0,1,3.3,WR,WatsJu01
1079,Isaiah McKenzie,5,Sun,4,4,2022-10-02,27-176,BUF,@,BAL,W 23-20,31,48.4,0,0,5,20,WR,McKeIs00
1085,Darrel Williams,5,Sun,4,4,2022-10-02,27-170,ARI,@,CAR,W 26-16,16,21.1,0,0,5,21.7,RB,WillDa10
1100,Kevin Rader,13,Sun,4,4,2022-10-02,27-159,TEN,@,IND,W 24-17,7,13,0,0,13,56.5,TE,RadeKe00
1118,Cullen Gillaspia,18,Sun,4,4,2022-10-02,27-143,SEA,@,DET,W 48-45,0,0,0,0,18,54.5,RB,GillCu00
1128,Parker Hesse,13,Sun,4,4,2022-10-02,27-129,ATL,NA,CLE,W 23-20,48,87.3,0,0,13,50,TE,HessPa00
1158,Jason Moore,5,Sun,4,4,2022-10-02,27-101,LAC,@,HOU,W 34-24,4,5.7,0,0,5,17.2,WR,MoorJa02
1170,Mike Boone,11,Sun,4,4,2022-10-02,27-094,DEN,@,LVR,L 23-32,19,35.8,0,0,11,34.4,RB,BoonMi00
1212,Tyler Conklin,4,Sun,4,4,2022-10-02,27-064,NYJ,@,PIT,W 24-20,57,81.4,0,0,4,15.4,TE,ConkTy00
1230,Durham Smythe,14,Thu,4,4,2022-09-29,27-051,MIA,@,CIN,L 15-27,40,62.5,0,0,14,50,TE,SmytDu00
1245,Jonnu Smith,2,Sun,4,4,2022-10-02,27-041,NWE,@,GNB,L 24-27 (OT),17,29.3,0,0,2,6.3,TE,SmitJo01
1260,Richie James,5,Sun,4,4,2022-10-02,27-027,NYG,NA,CHI,W 20-12,21,32.3,0,0,5,16.7,WR,JameRi00
1271,Brandon Powell,14,Mon,4,4,2022-10-03,27-021,LAR,@,SFO,L 9-24,6,8.1,0,0,14,56,WR,PoweBr00
1274,Trevon Wesco,5,Sun,4,4,2022-10-02,27-020,CHI,@,NYG,L 12-20,16,25.8,0,0,5,16.7,TE,WescTr00
1281,Samaje Perine,18,Thu,4,4,2022-09-29,27-013,CIN,NA,MIA,W 27-15,12,18.8,0,0,18,64.3,RB,PeriSa00
1309,Braxton Berrios,9,Sun,4,4,2022-10-02,26-361,NYJ,@,PIT,W 24-20,8,11.4,0,0,9,34.6,WR,BerrBr00
1310,Chris Myarick,17,Sun,4,4,2022-10-02,26-361,NYG,NA,CHI,W 20-12,41,63.1,0,0,17,56.7,FB,MyarCh00
1374,Jody Fortson,17,Sun,4,4,2022-10-02,26-299,KAN,@,TAM,W 41-31,23,28.8,0,0,17,56.7,TE,FortJo01
1396,Noah Brown,4,Sun,4,4,2022-10-02,26-269,DAL,NA,WAS,W 25-10,48,78.7,0,0,4,13.3,WR,BrowNo00
1397,Cam Sims,22,Sun,4,4,2022-10-02,26-269,WAS,@,DAL,L 10-25,5,6.8,0,0,22,73.3,WR,SimsCa00
1398,Tre'Quan Smith,8,Sun,4,4,2022-10-02,26-268,NOR,NA,MIN,L 25-28,14,23.3,0,0,8,25.8,WR,SmitTr03
1399,Tyron Johnson,3,Sun,4,4,2022-10-02,26-267,LVR,NA,DEN,W 32-23,1,1.3,0,0,3,9.4,WR,JohnTy03
1421,Malik Turner,17,Mon,4,4,2022-10-03,26-246,SFO,NA,LAR,W 24-9,0,0,0,0,17,68,WR,TurnMa00
1438,D'Ernest Johnson,17,Sun,4,4,2022-10-02,26-217,CLE,@,ATL,L 20-23,1,1.4,0,0,17,65.4,RB,JohnDE04
1440,Trent Sherfield,15,Thu,4,4,2022-09-29,26-216,MIA,@,CIN,L 15-27,40,62.5,0,0,15,53.6,WR,SherTr00
1444,Marlon Mack,2,Mon,4,4,2022-10-03,26-210,SFO,NA,LAR,W 24-9,0,0,0,0,2,8,RB,MackMa00
1478,Justin Jackson,19,Sun,4,4,2022-10-02,26-163,DET,NA,SEA,L 45-48,10,13.5,0,0,19,57.6,RB,JackJu01
1505,Andrew Beck,24,Sun,4,4,2022-10-02,26-140,DEN,@,LVR,L 23-32,12,22.6,0,0,24,75,TE,BeckAn01
1530,Ian Thomas,13,Sun,4,4,2022-10-02,26-118,CAR,NA,ARI,L 16-26,15,28.8,0,0,13,56.5,TE,ThomIa00
1547,Craig Reynolds,12,Sun,4,4,2022-10-02,26-109,DET,NA,SEA,L 45-48,24,32.4,0,0,12,36.4,RB,ReynCr00
1572,Khari Blasingame,15,Sun,4,4,2022-10-02,26-093,CHI,@,NYG,L 12-20,16,25.8,0,0,15,50,FB,BlasKh00
1577,Penny Hart,12,Sun,4,4,2022-10-02,26-089,SEA,@,DET,W 48-45,2,2.9,0,0,12,36.4,WR,HartPe01
1585,Will Dissly,16,Sun,4,4,2022-10-02,26-086,SEA,@,DET,W 48-45,51,72.9,0,0,16,48.5,TE,DissWi00
1591,Alec Ingold,9,Thu,4,4,2022-09-29,26-082,MIA,@,CIN,L 15-27,21,32.8,0,0,9,32.1,FB,IngoAl01
1630,KaVontae Turpin,9,Sun,4,4,2022-10-02,26-061,DAL,NA,WAS,W 25-10,5,8.2,0,0,9,30,WR,TurpKa00
1682,Ben Ellefson,16,Sun,4,4,2022-10-02,26-031,MIN,@,NOR,W 28-25,10,13.9,0,0,16,51.6,TE,ElleBe00
1698,Zach Gentry,4,Sun,4,4,2022-10-02,26-022,PIT,NA,NYJ,L 20-24,39,60.9,0,0,4,15.4,TE,GentZa00
1699,Stanley Morgan Jr.,18,Thu,4,4,2022-09-29,26-022,CIN,NA,MIA,W 27-15,1,1.6,0,0,18,64.3,WR,MorgSt02
1702,Jamycal Hasty,11,Sun,4,4,2022-10-02,26-020,JAX,@,PHI,L 21-29,3,6.4,0,0,11,45.8,RB,HastJa02
1706,Juwan Johnson,16,Sun,4,4,2022-10-02,26-019,NOR,NA,MIN,L 25-28,29,48.3,0,0,16,51.6,TE,JohnJu02
1759,Miles Boykin,15,Sun,4,4,2022-10-02,25-355,PIT,NA,NYJ,L 20-24,5,7.8,0,0,15,57.7,WR,BoykMi00
1763,Ray-Ray McCloud,8,Mon,4,4,2022-10-03,25-353,SFO,NA,LAR,W 24-9,9,18,0,0,8,32,WR,McClRa00
1769,Giovanni Ricci,17,Sun,4,4,2022-10-02,25-351,CAR,NA,ARI,L 16-26,24,46.2,0,0,17,73.9,TE,RiccGi00
1801,Mitchell Wilcox,23,Thu,4,4,2022-09-29,25-326,CIN,NA,MIA,W 27-15,32,50,0,0,23,82.1,TE,WilcMi01
1803,Nyheim Hines,4,Sun,4,4,2022-10-02,25-324,IND,NA,TEN,L 17-24,21,31.8,0,0,4,17.4,RB,HineNy00
1825,Gunner Olszewski,10,Sun,4,4,2022-10-02,25-310,PIT,NA,NYJ,L 20-24,9,14.1,0,0,10,38.5,WR,OlszGu00
1829,Stephen Sullivan,11,Sun,4,4,2022-10-02,25-308,CAR,NA,ARI,L 16-26,1,1.9,0,0,11,47.8,TE,SullSt00
1890,Andre Baccellia,3,Sun,4,4,2022-10-02,25-268,ARI,@,CAR,W 26-16,6,7.9,0,0,3,13,WR,BaccAn00
1895,Maurice Alexander,9,Sun,4,4,2022-10-02,25-265,DET,NA,SEA,L 45-48,2,2.7,0,0,9,27.3,WR,AlexMa02
1940,Adam Trautman,4,Sun,4,4,2022-10-02,25-239,NOR,NA,MIN,L 25-28,39,65,0,0,4,12.9,TE,TrauAd00
1958,Josiah Deguara,12,Sun,4,4,2022-10-02,25-230,GNB,NA,NWE,W 27-24 (OT),11,15.1,0,0,12,37.5,TE,DeguJo00
1972,Kendall Hinton,7,Sun,4,4,2022-10-02,25-225,DEN,@,LVR,L 23-32,30,56.6,0,0,7,21.9,WR,HintKe00
1987,Jesper Horsted,16,Sun,4,4,2022-10-02,25-217,LVR,NA,DEN,W 32-23,3,4,0,0,16,50,WR,HorsJe00
2017,Britain Covey,7,Sun,4,4,2022-10-02,25-198,PHI,NA,JAX,W 29-21,0,0,0,0,7,29.2,WR,CoveBr00
2022,Josh Oliver,5,Sun,4,4,2022-10-02,25-195,BAL,NA,BUF,L 20-23,21,30,0,0,5,20,TE,OlivJo00
2038,Tyler Davis,26,Sun,4,4,2022-10-02,25-183,GNB,NA,NWE,W 27-24 (OT),21,28.8,0,0,26,81.3,TE,DaviTy02
2051,D.J. Moore,1,Sun,4,4,2022-10-02,25-171,CAR,NA,ARI,L 16-26,50,96.2,0,0,1,4.3,WR,MoorD.00
2062,Jeff Smith,7,Sun,4,4,2022-10-02,25-164,NYJ,@,PIT,W 24-20,7,10,0,0,7,26.9,WR,SmitJe03
2072,Tony Pollard,2,Sun,4,4,2022-10-02,25-155,DAL,NA,WAS,W 25-10,24,39.3,0,0,2,6.7,RB,PollTo00
2077,Ke'Shawn Vaughn,10,Sun,4,4,2022-10-02,25-151,TAM,NA,KAN,L 31-41,0,0,0,0,10,33.3,RB,VaugKe00
2084,Velus Jones Jr.,11,Sun,4,4,2022-10-02,25-144,CHI,@,NYG,L 12-20,0,0,0,0,11,36.7,WR,JoneVe00
2090,Ashton Dulin,14,Sun,4,4,2022-10-02,25-140,IND,NA,TEN,L 17-24,19,28.8,0,0,14,60.9,WR,DuliAs00
2149,Jauan Jennings,4,Mon,4,4,2022-10-03,25-085,SFO,NA,LAR,W 24-9,18,36,0,0,4,16,WR,JennJa00
2179,Olamide Zaccheaus,5,Sun,4,4,2022-10-02,25-071,ATL,NA,CLE,W 23-20,31,56.4,0,0,5,19.2,WR,ZaccOl01
2222,Reggie Gilliam,20,Sun,4,4,2022-10-02,25-043,BUF,@,BAL,W 23-20,8,12.5,0,0,20,80,FB,GillRe00
2265,Devin Duvernay,8,Sun,4,4,2022-10-02,25-020,BAL,NA,BUF,L 20-23,45,64.3,0,0,8,32,WR,DuveDe00
2274,Ty Johnson,11,Sun,4,4,2022-10-02,25-015,NYJ,@,PIT,W 24-20,0,0,0,0,11,42.3,RB,JohnTy02
2300,Jonathan Ward,16,Sun,4,4,2022-10-02,25-002,ARI,@,CAR,W 26-16,0,0,0,0,16,69.6,RB,WardJo00
2313,Chris Evans,15,Thu,4,4,2022-09-29,24-359,CIN,NA,MIA,W 27-15,3,4.7,0,0,15,53.6,RB,EvanCh02
2323,Luke Farrell,9,Sun,4,4,2022-10-02,24-353,JAX,@,PHI,L 21-29,0,0,0,0,9,37.5,TE,FarrLu00
2327,Charlie Woerner,22,Mon,4,4,2022-10-03,24-352,SFO,NA,LAR,W 24-9,19,38,0,0,22,88,TE,WoerCh00
2362,Simi Fehoko,8,Sun,4,4,2022-10-02,24-331,DAL,NA,WAS,W 25-10,10,16.4,0,0,8,26.7,WR,FehoSi00
2367,John Bates,2,Sun,4,4,2022-10-02,24-330,WAS,@,DAL,L 10-25,30,40.5,0,0,2,6.7,TE,BateJo00
2384,Justice Hill,5,Sun,4,4,2022-10-02,24-322,BAL,NA,BUF,L 20-23,25,35.7,0,0,5,20,RB,HillJu00
2395,Noah Fant,3,Sun,4,4,2022-10-02,24-316,SEA,@,DET,W 48-45,41,58.6,0,0,3,9.1,TE,FantNo00
2396,Joshua Kelley,18,Sun,4,4,2022-10-02,24-316,LAC,@,HOU,W 34-24,14,20,0,0,18,62.1,RB,KellJo01
2418,Deonte Harty,11,Sun,4,4,2022-10-02,24-302,NOR,NA,MIN,L 25-28,2,3.3,0,0,11,35.5,WR,HarrDe07
2419,Armani Rogers,24,Sun,4,4,2022-10-02,24-302,WAS,@,DAL,L 10-25,11,14.9,0,0,24,80,TE,RogeAr00
2420,Michael Bandy,1,Sun,4,4,2022-10-02,24-301,LAC,@,HOU,W 34-24,20,28.6,0,0,1,3.4,WR,BandMi00
2434,D.K. Metcalf,1,Sun,4,4,2022-10-02,24-292,SEA,@,DET,W 48-45,53,75.7,0,0,1,3,WR,MetcDK00
2443,Feleipe Franks,3,Sun,4,4,2022-10-02,24-284,ATL,NA,CLE,W 23-20,5,9.1,0,0,3,11.5,QB,FranFe00
2465,Jake Funk,14,Mon,4,4,2022-10-03,24-265,LAR,@,SFO,L 9-24,0,0,0,0,14,56,RB,FunkJa00
2474,Ko Kieft,17,Sun,4,4,2022-10-02,24-255,TAM,NA,KAN,L 31-41,9,14.1,0,0,17,56.7,TE,KiefKo00
2484,Jack Stoll,12,Sun,4,4,2022-10-02,24-247,PHI,NA,JAX,W 29-21,33,40.2,0,0,12,50,TE,StolJa00
2502,Kene Nwangwu,6,Sun,4,4,2022-10-02,24-235,MIN,@,NOR,W 28-25,0,0,0,0,6,19.4,RB,NwanKe00
2527,Benny Snell Jr.,18,Sun,4,4,2022-10-02,24-217,PIT,NA,NYJ,L 20-24,0,0,0,0,18,69.2,RB,SnelBe00
2538,Miller Forristall,14,Sun,4,4,2022-10-02,24-205,CLE,@,ATL,L 20-23,9,12.3,0,0,14,53.8,TE,ForrMi00
2554,Tanner Conner,16,Thu,4,4,2022-09-29,24-193,MIA,@,CIN,L 15-27,2,3.1,0,0,16,57.1,TE,ConnTa00
2560,Kylen Granson,9,Sun,4,4,2022-10-02,24-189,IND,NA,TEN,L 17-24,30,45.5,0,0,9,39.1,TE,GranKy00
2565,Quintez Cephus,2,Sun,4,4,2022-10-02,24-184,DET,NA,SEA,L 45-48,33,44.6,0,0,2,6.1,WR,CephQu00
2605,Lil'Jordan Humphrey,9,Sun,4,4,2022-10-02,24-166,NWE,@,GNB,L 24-27 (OT),31,53.4,0,0,9,28.1,WR,HumpLi01
2612,Harrison Bryant,7,Sun,4,4,2022-10-02,24-162,CLE,@,ATL,L 20-23,49,67.1,0,0,7,26.9,TE,BryaHa00
2627,Patrick Taylor,11,Sun,4,4,2022-10-02,24-156,GNB,NA,NWE,W 27-24 (OT),0,0,0,0,11,34.4,RB,TaylPa01
2652,Ty Chandler,19,Sun,4,4,2022-10-02,24-143,MIN,@,NOR,W 28-25,0,0,0,0,19,61.3,RB,ChanTy01
2662,Tim Jones,5,Sun,4,4,2022-10-02,24-139,JAX,@,PHI,L 21-29,26,55.3,0,0,5,20.8,WR,JoneTi00
2676,Greg Dortch,6,Sun,4,4,2022-10-02,24-126,ARI,@,CAR,W 26-16,27,35.5,0,0,6,26.1,WR,DortGr01
2694,Rico Dowdle,20,Sun,4,4,2022-10-02,24-110,DAL,NA,WAS,W 25-10,0,0,0,0,20,66.7,RB,DowdRi01
2722,Darrynton Evans,10,Sun,4,4,2022-10-02,24-085,CHI,@,NYG,L 12-20,0,0,0,0,10,33.3,RB,EvanDa02
2730,Avery Williams,21,Sun,4,4,2022-10-02,24-079,ATL,NA,CLE,W 23-20,7,12.7,0,0,21,80.8,RB,WillAv02
2731,Demetric Felton,4,Sun,4,4,2022-10-02,24-078,CLE,@,ATL,L 20-23,0,0,0,0,4,15.4,WR,FeltDe00
2801,DeeJay Dallas,19,Sun,4,4,2022-10-02,24-016,SEA,@,DET,W 48-45,3,4.3,0,0,19,57.6,RB,DallDe00
2840,Laviska Shenault Jr.,1,Sun,4,4,2022-10-02,23-362,CAR,NA,ARI,L 16-26,4,7.7,0,0,1,4.3,WR,ShenLa00
2901,Shi Smith,3,Sun,4,4,2022-10-02,23-341,CAR,NA,ARI,L 16-26,39,75,0,0,3,13,WR,SmitSh03
2915,Jaylen Warren,9,Sun,4,4,2022-10-02,23-335,PIT,NA,NYJ,L 20-24,16,25,0,0,9,34.6,RB,WarrJa01
2987,Brock Wright,14,Sun,4,4,2022-10-02,23-309,DET,NA,SEA,L 45-48,24,32.4,0,0,14,42.4,TE,WrigBr01
3005,Grant Calcaterra,4,Sun,4,4,2022-10-02,23-302,PHI,NA,JAX,W 29-21,11,13.4,0,0,4,16.7,TE,CalcGr00
3018,Troy Hairston,16,Sun,4,4,2022-10-02,23-298,HOU,NA,LAC,L 24-34,9,15.8,0,0,16,55.2,TE,HairTr00
3025,Zander Horvath,18,Sun,4,4,2022-10-02,23-296,LAC,@,HOU,W 34-24,8,11.4,0,0,18,62.1,FB,HorvZa00
3027,Pierre Strong,4,Sun,4,4,2022-10-02,23-296,NWE,@,GNB,L 24-27 (OT),0,0,0,0,4,12.5,RB,StroPi00
3088,Salvon Ahmed,2,Thu,4,4,2022-09-29,23-273,MIA,@,CIN,L 15-27,0,0,0,0,2,7.1,RB,AhmeSa01
3089,Trestan Ebner,10,Sun,4,4,2022-10-02,23-273,CHI,@,NYG,L 12-20,14,22.6,0,0,10,33.3,RB,EbneTr00
3090,Jalen Reagor,4,Sun,4,4,2022-10-02,23-273,MIN,@,NOR,W 28-25,3,4.2,0,0,4,12.9,WR,ReagJa00
3107,Colby Parkinson,16,Sun,4,4,2022-10-02,23-267,SEA,@,DET,W 48-45,25,35.7,0,0,16,48.5,TE,ParkCo02
3116,Tre' McKitty,5,Sun,4,4,2022-10-02,23-263,LAC,@,HOU,W 34-24,37,52.9,0,0,5,17.2,TE,McKiTr00
3119,Rachaad White,11,Sun,4,4,2022-10-02,23-263,TAM,NA,KAN,L 31-41,24,37.5,0,0,11,36.7,RB,WhitRa01
3122,Jaelon Darden,1,Sun,4,4,2022-10-02,23-261,TAM,NA,KAN,L 31-41,6,9.4,0,0,1,3.3,WR,DardJa00
3137,Jake Ferguson,9,Sun,4,4,2022-10-02,23-257,DAL,NA,WAS,W 25-10,17,27.9,0,0,9,30,TE,FergJa00
3149,Quintin Morris,17,Sun,4,4,2022-10-02,23-254,BUF,@,BAL,W 23-20,16,25,0,0,17,68,TE,MorrQu00
3152,Connor Heyward,18,Sun,4,4,2022-10-02,23-253,PIT,NA,NYJ,L 20-24,1,1.6,0,0,18,69.2,TE,HeywCo00
3174,Trey Sermon,4,Sun,4,4,2022-10-02,23-245,PHI,NA,JAX,W 29-21,5,6.1,0,0,4,16.7,RB,SermTr00
3215,Deon Jackson,13,Sun,4,4,2022-10-02,23-226,IND,NA,TEN,L 17-24,0,0,0,0,13,56.5,RB,JackDe02
3219,Donovan Peoples-Jones,3,Sun,4,4,2022-10-02,23-225,CLE,@,ATL,L 20-23,61,83.6,0,0,3,11.5,WR,PeopDo00
3229,Lance McCutcheon,11,Mon,4,4,2022-10-03,23-217,LAR,@,SFO,L 9-24,1,1.4,0,0,11,44,WR,McCuLa01
3231,Gary Brightwell,20,Sun,4,4,2022-10-02,23-216,NYG,NA,CHI,W 20-12,3,4.6,0,0,20,66.7,RB,BrigGa00
3237,Jalen Nailor,18,Sun,4,4,2022-10-02,23-214,MIN,@,NOR,W 28-25,1,1.4,0,0,18,58.1,WR,NailJa00
3238,Isiah Pacheco,13,Sun,4,4,2022-10-02,23-214,KAN,@,TAM,W 41-31,17,21.3,0,0,13,43.3,RB,PachIs00
3256,Cole Kmet,9,Sun,4,4,2022-10-02,23-206,CHI,@,NYG,L 12-20,61,98.4,0,0,9,30,TE,KmetCo00
3267,Montrell Washington,18,Sun,4,4,2022-10-02,23-202,DEN,@,LVR,L 23-32,3,5.7,0,0,18,56.3,WR,WashMo00
