Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
11,Latavius Murray,0,14,2,1,0,44.3,Sun,8,8,2022-10-30,32-285,DEN,@,JAX,W 21-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,14,46,3.3,1,2,42.9,2,1,13,13.0,0,50.0,6.5,0,0.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,27,44.3,0,0.0,0,0.0,RB,MurrLa00
12,Marvin Jones,0,0,3,0,0,54.2,Sun,8,8,2022-10-30,32-232,JAX,,DEN,L 17-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,3,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,39,54.2,0,0.0,0,0.0,WR,JoneMa02
13,Rex Burkhead,0,0,1,0,0,18.5,Sun,7,8,2022-10-30,32-120,HOU,,TEN,L 10-17,0,1,1,0.0,0,0,0,0,0.0,0.0,39.6,0,0,0.00,0.0,0.00,0.00,,0.0,0,0,,0,,,1,1,2,2.0,0,100.0,2.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,18.5,0,0.0,3,11.1,RB,BurkRe00
14,Adam Thielen,0,0,7,0,0,87.3,Sun,7,8,2022-10-30,32-069,MIN,,ARI,W 34-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,6,67,11.2,0,85.7,9.6,4,85.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,62,87.3,0,0.0,0,0.0,WR,ThieAd00
15,Taysom Hill,1,10,2,0,0,35.9,Sun,8,8,2022-10-30,32-068,NOR,,LVR,W 24-0,1,1,0,100.0,2,0,0,0,0.0,0.0,79.2,0,0,0.00,2.0,2.00,2.00,2.0,0.0,10,61,6.1,0,5,80.0,2,1,11,11.0,0,50.0,5.5,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,23,35.9,0,0.0,7,36.8,TE/QB,HillTa00
16,Geno Smith,23,5,0,0,0,100.0,Sun,8,8,2022-10-30,32-020,SEA,,NYG,W 27-13,23,34,11,67.6,212,2,0,0,5.9,0.0,104.0,3,22,8.11,6.2,7.41,6.22,9.2,48.6,5,26,5.2,0,1,20.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,64,100.0,0,0.0,0,0.0,QB,SmitGe00
17,Zach Ertz,0,0,5,1,0,88.5,Sun,8,8,2022-10-30,31-354,ARI,@,MIN,L 26-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,34,8.5,1,80.0,6.8,3,60.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,69,88.5,0,0.0,0,0.0,TE,ErtzZa00
18,Marquise Goodwin,0,0,5,0,0,39.1,Sun,8,8,2022-10-30,31-345,SEA,,NYG,W 27-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,33,8.3,0,80.0,6.6,1,60.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,25,39.1,0,0.0,0,0.0,WR,GoodMa00
19,Derek Carr,15,1,0,0,0,75.9,Sun,7,8,2022-10-30,31-216,LVR,@,NOR,L 0-24,15,26,11,57.7,101,0,1,0,0.0,3.8,50.3,3,20,10.34,3.9,2.15,1.24,6.7,31.0,1,-1,-1.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,44,75.9,0,0.0,0,0.0,QB,CarrDe02
20,Jimmy Garoppolo,21,1,0,0,0,100.0,Sun,8,8,2022-10-30,30-362,SFO,@,LAR,W 31-14,21,25,4,84.0,235,2,0,0,8.0,0.0,132.5,3,12,10.71,9.4,11.00,9.39,11.2,71.4,1,3,3.0,0,1,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,53,100.0,0,0.0,0,0.0,QB,GaroJi00
21,Trevor Siemian,1,0,0,0,0,3.8,Sun,8,8,2022-10-30,30-308,CHI,@,DAL,L 29-49,1,1,0,100.0,5,0,0,0,0.0,0.0,87.5,0,0,0.00,5.0,5.00,5.00,5.0,0.0,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,3,3.8,0,0.0,0,0.0,QB,SiemTr00
22,Jake Kumerow,0,0,1,0,0,11.9,Sun,7,8,2022-10-30,30-255,BUF,,GNB,W 27-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,7,11.9,0,0.0,13,59.1,WR,KumeJa00
23,Keith Smith,0,0,0,0,0,23.9,Sun,8,8,2022-10-30,30-205,ATL,,CAR,W 37-34 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,16,23.9,0,0.0,19,54.3,WR,SmitKe03
24,Raheem Mostert,0,14,1,0,0,64.7,Sun,8,8,2022-10-30,30-204,MIA,@,DET,W 31-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,14,64,4.6,0,4,57.1,1,1,3,3.0,0,100.0,3.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,44,64.7,0,0.0,2,8.0,RB,MostRa00
25,Chris Manhertz,0,0,1,0,0,37.5,Sun,8,8,2022-10-30,30-203,JAX,,DEN,L 17-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,-1,-1.0,0,100.0,-1.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,27,37.5,0,0.0,7,26.9,TE,ManhCh00
26,Robert Woods,0,0,2,0,1,65.5,Sun,7,8,2022-10-30,30-203,TEN,@,HOU,W 17-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,26,13.0,0,100.0,13.0,2,100.0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,38,65.5,0,0.0,9,33.3,WR,WoodRo02
27,Jordan Akins,0,0,2,0,0,25.9,Sun,7,8,2022-10-30,30-194,HOU,,TEN,L 10-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,2,1,5,5.0,0,50.0,2.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,14,25.9,0,0.0,4,14.8,TE,AkinJo00
28,DeAndre Hopkins,0,0,13,1,0,100.0,Sun,8,8,2022-10-30,30-146,ARI,@,MIN,L 26-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,13,12,159,13.3,1,92.3,12.2,9,84.6,1,0,0,,0,0,,0,0,6,0,0,0,0,0,78,100.0,0,0.0,0,0.0,WR,HopkDe00
29,Kevin White,0,0,0,0,0,46.9,Sun,8,8,2022-10-30,30-127,NOR,,LVR,W 24-0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,30,46.9,0,0.0,9,47.4,WR,WhitKe00
30,Tyler Lockett,0,0,8,1,1,68.8,Sun,8,8,2022-10-30,30-032,SEA,,NYG,W 27-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,63,12.6,1,62.5,7.9,4,50.0,1,0,0,,0,0,,0,0,6,1,0,0,0,0,44,68.8,0,0.0,0,0.0,WR,LockTy00
31,Tyler Kroft,0,0,1,0,0,34.0,Sun,8,8,2022-10-30,30-015,SFO,@,LAR,W 31-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,6,6.0,0,100.0,6.0,,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,18,34.0,0,0.0,3,12.5,TE,KrofTy00
32,Derek Watt,0,0,2,1,0,3.9,Sun,8,8,2022-10-30,29-357,PIT,@,PHI,L 13-35,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,6,3.0,1,100.0,3.0,1,100.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,3,3.9,0,0.0,19,70.4,FB,WattDe00
33,Jacoby Brissett,17,6,0,1,1,100.0,Mon,8,8,2022-10-31,29-324,CLE,,CIN,W 32-13,17,22,5,77.3,278,1,0,0,4.5,0.0,133.7,2,10,8.33,12.6,13.55,12.00,16.4,58.3,6,12,2.0,1,4,66.7,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,1,0,0,0,0,72,100.0,0,0.0,0,0.0,QB,BrisJa00
34,Davante Adams,0,1,5,0,0,72.4,Sun,7,8,2022-10-30,29-310,LVR,@,NOR,L 0-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,-1,-1.0,0,,0.0,5,1,3,3.0,0,20.0,0.6,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,42,72.4,0,0.0,0,0.0,WR,AdamDa01
35,Tyler Higbee,0,0,6,0,0,69.0,Sun,7,8,2022-10-30,29-302,LAR,,SFO,L 14-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,2,15,7.5,0,33.3,2.5,1,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,40,69.0,0,0.0,0,0.0,TE,HigbTy00
36,Phillip Dorsett,0,0,5,0,0,83.3,Sun,7,8,2022-10-30,29-298,HOU,,TEN,L 10-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,5,1,6,6.0,0,20.0,1.2,,20.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,45,83.3,0,0.0,0,0.0,WR,DorsPh00
37,C.J. Uzomah,0,0,1,0,0,62.7,Sun,8,8,2022-10-30,29-289,NYJ,,NWE,L 17-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,27,27.0,0,100.0,27.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,37,62.7,0,0.0,14,50.0,TE,UzomC.00
38,DeVante Parker,0,0,1,0,0,1.3,Sun,8,8,2022-10-30,29-283,NWE,@,NYJ,W 22-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,1,1.3,0,0.0,0,0.0,WR,ParkDe01
39,Damiere Byrd,0,0,6,1,0,50.7,Sun,8,8,2022-10-30,29-276,ATL,,CAR,W 37-34 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,3,67,22.3,1,50.0,11.2,2,50.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,34,50.7,0,0.0,0,0.0,WR,ByrdDa00
40,Nick Vannett,0,0,1,0,0,57.8,Sun,8,8,2022-10-30,29-238,NOR,,LVR,W 24-0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,8,8.0,0,100.0,8.0,,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,37,57.8,0,0.0,0,0.0,TE,VannNi00
41,Taylor Heinicke,23,6,0,1,0,100.0,Sun,8,8,2022-10-30,29-229,WAS,@,IND,W 17-16,23,31,8,74.2,279,1,1,0,3.2,3.2,98.7,2,13,6.06,9.0,8.19,7.30,12.1,51.5,6,29,4.8,1,2,66.7,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,0,0,0,0,0,61,100.0,0,0.0,0,0.0,QB,HeinTa00
42,Melvin Gordon,0,9,4,1,0,55.7,Sun,8,8,2022-10-30,29-200,DEN,@,JAX,W 21-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,9,29,3.2,1,2,44.4,4,3,23,7.7,0,75.0,5.8,2,50.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,34,55.7,0,0.0,0,0.0,RB,GordMe00
43,Keelan Cole,0,0,5,0,0,31.0,Sun,7,8,2022-10-30,29-193,LVR,@,NOR,L 0-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,2,30,15.0,0,40.0,6.0,2,40.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,18,31.0,0,0.0,0,0.0,WR,ColeKe00
44,Robbie Chosen,0,0,3,0,0,9.0,Sun,8,8,2022-10-30,29-174,ARI,@,MIN,L 26-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,3,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,7,9.0,0,0.0,0,0.0,WR,AndeRo04
45,Malcolm Brown,0,5,0,0,0,22.4,Sun,7,8,2022-10-30,29-168,LAR,,SFO,L 14-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,5,10,2.0,0,,40.0,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,13,22.4,0,0.0,11,45.8,RB,BrowMa03
46,Nelson Agholor,0,0,1,0,0,24.4,Sun,8,8,2022-10-30,29-159,NWE,@,NYJ,W 22-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,2,2.0,0,100.0,2.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,19,24.4,0,0.0,0,0.0,WR,AghoNe00
47,Ameer Abdullah,0,0,5,0,0,34.5,Sun,7,8,2022-10-30,29-139,LVR,@,NOR,L 0-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,5,4,28,7.0,0,80.0,5.6,,20.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,20,34.5,0,0.0,13,68.4,RB,AbduAm00
48,Sammy Watkins,0,0,1,0,0,78.8,Sun,8,8,2022-10-30,29-138,GNB,@,BUF,L 17-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,3,3.0,0,100.0,3.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,52,78.8,0,0.0,0,0.0,WR,WatkSa00
49,Cooper Kupp,0,2,12,1,0,94.8,Sun,7,8,2022-10-30,29-137,LAR,,SFO,L 14-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,10,5.0,0,1,100.0,12,8,79,9.9,1,66.7,6.6,6,66.7,1,0,0,,0,0,,0,0,6,0,0,0,0,0,55,94.8,0,0.0,0,0.0,WR,KuppCo00
50,C.J. Ham,0,0,0,0,0,18.3,Sun,7,8,2022-10-30,29-100,MIN,,ARI,W 34-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,13,18.3,0,0.0,20,66.7,FB,HamxC.00
51,Dak Prescott,21,5,0,1,0,100.0,Sun,8,8,2022-10-30,29-093,DAL,,CHI,W 49-29,21,27,6,77.8,250,2,1,0,7.4,3.7,114.5,1,8,3.57,9.3,9.07,8.46,11.9,75.0,5,34,6.8,1,2,60.0,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,0,0,0,0,0,58,100.0,0,0.0,0,0.0,QB,PresDa01
52,J.D. McKissic,0,2,5,0,0,36.1,Sun,8,8,2022-10-30,29-076,WAS,@,IND,W 17-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,6,3.0,0,,50.0,5,3,14,4.7,0,60.0,2.8,,20.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,22,36.1,0,0.0,0,0.0,RB,McKiJ.00
53,Hayden Hurst,0,0,4,0,0,71.7,Mon,8,8,2022-10-31,29-068,CIN,@,CLE,L 13-32,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,4,42,10.5,0,100.0,10.5,2,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,38,71.7,0,0.0,3,13.0,TE,HursHa00
54,Mike Evans,0,0,11,0,0,94.1,Thu,8,8,2022-10-27,29-067,TAM,,BAL,L 22-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,11,6,123,20.5,0,54.5,11.2,4,54.5,0,0,0,,0,0,,0,0,0,0,0,0,0,0,64,94.1,0,0.0,0,0.0,WR,EvanMi00
55,Allen Robinson,0,0,7,0,0,93.1,Sun,7,8,2022-10-30,29-067,LAR,,SFO,L 14-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,54,10.8,0,71.4,7.7,3,71.4,0,0,0,,0,0,,0,0,0,0,0,0,0,0,54,93.1,0,0.0,0,0.0,WR,RobiAl02
56,Breshad Perriman,0,0,1,0,0,7.4,Thu,8,8,2022-10-27,29-047,TAM,,BAL,L 22-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,11,11.0,0,100.0,11.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,5,7.4,0,0.0,4,12.9,WR,PerrBr02
57,Mack Hollins,0,0,8,0,0,91.4,Sun,7,8,2022-10-30,29-044,LVR,@,NOR,L 0-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,7,64,9.1,0,87.5,8.0,4,87.5,0,0,0,,0,0,,0,0,0,0,0,0,0,0,53,91.4,0,0.0,0,0.0,WR,HollMa00
58,Mo Alie-Cox,0,0,1,0,0,50.0,Sun,8,8,2022-10-30,29-041,IND,,WAS,L 16-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,29,50.0,0,0.0,9,34.6,TE,AlieMo00
59,Brandin Cooks,0,0,6,0,0,81.5,Sun,7,8,2022-10-30,29-035,HOU,,TEN,L 10-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,4,73,18.3,0,66.7,12.2,2,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,44,81.5,0,0.0,0,0.0,WR,CookBr00
60,George Kittle,0,0,5,1,0,100.0,Sun,8,8,2022-10-30,29-021,SFO,@,LAR,W 31-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,39,13.0,1,60.0,7.8,2,60.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,53,100.0,0,0.0,0,0.0,TE,KittGe00
61,Marcus Mariota,20,6,0,0,0,100.0,Sun,8,8,2022-10-30,29-000,ATL,,CAR,W 37-34 (OT),20,28,8,71.4,253,3,2,0,10.7,7.1,105.2,2,14,6.67,9.0,7.96,6.97,12.7,56.7,6,43,7.2,0,2,33.3,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,67,100.0,0,0.0,0,0.0,QB,MariMa01
62,Cody Hollister,0,0,1,0,0,55.2,Sun,7,8,2022-10-30,28-346,TEN,@,HOU,W 17-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,32,55.2,0,0.0,16,59.3,WR,HollCo00
63,Stefon Diggs,0,0,8,1,1,79.7,Sun,7,8,2022-10-30,28-335,BUF,,GNB,W 27-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,6,108,18.0,1,75.0,13.5,3,62.5,1,0,0,,0,0,,0,0,6,1,1,0,0,0,47,79.7,0,0.0,0,0.0,WR,DiggSt00
64,Derrick Henry,0,32,1,2,0,74.1,Sun,7,8,2022-10-30,28-299,TEN,@,HOU,W 17-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,32,219,6.8,2,10,53.1,1,1,9,9.0,0,100.0,9.0,0,100.0,2,0,0,,0,0,,0,0,12,0,0,0,0,0,43,74.1,0,0.0,0,0.0,RB,HenrDe00
65,Kenyan Drake,0,7,4,1,0,57.9,Thu,8,8,2022-10-27,28-274,BAL,@,TAM,W 27-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,7,62,8.9,0,2,57.1,4,4,5,1.3,1,100.0,1.3,1,25.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,44,57.9,0,0.0,0,0.0,RB,DrakKe00
66,Justin Hardee,0,0,0,0,0,0.0,Sun,8,8,2022-10-30,28-265,NYJ,,NWE,L 17-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,22,78.6,WR,HardJu01
67,Tyreek Hill,0,1,14,0,0,72.1,Sun,8,8,2022-10-30,28-243,MIA,@,DET,W 31-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,7,7.0,0,1,100.0,14,12,188,15.7,0,85.7,13.4,7,57.1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,49,72.1,0,0.0,0,0.0,WR,HillTy00
68,Dwayne Washington,0,4,0,0,0,20.3,Sun,8,8,2022-10-30,28-189,NOR,,LVR,W 24-0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,4,13,3.3,0,,25.0,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,13,20.3,0,0.0,13,68.4,RB,WashDw00
69,Trent Taylor,0,0,1,0,0,13.2,Mon,8,8,2022-10-31,28-184,CIN,@,CLE,L 13-32,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,5,5.0,0,100.0,5.0,,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,7,13.2,0,0.0,2,8.7,WR,TaylTr02
70,Robert Tonyan,0,0,6,0,0,74.2,Sun,8,8,2022-10-30,28-183,GNB,@,BUF,L 17-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,35,7.0,0,83.3,5.8,1,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,49,74.2,0,0.0,0,0.0,TE,TonyRo00
71,Eric Saubert,0,0,0,0,0,16.4,Sun,8,8,2022-10-30,28-182,DEN,@,JAX,W 21-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,16.4,0,0.0,23,88.5,TE,SaubEr00
72,Pharaoh Brown,0,0,0,0,0,34.7,Mon,8,8,2022-10-31,28-180,CLE,,CIN,W 32-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,25,34.7,0,0.0,6,26.1,TE,BrowPh01
73,Dare Ogunbowale,0,0,1,0,0,5.6,Sun,7,8,2022-10-30,28-179,HOU,,TEN,L 10-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,0,0.0,0,100.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,1,0,0,0,3,5.6,0,0.0,19,70.4,RB,OgunDa00
