rk,player,st_snp_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp_17,st_percent,pos,x9999
562,Duke Johnson,7,Sun,9,10,2022-11-13,29-051,BUF,NA,MIN,L 30-33 (OT),5,6.7,0,0,7,21.2,RB,JohnDu00
608,Byron Pringle,10,Sun,10,10,2022-11-13,28-361,CHI,NA,DET,L 30-31,20,32.8,0,0,10,34.5,WR,PrinBy00
609,Cody Hollister,15,Sun,9,10,2022-11-13,28-360,TEN,NA,DEN,W 17-10,9,14.5,0,0,15,51.7,WR,HollCo00
610,Jacob Hollister,1,Sun,9,10,2022-11-13,28-360,LVR,NA,IND,L 20-25,0,0,0,0,1,4.3,TE,HollJa03
623,C.J. Board,13,Sun,9,10,2022-11-13,28-336,TEN,NA,DEN,W 17-10,0,0,0,0,13,44.8,WR,BoarC.00
708,Dwayne Washington,22,Sun,10,10,2022-11-13,28-203,NOR,@,PIT,L 10-20,4,8.5,0,0,22,91.7,RB,WashDw00
712,Eric Saubert,25,Sun,9,10,2022-11-13,28-196,DEN,@,TEN,L 10-17,15,18.8,0,0,25,86.2,TE,SaubEr00
713,Dare Ogunbowale,21,Sun,9,10,2022-11-13,28-193,HOU,@,NYG,L 16-24,4,6.3,0,0,21,70,RB,OgunDa00
796,Marcus Johnson,5,Sun,9,10,2022-11-13,28-100,NYG,NA,HOU,W 24-16,4,5.8,0,0,5,16.7,WR,JohnMa07
799,Kalif Raymond,3,Sun,9,10,2022-11-13,28-097,DET,@,CHI,W 31-30,51,82.3,0,0,3,10.3,WR,RaymKa00
866,Tanner Hudson,3,Sun,9,10,2022-11-13,28-001,NYG,NA,HOU,W 24-16,11,15.9,0,0,3,10,TE,HudsTa00
873,O.J. Howard,4,Sun,9,10,2022-11-13,27-359,HOU,@,NYG,L 16-24,33,51.6,0,0,4,13.3,TE,HowaO.00
878,Johnny Mundt,8,Sun,9,10,2022-11-13,27-355,MIN,@,BUF,W 33-30 (OT),22,26.5,0,0,8,24.2,TE,MundJo00
896,Jakob Johnson,10,Sun,9,10,2022-11-13,27-333,LVR,NA,IND,L 20-25,20,28.6,0,0,10,43.5,FB,JohnJa12
899,Zach Pascal,17,Mon,9,10,2022-11-14,27-331,PHI,NA,WAS,L 21-32,21,42,0,0,17,65.4,WR,PascZa00
920,KhaDarel Hodge,20,Thu,10,10,2022-11-10,27-311,ATL,@,CAR,L 15-25,8,12.7,0,0,20,69,WR,HodgKh00
947,Ross Dwelley,24,Sun,9,10,2022-11-13,27-291,SFO,NA,LAC,W 22-16,0,0,0,0,24,85.7,TE,DwelRo00
986,Dontrell Hilliard,19,Sun,9,10,2022-11-13,27-260,TEN,NA,DEN,W 17-10,26,41.9,0,0,19,65.5,RB,HillDo00
988,Matt Breida,11,Sun,9,10,2022-11-13,27-258,NYG,NA,HOU,W 24-16,14,20.3,0,0,11,36.7,RB,BreiMa00
1008,Dan Arnold,11,Sun,10,10,2022-11-13,27-243,JAX,@,KAN,L 17-27,6,9.4,0,0,11,42.3,TE,ArnoDa00
1028,Jamal Agnew,7,Sun,10,10,2022-11-13,27-224,JAX,@,KAN,L 17-27,7,10.9,0,0,7,26.9,WR,AgneJa00
1030,Justin Watson,7,Sun,9,10,2022-11-13,27-223,KAN,NA,JAX,W 27-17,46,73,0,0,7,26.9,WR,WatsJu01
1054,Kevin Rader,16,Sun,9,10,2022-11-13,27-201,TEN,NA,DEN,W 17-10,13,21,0,0,16,55.2,TE,RadeKe00
1088,Parker Hesse,15,Thu,10,10,2022-11-10,27-168,ATL,@,CAR,L 15-25,22,34.9,0,0,15,51.7,TE,HessPa00
1168,Durham Smythe,7,Sun,10,10,2022-11-13,27-096,MIA,NA,CLE,W 39-17,37,53.6,0,0,7,30.4,TE,SmytDu00
1204,Richie James,3,Sun,9,10,2022-11-13,27-069,NYG,NA,HOU,W 24-16,0,0,0,0,3,10,WR,JameRi00
1215,Brandon Powell,16,Sun,9,10,2022-11-13,27-062,LAR,NA,ARI,L 17-27,5,8.3,0,0,16,57.1,WR,PoweBr00
1216,Trevon Wesco,6,Sun,10,10,2022-11-13,27-062,CHI,NA,DET,L 30-31,15,24.6,0,0,6,20.7,TE,WescTr00
1248,Chris Myarick,16,Sun,9,10,2022-11-13,27-038,NYG,NA,HOU,W 24-16,16,23.2,0,0,16,53.3,FB,MyarCh00
1270,Dante Pettis,4,Sun,10,10,2022-11-13,27-021,CHI,NA,DET,L 30-31,27,44.3,0,0,4,13.8,WR,PettDa00
1308,Jeff Wilson,4,Sun,10,10,2022-11-13,26-362,MIA,NA,CLE,W 39-17,42,60.9,0,0,4,17.4,RB,WilsJe01
1314,Cedrick Wilson Jr.,1,Sun,10,10,2022-11-13,26-358,MIA,NA,CLE,W 39-17,21,30.4,0,0,1,4.3,WR,WilsCe01
1331,Jody Fortson,13,Sun,9,10,2022-11-13,26-341,KAN,NA,JAX,W 27-17,7,11.1,0,0,13,50,TE,FortJo01
1362,Cam Sims,14,Mon,10,10,2022-11-14,26-312,WAS,@,PHI,W 32-21,27,32.5,0,0,14,53.8,WR,SimsCa00
1363,Noah Brown,5,Sun,9,10,2022-11-13,26-311,DAL,@,GNB,L 28-31 (OT),63,75.9,0,0,5,16.7,WR,BrowNo00
1366,Tre'Quan Smith,5,Sun,10,10,2022-11-13,26-310,NOR,@,PIT,L 10-20,7,14.9,0,0,5,20.8,WR,SmitTr03
1406,Trent Sherfield,8,Sun,10,10,2022-11-13,26-261,MIA,NA,CLE,W 39-17,45,65.2,0,0,8,34.8,WR,SherTr00
1410,Chris Godwin,1,Sun,10,10,2022-11-13,26-259,TAM,NA,SEA,W 21-16,67,89.3,0,0,1,4.8,WR,GodwCh00
1411,D'Ernest Johnson,13,Sun,9,10,2022-11-13,26-259,CLE,@,MIA,L 17-39,12,17.9,0,0,13,56.5,RB,JohnDE04
1447,Justin Jackson,19,Sun,9,10,2022-11-13,26-205,DET,@,CHI,W 31-30,17,27.4,0,0,19,65.5,RB,JackJu01
1483,Ian Thomas,9,Thu,10,10,2022-11-10,26-157,CAR,NA,ATL,W 25-15,33,50,0,0,9,31,TE,ThomIa00
1510,Khari Blasingame,17,Sun,10,10,2022-11-13,26-135,CHI,NA,DET,L 30-31,7,11.5,0,0,17,58.6,FB,BlasKh00
1513,Penny Hart,3,Sun,10,10,2022-11-13,26-131,SEA,@,TAM,L 16-21,3,5.8,0,0,3,14.3,WR,HartPe01
1517,Will Dissly,11,Sun,10,10,2022-11-13,26-128,SEA,@,TAM,L 16-21,22,42.3,0,0,11,52.4,TE,DissWi00
1518,Alec Ingold,4,Sun,10,10,2022-11-13,26-127,MIA,NA,CLE,W 39-17,42,60.9,0,0,4,17.4,FB,IngoAl01
1554,KaVontae Turpin,10,Sun,9,10,2022-11-13,26-103,DAL,@,GNB,L 28-31 (OT),2,2.4,0,0,10,33.3,WR,TurpKa00
1622,Qadree Ollison,14,Sun,9,10,2022-11-13,26-066,DAL,@,GNB,L 28-31 (OT),0,0,0,0,14,46.7,RB,OlliQa00
1623,Zach Gentry,6,Sun,9,10,2022-11-13,26-064,PIT,NA,NOR,W 20-10,43,51.2,0,0,6,25,TE,GentZa00
1626,Jamycal Hasty,13,Sun,10,10,2022-11-13,26-062,JAX,@,KAN,L 17-27,14,21.9,0,0,13,50,RB,HastJa02
1628,Juwan Johnson,7,Sun,10,10,2022-11-13,26-061,NOR,@,PIT,L 10-20,31,66,0,0,7,29.2,TE,JohnJu02
1678,Miles Boykin,10,Sun,9,10,2022-11-13,26-032,PIT,NA,NOR,W 20-10,14,16.7,0,0,10,41.7,WR,BoykMi00
1685,Ray-Ray McCloud,9,Sun,9,10,2022-11-13,26-029,SFO,NA,LAC,W 22-16,7,9.9,0,0,9,32.1,WR,McClRa00
1694,Giovanni Ricci,11,Thu,10,10,2022-11-10,26-025,CAR,NA,ATL,W 25-15,8,12.1,0,0,11,37.9,TE,RiccGi00
1740,Nyheim Hines,15,Sun,9,10,2022-11-13,26-001,BUF,NA,MIN,L 30-33 (OT),6,8,0,0,15,45.5,RB,HineNy00
1748,Shane Zylstra,10,Sun,9,10,2022-11-13,25-362,DET,@,CHI,W 31-30,16,25.8,0,0,10,34.5,TE,ZylsSh00
1768,Gunner Olszewski,4,Sun,9,10,2022-11-13,25-352,PIT,NA,NOR,W 20-10,22,26.2,0,0,4,16.7,WR,OlszGu00
1773,Stephen Sullivan,12,Thu,10,10,2022-11-10,25-347,CAR,NA,ATL,W 25-15,6,9.1,0,0,12,41.4,TE,SullSt00
1835,Keke Coutee,5,Sun,10,10,2022-11-13,25-303,IND,@,LVR,W 25-20,1,1.5,0,0,5,21.7,WR,CoutKe00
1839,Adam Prentice,10,Sun,10,10,2022-11-13,25-301,NOR,@,PIT,L 10-20,9,19.1,0,0,10,41.7,FB,PrenAd00
1843,DJ Turner,6,Sun,9,10,2022-11-13,25-299,LVR,NA,IND,L 20-25,2,2.9,0,0,6,26.1,WR,TurnDJ00
1848,Nikola Kalinic,9,Sun,10,10,2022-11-13,25-296,IND,@,LVR,W 25-20,7,10.8,0,0,9,39.1,TE,KaliNi00
1873,Adam Trautman,7,Sun,10,10,2022-11-13,25-281,NOR,@,PIT,L 10-20,19,40.4,0,0,7,29.2,TE,TrauAd00
1877,Saquon Barkley,2,Sun,9,10,2022-11-13,25-277,NYG,NA,HOU,W 24-16,55,79.7,0,0,2,6.7,RB,BarkSa00
1888,Josiah Deguara,20,Sun,10,10,2022-11-13,25-272,GNB,NA,DAL,W 31-28 (OT),13,20.3,0,0,20,66.7,TE,DeguJo00
1903,Jesper Horsted,13,Sun,9,10,2022-11-13,25-259,LVR,NA,IND,L 20-25,4,5.7,0,0,13,56.5,WR,HorsJe00
1935,Britain Covey,9,Mon,9,10,2022-11-14,25-241,PHI,NA,WAS,L 21-32,0,0,0,0,9,34.6,WR,CoveBr00
1948,D'Wayne Eskridge,2,Sun,10,10,2022-11-13,25-235,SEA,@,TAM,L 16-21,0,0,0,0,2,9.5,WR,EskrDW00
1955,Brycen Hopkins,8,Sun,9,10,2022-11-13,25-231,LAR,NA,ARI,L 17-27,13,21.7,0,0,8,28.6,TE,HopkBr01
1965,Steven Sims,8,Sun,9,10,2022-11-13,25-227,PIT,NA,NOR,W 20-10,32,38.1,0,0,8,33.3,WR,SimsSt00
1969,Tyler Davis,26,Sun,10,10,2022-11-13,25-225,GNB,NA,DAL,W 31-28 (OT),4,6.3,0,0,26,86.7,TE,DaviTy02
1999,D.J. Moore,1,Thu,10,10,2022-11-10,25-210,CAR,NA,ATL,W 25-15,59,89.4,0,0,1,3.4,WR,MoorD.00
2024,Ke'Shawn Vaughn,11,Sun,10,10,2022-11-13,25-193,TAM,NA,SEA,W 21-16,5,6.7,0,0,11,52.4,RB,VaugKe00
2028,Foster Moreau,1,Sun,9,10,2022-11-13,25-191,LVR,NA,IND,L 20-25,67,95.7,0,0,1,4.3,TE,MoreFo00
2039,Ashton Dulin,17,Sun,10,10,2022-11-13,25-182,IND,@,LVR,W 25-20,20,30.8,0,0,17,73.9,WR,DuliAs00
2108,Jauan Jennings,2,Sun,9,10,2022-11-13,25-126,SFO,NA,LAC,W 22-16,23,32.4,0,0,2,7.1,WR,JennJa00
2124,Scott Miller,3,Sun,10,10,2022-11-13,25-105,TAM,NA,SEA,W 21-16,14,18.7,0,0,3,14.3,WR,MillSc01
2146,Lawrence Cager,2,Sun,9,10,2022-11-13,25-085,NYG,NA,HOU,W 24-16,45,65.2,0,0,2,6.7,WR,CageLa01
2148,Reggie Gilliam,26,Sun,9,10,2022-11-13,25-085,BUF,NA,MIN,L 30-33 (OT),4,5.3,0,0,26,78.8,FB,GillRe00
2155,Jared Pinkney,17,Sun,9,10,2022-11-13,25-084,LAR,NA,ARI,L 17-27,0,0,0,0,17,60.7,TE,PinkJa02
2206,Tyrie Cleveland,23,Sun,9,10,2022-11-13,25-054,DEN,@,TEN,L 10-17,27,33.8,0,0,23,79.3,WR,ClevTy00
2238,Brittain Brown,9,Sun,9,10,2022-11-13,25-034,LVR,NA,IND,L 20-25,0,0,0,0,9,39.1,RB,BrowBr06
2246,Luke Farrell,11,Sun,10,10,2022-11-13,25-030,JAX,@,KAN,L 17-27,2,3.1,0,0,11,42.3,TE,FarrLu00
2252,Charlie Woerner,24,Sun,9,10,2022-11-13,25-028,SFO,NA,LAC,W 22-16,4,5.6,0,0,24,85.7,TE,WoerCh00
2288,John Bates,6,Mon,10,10,2022-11-14,25-008,WAS,@,PHI,W 32-21,41,49.4,0,0,6,23.1,TE,BateJo00
2338,Armani Rogers,17,Mon,10,10,2022-11-14,24-345,WAS,@,PHI,W 32-21,21,25.3,0,0,17,65.4,TE,RogeAr00
2341,Michael Bandy,6,Sun,9,10,2022-11-13,24-343,LAC,@,SFO,L 16-22,49,84.5,0,0,6,21.4,WR,BandMi00
2387,Sean McKeon,5,Sun,9,10,2022-11-13,24-320,DAL,@,GNB,L 28-31 (OT),9,10.8,0,0,5,16.7,TE,McKeSe01
2428,Ko Kieft,10,Sun,10,10,2022-11-13,24-297,TAM,NA,SEA,W 21-16,23,30.7,0,0,10,47.6,TE,KiefKo00
2438,Jack Stoll,13,Mon,9,10,2022-11-14,24-290,PHI,NA,WAS,L 21-32,11,22,0,0,13,50,TE,StolJa00
2453,Kene Nwangwu,12,Sun,9,10,2022-11-13,24-277,MIN,@,BUF,W 33-30 (OT),0,0,0,0,12,36.4,RB,NwanKe00
2472,Benny Snell Jr.,15,Sun,9,10,2022-11-13,24-259,PIT,NA,NOR,W 20-10,0,0,0,0,15,62.5,RB,SnelBe00
2483,Miller Forristall,9,Sun,9,10,2022-11-13,24-247,CLE,@,MIA,L 17-39,1,1.5,0,0,9,39.1,TE,ForrMi00
2497,Tanner Conner,13,Sun,10,10,2022-11-13,24-238,MIA,NA,CLE,W 39-17,0,0,0,0,13,56.5,TE,ConnTa00
2510,Kylen Granson,7,Sun,10,10,2022-11-13,24-231,IND,@,LVR,W 25-20,30,46.2,0,0,7,30.4,TE,GranKy00
2537,Khalil Herbert,6,Sun,10,10,2022-11-13,24-206,CHI,NA,DET,L 30-31,23,37.7,0,0,6,20.7,RB,HerbKh00
2551,AJ Dillon,4,Sun,10,10,2022-11-13,24-195,GNB,NA,DAL,W 31-28 (OT),24,37.5,0,0,4,13.3,RB,DillAJ00
2574,Tim Jones,6,Sun,10,10,2022-11-13,24-181,JAX,@,KAN,L 17-27,5,7.8,0,0,6,23.1,WR,JoneTi00
2599,Greg Dortch,6,Sun,10,10,2022-11-13,24-168,ARI,@,LAR,W 27-17,2,2.9,0,0,6,21.4,WR,DortGr01
2621,Quez Watkins,1,Mon,9,10,2022-11-14,24-158,PHI,NA,WAS,L 21-32,29,58,0,0,1,3.8,WR,WatkQu00
2622,Stanley Berryhill,7,Sun,9,10,2022-11-13,24-157,DET,@,CHI,W 31-30,2,3.2,0,0,7,24.1,WR,BerrSt00
2649,Antonio Gibson,4,Mon,10,10,2022-11-14,24-144,WAS,@,PHI,W 32-21,40,48.2,0,0,4,15.4,RB,GibsAn00
2680,Jalen Virgil,5,Sun,9,10,2022-11-13,24-123,DEN,@,TEN,L 10-17,24,30,0,0,5,17.2,WR,VirgJa00
2684,Avery Williams,26,Thu,10,10,2022-11-10,24-118,ATL,@,CAR,L 15-25,9,14.3,0,0,26,89.7,RB,WillAv02
2706,Travis Homer,15,Sun,10,10,2022-11-13,24-098,SEA,@,TAM,L 16-21,8,15.4,0,0,15,71.4,RB,HomeTr00
2720,Kylin Hill,5,Sun,10,10,2022-11-13,24-087,GNB,NA,DAL,W 31-28 (OT),0,0,0,0,5,16.7,RB,HillKy00
2732,Rashid Shaheed,8,Sun,10,10,2022-11-13,24-074,NOR,@,PIT,L 10-20,6,12.8,0,0,8,33.3,WR,ShahRa00
2749,DeeJay Dallas,13,Sun,10,10,2022-11-13,24-058,SEA,@,TAM,L 16-21,0,0,0,0,13,61.9,RB,DallDe00
2775,Laviska Shenault Jr.,2,Thu,10,10,2022-11-10,24-036,CAR,NA,ATL,W 25-15,26,39.4,0,0,2,6.9,WR,ShenLa00
2806,Shi Smith,5,Thu,10,10,2022-11-10,24-015,CAR,NA,ATL,W 25-15,16,24.2,0,0,5,17.2,WR,SmitSh03
2812,Jaylen Warren,8,Sun,9,10,2022-11-13,24-012,PIT,NA,NOR,W 20-10,36,42.9,0,0,8,33.3,RB,WarrJa01
2868,Nick Muse,10,Sun,9,10,2022-11-13,23-353,MIN,@,BUF,W 33-30 (OT),0,0,0,0,10,30.3,TE,MuseNi00
2869,Jaylen Waddle,1,Sun,10,10,2022-11-13,23-353,MIA,NA,CLE,W 39-17,51,73.9,0,0,1,4.3,WR,WaddJa00
2871,Malik Davis,14,Sun,9,10,2022-11-13,23-352,DAL,@,GNB,L 28-31 (OT),11,13.3,0,0,14,46.7,RB,DaviMa02
2878,Brock Wright,11,Sun,9,10,2022-11-13,23-351,DET,@,CHI,W 31-30,46,74.2,0,0,11,37.9,TE,WrigBr01
2890,Grant Calcaterra,3,Mon,9,10,2022-11-14,23-345,PHI,NA,WAS,L 21-32,7,14,0,0,3,11.5,TE,CalcGr00
2903,Troy Hairston,22,Sun,9,10,2022-11-13,23-340,HOU,@,NYG,L 16-24,8,12.5,0,0,22,73.3,TE,HairTr00
2908,Zander Horvath,18,Sun,9,10,2022-11-13,23-338,LAC,@,SFO,L 16-22,5,8.6,0,0,18,64.3,FB,HorvZa00
2960,Salvon Ahmed,5,Sun,10,10,2022-11-13,23-318,MIA,NA,CLE,W 39-17,7,10.1,0,0,5,21.7,RB,AhmeSa01
2971,Trestan Ebner,14,Sun,10,10,2022-11-13,23-315,CHI,NA,DET,L 30-31,0,0,0,0,14,48.3,RB,EbneTr00
2972,Jalen Reagor,3,Sun,9,10,2022-11-13,23-315,MIN,@,BUF,W 33-30 (OT),0,0,0,0,3,9.1,WR,ReagJa00
2986,Colby Parkinson,8,Sun,10,10,2022-11-13,23-309,SEA,@,TAM,L 16-21,14,26.9,0,0,8,38.1,TE,ParkCo02
3000,Rachaad White,4,Sun,10,10,2022-11-13,23-305,TAM,NA,SEA,W 21-16,48,64,0,0,4,19,RB,WhitRa01
3002,Jaelon Darden,7,Sun,10,10,2022-11-13,23-303,TAM,NA,SEA,W 21-16,0,0,0,0,7,33.3,WR,DardJa00
3017,Jake Ferguson,11,Sun,9,10,2022-11-13,23-299,DAL,@,GNB,L 28-31 (OT),26,31.3,0,0,11,36.7,TE,FergJa00
3026,Quintin Morris,22,Sun,9,10,2022-11-13,23-296,BUF,NA,MIN,L 30-33 (OT),14,18.7,0,0,22,66.7,TE,MorrQu00
3030,Connor Heyward,15,Sun,9,10,2022-11-13,23-295,PIT,NA,NOR,W 20-10,17,20.2,0,0,15,62.5,TE,HeywCo00
3041,Kadarius Toney,6,Sun,9,10,2022-11-13,23-290,KAN,NA,JAX,W 27-17,28,44.4,0,0,6,23.1,WR,ToneKa00
3091,Larry Rountree,3,Sun,9,10,2022-11-13,23-273,LAC,@,SFO,L 16-22,0,0,0,0,3,10.7,RB,RounLa00
3130,Jalen Tolbert,10,Sun,9,10,2022-11-13,23-259,DAL,@,GNB,L 28-31 (OT),8,9.6,0,0,10,33.3,WR,TolbJa00
3131,Gary Brightwell,21,Sun,9,10,2022-11-13,23-258,NYG,NA,HOU,W 24-16,0,0,0,0,21,70,RB,BrigGa00
3134,Lance McCutcheon,12,Sun,9,10,2022-11-13,23-258,LAR,NA,ARI,L 17-27,3,5,0,0,12,42.9,WR,McCuLa01
3140,Jalen Nailor,13,Sun,9,10,2022-11-13,23-256,MIN,@,BUF,W 33-30 (OT),0,0,0,0,13,39.4,WR,NailJa00
3141,Isiah Pacheco,4,Sun,9,10,2022-11-13,23-256,KAN,NA,JAX,W 27-17,35,55.6,0,0,4,15.4,RB,PachIs00
3162,Cole Kmet,5,Sun,10,10,2022-11-13,23-248,CHI,NA,DET,L 30-31,57,93.4,0,0,5,17.2,TE,KmetCo00
3172,Kenneth Gainwell,3,Mon,9,10,2022-11-14,23-245,PHI,NA,WAS,L 21-32,16,32,0,0,3,11.5,RB,GainKe00
3177,Montrell Washington,14,Sun,9,10,2022-11-13,23-244,DEN,@,TEN,L 10-17,7,8.8,0,0,14,48.3,WR,WashMo00
3180,Tory Carter,15,Sun,9,10,2022-11-13,23-242,TEN,NA,DEN,W 17-10,0,0,0,0,15,51.7,FB,CartTo01
3235,Eno Benjamin,4,Sun,10,10,2022-11-13,23-214,ARI,@,LAR,W 27-17,1,1.5,0,0,4,14.3,RB,BenjEn00
3241,Cade Otton,3,Sun,10,10,2022-11-13,23-212,TAM,NA,SEA,W 21-16,46,61.3,0,0,3,14.3,TE,OttoCa00
3262,Peyton Hendershot,20,Sun,9,10,2022-11-13,23-204,DAL,@,GNB,L 28-31 (OT),17,20.5,0,0,20,66.7,TE,HendPe01
3276,Noah Gray,17,Sun,9,10,2022-11-13,23-197,KAN,NA,JAX,W 27-17,29,46,0,0,17,65.4,TE,GrayNo00
3322,Jordan Mason,19,Sun,9,10,2022-11-13,23-173,SFO,NA,LAC,W 22-16,0,0,0,0,19,67.9,RB,MasoJo00
3334,Dareke Young,15,Sun,10,10,2022-11-13,23-162,SEA,@,TAM,L 16-21,6,11.5,0,0,15,71.4,WR,YounDa02
3337,Raheem Blackshear,4,Thu,10,10,2022-11-10,23-158,CAR,NA,ATL,W 25-15,8,12.1,0,0,4,13.8,RB,BlacRa00
3344,Chuba Hubbard,1,Thu,10,10,2022-11-10,23-152,CAR,NA,ATL,W 25-15,12,18.2,0,0,1,3.4,RB,HubbCh01
3357,Dax Milne,4,Mon,10,10,2022-11-14,23-144,WAS,@,PHI,W 32-21,8,9.6,0,0,4,15.4,WR,MilnDa00
3410,James Mitchell,11,Sun,9,10,2022-11-13,23-094,DET,@,CHI,W 31-30,15,24.2,0,0,11,37.9,TE,MitcJa00
3436,Chigoziem Okonkwo,23,Sun,9,10,2022-11-13,23-066,TEN,NA,DEN,W 17-10,20,32.3,0,0,23,79.3,TE,OkonCh00
3437,Jerome Ford,12,Sun,9,10,2022-11-13,23-062,CLE,@,MIA,L 17-39,0,0,0,0,12,52.2,RB,FordJe00
3442,Zamir White,5,Sun,9,10,2022-11-13,23-056,LVR,NA,IND,L 20-25,2,2.9,0,0,5,21.7,RB,WhitZa01
3446,Amari Rodgers,8,Sun,10,10,2022-11-13,23-051,GNB,NA,DAL,W 31-28 (OT),6,9.4,0,0,8,26.7,WR,RodgAm00
