rk,player,st_snp_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp_17,st_percent,pos,x9999
435,Stephen Anderson,13,Sun,1,1,2022-09-11,29-224,ARI,NA,KAN,L 21-44,9,13.8,0,0,13,48.1,TE,AndeSt01
476,DeAndre Carter,7,Sun,1,1,2022-09-11,29-154,LAC,NA,LVR,W 24-19,25,37.3,0,0,7,29.2,WR,CartDe02
522,Ameer Abdullah,10,Sun,1,1,2022-09-11,29-090,LVR,@,LAC,L 19-24,7,12.1,0,0,10,41.7,RB,AbduAm00
528,Jamison Crowder,4,Thu,1,1,2022-09-08,29-083,BUF,@,LAR,W 31-10,18,30.5,0,0,4,21.1,WR,CrowJa00
560,C.J. Ham,17,Sun,1,1,2022-09-11,29-051,MIN,NA,GNB,W 23-7,14,22.6,0,0,17,73.9,FB,HamxC.00
586,Hayden Hurst,4,Sun,1,1,2022-09-11,29-018,CIN,NA,PIT,L 20-23 (OT),75,75,0,0,4,12.5,TE,HursHa00
604,Breshad Perriman,4,Sun,1,1,2022-09-11,29-001,TAM,@,DAL,W 19-3,26,41.9,0,0,4,16.7,WR,PerrBr02
611,Mack Hollins,6,Sun,1,1,2022-09-11,28-360,LVR,@,LAC,L 19-24,51,87.9,0,0,6,25,WR,HollMa00
612,Geoff Swaim,13,Sun,1,1,2022-09-11,28-360,TEN,NA,NYG,L 20-21,45,69.2,0,0,13,46.4,TE,SwaiGe00
613,Mo Alie-Cox,5,Sun,1,1,2022-09-11,28-357,IND,@,HOU,T 20-20 (OT),50,54.3,0,0,5,15.6,TE,AlieMo00
643,Cody Hollister,12,Sun,1,1,2022-09-11,28-297,TEN,NA,NYG,L 20-21,8,12.3,0,0,12,42.9,WR,HollCo00
692,Jonathan Williams,12,Sun,1,1,2022-09-11,28-221,WAS,NA,JAX,W 28-22,1,1.3,0,0,12,50,RB,WillJo07
697,Justin Hardee,22,Sun,1,1,2022-09-11,28-216,NYJ,NA,BAL,L 9-24,0,0,0,0,22,81.5,WR,HardJu01
753,Maxx Williams,1,Sun,1,1,2022-09-11,28-152,ARI,NA,KAN,L 21-44,10,15.4,0,0,1,3.7,TE,WillMa04
774,Eric Saubert,14,Mon,1,1,2022-09-12,28-134,DEN,@,SEA,L 16-17,18,27.3,0,0,14,73.7,TE,SaubEr00
775,Trent Taylor,8,Sun,1,1,2022-09-11,28-134,CIN,NA,PIT,L 20-23 (OT),14,14,0,0,8,25,WR,TaylTr02
777,Pharaoh Brown,4,Sun,1,1,2022-09-11,28-130,HOU,NA,IND,T 20-20 (OT),46,65.7,0,0,4,12.5,TE,BrowPh01
778,Dare Ogunbowale,21,Sun,1,1,2022-09-11,28-130,HOU,NA,IND,T 20-20 (OT),0,0,0,0,21,65.6,RB,OgunDa00
791,Patrick Ricard,2,Sun,1,1,2022-09-11,28-107,BAL,@,NYJ,W 24-9,36,64.3,0,0,2,7.4,FB,RicaPa00
797,Jesse James,5,Sun,1,1,2022-09-11,28-099,CLE,@,CAR,W 26-24,5,6.3,0,0,5,15.6,TE,JameJe00
822,Trenton Cannon,21,Sun,1,1,2022-09-11,28-050,TEN,NA,NYG,L 20-21,0,0,0,0,21,75,RB,CannTr00
833,Kalif Raymond,3,Sun,1,1,2022-09-11,28-034,DET,NA,PHI,L 35-38,8,11.6,0,0,3,9.7,WR,RaymKa00
838,Mike Thomas,6,Sun,1,1,2022-09-11,28-026,CIN,NA,PIT,L 20-23 (OT),69,69,0,0,6,18.8,WR,ThomMi04
879,Demarcus Robinson,1,Sun,1,1,2022-09-11,27-355,BAL,@,NYJ,W 24-9,25,44.6,0,0,1,3.7,WR,RobiDe01
916,River Cracraft,4,Sun,1,1,2022-09-11,27-314,MIA,NA,NWE,W 20-7,10,16.7,0,0,4,21.1,WR,CracRi00
927,Tanner Hudson,5,Sun,1,1,2022-09-11,27-303,NYG,@,TEN,W 21-20,19,31.7,0,0,5,17.9,TE,HudsTa00
946,Johnny Mundt,5,Sun,1,1,2022-09-11,27-292,MIN,NA,GNB,W 23-7,40,64.5,0,0,5,21.7,TE,MundJo00
963,Hunter Henry,1,Sun,1,1,2022-09-11,27-278,NWE,@,MIA,L 7-20,44,77.2,0,0,1,5.3,TE,HenrHu00
974,Jakob Johnson,7,Sun,1,1,2022-09-11,27-270,LVR,@,LAC,L 19-24,8,13.8,0,0,7,29.2,FB,JohnJa12
976,Zach Pascal,13,Sun,1,1,2022-09-11,27-267,PHI,@,DET,W 38-35,17,22.1,0,0,13,41.9,WR,PascZa00
998,Dallas Goedert,2,Sun,1,1,2022-09-11,27-251,PHI,@,DET,W 38-35,71,92.2,0,0,2,6.5,TE,GoedDa00
999,KhaDarel Hodge,20,Sun,1,1,2022-09-11,27-251,ATL,NA,NOR,L 26-27,20,26.7,0,0,20,62.5,WR,HodgKh00
1024,Ross Dwelley,19,Sun,1,1,2022-09-11,27-228,SFO,@,CHI,L 10-19,19,27.9,0,0,19,79.2,TE,DwelRo00
1056,Dontrell Hilliard,5,Sun,1,1,2022-09-11,27-197,TEN,NA,NYG,L 20-21,12,18.5,0,0,5,17.9,RB,HillDo00
1058,Matt Breida,19,Sun,1,1,2022-09-11,27-195,NYG,@,TEN,W 21-20,13,21.7,0,0,19,67.9,RB,BreiMa00
1073,Dan Arnold,8,Sun,1,1,2022-09-11,27-180,JAX,@,WAS,L 22-28,11,15.7,0,0,8,33.3,TE,ArnoDa00
1098,Jamal Agnew,8,Sun,1,1,2022-09-11,27-161,JAX,@,WAS,L 22-28,7,10,0,0,8,33.3,WR,AgneJa00
1099,Justin Watson,9,Sun,1,1,2022-09-11,27-160,KAN,@,ARI,W 44-21,16,22.9,0,0,9,33.3,WR,WatsJu01
1107,Isaiah McKenzie,2,Thu,1,1,2022-09-08,27-152,BUF,@,LAR,W 31-10,26,44.1,0,0,2,10.5,WR,McKeIs00
1114,Darrel Williams,15,Sun,1,1,2022-09-11,27-149,ARI,NA,KAN,L 21-44,0,0,0,0,15,55.6,RB,WillDa10
1123,Boston Scott,7,Sun,1,1,2022-09-11,27-137,PHI,@,DET,W 38-35,14,18.2,0,0,7,22.6,RB,ScotBo02
1153,Parker Hesse,13,Sun,1,1,2022-09-11,27-108,ATL,NA,NOR,L 26-27,48,64,0,0,13,40.6,TE,HessPa00
1198,Mike Boone,6,Mon,1,1,2022-09-12,27-074,DEN,@,SEA,L 16-17,3,4.5,0,0,6,31.6,RB,BoonMi00
1207,Tommy Sweeney,7,Thu,1,1,2022-09-08,27-069,BUF,@,LAR,W 31-10,10,16.9,0,0,7,36.8,TE,SweeTo00
1240,Tyler Conklin,3,Sun,1,1,2022-09-11,27-043,NYJ,NA,BAL,L 9-24,77,91.7,0,0,3,11.1,TE,ConkTy00
1247,Kendrick Bourne,1,Sun,1,1,2022-09-11,27-038,NWE,@,MIA,L 7-20,2,3.5,0,0,1,5.3,WR,BourKe00
1255,Durham Smythe,14,Sun,1,1,2022-09-11,27-033,MIA,NA,NWE,W 20-7,38,63.3,0,0,14,73.7,TE,SmytDu00
1273,Jonnu Smith,4,Sun,1,1,2022-09-11,27-020,NWE,@,MIA,L 7-20,39,68.4,0,0,4,21.1,TE,SmitJo01
1292,Cethan Carter,4,Sun,1,1,2022-09-11,27-006,MIA,NA,NWE,W 20-7,1,1.7,0,0,4,21.1,TE,CartCe00
1294,Richie James,6,Sun,1,1,2022-09-11,27-006,NYG,@,TEN,W 21-20,42,70,0,0,6,21.4,WR,JameRi00
1296,Mark Andrews,1,Sun,1,1,2022-09-11,27-005,BAL,@,NYJ,W 24-9,47,83.9,0,0,1,3.7,TE,AndrMa00
1311,Brandon Powell,11,Thu,1,1,2022-09-08,26-361,LAR,NA,BUF,L 10-31,3,4.5,0,0,11,57.9,WR,PoweBr00
1312,Samaje Perine,21,Sun,1,1,2022-09-11,26-360,CIN,NA,PIT,L 20-23 (OT),26,26,0,0,21,65.6,RB,PeriSa00
1333,Braxton Berrios,11,Sun,1,1,2022-09-11,26-340,NYJ,NA,BAL,L 9-24,39,46.4,0,0,11,40.7,WR,BerrBr00
1334,Chris Myarick,17,Sun,1,1,2022-09-11,26-340,NYG,@,TEN,W 21-20,14,23.3,0,0,17,60.7,FB,MyarCh00
1349,Dante Pettis,5,Sun,1,1,2022-09-11,26-323,CHI,NA,SFO,W 19-10,23,39.7,0,0,5,20.8,WR,PettDa00
1375,Jeff Wilson,2,Sun,1,1,2022-09-11,26-299,SFO,@,CHI,L 10-19,40,58.8,0,0,2,8.3,RB,WilsJe01
1389,Jody Fortson,17,Sun,1,1,2022-09-11,26-278,KAN,@,ARI,W 44-21,24,34.3,0,0,17,63,TE,FortJo01
1402,Hunter Renfrow,4,Sun,1,1,2022-09-11,26-264,LVR,@,LAC,L 19-24,48,82.8,0,0,4,16.7,WR,RenfHu00
1416,Noah Brown,5,Sun,1,1,2022-09-11,26-248,DAL,NA,TAM,L 3-19,61,88.4,0,0,5,20.8,WR,BrowNo00
1417,Cam Sims,17,Sun,1,1,2022-09-11,26-248,WAS,NA,JAX,W 28-22,8,10.4,0,0,17,70.8,WR,SimsCa00
1436,Malik Turner,18,Sun,1,1,2022-09-11,26-224,SFO,@,CHI,L 10-19,1,1.5,0,0,18,75,WR,TurnMa00
1455,Trent Sherfield,13,Sun,1,1,2022-09-11,26-198,MIA,NA,NWE,W 20-7,21,35,0,0,13,68.4,WR,SherTr00
1496,Drew Sample,9,Sun,1,1,2022-09-11,26-148,CIN,NA,PIT,L 20-23 (OT),29,29,0,0,9,28.1,TE,SampDr00
1503,Justin Jackson,20,Sun,1,1,2022-09-11,26-142,DET,NA,PHI,L 35-38,0,0,0,0,20,64.5,RB,JackJu01
1527,Andrew Beck,10,Mon,1,1,2022-09-12,26-120,DEN,@,SEA,L 16-17,10,15.2,0,0,10,52.6,TE,BeckAn01
1566,Ian Thomas,12,Sun,1,1,2022-09-11,26-097,CAR,NA,CLE,L 24-26,35,66,0,0,12,37.5,TE,ThomIa00
1582,Craig Reynolds,14,Sun,1,1,2022-09-11,26-088,DET,NA,PHI,L 35-38,0,0,0,0,14,45.2,RB,ReynCr00
1610,Khari Blasingame,11,Sun,1,1,2022-09-11,26-072,CHI,NA,SFO,W 19-10,11,19,0,0,11,45.8,FB,BlasKh00
1616,Penny Hart,7,Mon,1,1,2022-09-12,26-069,SEA,NA,DEN,W 17-16,0,0,0,0,7,36.8,WR,HartPe01
1621,Will Dissly,7,Mon,1,1,2022-09-12,26-066,SEA,NA,DEN,W 17-16,37,67.3,0,0,7,36.8,TE,DissWi00
1624,Alec Ingold,6,Sun,1,1,2022-09-11,26-064,MIA,NA,NWE,W 20-7,22,36.7,0,0,6,31.6,FB,IngoAl01
1663,KaVontae Turpin,10,Sun,1,1,2022-09-11,26-040,DAL,NA,TAM,L 3-19,2,2.9,0,0,10,41.7,WR,TurpKa00
1722,Ben Ellefson,12,Sun,1,1,2022-09-11,26-010,MIN,NA,GNB,W 23-7,17,27.4,0,0,12,52.2,TE,ElleBe00
1729,Juwann Winfree,13,Sun,1,1,2022-09-11,26-007,GNB,@,MIN,L 7-23,9,14.8,0,0,13,56.5,WR,WinfJu00
1734,Stanley Morgan Jr.,21,Sun,1,1,2022-09-11,26-004,CIN,NA,PIT,L 20-23 (OT),5,5,0,0,21,65.6,WR,MorgSt02
1739,Zach Gentry,6,Sun,1,1,2022-09-11,26-001,PIT,@,CIN,W 23-20 (OT),19,30.2,0,0,6,18.8,TE,GentZa00
1743,Jamycal Hasty,11,Sun,1,1,2022-09-11,25-364,JAX,@,WAS,L 22-28,3,4.3,0,0,11,45.8,RB,HastJa02
1746,Juwan Johnson,16,Sun,1,1,2022-09-11,25-363,NOR,@,ATL,W 27-26,45,73.8,0,0,16,50,TE,JohnJu02
1761,James Proche,1,Sun,1,1,2022-09-11,25-355,BAL,@,NYJ,W 24-9,5,8.9,0,0,1,3.7,WR,ProcJa00
1792,Miles Boykin,21,Sun,1,1,2022-09-11,25-334,PIT,@,CIN,W 23-20 (OT),8,12.7,0,0,21,65.6,WR,BoykMi00
1794,Ray-Ray McCloud,10,Sun,1,1,2022-09-11,25-331,SFO,@,CHI,L 10-19,18,26.5,0,0,10,41.7,WR,McClRa00
1797,Giovanni Ricci,21,Sun,1,1,2022-09-11,25-330,CAR,NA,CLE,L 24-26,12,22.6,0,0,21,65.6,TE,RiccGi00
1830,Mitchell Wilcox,3,Sun,1,1,2022-09-11,25-308,CIN,NA,PIT,L 20-23 (OT),2,2,0,0,3,9.4,TE,WilcMi01
1831,Jakobi Meyers,1,Sun,1,1,2022-09-11,25-306,NWE,@,MIA,L 7-20,50,87.7,0,0,1,5.3,WR,MeyeJa01
1836,Nyheim Hines,8,Sun,1,1,2022-09-11,25-303,IND,@,HOU,T 20-20 (OT),26,28.3,0,0,8,25,RB,HineNy00
1844,Shane Zylstra,12,Sun,1,1,2022-09-11,25-299,DET,NA,PHI,L 35-38,3,4.3,0,0,12,38.7,TE,ZylsSh00
1845,Andy Isabella,5,Sun,1,1,2022-09-11,25-297,ARI,NA,KAN,L 21-44,21,32.3,0,0,5,18.5,WR,IsabAn00
1861,Gunner Olszewski,9,Sun,1,1,2022-09-11,25-289,PIT,@,CIN,W 23-20 (OT),9,14.3,0,0,9,28.1,WR,OlszGu00
1920,Andre Baccellia,1,Sun,1,1,2022-09-11,25-247,ARI,NA,KAN,L 21-44,8,12.3,0,0,1,3.7,WR,BaccAn00
1944,Adam Prentice,11,Sun,1,1,2022-09-11,25-238,NOR,@,ATL,W 27-26,7,11.5,0,0,11,34.4,FB,PrenAd00
1947,DJ Turner,7,Sun,1,1,2022-09-11,25-236,LVR,@,LAC,L 19-24,0,0,0,0,7,29.2,WR,TurnDJ00
1985,Adam Trautman,4,Sun,1,1,2022-09-11,25-218,NOR,@,ATL,W 27-26,25,41,0,0,4,12.5,TE,TrauAd00
2000,Josiah Deguara,11,Sun,1,1,2022-09-11,25-209,GNB,@,MIN,L 7-23,15,24.6,0,0,11,47.8,TE,DeguJo00
2002,Myles Gaskin,5,Sun,1,1,2022-09-11,25-208,MIA,NA,NWE,W 20-7,0,0,0,0,5,26.3,RB,GaskMy00
2021,Jesper Horsted,12,Sun,1,1,2022-09-11,25-196,LVR,@,LAC,L 19-24,0,0,0,0,12,50,WR,HorsJe00
2042,Britain Covey,4,Sun,1,1,2022-09-11,25-177,PHI,@,DET,W 38-35,0,0,0,0,4,12.9,WR,CoveBr00
2047,Nick Westbrook-Ikhine,1,Sun,1,1,2022-09-11,25-174,TEN,NA,NYG,L 20-21,44,67.7,0,0,1,3.6,WR,WestNi00
2057,Brycen Hopkins,6,Thu,1,1,2022-09-08,25-165,LAR,NA,BUF,L 10-31,4,6,0,0,6,31.6,TE,HopkBr01
2063,Tyler Davis,17,Sun,1,1,2022-09-11,25-162,GNB,@,MIN,L 7-23,15,24.6,0,0,17,73.9,TE,DaviTy02
2086,Jeff Smith,8,Sun,1,1,2022-09-11,25-143,NYJ,NA,BAL,L 9-24,10,11.9,0,0,8,29.6,WR,SmitJe03
2096,Tony Pollard,2,Sun,1,1,2022-09-11,25-134,DAL,NA,TAM,L 3-19,38,55.1,0,0,2,8.3,RB,PollTo00
2102,Foster Moreau,5,Sun,1,1,2022-09-11,25-128,LVR,@,LAC,L 19-24,18,31,0,0,5,20.8,TE,MoreFo00
2112,Ashton Dulin,20,Sun,1,1,2022-09-11,25-119,IND,@,HOU,T 20-20 (OT),32,34.8,0,0,20,62.5,WR,DuliAs00
2175,A.J. Brown,2,Sun,1,1,2022-09-11,25-073,PHI,@,DET,W 38-35,67,87,0,0,2,6.5,WR,BrowAJ00
2187,Noah Togiai,6,Sun,1,1,2022-09-11,25-067,PHI,@,DET,W 38-35,11,14.3,0,0,6,19.4,TE,TogiNo00
2193,Jauan Jennings,6,Sun,1,1,2022-09-11,25-063,SFO,@,CHI,L 10-19,41,60.3,0,0,6,25,WR,JennJa00
2212,Olamide Zaccheaus,1,Sun,1,1,2022-09-11,25-050,ATL,NA,NOR,L 26-27,45,60,0,0,1,3.1,WR,ZaccOl01
2260,Lawrence Cager,11,Sun,1,1,2022-09-11,25-022,NYJ,NA,BAL,L 9-24,10,11.9,0,0,11,40.7,WR,CageLa01
2268,Reggie Gilliam,16,Thu,1,1,2022-09-08,25-019,BUF,@,LAR,W 31-10,19,32.2,0,0,16,84.2,FB,GillRe00
2306,Devin Duvernay,9,Sun,1,1,2022-09-11,24-364,BAL,@,NYJ,W 24-9,29,51.8,0,0,9,33.3,WR,DuveDe00
2314,Ty Johnson,5,Sun,1,1,2022-09-11,24-359,NYJ,NA,BAL,L 9-24,0,0,0,0,5,18.5,RB,JohnTy02
2319,Tyrie Cleveland,11,Mon,1,1,2022-09-12,24-357,DEN,@,SEA,L 16-17,8,12.1,0,0,11,57.9,WR,ClevTy00
2337,Jonathan Ward,14,Sun,1,1,2022-09-11,24-346,ARI,NA,KAN,L 21-44,0,0,0,0,14,51.9,RB,WardJo00
2344,Chris Evans,21,Sun,1,1,2022-09-11,24-341,CIN,NA,PIT,L 20-23 (OT),0,0,0,0,21,65.6,RB,EvanCh02
2360,Luke Farrell,5,Sun,1,1,2022-09-11,24-332,JAX,@,WAS,L 22-28,2,2.9,0,0,5,20.8,TE,FarrLu00
2370,Charlie Woerner,16,Sun,1,1,2022-09-11,24-330,SFO,@,CHI,L 10-19,19,27.9,0,0,16,66.7,TE,WoerCh00
2405,Simi Fehoko,13,Sun,1,1,2022-09-11,24-310,DAL,NA,TAM,L 3-19,16,23.2,0,0,13,54.2,WR,FehoSi00
2407,John Bates,2,Sun,1,1,2022-09-11,24-309,WAS,NA,JAX,W 28-22,42,54.5,0,0,2,8.3,TE,BateJo00
2421,Justice Hill,14,Sun,1,1,2022-09-11,24-301,BAL,@,NYJ,W 24-9,11,19.6,0,0,14,51.9,RB,HillJu00
2430,Joshua Kelley,16,Sun,1,1,2022-09-11,24-295,LAC,NA,LVR,W 24-19,18,26.9,0,0,16,66.7,RB,KellJo01
2436,Tony Jones,6,Sun,1,1,2022-09-11,24-291,NOR,@,ATL,W 27-26,1,1.6,0,0,6,18.8,RB,JoneTo04
2447,Deonte Harty,10,Sun,1,1,2022-09-11,24-281,NOR,@,ATL,W 27-26,7,11.5,0,0,10,31.3,WR,HarrDe07
2448,Armani Rogers,16,Sun,1,1,2022-09-11,24-281,WAS,NA,JAX,W 28-22,4,5.2,0,0,16,66.7,TE,RogeAr00
2492,Jake Funk,12,Thu,1,1,2022-09-08,24-240,LAR,NA,BUF,L 10-31,0,0,0,0,12,63.2,RB,FunkJa00
2504,Ko Kieft,2,Sun,1,1,2022-09-11,24-234,TAM,@,DAL,W 19-3,16,25.8,0,0,2,8.3,TE,KiefKo00
2514,Jack Stoll,15,Sun,1,1,2022-09-11,24-226,PHI,@,DET,W 38-35,28,36.4,0,0,15,48.4,TE,StolJa00
2529,Kene Nwangwu,6,Sun,1,1,2022-09-11,24-214,MIN,NA,GNB,W 23-7,0,0,0,0,6,26.1,RB,NwanKe00
2550,Benny Snell Jr.,22,Sun,1,1,2022-09-11,24-196,PIT,@,CIN,W 23-20 (OT),0,0,0,0,22,68.8,RB,SnelBe00
2569,Mecole Hardman,1,Sun,1,1,2022-09-11,24-183,KAN,@,ARI,W 44-21,39,55.7,0,0,1,3.7,WR,HardMe00
2601,Kylen Granson,9,Sun,1,1,2022-09-11,24-168,IND,@,HOU,T 20-20 (OT),51,55.4,0,0,9,28.1,TE,GranKy00
2610,Quintez Cephus,8,Sun,1,1,2022-09-11,24-163,DET,NA,PHI,L 35-38,2,2.9,0,0,8,25.8,WR,CephQu00
2646,Lil'Jordan Humphrey,1,Sun,1,1,2022-09-11,24-145,NWE,@,MIA,L 7-20,3,5.3,0,0,1,5.3,WR,HumpLi01
2653,Khalil Herbert,15,Sun,1,1,2022-09-11,24-143,CHI,NA,SFO,W 19-10,17,29.3,0,0,15,62.5,RB,HerbKh00
2657,Harrison Bryant,10,Sun,1,1,2022-09-11,24-141,CLE,@,CAR,W 26-24,38,47.5,0,0,10,31.3,TE,BryaHa00
2683,Tim Jones,9,Sun,1,1,2022-09-11,24-118,JAX,@,WAS,L 22-28,2,2.9,0,0,9,37.5,WR,JoneTi00
2700,Greg Dortch,2,Sun,1,1,2022-09-11,24-105,ARI,NA,KAN,L 21-44,59,90.8,0,0,2,7.4,WR,DortGr01
2712,Quez Watkins,6,Sun,1,1,2022-09-11,24-094,PHI,@,DET,W 38-35,41,53.2,0,0,6,19.4,WR,WatkQu00
2716,Rico Dowdle,17,Sun,1,1,2022-09-11,24-089,DAL,NA,TAM,L 3-19,0,0,0,0,17,70.8,RB,DowdRi01
2724,Alexander Mattison,2,Sun,1,1,2022-09-11,24-084,MIN,NA,GNB,W 23-7,14,22.6,0,0,2,8.7,RB,MattAl01
2751,Avery Williams,16,Sun,1,1,2022-09-11,24-058,ATL,NA,NOR,L 26-27,23,30.7,0,0,16,50,RB,WillAv02
2752,Demetric Felton,10,Sun,1,1,2022-09-11,24-057,CLE,@,CAR,W 26-24,11,13.8,0,0,10,31.3,WR,FeltDe00
2774,Travis Homer,10,Mon,1,1,2022-09-12,24-036,SEA,NA,DEN,W 17-16,19,34.5,0,0,10,52.6,RB,HomeTr00
2844,DeeJay Dallas,11,Mon,1,1,2022-09-12,23-361,SEA,NA,DEN,W 17-16,3,5.5,0,0,11,57.9,RB,DallDe00
2955,Pat Freiermuth,6,Sun,1,1,2022-09-11,23-321,PIT,@,CIN,W 23-20 (OT),56,88.9,0,0,6,18.8,TE,FreiPa00
2976,Jaylen Warren,11,Sun,1,1,2022-09-11,23-314,PIT,@,CIN,W 23-20 (OT),23,36.5,0,0,11,34.4,RB,WarrJa01
3013,DeVonta Smith,2,Sun,1,1,2022-09-11,23-301,PHI,@,DET,W 38-35,74,96.1,0,0,2,6.5,WR,SmitDe07
3050,Brock Wright,12,Sun,1,1,2022-09-11,23-288,DET,NA,PHI,L 35-38,23,33.3,0,0,12,38.7,TE,WrigBr01
3078,Troy Hairston,13,Sun,1,1,2022-09-11,23-277,HOU,NA,IND,T 20-20 (OT),16,22.9,0,0,13,40.6,TE,HairTr00
3083,Zander Horvath,16,Sun,1,1,2022-09-11,23-275,LAC,NA,LVR,W 24-19,15,22.4,0,0,16,66.7,FB,HorvZa00
3154,Trestan Ebner,5,Sun,1,1,2022-09-11,23-252,CHI,NA,SFO,W 19-10,4,6.9,0,0,5,20.8,RB,EbneTr00
3156,Jalen Reagor,4,Sun,1,1,2022-09-11,23-252,MIN,NA,GNB,W 23-7,0,0,0,0,4,17.4,WR,ReagJa00
3167,Colby Parkinson,9,Mon,1,1,2022-09-12,23-247,SEA,NA,DEN,W 17-16,20,36.4,0,0,9,47.4,TE,ParkCo02
3181,Tre' McKitty,10,Sun,1,1,2022-09-11,23-242,LAC,NA,LVR,W 24-19,40,59.7,0,0,10,41.7,TE,McKiTr00
3183,Rachaad White,16,Sun,1,1,2022-09-11,23-242,TAM,@,DAL,W 19-3,17,27.4,0,0,16,66.7,RB,WhitRa01
3187,Jaelon Darden,5,Sun,1,1,2022-09-11,23-240,TAM,@,DAL,W 19-3,10,16.1,0,0,5,20.8,WR,DardJa00
3196,Jake Ferguson,11,Sun,1,1,2022-09-11,23-236,DAL,NA,TAM,L 3-19,11,15.9,0,0,11,45.8,TE,FergJa00
3204,Connor Heyward,22,Sun,1,1,2022-09-11,23-232,PIT,@,CIN,W 23-20 (OT),1,1.6,0,0,22,68.8,TE,HeywCo00
3258,Deon Jackson,15,Sun,1,1,2022-09-11,23-205,IND,@,HOU,T 20-20 (OT),0,0,0,0,15,46.9,RB,JackDe02
3280,Gary Brightwell,19,Sun,1,1,2022-09-11,23-195,NYG,@,TEN,W 21-20,0,0,0,0,19,67.9,RB,BrigGa00
3288,Jalen Nailor,13,Sun,1,1,2022-09-11,23-193,MIN,NA,GNB,W 23-7,0,0,0,0,13,56.5,WR,NailJa00
3289,Isiah Pacheco,11,Sun,1,1,2022-09-11,23-193,KAN,@,ARI,W 44-21,16,22.9,0,0,11,40.7,RB,PachIs00
3304,Cole Kmet,4,Sun,1,1,2022-09-11,23-185,CHI,NA,SFO,W 19-10,48,82.8,0,0,4,16.7,TE,KmetCo00
3310,Montrell Washington,9,Mon,1,1,2022-09-12,23-182,DEN,@,SEA,L 16-17,0,0,0,0,9,47.4,WR,WashMo00
