rk,player,st_snp_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp_17,st_percent,pos,x9999
1841,Jesper Horsted,11,Sat,15,16,2022-12-24,25-300,LVR,@,PIT,L 10-13,0,0,0,0,11,50,WR,HorsJe00
1871,Britain Covey,1,Sat,15,16,2022-12-24,25-281,PHI,@,DAL,L 34-40,0,0,0,0,1,3.2,WR,CoveBr00
1874,Josh Oliver,10,Sat,15,16,2022-12-24,25-278,BAL,NA,ATL,W 17-9,42,80.8,0,0,10,47.6,TE,OlivJo00
1876,Nick Westbrook-Ikhine,5,Sat,15,16,2022-12-24,25-278,TEN,NA,HOU,L 14-19,46,75.4,0,0,5,20.8,WR,WestNi00
1885,Brycen Hopkins,2,Sun,15,16,2022-12-25,25-273,LAR,NA,DEN,W 51-14,38,58.5,0,0,2,7.7,TE,HopkBr01
1892,Steven Sims,8,Sat,15,16,2022-12-24,25-268,PIT,NA,LVR,W 13-10,33,48.5,0,0,8,36.4,WR,SimsSt00
1893,Tyler Davis,21,Sun,15,16,2022-12-25,25-267,GNB,@,MIA,W 26-20,14,21.2,0,0,21,80.8,TE,DaviTy02
1911,D.J. Moore,2,Sat,15,16,2022-12-24,25-254,CAR,NA,DET,W 37-23,65,95.6,0,0,2,6.9,WR,MoorD.00
1950,Ke'Shawn Vaughn,18,Sun,15,16,2022-12-25,25-235,TAM,@,ARI,W 19-16 (OT),2,2.5,0,0,18,54.5,RB,VaugKe00
1953,Foster Moreau,6,Sat,15,16,2022-12-24,25-232,LVR,@,PIT,L 10-13,36,67.9,0,0,6,27.3,TE,MoreFo00
1963,Velus Jones Jr.,10,Sat,15,16,2022-12-24,25-227,CHI,NA,BUF,L 13-35,29,46,0,0,10,40,WR,JoneVe00
1970,Ashton Dulin,5,Mon,15,16,2022-12-26,25-225,IND,NA,LAC,L 3-20,9,17.3,0,0,5,27.8,WR,DuliAs00
2055,Chase Allen,7,Sat,15,16,2022-12-24,25-168,CHI,NA,BUF,L 13-35,2,3.2,0,0,7,28,TE,AlleCh03
2082,Scott Miller,23,Sun,15,16,2022-12-25,25-147,TAM,@,ARI,W 19-16 (OT),4,4.9,0,0,23,69.7,WR,MillSc01
2100,Devin Asiasi,12,Sat,15,16,2022-12-24,25-132,CIN,@,NWE,W 22-18,32,38.6,0,0,12,48,TE,AsiaDe00
2107,Reggie Gilliam,22,Sat,15,16,2022-12-24,25-126,BUF,@,CHI,W 35-13,15,23.4,0,0,22,88,FB,GillRe00
2119,Frank Darby,3,Sat,15,16,2022-12-24,25-107,ATL,@,BAL,L 9-17,5,7,0,0,3,14.3,WR,DarbFr00
2134,Ty Johnson,4,Thu,15,16,2022-12-22,25-096,NYJ,NA,JAX,L 3-19,12,20.3,0,0,4,18.2,RB,JohnTy02
2151,Jonathan Ward,8,Sat,15,16,2022-12-24,25-085,TEN,NA,HOU,L 14-19,0,0,0,0,8,33.3,RB,WardJo00
2172,Brittain Brown,7,Sat,15,16,2022-12-24,25-075,LVR,@,PIT,L 10-13,0,0,0,0,7,31.8,RB,BrowBr06
2185,Luke Farrell,4,Thu,15,16,2022-12-22,25-069,JAX,@,NYJ,W 19-3,13,18.1,0,0,4,18.2,TE,FarrLu00
2186,Charlie Woerner,25,Sat,15,16,2022-12-24,25-069,SFO,NA,WAS,W 37-20,1,1.9,0,0,25,92.6,TE,WoerCh00
2188,Trayveon Williams,17,Sat,15,16,2022-12-24,25-067,CIN,@,NWE,W 22-18,1,1.2,0,0,17,68,RB,WillTr06
2216,John Bates,2,Sat,15,16,2022-12-24,25-048,WAS,@,SFO,L 20-37,27,37,0,0,2,7.4,TE,BateJo00
2230,Justice Hill,12,Sat,15,16,2022-12-24,25-040,BAL,NA,ATL,W 17-9,7,13.5,0,0,12,57.1,RB,HillJu00
2234,Joshua Kelley,4,Mon,15,16,2022-12-26,25-036,LAC,@,IND,W 20-3,23,33.8,0,0,4,22.2,RB,KellJo01
2240,Noah Fant,2,Sat,15,16,2022-12-24,25-034,SEA,@,KAN,L 10-24,42,55.3,0,0,2,8.3,TE,FantNo00
2299,Feleipe Franks,8,Sat,15,16,2022-12-24,25-002,ATL,@,BAL,L 9-17,1,1.4,0,0,8,38.1,QB,FranFe00
2310,Sean McKeon,17,Sat,15,16,2022-12-24,24-361,DAL,NA,PHI,W 40-34,9,12.3,0,0,17,54.8,TE,McKeSe01
2348,Ko Kieft,23,Sun,15,16,2022-12-25,24-339,TAM,@,ARI,W 19-16 (OT),14,17.3,0,0,23,69.7,TE,KiefKo00
2369,Jack Stoll,15,Sat,15,16,2022-12-24,24-330,PHI,@,DAL,L 34-40,16,22.5,0,0,15,48.4,TE,StolJa00
2390,Kene Nwangwu,6,Sat,15,16,2022-12-24,24-318,MIN,NA,NYG,W 27-24,0,0,0,0,6,20.7,RB,NwanKe00
2422,Benny Snell Jr.,14,Sat,15,16,2022-12-24,24-300,PIT,NA,LVR,W 13-10,0,0,0,0,14,63.6,RB,SnelBe00
2486,Harrison Bryant,3,Sat,15,16,2022-12-24,24-245,CLE,NA,NOR,L 10-17,14,20,0,0,3,13.6,TE,BryaHa00
2494,Patrick Taylor,7,Sun,15,16,2022-12-25,24-240,GNB,@,MIA,W 26-20,5,7.6,0,0,7,26.9,RB,TaylPa01
2521,Tim Jones,10,Thu,15,16,2022-12-22,24-220,JAX,@,NYJ,W 19-3,19,26.4,0,0,10,45.5,WR,JoneTi00
2562,Alexander Mattison,6,Sat,15,16,2022-12-24,24-188,MIN,NA,NYG,W 27-24,15,20.8,0,0,6,20.7,RB,MattAl01
2566,Antonio Gibson,5,Sat,15,16,2022-12-24,24-184,WAS,@,SFO,L 20-37,21,28.8,0,0,5,18.5,RB,GibsAn00
2590,Austin Trammell,2,Sun,15,16,2022-12-25,24-174,LAR,NA,DEN,W 51-14,9,13.8,0,0,2,7.7,WR,TramAu00
2600,Darrynton Evans,12,Sat,15,16,2022-12-24,24-168,CHI,NA,BUF,L 13-35,0,0,0,0,12,48,RB,EvanDa02
2607,Jalen Virgil,15,Sun,15,16,2022-12-25,24-165,DEN,@,LAR,L 14-51,19,28.4,0,0,15,57.7,WR,VirgJa00
2614,Avery Williams,15,Sat,15,16,2022-12-24,24-162,ATL,@,BAL,L 9-17,12,16.9,0,0,15,71.4,RB,WillAv02
2661,Travis Homer,4,Sat,15,16,2022-12-24,24-139,SEA,@,KAN,L 10-24,1,1.3,0,0,4,16.7,RB,HomeTr00
2674,Hunter Long,2,Sun,15,16,2022-12-25,24-128,MIA,NA,GNB,L 20-26,4,8,0,0,2,7.7,TE,LongHu00
2686,Rashid Shaheed,8,Sat,15,16,2022-12-24,24-115,NOR,@,CLE,W 17-10,23,42.6,0,0,8,36.4,WR,ShahRa00
2704,DeeJay Dallas,8,Sat,15,16,2022-12-24,24-099,SEA,@,KAN,L 10-24,35,46.1,0,0,8,33.3,RB,DallDe00
2727,Laviska Shenault Jr.,2,Sat,15,16,2022-12-24,24-080,CAR,NA,DET,W 37-23,24,35.3,0,0,2,6.9,WR,ShenLa00
2748,Shi Smith,3,Sat,15,16,2022-12-24,24-059,CAR,NA,DET,W 37-23,14,20.6,0,0,3,10.3,WR,SmitSh03
2756,Jaylen Warren,7,Sat,15,16,2022-12-24,24-053,PIT,NA,LVR,W 13-10,21,30.9,0,0,7,31.8,RB,WarrJa01
2757,Kenny Yeboah,15,Thu,15,16,2022-12-22,24-053,NYJ,NA,JAX,L 3-19,1,1.7,0,0,15,68.2,TE,YeboKe00
2785,Nick Muse,12,Sat,15,16,2022-12-24,24-029,MIN,NA,NYG,W 27-24,0,0,0,0,12,41.4,TE,MuseNi00
2788,Malik Davis,17,Sat,15,16,2022-12-24,24-028,DAL,NA,PHI,W 40-34,1,1.4,0,0,17,54.8,RB,DaviMa02
2790,Brock Wright,10,Sat,15,16,2022-12-24,24-027,DET,@,CAR,L 23-37,27,40.9,0,0,10,34.5,TE,WrigBr01
2799,Grant Calcaterra,4,Sat,15,16,2022-12-24,24-020,PHI,@,DAL,L 34-40,7,9.9,0,0,4,12.9,TE,CalcGr00
2802,Troy Hairston,13,Sat,15,16,2022-12-24,24-016,HOU,@,TEN,W 19-14,8,11.9,0,0,13,54.2,TE,HairTr00
2803,Zander Horvath,7,Mon,15,16,2022-12-26,24-016,LAC,@,IND,W 20-3,5,7.4,0,0,7,38.9,FB,HorvZa00
2808,Pierre Strong,10,Sat,15,16,2022-12-24,24-014,NWE,NA,CIN,L 18-22,2,3.6,0,0,10,40,RB,StroPi00
2847,Salvon Ahmed,8,Sun,15,16,2022-12-25,23-360,MIA,NA,GNB,L 20-26,0,0,0,0,8,30.8,RB,AhmeSa01
2858,Trestan Ebner,12,Sat,15,16,2022-12-24,23-356,CHI,NA,BUF,L 13-35,0,0,0,0,12,48,RB,EbneTr00
2859,Jalen Reagor,4,Sat,15,16,2022-12-24,23-356,MIN,NA,NYG,W 27-24,0,0,0,0,4,13.8,WR,ReagJa00
2881,Colby Parkinson,7,Sat,15,16,2022-12-24,23-350,SEA,@,KAN,L 10-24,31,40.8,0,0,7,29.2,TE,ParkCo02
2886,Tre' McKitty,4,Mon,15,16,2022-12-26,23-348,LAC,@,IND,W 20-3,31,45.6,0,0,4,22.2,TE,McKiTr00
2902,Jake Ferguson,8,Sat,15,16,2022-12-24,23-340,DAL,NA,PHI,W 40-34,15,20.5,0,0,8,25.8,TE,FergJa00
2909,Quintin Morris,22,Sat,15,16,2022-12-24,23-337,BUF,@,CHI,W 35-13,22,34.4,0,0,22,88,TE,MorrQu00
2913,Connor Heyward,15,Sat,15,16,2022-12-24,23-336,PIT,NA,LVR,W 13-10,13,19.1,0,0,15,68.2,TE,HeywCo00
2925,Kadarius Toney,6,Sat,15,16,2022-12-24,23-331,KAN,NA,SEA,W 24-10,16,30.2,0,0,6,25,WR,ToneKa00
2969,Larry Rountree,8,Mon,15,16,2022-12-26,23-316,LAC,@,IND,W 20-3,4,5.9,0,0,8,44.4,RB,RounLa00
2980,Deon Jackson,6,Mon,15,16,2022-12-26,23-311,IND,NA,LAC,L 3-20,8,15.4,0,0,6,33.3,RB,JackDe02
2989,Donovan Peoples-Jones,6,Sat,15,16,2022-12-24,23-308,CLE,NA,NOR,L 10-17,68,97.1,0,0,6,27.3,WR,PeopDo00
3014,Lance McCutcheon,14,Sun,15,16,2022-12-25,23-300,LAR,NA,DEN,W 51-14,8,12.3,0,0,14,53.8,WR,McCuLa01
3016,Gary Brightwell,17,Sat,15,16,2022-12-24,23-299,NYG,@,MIN,L 24-27,1,1.4,0,0,17,58.6,RB,BrigGa00
3021,Jalen Nailor,20,Sat,15,16,2022-12-24,23-297,MIN,NA,NYG,W 27-24,0,0,0,0,20,69,WR,NailJa00
3022,Isiah Pacheco,1,Sat,15,16,2022-12-24,23-297,KAN,NA,SEA,W 24-10,26,49.1,0,0,1,4.2,RB,PachIs00
