rk,player,st_snp_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp_17,st_percent,pos,x9999
650,Justin Hardee,18,Sun,9,9,2022-11-06,28-272,NYJ,NA,BUF,W 20-17,0,0,0,0,18,78.3,WR,HardJu01
711,Dwayne Washington,23,Mon,9,9,2022-11-07,28-197,NOR,NA,BAL,L 13-27,5,9.8,0,0,23,88.5,RB,WashDw00
715,Trent Taylor,8,Sun,9,9,2022-11-06,28-190,CIN,NA,CAR,W 42-21,26,35.1,0,0,8,27.6,WR,TaylTr02
719,Dare Ogunbowale,16,Thu,8,9,2022-11-03,28-183,HOU,NA,PHI,L 17-29,1,1.7,0,0,16,69.6,RB,OgunDa00
739,Patrick Ricard,2,Mon,9,9,2022-11-07,28-164,BAL,@,NOR,W 27-13,46,67.6,0,0,2,7.7,FB,RicaPa00
804,Kalif Raymond,1,Sun,8,9,2022-11-06,28-090,DET,NA,GNB,W 15-9,59,95.2,0,0,1,7.7,WR,RaymKa00
807,Mike Thomas,5,Sun,9,9,2022-11-06,28-082,CIN,NA,CAR,W 42-21,22,29.7,0,0,5,17.2,WR,ThomMi04
824,Demarcus Robinson,1,Mon,9,9,2022-11-07,28-047,BAL,@,NOR,W 27-13,34,50,0,0,1,3.8,WR,RobiDe01
876,Tyler Boyd,2,Sun,9,9,2022-11-06,27-356,CIN,NA,CAR,W 42-21,49,66.2,0,0,2,6.9,WR,BoydTy00
885,O.J. Howard,3,Thu,8,9,2022-11-03,27-349,HOU,NA,PHI,L 17-29,26,43.3,0,0,3,13,TE,HowaO.00
903,Jakob Johnson,9,Sun,8,9,2022-11-06,27-326,LVR,@,JAX,L 20-27,13,22,0,0,9,33.3,FB,JohnJa12
910,Zach Pascal,10,Thu,8,9,2022-11-03,27-320,PHI,@,HOU,W 29-17,20,30.8,0,0,10,43.5,WR,PascZa00
924,KhaDarel Hodge,16,Sun,9,9,2022-11-06,27-307,ATL,NA,LAC,L 17-20,16,26.2,0,0,16,66.7,WR,HodgKh00
996,Dontrell Hilliard,20,Sun,8,9,2022-11-06,27-253,TEN,@,KAN,L 17-20 (OT),16,31.4,0,0,20,64.5,RB,HillDo00
1016,Dan Arnold,8,Sun,9,9,2022-11-06,27-236,JAX,NA,LVR,W 27-20,24,34.8,0,0,8,29.6,TE,ArnoDa00
1036,Jamal Agnew,9,Sun,9,9,2022-11-06,27-217,JAX,NA,LVR,W 27-20,1,1.4,0,0,9,33.3,WR,AgneJa00
1038,Justin Watson,1,Sun,8,9,2022-11-06,27-216,KAN,NA,TEN,W 20-17 (OT),26,26,0,0,1,3.2,WR,WatsJu01
1045,Isaiah McKenzie,5,Sun,8,9,2022-11-06,27-211,BUF,@,NYJ,L 17-20,41,66.1,0,0,5,21.7,WR,McKeIs00
1061,Kevin Rader,23,Sun,8,9,2022-11-06,27-194,TEN,@,KAN,L 17-20 (OT),12,23.5,0,0,23,74.2,TE,RadeKe00
1076,Cullen Gillaspia,12,Sun,9,9,2022-11-06,27-178,SEA,@,ARI,W 31-21,0,0,0,0,12,44.4,RB,GillCu00
1092,Parker Hesse,12,Sun,9,9,2022-11-06,27-164,ATL,NA,LAC,L 17-20,29,47.5,0,0,12,50,TE,HessPa00
1125,Jason Moore,4,Sun,8,9,2022-11-06,27-136,LAC,@,ATL,W 20-17,8,11.6,0,0,4,16.7,WR,MoorJa02
1161,Tyler Conklin,8,Sun,9,9,2022-11-06,27-099,NYJ,NA,BUF,W 20-17,43,71.7,0,0,8,34.8,TE,ConkTy00
1176,Durham Smythe,7,Sun,9,9,2022-11-06,27-089,MIA,@,CHI,W 35-32,33,57.9,0,0,7,26.9,TE,SmytDu00
1184,Marcus Kemp,24,Sun,8,9,2022-11-06,27-084,KAN,NA,TEN,W 20-17 (OT),0,0,0,0,24,77.4,WR,KempMa00
1196,Jonnu Smith,2,Sun,9,9,2022-11-06,27-076,NWE,NA,IND,W 26-3,34,54,0,0,2,6.1,TE,SmitJo01
1224,Brandon Powell,17,Sun,8,9,2022-11-06,27-055,LAR,@,TAM,L 13-16,5,8.8,0,0,17,51.5,WR,PoweBr00
1226,Trevon Wesco,6,Sun,9,9,2022-11-06,27-055,CHI,NA,MIA,L 32-35,18,24.3,0,0,6,23.1,TE,WescTr00
1229,Samaje Perine,16,Sun,9,9,2022-11-06,27-051,CIN,NA,CAR,W 42-21,27,36.5,0,0,16,55.2,RB,PeriSa00
1256,Braxton Berrios,6,Sun,9,9,2022-11-06,27-031,NYJ,NA,BUF,W 20-17,21,35,0,0,6,26.1,WR,BerrBr00
1278,Dante Pettis,1,Sun,9,9,2022-11-06,27-014,CHI,NA,MIA,L 32-35,27,36.5,0,0,1,3.8,WR,PettDa00
1318,Jeff Wilson,6,Sun,9,9,2022-11-06,26-355,MIA,@,CHI,W 35-32,28,49.1,0,0,6,23.1,RB,WilsJe01
1323,Cedrick Wilson Jr.,3,Sun,9,9,2022-11-06,26-351,MIA,@,CHI,W 35-32,13,22.8,0,0,3,11.5,WR,WilsCe01
1342,Trenton Irwin,2,Sun,9,9,2022-11-06,26-331,CIN,NA,CAR,W 42-21,36,48.6,0,0,2,6.9,WR,IrwiTr00
1352,Hunter Renfrow,3,Sun,8,9,2022-11-06,26-320,LVR,@,JAX,L 20-27,44,74.6,0,0,3,11.1,WR,RenfHu00
1370,Cam Sims,9,Sun,9,9,2022-11-06,26-304,WAS,NA,MIN,L 17-20,28,43.8,0,0,9,32.1,WR,SimsCa00
1454,Justin Jackson,7,Sun,8,9,2022-11-06,26-198,DET,NA,GNB,W 15-9,13,21,0,0,7,53.8,RB,JackJu01
1489,Ian Thomas,10,Sun,9,9,2022-11-06,26-153,CAR,@,CIN,L 21-42,18,36.7,0,0,10,34.5,TE,ThomIa00
1499,Craig Reynolds,2,Sun,8,9,2022-11-06,26-144,DET,NA,GNB,W 15-9,1,1.6,0,0,2,15.4,RB,ReynCr00
1516,Khari Blasingame,16,Sun,9,9,2022-11-06,26-128,CHI,NA,MIA,L 32-35,13,17.6,0,0,16,61.5,FB,BlasKh00
1522,Penny Hart,14,Sun,9,9,2022-11-06,26-124,SEA,@,ARI,W 31-21,1,1.4,0,0,14,51.9,WR,HartPe01
1526,Will Dissly,12,Sun,9,9,2022-11-06,26-121,SEA,@,ARI,W 31-21,43,58.9,0,0,12,44.4,TE,DissWi00
1529,Alec Ingold,1,Sun,9,9,2022-11-06,26-120,MIA,@,CHI,W 35-32,28,49.1,0,0,1,3.8,FB,IngoAl01
1562,Tom Kennedy,2,Sun,8,9,2022-11-06,26-100,DET,NA,GNB,W 15-9,41,66.1,0,0,2,15.4,WR,KennTo01
1632,Stanley Morgan Jr.,17,Sun,9,9,2022-11-06,26-060,CIN,NA,CAR,W 42-21,10,13.5,0,0,17,58.6,WR,MorgSt02
1638,Jamycal Hasty,12,Sun,9,9,2022-11-06,26-055,JAX,NA,LVR,W 27-20,13,18.8,0,0,12,44.4,RB,HastJa02
1639,Juwan Johnson,9,Mon,9,9,2022-11-07,26-055,NOR,NA,BAL,L 13-27,38,74.5,0,0,9,34.6,TE,JohnJu02
1649,James Proche,4,Mon,9,9,2022-11-07,26-047,BAL,@,NOR,W 27-13,17,25,0,0,4,15.4,WR,ProcJa00
1700,Giovanni Ricci,19,Sun,9,9,2022-11-06,26-021,CAR,@,CIN,L 21-42,13,26.5,0,0,19,65.5,TE,RiccGi00
1745,Mitchell Wilcox,21,Sun,9,9,2022-11-06,25-364,CIN,NA,CAR,W 42-21,40,54.1,0,0,21,72.4,TE,WilcMi01
1752,Nyheim Hines,4,Sun,8,9,2022-11-06,25-359,BUF,@,NYJ,L 17-20,4,6.5,0,0,4,17.4,RB,HineNy00
1762,Shane Zylstra,5,Sun,8,9,2022-11-06,25-355,DET,NA,GNB,W 15-9,16,25.8,0,0,5,38.5,TE,ZylsSh00
1846,Keke Coutee,7,Sun,9,9,2022-11-06,25-296,IND,@,NWE,L 3-26,1,1.6,0,0,7,21.2,WR,CoutKe00
1850,Binjimen Victor,2,Mon,9,9,2022-11-07,25-296,BAL,@,NOR,W 27-13,4,5.9,0,0,2,7.7,WR,VictBi01
1857,DJ Turner,5,Sun,8,9,2022-11-06,25-292,LVR,@,JAX,L 20-27,0,0,0,0,5,18.5,WR,TurnDJ00
1883,Adam Trautman,3,Mon,9,9,2022-11-07,25-275,NOR,NA,BAL,L 13-27,18,35.3,0,0,3,11.5,TE,TrauAd00
1896,Josiah Deguara,6,Sun,9,9,2022-11-06,25-265,GNB,@,DET,L 9-15,28,37.8,0,0,6,46.2,TE,DeguJo00
1909,Dan Chisena,16,Sun,8,9,2022-11-06,25-254,MIN,@,WAS,W 20-17,0,0,0,0,16,57.1,WR,ChisDa00
1914,Jesper Horsted,12,Sun,8,9,2022-11-06,25-252,LVR,@,JAX,L 20-27,3,5.1,0,0,12,44.4,WR,HorsJe00
1956,Josh Oliver,9,Mon,9,9,2022-11-07,25-231,BAL,@,NOR,W 27-13,44,64.7,0,0,9,34.6,TE,OlivJo00
1957,Britain Covey,8,Thu,8,9,2022-11-03,25-230,PHI,@,HOU,W 29-17,1,1.5,0,0,8,34.8,WR,CoveBr00
1959,Nick Westbrook-Ikhine,1,Sun,8,9,2022-11-06,25-230,TEN,@,KAN,L 17-20 (OT),40,78.4,1,1,1,3.2,WR,WestNi00
1961,D'Wayne Eskridge,4,Sun,9,9,2022-11-06,25-228,SEA,@,ARI,W 31-21,39,53.4,0,0,4,14.8,WR,EskrDW00
1975,Brycen Hopkins,18,Sun,8,9,2022-11-06,25-224,LAR,@,TAM,L 13-16,14,24.6,0,0,18,54.5,TE,HopkBr01
1982,Tyler Davis,10,Sun,9,9,2022-11-06,25-218,GNB,@,DET,L 9-15,5,6.8,0,0,10,76.9,TE,DaviTy02
2016,Jeff Smith,7,Sun,9,9,2022-11-06,25-199,NYJ,NA,BUF,W 20-17,7,11.7,0,0,7,30.4,WR,SmitJe03
2033,Ke'Shawn Vaughn,18,Sun,9,9,2022-11-06,25-186,TAM,NA,LAR,W 16-13,3,3.6,0,0,18,54.5,RB,VaugKe00
2036,Foster Moreau,4,Sun,8,9,2022-11-06,25-184,LVR,@,JAX,L 20-27,57,96.6,0,0,4,14.8,TE,MoreFo00
2101,Ben Skowronek,5,Sun,8,9,2022-11-06,25-132,LAR,@,TAM,L 13-16,37,64.9,0,0,5,15.2,WR,SkowBe00
2116,Parris Campbell,7,Sun,9,9,2022-11-06,25-113,IND,@,NWE,L 3-26,51,82.3,0,0,7,21.2,WR,CampPa00
2121,Olamide Zaccheaus,4,Sun,9,9,2022-11-06,25-106,ATL,NA,LAC,L 17-20,43,70.5,0,0,4,16.7,WR,ZaccOl01
2130,Scott Miller,4,Sun,9,9,2022-11-06,25-098,TAM,NA,LAR,W 16-13,35,41.7,0,0,4,12.1,WR,MillSc01
2153,Devin Asiasi,2,Sun,9,9,2022-11-06,25-084,CIN,NA,CAR,W 42-21,23,31.1,0,0,2,6.9,TE,AsiaDe00
2164,Reggie Gilliam,18,Sun,8,9,2022-11-06,25-078,BUF,@,NYJ,L 17-20,10,16.1,0,0,18,78.3,FB,GillRe00
2169,Jared Pinkney,13,Sun,8,9,2022-11-06,25-077,LAR,@,TAM,L 13-16,0,0,0,0,13,39.4,TE,PinkJa02
2202,Devin Duvernay,8,Mon,9,9,2022-11-07,25-056,BAL,@,NOR,W 27-13,50,73.5,0,0,8,30.8,WR,DuveDe00
2211,Ty Johnson,11,Sun,9,9,2022-11-06,25-050,NYJ,NA,BUF,W 20-17,7,11.7,0,0,11,47.8,RB,JohnTy02
2245,Chris Evans,4,Sun,9,9,2022-11-06,25-032,CIN,NA,CAR,W 42-21,1,1.4,0,0,4,13.8,RB,EvanCh02
2259,Luke Farrell,8,Sun,9,9,2022-11-06,25-023,JAX,NA,LVR,W 27-20,15,21.7,0,0,8,29.6,TE,FarrLu00
2303,John Bates,3,Sun,9,9,2022-11-06,25-000,WAS,NA,MIN,L 17-20,25,39.1,0,0,3,10.7,TE,BateJo00
2316,Justice Hill,14,Mon,9,9,2022-11-07,24-358,BAL,@,NOR,W 27-13,17,25,0,0,14,53.8,RB,HillJu00
2355,Armani Rogers,13,Sun,9,9,2022-11-06,24-337,WAS,NA,MIN,L 17-20,13,20.3,0,0,13,46.4,TE,RogeAr00
2357,Michael Bandy,4,Sun,8,9,2022-11-06,24-336,LAC,@,ATL,W 20-17,55,79.7,0,0,4,16.7,WR,BandMi00
2373,D.K. Metcalf,1,Sun,9,9,2022-11-06,24-327,SEA,@,ARI,W 31-21,59,80.8,0,0,1,3.7,WR,MetcDK00
2388,Feleipe Franks,7,Sun,9,9,2022-11-06,24-319,ATL,NA,LAC,L 17-20,4,6.6,0,0,7,29.2,QB,FranFe00
2400,Raleigh Webb,16,Sun,9,9,2022-11-06,24-313,NWE,NA,IND,W 26-3,0,0,0,0,16,48.5,WR,WebbRa02
2437,Ko Kieft,25,Sun,9,9,2022-11-06,24-290,TAM,NA,LAR,W 16-13,17,20.2,0,0,25,75.8,TE,KiefKo00
2451,Jack Stoll,11,Thu,8,9,2022-11-03,24-279,PHI,@,HOU,W 29-17,23,35.4,0,0,11,47.8,TE,StolJa00
2461,Kene Nwangwu,6,Sun,8,9,2022-11-06,24-270,MIN,@,WAS,W 20-17,0,0,0,0,6,21.4,RB,NwanKe00
2495,Mecole Hardman,7,Sun,8,9,2022-11-06,24-239,KAN,NA,TEN,W 20-17 (OT),54,54,0,0,7,22.6,WR,HardMe00
2508,Tanner Conner,13,Sun,9,9,2022-11-06,24-231,MIA,@,CHI,W 35-32,0,0,0,0,13,50,TE,ConnTa00
2518,Kylen Granson,18,Sun,9,9,2022-11-06,24-224,IND,@,NWE,L 3-26,26,41.9,0,0,18,54.5,TE,GranKy00
2546,Khalil Herbert,8,Sun,9,9,2022-11-06,24-199,CHI,NA,MIA,L 32-35,21,28.4,0,0,8,30.8,RB,HerbKh00
2561,AJ Dillon,1,Sun,9,9,2022-11-06,24-188,GNB,@,DET,L 9-15,49,66.2,0,0,1,7.7,RB,DillAJ00
2589,Tim Jones,9,Sun,9,9,2022-11-06,24-174,JAX,NA,LVR,W 27-20,2,2.9,0,0,9,33.3,WR,JoneTi00
2615,Greg Dortch,15,Sun,9,9,2022-11-06,24-161,ARI,NA,SEA,L 21-31,5,7.9,0,0,15,55.6,WR,DortGr01
2636,Stanley Berryhill,7,Sun,8,9,2022-11-06,24-150,DET,NA,GNB,W 15-9,1,1.6,0,0,7,53.8,WR,BerrSt00
2664,Antonio Gibson,5,Sun,9,9,2022-11-06,24-136,WAS,NA,MIN,L 17-20,37,57.8,0,0,5,17.9,RB,GibsAn00
2688,Avery Williams,20,Sun,9,9,2022-11-06,24-114,ATL,NA,LAC,L 17-20,3,4.9,0,0,20,83.3,RB,WillAv02
2715,Travis Homer,19,Sun,9,9,2022-11-06,24-091,SEA,@,ARI,W 31-21,21,28.8,0,0,19,70.4,RB,HomeTr00
2726,Kylin Hill,3,Sun,9,9,2022-11-06,24-080,GNB,@,DET,L 9-15,1,1.4,0,0,3,23.1,RB,HillKy00
2729,Hunter Long,6,Sun,9,9,2022-11-06,24-079,MIA,@,CHI,W 35-32,6,10.5,0,0,6,23.1,TE,LongHu00
2738,Rashid Shaheed,10,Mon,9,9,2022-11-07,24-068,NOR,NA,BAL,L 13-27,5,9.8,0,0,10,38.5,WR,ShahRa00
2758,DeeJay Dallas,12,Sun,9,9,2022-11-06,24-051,SEA,@,ARI,W 31-21,2,2.7,0,0,12,44.4,RB,DallDe00
2813,Shi Smith,3,Sun,9,9,2022-11-06,24-011,CAR,@,CIN,L 21-42,39,79.6,0,0,3,10.3,WR,SmitSh03
2824,Kenny Yeboah,19,Sun,9,9,2022-11-06,24-007,NYJ,NA,BUF,W 20-17,3,5,0,0,19,82.6,TE,YeboKe00
2853,Spencer Brown,4,Sun,9,9,2022-11-06,23-358,CAR,@,CIN,L 21-42,13,26.5,0,0,4,13.8,RB,BrowSp01
2889,Nick Muse,4,Sun,8,9,2022-11-06,23-346,MIN,@,WAS,W 20-17,0,0,0,0,4,14.3,TE,MuseNi00
2896,Brock Wright,5,Sun,8,9,2022-11-06,23-344,DET,NA,GNB,W 15-9,50,80.6,0,0,5,38.5,TE,WrigBr01
2916,Grant Calcaterra,8,Thu,8,9,2022-11-03,23-334,PHI,@,HOU,W 29-17,7,10.8,0,0,8,34.8,TE,CalcGr00
2923,Zander Horvath,16,Sun,8,9,2022-11-06,23-331,LAC,@,ATL,W 20-17,3,4.3,0,0,16,66.7,FB,HorvZa00
2924,Pierre Strong,18,Sun,9,9,2022-11-06,23-331,NWE,NA,IND,W 26-3,0,0,0,0,18,54.5,RB,StroPi00
2927,Troy Hairston,16,Thu,8,9,2022-11-03,23-330,HOU,NA,PHI,L 17-29,10,16.7,0,0,16,69.6,TE,HairTr00
2978,Salvon Ahmed,6,Sun,9,9,2022-11-06,23-311,MIA,@,CHI,W 35-32,0,0,0,0,6,23.1,RB,AhmeSa01
2988,Trestan Ebner,13,Sun,9,9,2022-11-06,23-308,CHI,NA,MIA,L 32-35,2,2.7,0,0,13,50,RB,EbneTr00
2990,Jalen Reagor,5,Sun,8,9,2022-11-06,23-308,MIN,@,WAS,W 20-17,2,3,0,0,5,17.9,WR,ReagJa00
3008,Colby Parkinson,9,Sun,9,9,2022-11-06,23-302,SEA,@,ARI,W 31-21,29,39.7,0,0,9,33.3,TE,ParkCo02
3019,Rachaad White,11,Sun,9,9,2022-11-06,23-298,TAM,NA,LAR,W 16-13,29,34.5,0,0,11,33.3,RB,WhitRa01
3024,Jaelon Darden,9,Sun,9,9,2022-11-06,23-296,TAM,NA,LAR,W 16-13,0,0,0,0,9,27.3,WR,DardJa00
3036,Tee Higgins,1,Sun,9,9,2022-11-06,23-292,CIN,NA,CAR,W 42-21,46,62.2,0,0,1,3.4,WR,HiggTe00
3045,Quintin Morris,18,Sun,8,9,2022-11-06,23-289,BUF,@,NYJ,L 17-20,13,21,0,0,18,78.3,TE,MorrQu00
3075,Ronnie Rivers,4,Sun,8,9,2022-11-06,23-279,LAR,@,TAM,L 13-16,0,0,0,0,4,12.1,RB,RiveRo01
3160,Isiah Pacheco,10,Sun,8,9,2022-11-06,23-249,KAN,NA,TEN,W 20-17 (OT),22,22,0,0,10,32.3,RB,PachIs00
3185,Cole Kmet,4,Sun,9,9,2022-11-06,23-241,CHI,NA,MIA,L 32-35,72,97.3,0,0,4,15.4,TE,KmetCo00
3198,Kenneth Gainwell,2,Thu,8,9,2022-11-03,23-234,PHI,@,HOU,W 29-17,18,27.7,0,0,2,8.7,RB,GainKe00
3252,Eno Benjamin,2,Sun,9,9,2022-11-06,23-207,ARI,NA,SEA,L 21-31,17,27,0,0,2,7.4,RB,BenjEn00
3260,Cade Otton,7,Sun,9,9,2022-11-06,23-205,TAM,NA,LAR,W 16-13,71,84.5,0,0,7,21.2,TE,OttoCa00
3294,Noah Gray,24,Sun,8,9,2022-11-06,23-190,KAN,NA,TEN,W 20-17 (OT),40,40,0,0,24,77.4,TE,GrayNo00
3342,Dareke Young,18,Sun,9,9,2022-11-06,23-155,SEA,@,ARI,W 31-21,14,19.2,0,0,18,66.7,WR,YounDa02
3343,Raheem Blackshear,9,Sun,9,9,2022-11-06,23-154,CAR,@,CIN,L 21-42,17,34.7,0,0,9,31,RB,BlacRa00
3367,Dax Milne,6,Sun,9,9,2022-11-06,23-136,WAS,NA,MIN,L 17-20,10,15.6,0,0,6,21.4,WR,MilnDa00
3417,James Mitchell,5,Sun,8,9,2022-11-06,23-087,DET,NA,GNB,W 15-9,13,21,0,0,5,38.5,TE,MitcJa00
3441,Chigoziem Okonkwo,15,Sun,8,9,2022-11-06,23-059,TEN,@,KAN,L 17-20 (OT),18,35.3,0,0,15,48.4,TE,OkonCh00
3447,Zamir White,5,Sun,8,9,2022-11-06,23-049,LVR,@,JAX,L 20-27,1,1.7,0,0,5,18.5,RB,WhitZa01
3452,Amari Rodgers,6,Sun,9,9,2022-11-06,23-044,GNB,@,DET,L 9-15,19,25.7,0,0,6,46.2,WR,RodgAm00
3481,Keaontay Ingram,8,Sun,9,9,2022-11-06,23-011,ARI,NA,SEA,L 21-31,1,1.6,0,0,8,29.6,RB,IngrKe01
3489,Dyami Brown,1,Sun,9,9,2022-11-06,23-005,WAS,NA,MIN,L 17-20,20,31.3,0,0,1,3.6,WR,BrowDy00
3511,Trey McBride,19,Sun,9,9,2022-11-06,22-349,ARI,NA,SEA,L 21-31,13,20.6,0,0,19,70.4,TE,McBrTr01
3513,Hassan Haskins,23,Sun,8,9,2022-11-06,22-345,TEN,@,KAN,L 17-20 (OT),6,11.8,0,0,23,74.2,RB,HaskHa00
3585,Tyler Allgeier,3,Sun,9,9,2022-11-06,22-205,ATL,NA,LAC,L 17-20,23,37.7,0,0,3,12.5,RB,AllgTy00
3587,Isaiah Likely,1,Mon,9,9,2022-11-07,22-203,BAL,@,NOR,W 27-13,52,76.5,0,0,1,3.8,TE,LikeIs00
3613,Tommy Tremble,15,Sun,9,9,2022-11-06,22-157,CAR,@,CIN,L 21-42,27,55.1,0,0,15,51.7,TE,TremTo00
3629,Brevin Jordan,1,Thu,8,9,2022-11-03,22-110,HOU,NA,PHI,L 17-29,38,63.3,0,0,1,4.3,TE,JordBr00
3658,Skyy Moore,1,Sun,8,9,2022-11-06,22-057,KAN,NA,TEN,W 20-17 (OT),26,26,0,0,1,3.2,WR,MoorSk01
