rk,player,st_snp_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp_17,st_percent,pos,x9999
766,Trent Taylor,6,Sun,2,2,2022-09-18,28-141,CIN,@,DAL,L 17-20,0,0,0,0,6,23.1,WR,TaylTr02
767,Eric Saubert,22,Sun,2,2,2022-09-18,28-140,DEN,NA,HOU,W 16-9,26,36.1,0,0,22,84.6,TE,SaubEr00
769,Pharaoh Brown,3,Sun,2,2,2022-09-18,28-137,HOU,@,DEN,L 9-16,45,71.4,0,0,3,11.5,TE,BrowPh01
770,Dare Ogunbowale,18,Sun,2,2,2022-09-18,28-137,HOU,@,DEN,L 9-16,1,1.6,0,0,18,69.2,RB,OgunDa00
786,Patrick Ricard,7,Sun,2,2,2022-09-18,28-114,BAL,NA,MIA,L 38-42,37,62.7,0,0,7,23.3,FB,RicaPa00
792,Jesse James,6,Sun,2,2,2022-09-18,28-106,CLE,NA,NYJ,L 30-31,13,19.4,0,0,6,20,TE,JameJe00
802,Amari Cooper,1,Sun,2,2,2022-09-18,28-093,CLE,NA,NYJ,L 30-31,54,80.6,0,0,1,3.3,WR,CoopAm00
819,Trenton Cannon,1,Mon,2,2,2022-09-19,28-058,TEN,@,BUF,L 7-41,0,0,0,0,1,3.7,RB,CannTr00
829,Kalif Raymond,8,Sun,2,2,2022-09-18,28-041,DET,NA,WAS,W 36-27,6,9.8,0,0,8,25,WR,RaymKa00
834,Mike Thomas,5,Sun,2,2,2022-09-18,28-033,CIN,@,DAL,L 17-20,1,1.4,0,0,5,19.2,WR,ThomMi04
921,Tanner Hudson,5,Sun,2,2,2022-09-18,27-310,NYG,NA,CAR,W 19-16,27,37,0,0,5,16.7,TE,HudsTa00
931,Johnny Mundt,4,Mon,2,2,2022-09-19,27-300,MIN,@,PHI,L 7-24,28,45.9,0,0,4,19,TE,MundJo00
953,Hunter Henry,3,Sun,2,2,2022-09-18,27-285,NWE,@,PIT,W 17-14,34,50,0,0,3,13.6,TE,HenrHu00
966,Jakob Johnson,6,Sun,2,2,2022-09-18,27-277,LVR,NA,ARI,L 23-29 (OT),17,25.4,0,0,6,28.6,FB,JohnJa12
967,Zach Pascal,11,Mon,2,2,2022-09-19,27-275,PHI,NA,MIN,W 24-7,31,42.5,0,0,11,52.4,WR,PascZa00
989,KhaDarel Hodge,13,Sun,2,2,2022-09-18,27-258,ATL,@,LAR,L 27-31,12,19.7,1,1.6,13,56.5,WR,HodgKh00
1018,Ross Dwelley,21,Sun,2,2,2022-09-18,27-235,SFO,NA,SEA,W 27-7,28,36.8,0,0,21,91.3,TE,DwelRo00
1041,Josh Reynolds,1,Sun,2,2,2022-09-18,27-214,DET,NA,WAS,W 36-27,44,72.1,0,0,1,3.1,WR,ReynJo00
1052,Matt Breida,15,Sun,2,2,2022-09-18,27-202,NYG,NA,CAR,W 19-16,11,15.1,0,0,15,50,RB,BreiMa00
1067,Dan Arnold,6,Sun,2,2,2022-09-18,27-187,JAX,NA,IND,W 24-0,16,22.5,0,0,6,30,TE,ArnoDa00
1087,Jamal Agnew,6,Sun,2,2,2022-09-18,27-168,JAX,NA,IND,W 24-0,7,9.9,0,0,6,30,WR,AgneJa00
1093,Justin Watson,10,Thu,2,2,2022-09-15,27-164,KAN,NA,LAC,W 27-24,14,24.6,0,0,10,31.3,WR,WatsJu01
1094,Isaiah McKenzie,2,Mon,2,2,2022-09-19,27-163,BUF,NA,TEN,W 41-7,31,45.6,0,0,2,7.4,WR,McKeIs00
1104,Darrel Williams,12,Sun,2,2,2022-09-18,27-156,ARI,@,LVR,W 29-23 (OT),40,46,0,0,12,57.1,RB,WillDa10
1116,Boston Scott,4,Mon,2,2,2022-09-19,27-145,PHI,NA,MIN,W 24-7,15,20.5,0,0,4,19,RB,ScotBo02
1144,Parker Hesse,11,Sun,2,2,2022-09-18,27-115,ATL,@,LAR,L 27-31,40,65.6,0,0,11,47.8,TE,HessPa00
1187,Mike Boone,8,Sun,2,2,2022-09-18,27-080,DEN,NA,HOU,W 16-9,7,9.7,0,0,8,30.8,RB,BoonMi00
1231,Tyler Conklin,5,Sun,2,2,2022-09-18,27-050,NYJ,@,CLE,W 31-30,70,100,0,0,5,16.7,TE,ConkTy00
1246,Durham Smythe,16,Sun,2,2,2022-09-18,27-040,MIA,@,BAL,W 42-38,35,49.3,0,0,16,53.3,TE,SmytDu00
1262,Jonnu Smith,4,Sun,2,2,2022-09-18,27-027,NWE,@,PIT,W 17-14,39,57.4,0,0,4,18.2,TE,SmitJo01
1280,Richie James,5,Sun,2,2,2022-09-18,27-013,NYG,NA,CAR,W 19-16,31,42.5,0,0,5,16.7,WR,JameRi00
1295,Brandon Powell,11,Sun,2,2,2022-09-18,27-006,LAR,NA,ATL,W 31-27,6,9.5,0,0,11,47.8,WR,PoweBr00
1302,Samaje Perine,18,Sun,2,2,2022-09-18,27-002,CIN,@,DAL,L 17-20,14,20,0,0,18,69.2,RB,PeriSa00
1325,Braxton Berrios,9,Sun,2,2,2022-09-18,26-347,NYJ,@,CLE,W 31-30,16,22.9,0,0,9,30,WR,BerrBr00
1326,Chris Myarick,16,Sun,2,2,2022-09-18,26-347,NYG,NA,CAR,W 19-16,23,31.5,0,0,16,53.3,FB,MyarCh00
1344,Dante Pettis,2,Sun,2,2,2022-09-18,26-330,CHI,@,GNB,L 10-27,23,56.1,0,0,2,9.1,WR,PettDa00
1385,Jody Fortson,15,Thu,2,2,2022-09-15,26-282,KAN,NA,LAC,W 27-24,6,10.5,0,0,15,46.9,TE,FortJo01
1394,Hunter Renfrow,3,Sun,2,2,2022-09-18,26-271,LVR,NA,ARI,L 23-29 (OT),46,68.7,0,0,3,14.3,WR,RenfHu00
1412,Noah Brown,5,Sun,2,2,2022-09-18,26-255,DAL,NA,CIN,W 20-17,52,85.2,0,0,5,19.2,WR,BrowNo00
1413,Cam Sims,21,Sun,2,2,2022-09-18,26-255,WAS,@,DET,L 27-36,8,10.8,0,0,21,65.6,WR,SimsCa00
1424,Russell Gage,1,Sun,2,2,2022-09-18,26-239,TAM,@,NOR,W 20-10,44,65.7,0,0,1,3.8,WR,GageRu00
1448,Trent Sherfield,18,Sun,2,2,2022-09-18,26-205,MIA,@,BAL,W 42-38,25,35.2,0,0,18,60,WR,SherTr00
1488,Drew Sample,3,Sun,2,2,2022-09-18,26-155,CIN,@,DAL,L 17-20,10,14.3,0,0,3,11.5,TE,SampDr00
1493,Justin Jackson,22,Sun,2,2,2022-09-18,26-149,DET,NA,WAS,W 36-27,0,0,0,0,22,68.8,RB,JackJu01
1519,Andrew Beck,18,Sun,2,2,2022-09-18,26-126,DEN,NA,HOU,W 16-9,21,29.2,0,0,18,69.2,TE,BeckAn01
1553,Ian Thomas,10,Sun,2,2,2022-09-18,26-104,CAR,@,NYG,L 16-19,43,74.1,0,0,10,33.3,TE,ThomIa00
1570,Craig Reynolds,11,Sun,2,2,2022-09-18,26-095,DET,NA,WAS,W 36-27,9,14.8,0,0,11,34.4,RB,ReynCr00
1596,Khari Blasingame,12,Sun,2,2,2022-09-18,26-079,CHI,@,GNB,L 10-27,13,31.7,0,0,12,54.5,FB,BlasKh00
1604,Penny Hart,9,Sun,2,2,2022-09-18,26-075,SEA,@,SFO,L 7-27,1,2,0,0,9,39.1,WR,HartPe01
1611,Will Dissly,7,Sun,2,2,2022-09-18,26-072,SEA,@,SFO,L 7-27,23,46.9,0,0,7,30.4,TE,DissWi00
1614,Alec Ingold,9,Sun,2,2,2022-09-18,26-071,MIA,@,BAL,W 42-38,26,36.6,0,0,9,30,FB,IngoAl01
1650,KaVontae Turpin,10,Sun,2,2,2022-09-18,26-047,DAL,NA,CIN,W 20-17,5,8.2,0,0,10,38.5,WR,TurpKa00
1708,Ben Ellefson,10,Mon,2,2,2022-09-19,26-018,MIN,@,PHI,L 7-24,3,4.9,0,0,10,47.6,TE,ElleBe00
1721,Stanley Morgan Jr.,19,Sun,2,2,2022-09-18,26-011,CIN,@,DAL,L 17-20,3,4.3,0,0,19,73.1,WR,MorgSt02
1723,Zach Gentry,2,Sun,2,2,2022-09-18,26-008,PIT,NA,NWE,L 14-17,20,33.9,0,0,2,9.1,TE,GentZa00
1730,Jamycal Hasty,8,Sun,2,2,2022-09-18,26-006,JAX,NA,IND,W 24-0,0,0,0,0,8,40,RB,HastJa02
1732,Juwan Johnson,10,Sun,2,2,2022-09-18,26-005,NOR,NA,TAM,L 10-20,53,77.9,0,0,10,38.5,TE,JohnJu02
1782,Miles Boykin,12,Sun,2,2,2022-09-18,25-341,PIT,NA,NWE,L 14-17,0,0,0,0,12,54.5,WR,BoykMi00
1785,Ray-Ray McCloud,7,Sun,2,2,2022-09-18,25-338,SFO,NA,SEA,W 27-7,18,23.7,0,0,7,30.4,WR,McClRa00
1787,Giovanni Ricci,21,Sun,2,2,2022-09-18,25-337,CAR,@,NYG,L 16-19,18,31,0,0,21,70,TE,RiccGi00
1817,Mitchell Wilcox,19,Sun,2,2,2022-09-18,25-315,CIN,@,DAL,L 17-20,19,27.1,0,0,19,73.1,TE,WilcMi01
1824,Nyheim Hines,1,Sun,2,2,2022-09-18,25-310,IND,@,JAX,L 0-24,15,30,0,0,1,5,RB,HineNy00
1833,Shane Zylstra,13,Sun,2,2,2022-09-18,25-306,DET,NA,WAS,W 36-27,10,16.4,0,0,13,40.6,TE,ZylsSh00
1849,Gunner Olszewski,8,Sun,2,2,2022-09-18,25-296,PIT,NA,NWE,L 14-17,8,13.6,0,0,8,36.4,WR,OlszGu00
1853,Stephen Sullivan,16,Sun,2,2,2022-09-18,25-294,CAR,@,NYG,L 16-19,4,6.9,0,0,16,53.3,TE,SullSt00
1908,Andre Baccellia,3,Sun,2,2,2022-09-18,25-254,ARI,@,LVR,W 29-23 (OT),19,21.8,0,0,3,14.3,WR,BaccAn00
1921,Keke Coutee,4,Sun,2,2,2022-09-18,25-247,IND,@,JAX,L 0-24,0,0,0,0,4,20,WR,CoutKe00
1929,Adam Prentice,10,Sun,2,2,2022-09-18,25-245,NOR,NA,TAM,L 10-20,10,14.7,0,0,10,38.5,FB,PrenAd00
1974,Adam Trautman,2,Sun,2,2,2022-09-18,25-225,NOR,NA,TAM,L 10-20,33,48.5,0,0,2,7.7,TE,TrauAd00
1988,Josiah Deguara,12,Sun,2,2,2022-09-18,25-216,GNB,NA,CHI,W 27-10,15,22.1,0,0,12,54.5,TE,DeguJo00
2012,Jesper Horsted,12,Sun,2,2,2022-09-18,25-203,LVR,NA,ARI,L 23-29 (OT),2,3,0,0,12,57.1,WR,HorsJe00
2034,Britain Covey,5,Mon,2,2,2022-09-19,25-185,PHI,NA,MIN,W 24-7,0,0,0,0,5,23.8,WR,CoveBr00
2040,Josh Oliver,6,Sun,2,2,2022-09-18,25-181,BAL,NA,MIA,L 38-42,28,47.5,0,0,6,20,TE,OlivJo00
2054,Tyler Davis,20,Sun,2,2,2022-09-18,25-169,GNB,NA,CHI,W 27-10,21,30.9,0,0,20,90.9,TE,DaviTy02
2070,Jacob Harris,12,Sun,2,2,2022-09-18,25-155,LAR,NA,ATL,W 31-27,1,1.6,0,0,12,52.2,WR,HarrJa03
2079,Jeff Smith,12,Sun,2,2,2022-09-18,25-150,NYJ,@,CLE,W 31-30,10,14.3,0,0,12,40,WR,SmitJe03
2094,Foster Moreau,8,Sun,2,2,2022-09-18,25-135,LVR,NA,ARI,L 23-29 (OT),41,61.2,0,0,8,38.1,TE,MoreFo00
2106,Ashton Dulin,11,Sun,2,2,2022-09-18,25-126,IND,@,JAX,L 0-24,32,64,0,0,11,55,WR,DuliAs00
2159,Ben Skowronek,4,Sun,2,2,2022-09-18,25-083,LAR,NA,ATL,W 31-27,54,85.7,0,0,4,17.4,WR,SkowBe00
2173,Noah Togiai,5,Mon,2,2,2022-09-19,25-075,PHI,NA,MIN,W 24-7,1,1.4,0,0,5,23.8,TE,TogiNo00
2181,Jauan Jennings,4,Sun,2,2,2022-09-18,25-070,SFO,NA,SEA,W 27-7,35,46.1,0,0,4,17.4,WR,JennJa00
2200,Olamide Zaccheaus,1,Sun,2,2,2022-09-18,25-057,ATL,@,LAR,L 27-31,26,42.6,0,0,1,4.3,WR,ZaccOl01
2214,Scott Miller,1,Sun,2,2,2022-09-18,25-049,TAM,@,NOR,W 20-10,29,43.3,0,0,1,3.8,WR,MillSc01
2247,Reggie Gilliam,25,Mon,2,2,2022-09-19,25-030,BUF,NA,TEN,W 41-7,18,26.5,0,0,25,92.6,FB,GillRe00
2293,Devin Duvernay,8,Sun,2,2,2022-09-18,25-006,BAL,NA,MIA,L 38-42,32,54.2,0,0,8,26.7,WR,DuveDe00
2301,Ty Johnson,11,Sun,2,2,2022-09-18,25-001,NYJ,@,CLE,W 31-30,13,18.6,0,0,11,36.7,RB,JohnTy02
2307,Tyrie Cleveland,18,Sun,2,2,2022-09-18,24-363,DEN,NA,HOU,W 16-9,31,43.1,0,0,18,69.2,WR,ClevTy00
2325,Jonathan Ward,9,Sun,2,2,2022-09-18,24-353,ARI,@,LVR,W 29-23 (OT),0,0,0,0,9,42.9,RB,WardJo00
2331,Chris Evans,15,Sun,2,2,2022-09-18,24-348,CIN,@,DAL,L 17-20,1,1.4,0,0,15,57.7,RB,EvanCh02
2347,Luke Farrell,6,Sun,2,2,2022-09-18,24-339,JAX,NA,IND,W 24-0,3,4.2,0,0,6,30,TE,FarrLu00
2356,Charlie Woerner,20,Sun,2,2,2022-09-18,24-337,SFO,NA,SEA,W 27-7,36,47.4,0,0,20,87,TE,WoerCh00
2366,Antonio Williams,17,Sun,2,2,2022-09-18,24-331,NYG,NA,CAR,W 19-16,2,2.7,0,0,17,56.7,RB,WillAn03
2385,Kaylon Geiger,8,Sun,2,2,2022-09-18,24-321,TAM,@,NOR,W 20-10,1,1.5,0,0,8,30.8,WR,GeigKa00
2391,Simi Fehoko,6,Sun,2,2,2022-09-18,24-317,DAL,NA,CIN,W 20-17,6,9.8,0,0,6,23.1,WR,FehoSi00
2394,John Bates,2,Sun,2,2,2022-09-18,24-316,WAS,@,DET,L 27-36,24,32.4,0,0,2,6.3,TE,BateJo00
2411,Justice Hill,18,Sun,2,2,2022-09-18,24-308,BAL,NA,MIA,L 38-42,21,35.6,0,0,18,60,RB,HillJu00
2424,Joshua Kelley,20,Thu,2,2,2022-09-15,24-299,LAC,@,KAN,L 24-27,19,25.3,0,0,20,62.5,RB,KellJo01
2439,Deonte Harty,12,Sun,2,2,2022-09-18,24-288,NOR,NA,TAM,L 10-20,11,16.2,0,0,12,46.2,WR,HarrDe07
2441,Armani Rogers,21,Sun,2,2,2022-09-18,24-288,WAS,@,DET,L 27-36,1,1.4,0,0,21,65.6,TE,RogeAr00
2467,Raleigh Webb,18,Sun,2,2,2022-09-18,24-264,BAL,NA,MIA,L 38-42,0,0,0,0,18,60,WR,WebbRa02
2479,Jake Funk,12,Sun,2,2,2022-09-18,24-250,LAR,NA,ATL,W 31-27,1,1.6,0,0,12,52.2,RB,FunkJa00
2491,Ko Kieft,18,Sun,2,2,2022-09-18,24-241,TAM,@,NOR,W 20-10,24,35.8,0,0,18,69.2,TE,KiefKo00
2505,Jack Stoll,11,Mon,2,2,2022-09-19,24-234,PHI,NA,MIN,W 24-7,20,27.4,0,0,11,52.4,TE,StolJa00
2520,Kene Nwangwu,9,Mon,2,2,2022-09-19,24-222,MIN,@,PHI,L 7-24,0,0,0,0,9,42.9,RB,NwanKe00
2543,Benny Snell Jr.,16,Sun,2,2,2022-09-18,24-203,PIT,NA,NWE,L 14-17,0,0,0,0,16,72.7,RB,SnelBe00
2571,Tanner Conner,15,Sun,2,2,2022-09-18,24-182,MIA,@,BAL,W 42-38,1,1.4,0,0,15,50,TE,ConnTa00
2585,Marquez Callaway,4,Sun,2,2,2022-09-18,24-175,NOR,NA,TAM,L 10-20,17,25,0,0,4,15.4,WR,CallMa01
2586,Kylen Granson,10,Sun,2,2,2022-09-18,24-175,IND,@,JAX,L 0-24,27,54,0,0,10,50,TE,GranKy00
2595,Quintez Cephus,15,Sun,2,2,2022-09-18,24-170,DET,NA,WAS,W 36-27,6,9.8,0,0,15,46.9,WR,CephQu00
2634,Lil'Jordan Humphrey,2,Sun,2,2,2022-09-18,24-152,NWE,@,PIT,W 17-14,26,38.2,0,0,2,9.1,WR,HumpLi01
2639,Khalil Herbert,13,Sun,2,2,2022-09-18,24-150,CHI,@,GNB,L 10-27,8,19.5,0,0,13,59.1,RB,HerbKh00
2641,Harrison Bryant,6,Sun,2,2,2022-09-18,24-148,CLE,NA,NYJ,L 30-31,31,46.3,0,0,6,20,TE,BryaHa00
2655,Patrick Taylor,8,Sun,2,2,2022-09-18,24-142,GNB,NA,CHI,W 27-10,0,0,0,0,8,36.4,RB,TaylPa01
2678,Tim Jones,15,Sun,2,2,2022-09-18,24-125,JAX,NA,IND,W 24-0,0,0,0,0,15,75,WR,JoneTi00
2689,Greg Dortch,3,Sun,2,2,2022-09-18,24-112,ARI,@,LVR,W 29-23 (OT),62,71.3,0,0,3,14.3,WR,DortGr01
2702,Quez Watkins,2,Mon,2,2,2022-09-19,24-102,PHI,NA,MIN,W 24-7,43,58.9,0,0,2,9.5,WR,WatkQu00
2708,Rico Dowdle,18,Sun,2,2,2022-09-18,24-096,DAL,NA,CIN,W 20-17,1,1.6,0,0,18,69.2,RB,DowdRi01
2714,Alexander Mattison,4,Mon,2,2,2022-09-19,24-092,MIN,@,PHI,L 7-24,19,31.1,0,0,4,19,RB,MattAl01
2743,Avery Williams,19,Sun,2,2,2022-09-18,24-065,ATL,@,LAR,L 27-31,15,24.6,1,1.6,19,82.6,RB,WillAv02
2744,Demetric Felton,11,Sun,2,2,2022-09-18,24-064,CLE,NA,NYJ,L 30-31,12,17.9,0,0,11,36.7,WR,FeltDe00
2768,Travis Homer,16,Sun,2,2,2022-09-18,24-042,SEA,@,SFO,L 7-27,22,44.9,0,0,16,69.6,RB,HomeTr00
2829,DeeJay Dallas,16,Sun,2,2,2022-09-18,24-002,SEA,@,SFO,L 7-27,2,4.1,0,0,16,69.6,RB,DallDe00
2934,Pat Freiermuth,2,Sun,2,2,2022-09-18,23-328,PIT,NA,NWE,L 14-17,48,81.4,0,0,2,9.1,TE,FreiPa00
2936,Shi Smith,5,Sun,2,2,2022-09-18,23-327,CAR,@,NYG,L 16-19,41,70.7,0,0,5,16.7,WR,SmitSh03
2951,Kenny Yeboah,23,Sun,2,2,2022-09-18,23-323,NYJ,@,CLE,W 31-30,2,2.9,0,0,23,76.7,TE,YeboKe00
2956,Jaylen Warren,8,Sun,2,2,2022-09-18,23-321,PIT,NA,NWE,L 14-17,17,28.8,0,0,8,36.4,RB,WarrJa01
3033,Brock Wright,12,Sun,2,2,2022-09-18,23-295,DET,NA,WAS,W 36-27,22,36.1,0,0,12,37.5,TE,WrigBr01
3057,Troy Hairston,16,Sun,2,2,2022-09-18,23-284,HOU,@,DEN,L 9-16,7,11.1,0,0,16,61.5,TE,HairTr00
3066,Pierre Strong,5,Sun,2,2,2022-09-18,23-282,NWE,@,PIT,W 17-14,3,4.4,0,0,5,22.7,RB,StroPi00
3074,Zander Horvath,20,Thu,2,2,2022-09-15,23-279,LAC,@,KAN,L 24-27,8,10.7,0,0,20,62.5,FB,HorvZa00
3120,Salvon Ahmed,8,Sun,2,2,2022-09-18,23-262,MIA,@,BAL,W 42-38,0,0,0,0,8,26.7,RB,AhmeSa01
3128,Jalen Reagor,4,Mon,2,2,2022-09-19,23-260,MIN,@,PHI,L 7-24,10,16.4,0,0,4,19,WR,ReagJa00
3129,Trestan Ebner,8,Sun,2,2,2022-09-18,23-259,CHI,@,GNB,L 10-27,0,0,0,0,8,36.4,RB,EbneTr00
3153,Colby Parkinson,8,Sun,2,2,2022-09-18,23-253,SEA,@,SFO,L 7-27,14,28.6,0,0,8,34.8,TE,ParkCo02
3161,Rachaad White,10,Sun,2,2,2022-09-18,23-249,TAM,@,NOR,W 20-10,9,13.4,0,0,10,38.5,RB,WhitRa01
3163,Jaelon Darden,5,Sun,2,2,2022-09-18,23-247,TAM,@,NOR,W 20-10,8,11.9,0,0,5,19.2,WR,DardJa00
3170,Tre' McKitty,4,Thu,2,2,2022-09-15,23-246,LAC,@,KAN,L 24-27,39,52,0,0,4,12.5,TE,McKiTr00
3178,Jake Ferguson,11,Sun,2,2,2022-09-18,23-243,DAL,NA,CIN,W 20-17,34,55.7,0,0,11,42.3,TE,FergJa00
3186,Quintin Morris,19,Mon,2,2,2022-09-19,23-241,BUF,NA,TEN,W 41-7,28,41.2,0,0,19,70.4,TE,MorrQu00
3192,Connor Heyward,16,Sun,2,2,2022-09-18,23-239,PIT,NA,NWE,L 14-17,4,6.8,0,0,16,72.7,TE,HeywCo00
3240,Deon Jackson,11,Sun,2,2,2022-09-18,23-212,IND,@,JAX,L 0-24,2,4,0,0,11,55,RB,JackDe02
3245,Donovan Peoples-Jones,1,Sun,2,2,2022-09-18,23-211,CLE,NA,NYJ,L 30-31,52,77.6,0,0,1,3.3,WR,PeopDo00
3266,Gary Brightwell,17,Sun,2,2,2022-09-18,23-202,NYG,NA,CAR,W 19-16,1,1.4,0,0,17,56.7,RB,BrigGa00
3269,Jalen Nailor,8,Mon,2,2,2022-09-19,23-201,MIN,@,PHI,L 7-24,0,0,0,0,8,38.1,WR,NailJa00
3277,Isiah Pacheco,10,Thu,2,2,2022-09-15,23-197,KAN,NA,LAC,W 27-24,5,8.8,0,0,10,31.3,RB,PachIs00
3290,Cole Kmet,2,Sun,2,2,2022-09-18,23-192,CHI,@,GNB,L 10-27,35,85.4,0,0,2,9.1,TE,KmetCo00
3299,Kenneth Gainwell,5,Mon,2,2,2022-09-19,23-189,PHI,NA,MIN,W 24-7,19,26,0,0,5,23.8,RB,GainKe00
