Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
1,Tom Brady,29,1,0,0,0,100.0,Sun,11,12,2022-11-27,45-116,TAM,@,CLE,L 17-23 (OT),29,43,14,67.4,246,2,0,0,4.7,0.0,97.6,3,17,6.52,5.7,6.65,5.85,8.5,41.3,1,2,2.0,0,1,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,69,100.0,0,0.0,0,0.0,QB,BradTo00
2,Aaron Rodgers,11,1,0,0,0,79.6,Sun,12,12,2022-11-27,38-360,GNB,@,PHI,L 33-40,11,16,5,68.8,140,2,2,0,12.5,12.5,95.8,3,17,15.79,8.8,5.63,3.84,12.7,47.4,1,-1,-1.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,39,79.6,0,0.0,0,0.0,QB,RodgAa00
3,Matt Ryan,22,4,0,0,2,100.0,Mon,12,12,2022-11-28,37-195,IND,,PIT,L 17-24,22,34,12,64.7,199,1,1,0,2.9,2.9,77.9,3,19,8.11,5.9,5.12,4.19,9.0,37.8,4,22,5.5,0,2,75.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,2,0,-6,0,0,64,100.0,0,0.0,0,0.0,QB,RyanMa00
4,DeSean Jackson,0,0,3,0,0,13.9,Sun,11,12,2022-11-27,35-361,BAL,@,JAX,L 27-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,74,37.0,0,66.7,24.7,2,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,13.9,0,0.0,0,0.0,WR,JackDe00
5,Andy Dalton,18,4,0,0,0,86.0,Sun,12,12,2022-11-27,35-029,NOR,@,SFO,L 0-13,18,29,11,62.1,204,0,0,0,0.0,0.0,83.1,1,7,3.33,7.0,7.03,6.57,11.3,46.7,4,21,5.3,0,0,25.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,49,86.0,0,0.0,0,0.0,QB,DaltAn00
6,Ryan Tannehill,22,2,0,0,0,100.0,Sun,11,12,2022-11-27,34-123,TEN,,CIN,L 16-20,22,34,12,64.7,291,0,0,0,0.0,0.0,91.7,1,10,2.86,8.6,8.56,8.03,13.2,40.0,2,9,4.5,0,1,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,57,100.0,0,0.0,0,0.0,QB,TannRy00
7,A.J. Green,0,0,2,0,0,53.0,Sun,12,12,2022-11-27,34-119,ARI,,LAC,L 24-25,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,2,1,5,5.0,0,50.0,2.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,35,53.0,0,0.0,0,0.0,WR,GreeA.00
8,Kirk Cousins,30,1,0,0,0,100.0,Thu,11,12,2022-11-24,34-097,MIN,,NWE,W 33-26,30,37,7,81.1,299,3,1,0,8.1,2.7,116.1,1,9,2.63,8.1,8.49,8.03,10.0,57.9,1,-1,-1.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,69,100.0,0,0.0,0,0.0,QB,CousKi00
9,Russell Wilson,19,2,0,0,1,100.0,Sun,11,12,2022-11-27,33-363,DEN,@,CAR,L 10-23,19,35,16,54.3,142,1,0,0,2.9,0.0,73.7,3,17,7.89,4.1,4.63,3.82,7.5,28.9,2,8,4.0,0,0,50.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,60,100.0,0,0.0,0,0.0,QB,WilsRu00
10,Julio Jones,0,1,4,0,0,62.3,Sun,11,12,2022-11-27,33-297,TAM,@,CLE,L 17-23 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,15,15.0,0,1,100.0,4,3,40,13.3,0,75.0,10.0,1,25.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,43,62.3,0,0.0,0,0.0,WR,JoneJu02
