Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
1,Tom Brady,36,1,0,0,0,100.0,Mon,12,13,2022-12-05,45-124,TAM,,NOR,W 17-16,36,54,18,66.7,281,2,1,0,3.7,1.9,84.0,1,7,1.82,5.2,5.11,4.89,7.8,50.9,1,-1,-1.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,80,100.0,0,0.0,0,0.0,QB,BradTo00
2,Aaron Rodgers,18,3,0,0,0,100.0,Sun,13,13,2022-12-04,39-002,GNB,@,CHI,W 28-19,18,31,13,58.1,182,1,0,0,3.2,0.0,85.7,0,0,0.00,5.9,6.52,6.52,10.1,45.2,3,4,1.3,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,66,100.0,0,0.0,0,0.0,QB,RodgAa00
3,Marcedes Lewis,0,0,1,0,0,42.4,Sun,13,13,2022-12-04,38-199,GNB,@,CHI,W 28-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,1,0,2,0,0,0,0,0,28,42.4,0,0.0,4,16.7,TE,LewiMa00
4,Matt Ryan,21,3,0,0,1,100.0,Sun,13,13,2022-12-04,37-201,IND,@,DAL,L 19-54,21,37,16,56.8,233,2,3,0,5.4,8.1,59.9,3,30,7.50,6.3,3.73,2.70,11.1,42.5,3,-2,-0.7,0,1,33.3,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,72,100.0,0,0.0,0,0.0,QB,RyanMa00
5,Matthew Slater,0,0,0,0,0,0.0,Thu,12,13,2022-12-01,37-083,NWE,,BUF,L 10-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,21,87.5,WR,SlatMa00
6,DeSean Jackson,0,0,3,0,0,34.7,Sun,12,13,2022-12-04,36-003,BAL,,DEN,W 10-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,3,2,10,5.0,0,66.7,3.3,,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,25,34.7,0,0.0,0,0.0,WR,JackDe00
7,Andy Dalton,20,1,0,0,0,88.1,Mon,13,13,2022-12-05,35-037,NOR,@,TAM,L 16-17,20,28,8,71.4,229,1,0,0,3.6,0.0,107.6,2,18,6.67,8.2,8.89,7.70,11.5,56.7,1,1,1.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,52,88.1,0,0.0,0,0.0,QB,DaltAn00
8,Ryan Tannehill,14,3,0,0,0,81.8,Sun,12,13,2022-12-04,34-130,TEN,@,PHI,L 10-35,14,22,8,63.6,141,1,0,0,4.5,0.0,97.0,6,35,21.43,6.4,7.32,4.50,10.1,25.0,3,34,11.3,0,3,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,45,81.8,0,0.0,0,0.0,QB,TannRy00
9,Kirk Cousins,21,3,0,0,0,100.0,Sun,12,13,2022-12-04,34-107,MIN,,NYJ,W 27-22,21,35,14,60.0,173,1,0,0,2.9,0.0,82.2,2,14,5.41,4.9,5.51,4.84,8.2,37.8,3,9,3.0,0,1,33.3,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,68,100.0,0,0.0,0,0.0,QB,CousKi00
10,Russell Wilson,17,2,0,0,0,100.0,Sun,12,13,2022-12-04,34-005,DEN,@,BAL,L 9-10,17,22,5,77.3,189,0,0,0,0.0,0.0,102.3,2,5,8.33,8.6,8.59,7.67,11.1,41.7,2,21,10.5,0,1,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,53,100.0,0,0.0,0,0.0,QB,WilsRu00
