rk,player,st_snp_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp_17,st_percent,pos,x9999
640,Jonathan Williams,17,Sun,13,13,2022-12-04,28-305,WAS,@,NYG,T 20-20 (OT),2,2.4,0,0,17,50,RB,WillJo07
641,Justin Hardee,25,Sun,12,13,2022-12-04,28-300,NYJ,@,MIN,L 22-27,0,0,0,0,25,78.1,WR,HardJu01
686,Dwayne Washington,23,Mon,13,13,2022-12-05,28-225,NOR,@,TAM,L 16-17,0,0,0,0,23,85.2,RB,WashDw00
694,Trent Taylor,2,Sun,12,13,2022-12-04,28-218,CIN,NA,KAN,W 27-24,5,6.9,0,0,2,8.7,WR,TaylTr02
695,Eric Saubert,18,Sun,12,13,2022-12-04,28-217,DEN,@,BAL,L 9-10,26,49.1,0,0,18,69.2,TE,SaubEr00
698,Dare Ogunbowale,21,Sun,12,13,2022-12-04,28-214,HOU,NA,CLE,L 14-27,14,21.5,0,0,21,67.7,RB,OgunDa00
714,Patrick Ricard,3,Sun,12,13,2022-12-04,28-191,BAL,NA,DEN,W 10-9,25,34.7,0,0,3,11.5,FB,RicaPa00
731,Amari Cooper,1,Sun,12,13,2022-12-04,28-170,CLE,@,HOU,W 27-14,51,81,0,0,1,3.2,WR,CoopAm00
782,Marcus Johnson,20,Sun,12,13,2022-12-04,28-121,NYG,NA,WAS,T 20-20 (OT),10,15.2,0,0,20,58.8,WR,JohnMa07
785,Kalif Raymond,3,Sun,12,13,2022-12-04,28-118,DET,NA,JAX,W 40-14,13,17.1,0,0,3,11.5,WR,RaymKa00
880,Jakob Johnson,9,Sun,12,13,2022-12-04,27-354,LVR,NA,LAC,W 27-20,22,36.1,0,0,9,30,FB,JohnJa12
883,Zach Pascal,10,Sun,12,13,2022-12-04,27-351,PHI,NA,TEN,W 35-10,28,38.4,0,0,10,34.5,WR,PascZa00
895,KhaDarel Hodge,16,Sun,13,13,2022-12-04,27-335,ATL,NA,PIT,L 16-19,6,11.1,0,0,16,64,WR,HodgKh00
956,Dontrell Hilliard,11,Sun,12,13,2022-12-04,27-281,TEN,@,PHI,L 10-35,20,36.4,0,0,11,37.9,RB,HillDo00
960,Matt Breida,8,Sun,12,13,2022-12-04,27-279,NYG,NA,WAS,T 20-20 (OT),9,13.6,0,0,8,23.5,RB,BreiMa00
981,Dan Arnold,12,Sun,12,13,2022-12-04,27-264,JAX,@,DET,L 14-40,8,14.3,0,0,12,46.2,TE,ArnoDa00
1005,Jamal Agnew,9,Sun,12,13,2022-12-04,27-245,JAX,@,DET,L 14-40,9,16.1,0,0,9,34.6,WR,AgneJa00
1007,Justin Watson,1,Sun,12,13,2022-12-04,27-244,KAN,@,CIN,L 24-27,34,61.8,0,0,1,4.3,WR,WatsJu01
1032,Kevin Rader,18,Sun,12,13,2022-12-04,27-222,TEN,@,PHI,L 10-35,10,18.2,0,0,18,62.1,TE,RadeKe00
1033,Boston Scott,6,Sun,12,13,2022-12-04,27-221,PHI,NA,TEN,W 35-10,17,23.3,0,0,6,20.7,RB,ScotBo02
1063,Parker Hesse,13,Sun,13,13,2022-12-04,27-192,ATL,NA,PIT,L 16-19,34,63,0,0,13,52,TE,HessPa00
1082,Laquon Treadwell,13,Sun,12,13,2022-12-04,27-173,SEA,@,LAR,W 27-23,18,26.9,0,0,13,48.1,WR,TreaLa00
1101,Mike Boone,11,Sun,12,13,2022-12-04,27-157,DEN,@,BAL,L 9-10,12,22.6,0,0,11,42.3,RB,BoonMi00
1106,Tommy Sweeney,15,Thu,12,13,2022-12-01,27-153,BUF,@,NWE,W 24-10,22,29.3,0,0,15,62.5,TE,SweeTo00
1129,Tyler Conklin,14,Sun,12,13,2022-12-04,27-127,NYJ,@,MIN,L 22-27,61,71.8,0,0,14,43.8,TE,ConkTy00
1136,Kendrick Bourne,1,Thu,12,13,2022-12-01,27-119,NWE,NA,BUF,L 10-24,20,37,0,0,1,4.2,WR,BourKe00
1141,Durham Smythe,15,Sun,12,13,2022-12-04,27-117,MIA,@,SFO,L 17-33,27,58.7,0,0,15,50,TE,SmytDu00
1159,Jonnu Smith,5,Thu,12,13,2022-12-01,27-101,NWE,NA,BUF,L 10-24,17,31.5,0,0,5,20.8,TE,SmitJo01
1174,Richie James,6,Sun,12,13,2022-12-04,27-090,NYG,NA,WAS,T 20-20 (OT),34,51.5,0,0,6,17.6,WR,JameRi00
1185,Brandon Powell,13,Sun,12,13,2022-12-04,27-083,LAR,NA,SEA,L 23-27,26,40.6,0,0,13,48.1,WR,PoweBr00
1186,Trevon Wesco,1,Sun,13,13,2022-12-04,27-083,CHI,NA,GNB,L 19-28,2,3.8,0,0,1,4.2,TE,WescTr00
1190,Samaje Perine,1,Sun,12,13,2022-12-04,27-079,CIN,NA,KAN,W 27-24,60,83.3,0,0,1,4.3,RB,PeriSa00
1219,Braxton Berrios,18,Sun,12,13,2022-12-04,27-059,NYJ,@,MIN,L 22-27,20,23.5,0,0,18,56.3,WR,BerrBr00
1220,Chris Myarick,18,Sun,12,13,2022-12-04,27-059,NYG,NA,WAS,T 20-20 (OT),8,12.1,0,0,18,52.9,FB,MyarCh00
1241,Dante Pettis,3,Sun,13,13,2022-12-04,27-042,CHI,NA,GNB,L 19-28,34,65.4,0,0,3,12.5,WR,PettDa00
1279,Cedrick Wilson Jr.,4,Sun,12,13,2022-12-04,27-014,MIA,@,SFO,L 17-33,9,19.6,0,0,4,13.3,WR,WilsCe01
1306,Jody Fortson,11,Sun,12,13,2022-12-04,26-362,KAN,@,CIN,L 24-27,10,18.2,0,0,11,47.8,TE,FortJo01
1339,Noah Brown,6,Sun,12,13,2022-12-04,26-332,DAL,NA,IND,W 54-19,54,79.4,0,0,6,19.4,WR,BrowNo00
1340,Cam Sims,22,Sun,13,13,2022-12-04,26-332,WAS,@,NYG,T 20-20 (OT),7,8.2,0,0,22,64.7,WR,SimsCa00
1341,Tre'Quan Smith,8,Mon,13,13,2022-12-05,26-332,NOR,@,TAM,L 16-17,11,18.6,0,0,8,29.6,WR,SmitTr03
1386,Trent Sherfield,3,Sun,12,13,2022-12-04,26-282,MIA,@,SFO,L 17-33,30,65.2,0,0,3,10,WR,SherTr00
1387,D'Ernest Johnson,15,Sun,12,13,2022-12-04,26-280,CLE,@,HOU,W 27-14,0,0,0,0,15,48.4,RB,JohnDE04
1431,Justin Jackson,13,Sun,12,13,2022-12-04,26-226,DET,NA,JAX,W 40-14,16,21.1,0,0,13,50,RB,JackJu01
1492,Will Dissly,13,Sun,12,13,2022-12-04,26-149,SEA,@,LAR,W 27-23,35,52.2,0,0,13,48.1,TE,DissWi00
1495,Alec Ingold,12,Sun,12,13,2022-12-04,26-148,MIA,@,SFO,L 17-33,25,54.3,0,0,12,40,FB,IngoAl01
1523,KaVontae Turpin,8,Sun,12,13,2022-12-04,26-124,DAL,NA,IND,W 54-19,5,7.4,0,0,8,25.8,WR,TurpKa00
1581,Stanley Morgan Jr.,13,Sun,12,13,2022-12-04,26-088,CIN,NA,KAN,W 27-24,6,8.3,0,0,13,56.5,WR,MorgSt02
1586,Zach Gentry,5,Sun,12,13,2022-12-04,26-085,PIT,@,ATL,W 19-16,48,73.8,0,0,5,20,TE,GentZa00
1589,Jamycal Hasty,9,Sun,12,13,2022-12-04,26-083,JAX,@,DET,L 14-40,3,5.4,0,0,9,34.6,RB,HastJa02
1608,James Proche,8,Sun,12,13,2022-12-04,26-074,BAL,NA,DEN,W 10-9,13,18.1,0,0,8,30.8,WR,ProcJa00
1641,Miles Boykin,13,Sun,12,13,2022-12-04,26-053,PIT,@,ATL,W 19-16,8,12.3,0,0,13,52,WR,BoykMi00
1645,Ray-Ray McCloud,8,Sun,12,13,2022-12-04,26-050,SFO,NA,MIA,W 33-17,7,8.3,0,0,8,26.7,WR,McClRa00
1690,Mitchell Wilcox,11,Sun,12,13,2022-12-04,26-027,CIN,NA,KAN,W 27-24,52,72.2,0,0,11,47.8,TE,WilcMi01
1705,Nyheim Hines,10,Thu,12,13,2022-12-01,26-019,BUF,@,NWE,W 24-10,23,30.7,0,0,10,41.7,RB,HineNy00
1710,Shane Zylstra,5,Sun,12,13,2022-12-04,26-018,DET,NA,JAX,W 40-14,23,30.3,0,0,5,19.2,TE,ZylsSh00
1711,Dawson Knox,2,Thu,12,13,2022-12-01,26-017,BUF,@,NWE,W 24-10,63,84,0,0,2,8.3,TE,KnoxDa00
1726,Gunner Olszewski,3,Sun,12,13,2022-12-04,26-008,PIT,@,ATL,W 19-16,18,27.7,0,0,3,12,WR,OlszGu00
1793,Kirk Merritt,17,Mon,13,13,2022-12-05,25-334,NOR,@,TAM,L 16-17,11,18.6,0,0,17,63,WR,MerrKi00
1806,Adam Prentice,15,Mon,13,13,2022-12-05,25-323,NOR,@,TAM,L 16-17,3,5.1,0,0,15,55.6,FB,PrenAd00
1807,Binjimen Victor,3,Sun,12,13,2022-12-04,25-323,BAL,NA,DEN,W 10-9,1,1.4,0,0,3,11.5,WR,VictBi01
1812,DJ Turner,8,Sun,12,13,2022-12-04,25-320,LVR,NA,LAC,W 27-20,3,4.9,0,0,8,26.7,WR,TurnDJ00
1838,Adam Trautman,14,Mon,13,13,2022-12-05,25-303,NOR,@,TAM,L 16-17,47,79.7,0,0,14,51.9,TE,TrauAd00
1855,Josiah Deguara,12,Sun,13,13,2022-12-04,25-293,GNB,@,CHI,W 28-19,10,15.2,0,0,12,50,TE,DeguJo00
1901,Britain Covey,7,Sun,12,13,2022-12-04,25-261,PHI,NA,TEN,W 35-10,9,12.3,0,0,7,24.1,WR,CoveBr00
1905,Josh Oliver,13,Sun,12,13,2022-12-04,25-258,BAL,NA,DEN,W 10-9,24,33.3,0,0,13,50,TE,OlivJo00
1906,Nick Westbrook-Ikhine,1,Sun,12,13,2022-12-04,25-258,TEN,@,PHI,L 10-35,52,94.5,1,1.4,1,3.4,WR,WestNi00
1919,Steven Sims,8,Sun,12,13,2022-12-04,25-248,PIT,@,ATL,W 19-16,25,38.5,0,0,8,32,WR,SimsSt00
1923,Tyler Davis,19,Sun,13,13,2022-12-04,25-246,GNB,@,CHI,W 28-19,7,10.6,0,0,19,79.2,TE,DaviTy02
1952,Jacob Harris,17,Sun,12,13,2022-12-04,25-232,LAR,NA,SEA,L 23-27,0,0,0,0,17,63,WR,HarrJa03
1991,Ke'Shawn Vaughn,12,Mon,12,13,2022-12-05,25-215,TAM,NA,NOR,W 17-16,0,0,0,0,12,44.4,RB,VaugKe00
1996,Foster Moreau,6,Sun,12,13,2022-12-04,25-212,LVR,NA,LAC,W 27-20,55,90.2,0,0,6,20,TE,MoreFo00
2005,Velus Jones Jr.,13,Sun,13,13,2022-12-04,25-207,CHI,NA,GNB,L 19-28,12,23.1,0,0,13,54.2,WR,JoneVe00
2010,Ashton Dulin,21,Sun,13,13,2022-12-04,25-203,IND,@,DAL,L 19-54,20,27.8,0,0,21,67.7,WR,DuliAs00
2067,Ben Skowronek,3,Sun,12,13,2022-12-04,25-160,LAR,NA,SEA,L 23-27,62,96.9,0,0,3,11.1,WR,SkowBe00
2081,Jauan Jennings,4,Sun,12,13,2022-12-04,25-147,SFO,NA,MIA,W 33-17,22,26.2,0,0,4,13.3,WR,JennJa00
2104,Scott Miller,7,Mon,12,13,2022-12-05,25-127,TAM,NA,NOR,W 17-16,15,18.8,0,0,7,25.9,WR,MillSc01
2118,Devin Asiasi,8,Sun,12,13,2022-12-04,25-112,CIN,NA,KAN,W 27-24,18,25,0,0,8,34.8,TE,AsiaDe00
2125,Reggie Gilliam,14,Thu,12,13,2022-12-01,25-103,BUF,@,NWE,W 24-10,5,6.7,0,0,14,58.3,FB,GillRe00
2158,Devin Duvernay,11,Sun,12,13,2022-12-04,25-083,BAL,NA,DEN,W 10-9,68,94.4,0,0,11,42.3,WR,DuveDe00
2165,Ty Johnson,13,Sun,12,13,2022-12-04,25-078,NYJ,@,MIN,L 22-27,28,32.9,0,0,13,40.6,RB,JohnTy02
2195,Chris Evans,10,Sun,12,13,2022-12-04,25-060,CIN,NA,KAN,W 27-24,2,2.8,0,0,10,43.5,RB,EvanCh02
2209,Luke Farrell,12,Sun,12,13,2022-12-04,25-051,JAX,@,DET,L 14-40,6,10.7,0,0,12,46.2,TE,FarrLu00
2215,Charlie Woerner,27,Sun,12,13,2022-12-04,25-049,SFO,NA,MIA,W 33-17,4,4.8,0,0,27,90,TE,WoerCh00
2219,Trayveon Williams,13,Sun,12,13,2022-12-04,25-047,CIN,NA,KAN,W 27-24,11,15.3,0,0,13,56.5,RB,WillTr06
2236,Cornell Powell,5,Sun,12,13,2022-12-04,25-035,KAN,@,CIN,L 24-27,0,0,0,0,5,21.7,WR,PoweCo00
2249,John Bates,6,Sun,13,13,2022-12-04,25-028,WAS,@,NYG,T 20-20 (OT),45,52.9,0,0,6,17.6,TE,BateJo00
2256,Tyree Jackson,1,Sun,12,13,2022-12-04,25-027,PHI,NA,TEN,W 35-10,8,11,0,0,1,3.4,TE,JackTy01
2266,Justice Hill,19,Sun,12,13,2022-12-04,25-020,BAL,NA,DEN,W 10-9,17,23.6,0,0,19,73.1,RB,HillJu00
2276,Joshua Kelley,17,Sun,12,13,2022-12-04,25-014,LAC,@,LVR,L 20-27,32,42.7,0,0,17,56.7,RB,KellJo01
2285,Tony Jones,6,Sun,12,13,2022-12-04,25-010,SEA,@,LAR,W 27-23,23,34.3,0,0,6,22.2,RB,JoneTo04
2305,Michael Bandy,4,Sun,12,13,2022-12-04,24-364,LAC,@,LVR,L 20-27,17,22.7,0,0,4,13.3,WR,BandMi00
2326,N'Keal Harry,2,Sun,13,13,2022-12-04,24-352,CHI,NA,GNB,L 19-28,5,9.6,0,0,2,8.3,WR,HarrNK00
2333,Feleipe Franks,8,Sun,13,13,2022-12-04,24-347,ATL,NA,PIT,L 16-19,3,5.6,0,0,8,32,QB,FranFe00
2345,Sean McKeon,10,Sun,12,13,2022-12-04,24-341,DAL,NA,IND,W 54-19,10,14.7,0,0,10,32.3,TE,McKeSe01
2352,Raleigh Webb,10,Thu,12,13,2022-12-01,24-338,NWE,NA,BUF,L 10-24,0,0,0,0,10,41.7,WR,WebbRa02
2389,Ko Kieft,14,Mon,12,13,2022-12-05,24-319,TAM,NA,NOR,W 17-16,15,18.8,0,0,14,51.9,TE,KiefKo00
2406,Jack Stoll,14,Sun,12,13,2022-12-04,24-310,PHI,NA,TEN,W 35-10,54,74,0,0,14,48.3,TE,StolJa00
2427,Kene Nwangwu,7,Sun,12,13,2022-12-04,24-298,MIN,NA,NYJ,W 27-22,0,0,0,0,7,21.9,RB,NwanKe00
2450,Benny Snell Jr.,16,Sun,12,13,2022-12-04,24-280,PIT,@,ATL,W 19-16,9,13.8,0,0,16,64,RB,SnelBe00
2471,Tanner Conner,9,Sun,12,13,2022-12-04,24-259,MIA,@,SFO,L 17-33,2,4.3,0,0,9,30,TE,ConnTa00
2478,Kylen Granson,12,Sun,13,13,2022-12-04,24-252,IND,@,DAL,L 19-54,41,56.9,0,0,12,38.7,TE,GranKy00
2515,Harrison Bryant,2,Sun,12,13,2022-12-04,24-225,CLE,@,HOU,W 27-14,36,57.1,0,0,2,6.5,TE,BryaHa00
2522,Patrick Taylor,8,Sun,13,13,2022-12-04,24-219,GNB,@,CHI,W 28-19,6,9.1,0,0,8,33.3,RB,TaylPa01
2544,Tim Jones,13,Sun,12,13,2022-12-04,24-202,JAX,@,DET,L 14-40,11,19.6,0,0,13,50,WR,JoneTi00
2602,Alexander Mattison,7,Sun,12,13,2022-12-04,24-168,MIN,NA,NYJ,W 27-22,17,25,0,0,7,21.9,RB,MattAl01
2609,Antonio Gibson,5,Sun,13,13,2022-12-04,24-164,WAS,@,NYG,T 20-20 (OT),42,49.4,0,0,5,14.7,RB,GibsAn00
2632,Austin Trammell,1,Sun,12,13,2022-12-04,24-153,LAR,NA,SEA,L 23-27,10,15.6,0,0,1,3.7,WR,TramAu00
2642,Darrynton Evans,13,Sun,13,13,2022-12-04,24-148,CHI,NA,GNB,L 19-28,13,25,0,0,13,54.2,RB,EvanDa02
2650,Jalen Virgil,7,Sun,12,13,2022-12-04,24-144,DEN,@,BAL,L 9-10,4,7.5,0,0,7,26.9,WR,VirgJa00
2656,Avery Williams,18,Sun,13,13,2022-12-04,24-142,ATL,NA,PIT,L 16-19,0,0,0,0,18,72,RB,WillAv02
2659,Demetric Felton,8,Sun,12,13,2022-12-04,24-141,CLE,@,HOU,W 27-14,38,60.3,0,0,8,25.8,WR,FeltDe00
2709,Rashid Shaheed,9,Mon,13,13,2022-12-05,24-096,NOR,@,TAM,L 16-17,36,61,0,0,9,33.3,WR,ShahRa00
2728,DeeJay Dallas,9,Sun,12,13,2022-12-04,24-079,SEA,@,LAR,W 27-23,32,47.8,0,0,9,33.3,RB,DallDe00
2778,Kenny Yeboah,26,Sun,12,13,2022-12-04,24-035,NYJ,@,MIN,L 22-27,0,0,0,0,26,81.3,TE,YeboKe00
2781,Jaylen Warren,5,Sun,12,13,2022-12-04,24-033,PIT,@,ATL,W 19-16,13,20,0,0,5,20,RB,WarrJa01
2817,Nick Muse,12,Sun,12,13,2022-12-04,24-009,MIN,NA,NYJ,W 27-22,0,0,0,0,12,37.5,TE,MuseNi00
2818,Malik Davis,19,Sun,12,13,2022-12-04,24-008,DAL,NA,IND,W 54-19,3,4.4,0,0,19,61.3,RB,DaviMa02
2823,Brock Wright,12,Sun,12,13,2022-12-04,24-007,DET,NA,JAX,W 40-14,35,46.1,0,0,12,46.2,TE,WrigBr01
2832,Grant Calcaterra,9,Sun,12,13,2022-12-04,24-000,PHI,NA,TEN,W 35-10,28,38.4,0,0,9,31,TE,CalcGr00
2845,Troy Hairston,10,Sun,12,13,2022-12-04,23-361,HOU,NA,CLE,L 14-27,7,10.8,0,0,10,32.3,TE,HairTr00
2852,Zander Horvath,18,Sun,12,13,2022-12-04,23-359,LAC,@,LVR,L 20-27,3,4,0,0,18,60,FB,HorvZa00
2860,Pierre Strong,9,Thu,12,13,2022-12-01,23-356,NWE,NA,BUF,L 10-24,0,0,0,0,9,37.5,RB,StroPi00
2912,Trestan Ebner,13,Sun,13,13,2022-12-04,23-336,CHI,NA,GNB,L 19-28,1,1.9,0,0,13,54.2,RB,EbneTr00
2914,Jalen Reagor,2,Sun,12,13,2022-12-04,23-336,MIN,NA,NYJ,W 27-22,2,2.9,0,0,2,6.3,WR,ReagJa00
2930,Colby Parkinson,11,Sun,12,13,2022-12-04,23-330,SEA,@,LAR,W 27-23,24,35.8,0,0,11,40.7,TE,ParkCo02
2937,Rachaad White,5,Mon,12,13,2022-12-05,23-327,TAM,NA,NOR,W 17-16,33,41.3,0,0,5,18.5,RB,WhitRa01
2940,Jaelon Darden,11,Mon,12,13,2022-12-05,23-325,TAM,NA,NOR,W 17-16,0,0,0,0,11,40.7,WR,DardJa00
2957,Jake Ferguson,9,Sun,12,13,2022-12-04,23-320,DAL,NA,IND,W 54-19,32,47.1,0,0,9,29,TE,FergJa00
2967,Connor Heyward,16,Sun,12,13,2022-12-04,23-316,PIT,@,ATL,W 19-16,14,21.5,0,0,16,64,TE,HeywCo00
2994,Ronnie Rivers,6,Sun,12,13,2022-12-04,23-307,LAR,NA,SEA,L 23-27,0,0,0,0,6,22.2,RB,RiveRo01
3043,Deon Jackson,18,Sun,13,13,2022-12-04,23-289,IND,@,DAL,L 19-54,8,11.1,0,0,18,58.1,RB,JackDe02
3048,Donovan Peoples-Jones,8,Sun,12,13,2022-12-04,23-288,CLE,@,HOU,W 27-14,60,95.2,0,0,8,25.8,WR,PeopDo00
3072,Jalen Tolbert,8,Sun,12,13,2022-12-04,23-280,DAL,NA,IND,W 54-19,12,17.6,0,0,8,25.8,WR,TolbJa00
3073,Gary Brightwell,21,Sun,12,13,2022-12-04,23-279,NYG,NA,WAS,T 20-20 (OT),0,0,0,0,21,61.8,RB,BrigGa00
3079,Jalen Nailor,21,Sun,12,13,2022-12-04,23-277,MIN,NA,NYJ,W 27-22,1,1.5,0,0,21,65.6,WR,NailJa00
3080,Isiah Pacheco,6,Sun,12,13,2022-12-04,23-277,KAN,@,CIN,L 24-27,25,45.5,0,0,6,26.1,RB,PachIs00
3113,Montrell Washington,11,Sun,12,13,2022-12-04,23-265,DEN,@,BAL,L 9-10,8,15.1,0,0,11,42.3,WR,WashMo00
3115,Tory Carter,19,Sun,12,13,2022-12-04,23-263,TEN,@,PHI,L 10-35,0,0,0,0,19,65.5,FB,CartTo01
3176,Gabriel Davis,1,Thu,12,13,2022-12-01,23-244,BUF,@,NWE,W 24-10,61,81.3,0,0,1,4.2,WR,DaviGa01
3200,Cade Otton,5,Mon,12,13,2022-12-05,23-234,TAM,NA,NOR,W 17-16,66,82.5,0,0,5,18.5,TE,OttoCa00
3218,Peyton Hendershot,21,Sun,12,13,2022-12-04,23-225,DAL,NA,IND,W 54-19,15,22.1,0,0,21,67.7,TE,HendPe01
3225,Noah Gray,12,Sun,12,13,2022-12-04,23-218,KAN,@,CIN,L 24-27,32,58.2,0,0,12,52.2,TE,GrayNo00
3284,Jordan Mason,20,Sun,12,13,2022-12-04,23-194,SFO,NA,MIA,W 33-17,15,17.9,0,0,20,66.7,RB,MasoJo00
3309,Dareke Young,17,Sun,12,13,2022-12-04,23-183,SEA,@,LAR,W 27-23,1,1.5,0,0,17,63,WR,YounDa02
3392,James Mitchell,12,Sun,12,13,2022-12-04,23-115,DET,NA,JAX,W 40-14,22,28.9,0,0,12,46.2,TE,MitcJa00
3418,Chigoziem Okonkwo,18,Sun,12,13,2022-12-04,23-087,TEN,@,PHI,L 10-35,32,58.2,0,0,18,62.1,TE,OkonCh00
