rk,player,st_snp_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp_17,st_percent,pos,x9999
430,Malcolm Brown,6,Sun,16,17,2023-01-01,29-231,LAR,@,LAC,L 10-31,8,16.3,0,0,6,24,RB,BrowMa03
449,Ameer Abdullah,19,Sun,16,17,2023-01-01,29-202,LVR,NA,SFO,L 34-37 (OT),9,12.9,0,0,19,57.6,RB,AbduAm00
469,C.J. Ham,15,Sun,16,17,2023-01-01,29-163,MIN,@,GNB,L 17-41,5,8.6,0,0,15,53.6,FB,HamxC.00
490,Mike Evans,1,Sun,16,17,2023-01-01,29-133,TAM,NA,CAR,W 30-24,65,83.3,0,0,1,3.2,WR,EvanMi00
503,Mack Hollins,1,Sun,16,17,2023-01-01,29-107,LVR,NA,SFO,L 34-37 (OT),60,85.7,0,0,1,3,WR,HollMa00
505,Mo Alie-Cox,3,Sun,16,17,2023-01-01,29-104,IND,@,NYG,L 10-38,31,53.4,0,0,3,12.5,TE,AlieMo00
506,Geoff Swaim,3,Thu,16,17,2022-12-29,29-104,TEN,NA,DAL,L 13-27,29,44.6,0,0,3,12,TE,SwaiGe00
569,Byron Pringle,2,Sun,16,17,2023-01-01,29-045,CHI,@,DET,L 10-41,39,75,0,0,2,6.7,WR,PrinBy00
625,Jonathan Williams,2,Sun,16,17,2023-01-01,28-333,WAS,NA,CLE,L 10-24,32,46.4,0,0,2,9.5,RB,WillJo07
627,Justin Hardee,20,Sun,16,17,2023-01-01,28-328,NYJ,@,SEA,L 6-23,0,0,0,0,20,80,WR,HardJu01
654,Maxx Williams,10,Sun,16,17,2023-01-01,28-264,ARI,@,ATL,L 19-20,25,33.8,0,0,10,40,TE,WillMa04
665,Robert Tonyan,2,Sun,16,17,2023-01-01,28-246,GNB,NA,MIN,W 41-17,39,61.9,0,0,2,7.1,TE,TonyRo00
666,Eric Saubert,14,Sun,16,17,2023-01-01,28-245,DEN,@,KAN,L 24-27,24,34.3,0,0,14,48.3,TE,SaubEr00
669,Dare Ogunbowale,8,Sun,16,17,2023-01-01,28-242,HOU,NA,JAX,L 3-31,26,37.1,0,0,8,32,RB,OgunDa00
693,Patrick Ricard,5,Sun,16,17,2023-01-01,28-219,BAL,NA,PIT,L 13-16,31,59.6,0,0,5,21.7,FB,RicaPa00
735,Jordan Wilkins,6,Sun,16,17,2023-01-01,28-167,IND,@,NYG,L 10-38,10,17.2,0,0,6,25,RB,WilkJo01
755,Marcus Johnson,13,Sun,16,17,2023-01-01,28-149,NYG,NA,IND,W 38-10,11,17.5,0,0,13,54.2,WR,JohnMa07
761,Kalif Raymond,7,Sun,16,17,2023-01-01,28-146,DET,NA,CHI,W 41-10,21,29.6,0,0,7,23.3,WR,RaymKa00
787,Godwin Igwebuike,16,Sun,16,17,2023-01-01,28-113,SEA,NA,NYJ,W 23-6,4,5.6,0,0,16,64,RB,IgweGo00
816,Austin Hooper,6,Thu,16,17,2022-12-29,28-061,TEN,NA,DAL,L 13-27,32,49.2,0,0,6,24,TE,HoopAu00
818,Corey Clement,10,Sun,16,17,2023-01-01,28-060,ARI,@,ATL,L 19-20,32,43.2,0,0,10,40,RB,ClemCo00
828,O.J. Howard,1,Sun,16,17,2023-01-01,28-043,HOU,NA,JAX,L 3-31,19,27.1,0,0,1,4,TE,HowaO.00
831,Johnny Mundt,11,Sun,16,17,2023-01-01,28-039,MIN,@,GNB,L 17-41,18,31,0,0,11,39.3,TE,MundJo00
836,Aaron Jones,2,Sun,16,17,2023-01-01,28-030,GNB,NA,MIN,W 41-17,25,39.7,0,0,2,7.1,RB,JoneAa00
840,Hunter Henry,1,Sun,16,17,2023-01-01,28-025,NWE,NA,MIA,W 23-21,60,100,0,0,1,3.7,TE,HenrHu00
848,Jakob Johnson,10,Sun,16,17,2023-01-01,28-017,LVR,NA,SFO,L 34-37 (OT),19,27.1,0,0,10,30.3,FB,JohnJa12
849,Zach Pascal,18,Sun,16,17,2023-01-01,28-014,PHI,NA,NOR,L 10-20,20,36.4,0,0,18,69.2,WR,PascZa00
857,Keith Kirkwood,8,Sun,16,17,2023-01-01,28-006,NOR,@,PHI,W 20-10,28,40.6,0,0,8,30.8,WR,KirkKe00
869,KhaDarel Hodge,15,Sun,16,17,2023-01-01,27-363,ATL,NA,ARI,W 20-19,15,24.2,0,0,15,60,WR,HodgKh00
872,Chris Streveler,7,Sun,16,17,2023-01-01,27-360,NYJ,@,SEA,L 6-23,0,0,0,0,7,28,QB,StreCh00
922,Matt Breida,9,Sun,16,17,2023-01-01,27-307,NYG,NA,IND,W 38-10,12,19,0,0,9,37.5,RB,BreiMa00
929,Pharoh Cooper,11,Sun,16,17,2023-01-01,27-300,ARI,@,ATL,L 19-20,7,9.5,0,0,11,44,WR,CoopPh00
944,Dan Arnold,2,Sun,16,17,2023-01-01,27-292,JAX,@,HOU,W 31-3,14,22.2,0,0,2,8,TE,ArnoDa00
969,Jamal Agnew,8,Sun,16,17,2023-01-01,27-273,JAX,@,HOU,W 31-3,17,27,0,0,8,32,WR,AgneJa00
971,Justin Watson,3,Sun,16,17,2023-01-01,27-272,KAN,NA,DEN,W 27-24,22,36.7,0,0,3,10.3,WR,WatsJu01
1002,Boston Scott,5,Sun,16,17,2023-01-01,27-249,PHI,NA,NOR,L 10-20,18,32.7,0,0,5,19.2,RB,ScotBo02
1003,Kevin Rader,15,Thu,16,17,2022-12-29,27-247,TEN,NA,DAL,L 13-27,13,20,0,0,15,60,TE,RadeKe00
1034,Parker Hesse,13,Sun,16,17,2023-01-01,27-220,ATL,NA,ARI,W 20-19,36,58.1,0,0,13,52,TE,HessPa00
1055,Laquon Treadwell,6,Sun,16,17,2023-01-01,27-201,SEA,NA,NYJ,W 23-6,39,54.2,0,0,6,24,WR,TreaLa00
1105,Tyler Conklin,6,Sun,16,17,2023-01-01,27-155,NYJ,@,SEA,L 6-23,43,61.4,0,0,6,24,TE,ConkTy00
1111,Kendrick Bourne,1,Sun,16,17,2023-01-01,27-150,NWE,NA,MIA,W 23-21,28,46.7,0,0,1,3.7,WR,BourKe00
1117,Durham Smythe,14,Sun,16,17,2023-01-01,27-145,MIA,@,NWE,L 21-23,42,59.2,0,0,14,51.9,TE,SmytDu00
1137,Richie James,4,Sun,16,17,2023-01-01,27-118,NYG,NA,IND,W 38-10,50,79.4,0,0,4,16.7,WR,JameRi00
1148,Brandon Powell,15,Sun,16,17,2023-01-01,27-111,LAR,@,LAC,L 10-31,37,75.5,0,0,15,60,WR,PoweBr00
1149,Trevon Wesco,15,Sun,16,17,2023-01-01,27-111,CHI,@,DET,L 10-41,9,17.3,0,0,15,50,TE,WescTr00
1177,Braxton Berrios,10,Sun,16,17,2023-01-01,27-087,NYJ,@,SEA,L 6-23,9,12.9,0,0,10,40,WR,BerrBr00
1180,Chris Myarick,4,Sun,16,17,2023-01-01,27-087,NYG,NA,IND,W 38-10,6,9.5,0,0,4,16.7,FB,MyarCh00
1203,Dante Pettis,1,Sun,16,17,2023-01-01,27-070,CHI,@,DET,L 10-41,14,26.9,0,0,1,3.3,WR,PettDa00
1227,Matt Sokol,3,Sun,16,17,2023-01-01,27-053,NWE,NA,MIA,W 23-21,10,16.7,0,0,3,11.1,TE,SokoMa00
1243,Cedrick Wilson Jr.,5,Sun,16,17,2023-01-01,27-042,MIA,@,NWE,L 21-23,11,15.5,0,0,5,18.5,WR,WilsCe01
1269,Allen Lazard,2,Sun,16,17,2023-01-01,27-021,GNB,NA,MIN,W 41-17,45,71.4,0,0,2,7.1,WR,LazaAl00
1285,Hunter Renfrow,2,Sun,16,17,2023-01-01,27-011,LVR,NA,SFO,L 34-37 (OT),32,45.7,0,0,2,6.1,WR,RenfHu00
1313,Cam Sims,12,Sun,16,17,2023-01-01,26-360,WAS,NA,CLE,L 10-24,12,17.4,0,0,12,57.1,WR,SimsCa00
1315,Noah Brown,3,Thu,16,17,2022-12-29,26-357,DAL,@,TEN,W 27-13,47,58.8,0,0,3,12,WR,BrowNo00
1364,Royce Freeman,6,Sun,16,17,2023-01-01,26-311,HOU,NA,JAX,L 3-31,30,42.9,0,0,6,24,RB,FreeRo00
1365,Trent Sherfield,9,Sun,16,17,2023-01-01,26-310,MIA,@,NWE,L 21-23,42,59.2,0,0,9,33.3,WR,SherTr00
1367,Chris Godwin,1,Sun,16,17,2023-01-01,26-308,TAM,NA,CAR,W 30-24,66,84.6,0,0,1,3.2,WR,GodwCh00
1368,D'Ernest Johnson,12,Sun,16,17,2023-01-01,26-308,CLE,@,WAS,W 24-10,0,0,0,0,12,57.1,RB,JohnDE04
1373,Marlon Mack,1,Sun,16,17,2023-01-01,26-300,DEN,@,KAN,L 24-27,0,0,0,0,1,3.4,RB,MackMa00
1429,Andrew Beck,15,Sun,16,17,2023-01-01,26-231,DEN,@,KAN,L 24-27,13,18.6,0,0,15,51.7,TE,BeckAn01
1445,Ian Thomas,10,Sun,16,17,2023-01-01,26-209,CAR,@,TAM,L 24-30,36,54.5,0,0,10,32.3,TE,ThomIa00
1453,Craig Reynolds,21,Sun,16,17,2023-01-01,26-200,DET,NA,CHI,W 41-10,13,18.3,0,0,21,70,RB,ReynCr00
1463,Khari Blasingame,21,Sun,16,17,2023-01-01,26-184,CHI,@,DET,L 10-41,9,17.3,0,0,21,70,FB,BlasKh00
1467,Alec Ingold,5,Sun,16,17,2023-01-01,26-176,MIA,@,NWE,L 21-23,11,15.5,0,0,5,18.5,FB,IngoAl01
1494,KaVontae Turpin,8,Thu,16,17,2022-12-29,26-149,DAL,@,TEN,W 27-13,2,2.5,0,0,8,32,WR,TurpKa00
1538,Zach Gentry,5,Sun,16,17,2023-01-01,26-113,PIT,@,BAL,W 16-13,28,40,0,0,5,21.7,TE,GentZa00
1540,Qadree Ollison,13,Thu,16,17,2022-12-29,26-112,DAL,@,TEN,W 27-13,0,0,0,0,13,52,RB,OlliQa00
1541,Jamycal Hasty,4,Sun,16,17,2023-01-01,26-111,JAX,@,HOU,W 31-3,25,39.7,0,0,4,16,RB,HastJa02
1543,Juwan Johnson,12,Sun,16,17,2023-01-01,26-110,NOR,@,PHI,W 20-10,46,66.7,0,0,12,46.2,TE,JohnJu02
1557,James Proche,11,Sun,16,17,2023-01-01,26-102,BAL,NA,PIT,L 13-16,4,7.7,0,0,11,47.8,WR,ProcJa00
1578,John Kelly,14,Sun,16,17,2023-01-01,26-089,CLE,@,WAS,W 24-10,0,0,0,0,14,66.7,RB,KellJo00
1593,Miles Boykin,13,Sun,16,17,2023-01-01,26-081,PIT,@,BAL,W 16-13,10,14.3,0,0,13,56.5,WR,BoykMi00
1600,Ray-Ray McCloud,9,Sun,16,17,2023-01-01,26-078,SFO,@,LVR,W 37-34 (OT),28,41.8,0,0,9,27.3,WR,McClRa00
1602,Giovanni Ricci,21,Sun,16,17,2023-01-01,26-077,CAR,@,TAM,L 24-30,4,6.1,0,0,21,67.7,TE,RiccGi00
1652,Shane Zylstra,10,Sun,16,17,2023-01-01,26-046,DET,NA,CHI,W 41-10,28,39.4,0,0,10,33.3,TE,ZylsSh00
1653,Andy Isabella,3,Sun,16,17,2023-01-01,26-044,BAL,NA,PIT,L 13-16,3,5.8,0,0,3,13,WR,IsabAn00
1660,Tyler Mabry,9,Sun,16,17,2023-01-01,26-041,SEA,NA,NYJ,W 23-6,3,4.2,0,0,9,36,TE,MabrTy00
1671,Gunner Olszewski,9,Sun,16,17,2023-01-01,26-036,PIT,@,BAL,W 16-13,25,35.7,0,0,9,39.1,WR,OlszGu00
1675,Stephen Sullivan,11,Sun,16,17,2023-01-01,26-034,CAR,@,TAM,L 24-30,12,18.2,0,0,11,35.5,TE,SullSt00
1749,Kirk Merritt,14,Sun,16,17,2023-01-01,25-361,NOR,@,PHI,W 20-10,17,24.6,0,0,14,53.8,WR,MerrKi00
1750,Andre Baccellia,2,Sun,16,17,2023-01-01,25-359,ARI,@,ATL,L 19-20,35,47.3,0,0,2,8,WR,BaccAn00
1765,Keke Coutee,1,Sun,16,17,2023-01-01,25-352,IND,@,NYG,L 10-38,0,0,0,0,1,4.2,WR,CoutKe00
1770,Adam Prentice,18,Sun,16,17,2023-01-01,25-350,NOR,@,PHI,W 20-10,25,36.2,0,0,18,69.2,FB,PrenAd00
1777,Nikola Kalinic,6,Sun,16,17,2023-01-01,25-345,IND,@,NYG,L 10-38,1,1.7,0,0,6,25,TE,KaliNi00
1798,Adam Trautman,4,Sun,16,17,2023-01-01,25-330,NOR,@,PHI,W 20-10,47,68.1,0,0,4,15.4,TE,TrauAd00
1811,Josiah Deguara,9,Sun,16,17,2023-01-01,25-321,GNB,NA,MIN,W 41-17,23,36.5,0,0,9,32.1,TE,DeguJo00
1814,Kendall Hinton,9,Sun,16,17,2023-01-01,25-316,DEN,@,KAN,L 24-27,33,47.1,0,0,9,31,WR,HintKe00
1827,Jesper Horsted,17,Sun,16,17,2023-01-01,25-308,LVR,NA,SFO,L 34-37 (OT),1,1.4,0,0,17,51.5,WR,HorsJe00
1860,Britain Covey,6,Sun,16,17,2023-01-01,25-289,PHI,NA,NOR,L 10-20,0,0,0,0,6,23.1,WR,CoveBr00
1867,Josh Oliver,14,Sun,16,17,2023-01-01,25-286,BAL,NA,PIT,L 13-16,30,57.7,0,0,14,60.9,TE,OlivJo00
1870,Nick Westbrook-Ikhine,6,Thu,16,17,2022-12-29,25-283,TEN,NA,DAL,L 13-27,45,69.2,0,0,6,24,WR,WestNi00
1879,Steven Sims,8,Sun,16,17,2023-01-01,25-276,PIT,@,BAL,W 16-13,29,41.4,0,0,8,34.8,WR,SimsSt00
1884,Tyler Davis,23,Sun,16,17,2023-01-01,25-274,GNB,NA,MIN,W 41-17,10,15.9,0,0,23,82.1,TE,DaviTy02
1898,D.J. Moore,1,Sun,16,17,2023-01-01,25-262,CAR,@,TAM,L 24-30,65,98.5,0,0,1,3.2,WR,MoorD.00
1934,Ke'Shawn Vaughn,12,Sun,16,17,2023-01-01,25-242,TAM,NA,CAR,W 30-24,2,2.6,0,0,12,38.7,RB,VaugKe00
1938,Foster Moreau,16,Sun,16,17,2023-01-01,25-240,LVR,NA,SFO,L 34-37 (OT),55,78.6,0,0,16,48.5,TE,MoreFo00
1949,Velus Jones Jr.,18,Sun,16,17,2023-01-01,25-235,CHI,@,DET,L 10-41,5,9.6,0,0,18,60,WR,JoneVe00
2065,Olamide Zaccheaus,1,Sun,16,17,2023-01-01,25-162,ATL,NA,ARI,W 20-19,38,61.3,0,0,1,4,WR,ZaccOl01
2074,Scott Miller,18,Sun,16,17,2023-01-01,25-154,TAM,NA,CAR,W 30-24,0,0,0,0,18,58.1,WR,MillSc01
2099,Jared Pinkney,9,Sun,16,17,2023-01-01,25-133,LAR,@,LAC,L 10-31,1,2,0,0,9,36,TE,PinkJa02
2115,Frank Darby,7,Sun,16,17,2023-01-01,25-115,ATL,NA,ARI,W 20-19,11,17.7,0,0,7,28,WR,DarbFr00
2120,Ty Johnson,5,Sun,16,17,2023-01-01,25-106,NYJ,@,SEA,L 6-23,33,47.1,0,0,5,20,RB,JohnTy02
2143,Jonathan Ward,11,Thu,16,17,2022-12-29,25-090,TEN,NA,DAL,L 13-27,5,7.7,0,0,11,44,RB,WardJo00
2157,Brittain Brown,15,Sun,16,17,2023-01-01,25-083,LVR,NA,SFO,L 34-37 (OT),0,0,0,0,15,45.5,RB,BrowBr06
2162,Luke Farrell,7,Sun,16,17,2023-01-01,25-079,JAX,@,HOU,W 31-3,10,15.9,0,0,7,28,TE,FarrLu00
2170,Charlie Woerner,26,Sun,16,17,2023-01-01,25-077,SFO,@,LVR,W 37-34 (OT),2,3,0,0,26,78.8,TE,WoerCh00
2201,John Bates,7,Sun,16,17,2023-01-01,25-056,WAS,NA,CLE,L 10-24,30,43.5,0,0,7,33.3,TE,BateJo00
2217,Justice Hill,14,Sun,16,17,2023-01-01,25-048,BAL,NA,PIT,L 13-16,17,32.7,0,0,14,60.9,RB,HillJu00
2226,Joshua Kelley,6,Sun,16,17,2023-01-01,25-042,LAC,NA,LAR,W 31-10,23,35.9,0,0,6,24,RB,KellJo01
2270,Tay Martin,16,Sun,16,17,2023-01-01,25-018,SFO,@,LVR,W 37-34 (OT),0,0,0,0,16,48.5,WR,MartTa00
2297,Raleigh Webb,11,Sun,16,17,2023-01-01,25-004,NWE,NA,MIA,W 23-21,0,0,0,0,11,40.7,WR,WebbRa02
2302,Sean McKeon,14,Thu,16,17,2022-12-29,25-001,DAL,@,TEN,W 27-13,11,13.8,0,0,14,56,TE,McKeSe01
2336,Ko Kieft,19,Sun,16,17,2023-01-01,24-346,TAM,NA,CAR,W 30-24,23,29.5,0,0,19,61.3,TE,KiefKo00
2351,Jack Stoll,13,Sun,16,17,2023-01-01,24-338,PHI,NA,NOR,L 10-20,10,18.2,0,0,13,50,TE,StolJa00
2376,Kene Nwangwu,13,Sun,16,17,2023-01-01,24-326,MIN,@,GNB,L 17-41,1,1.7,0,0,13,46.4,RB,NwanKe00
2402,Rhamondre Stevenson,1,Sun,16,17,2023-01-01,24-312,NWE,NA,MIA,W 23-21,34,56.7,0,0,1,3.7,RB,StevRh00
2412,Benny Snell Jr.,13,Sun,16,17,2023-01-01,24-308,PIT,@,BAL,W 16-13,0,0,0,0,13,56.5,RB,SnelBe00
2446,Samori Toure,2,Sun,16,17,2023-01-01,24-283,GNB,NA,MIN,W 41-17,11,17.5,0,0,2,7.1,WR,TourSa00
2485,Patrick Taylor,6,Sun,16,17,2023-01-01,24-247,GNB,NA,MIN,W 41-17,12,19,0,0,6,21.4,RB,TaylPa01
2488,AJ Dillon,2,Sun,16,17,2023-01-01,24-244,GNB,NA,MIN,W 41-17,29,46,0,0,2,7.1,RB,DillAJ00
2512,Tim Jones,8,Sun,16,17,2023-01-01,24-230,JAX,@,HOU,W 31-3,10,15.9,0,0,8,32,WR,JoneTi00
2549,Alexander Mattison,2,Sun,16,17,2023-01-01,24-196,MIN,@,GNB,L 17-41,23,39.7,0,0,2,7.1,RB,MattAl01
2576,Austin Trammell,6,Sun,16,17,2023-01-01,24-181,LAR,@,LAC,L 10-31,2,4.1,0,0,6,24,WR,TramAu00
2592,Jalen Virgil,19,Sun,16,17,2023-01-01,24-172,DEN,@,KAN,L 24-27,4,5.7,0,0,19,65.5,WR,VirgJa00
2597,Avery Williams,15,Sun,16,17,2023-01-01,24-170,ATL,NA,ARI,W 20-19,10,16.1,0,0,15,60,RB,WillAv02
2618,Brandon Johnson,3,Sun,16,17,2023-01-01,24-159,DEN,@,KAN,L 24-27,14,20,0,0,3,10.3,WR,JohnBr23
2665,Hunter Long,5,Sun,16,17,2023-01-01,24-135,MIA,@,NWE,L 21-23,12,16.9,0,0,5,18.5,TE,LongHu00
2679,Rashid Shaheed,9,Sun,16,17,2023-01-01,24-123,NOR,@,PHI,W 20-10,47,68.1,0,0,9,34.6,WR,ShahRa00
2697,DeeJay Dallas,14,Sun,16,17,2023-01-01,24-107,SEA,NA,NYJ,W 23-6,27,37.5,0,0,14,56,RB,DallDe00
2717,Stone Smartt,7,Sun,16,17,2023-01-01,24-089,LAC,NA,LAR,W 31-10,10,15.6,0,0,7,28,TE,SmarSt00
2719,Laviska Shenault Jr.,1,Sun,16,17,2023-01-01,24-088,CAR,@,TAM,L 24-30,18,27.3,0,0,1,3.2,WR,ShenLa00
2745,Kenny Yeboah,17,Sun,16,17,2023-01-01,24-063,NYJ,@,SEA,L 6-23,2,2.9,0,0,17,68,TE,YeboKe00
2746,Jaylen Warren,9,Sun,16,17,2023-01-01,24-061,PIT,@,BAL,W 16-13,28,40,0,0,9,39.1,RB,WarrJa01
2773,Nick Muse,13,Sun,16,17,2023-01-01,24-037,MIN,@,GNB,L 17-41,0,0,0,0,13,46.4,TE,MuseNi00
2777,Brock Wright,10,Sun,16,17,2023-01-01,24-035,DET,NA,CHI,W 41-10,46,64.8,0,0,10,33.3,TE,WrigBr01
2780,Malik Davis,4,Thu,16,17,2022-12-29,24-033,DAL,@,TEN,W 27-13,26,32.5,0,0,4,16,RB,DaviMa02
2787,Grant Calcaterra,4,Sun,16,17,2023-01-01,24-028,PHI,NA,NOR,L 10-20,0,0,0,0,4,15.4,TE,CalcGr00
2792,Troy Hairston,12,Sun,16,17,2023-01-01,24-024,HOU,NA,JAX,L 3-31,8,11.4,0,0,12,48,TE,HairTr00
2796,Pierre Strong,13,Sun,16,17,2023-01-01,24-022,NWE,NA,MIA,W 23-21,2,3.3,0,0,13,48.1,RB,StroPi00
2828,Salvon Ahmed,2,Sun,16,17,2023-01-01,24-002,MIA,@,NWE,L 21-23,2,2.8,0,0,2,7.4,RB,AhmeSa01
2835,Trestan Ebner,14,Sun,16,17,2023-01-01,23-364,CHI,@,DET,L 10-41,5,9.6,0,0,14,46.7,RB,EbneTr00
2837,Jalen Reagor,3,Sun,16,17,2023-01-01,23-364,MIN,@,GNB,L 17-41,12,20.7,0,0,3,10.7,WR,ReagJa00
2855,Colby Parkinson,11,Sun,16,17,2023-01-01,23-358,SEA,NA,NYJ,W 23-6,58,80.6,0,0,11,44,TE,ParkCo02
2866,Tre' McKitty,5,Sun,16,17,2023-01-01,23-354,LAC,NA,LAR,W 31-10,30,46.9,0,0,5,20,TE,McKiTr00
2867,Rachaad White,1,Sun,16,17,2023-01-01,23-354,TAM,NA,CAR,W 30-24,39,50,0,0,1,3.2,RB,WhitRa01
2870,Jaelon Darden,1,Sun,16,17,2023-01-01,23-352,CLE,@,WAS,W 24-10,2,3.5,0,0,1,4.8,WR,DardJa00
2891,Jake Ferguson,6,Thu,16,17,2022-12-29,23-345,DAL,@,TEN,W 27-13,23,28.8,0,0,6,24,TE,FergJa00
2895,Connor Heyward,13,Sun,16,17,2023-01-01,23-344,PIT,@,BAL,W 16-13,12,17.1,0,0,13,56.5,TE,HeywCo00
2906,Kadarius Toney,5,Sun,16,17,2023-01-01,23-339,KAN,NA,DEN,W 27-24,19,31.7,0,0,5,17.2,WR,ToneKa00
2941,Charlie Kolar,1,Sun,16,17,2023-01-01,23-325,BAL,NA,PIT,L 13-16,2,3.8,0,0,1,4.3,TE,KolaCh00
2954,Larry Rountree,10,Sun,16,17,2023-01-01,23-322,LAC,NA,LAR,W 31-10,13,20.3,0,0,10,40,RB,RounLa00
2966,Deon Jackson,8,Sun,16,17,2023-01-01,23-317,IND,@,NYG,L 10-38,14,24.1,0,0,8,33.3,RB,JackDe02
2968,Donovan Peoples-Jones,1,Sun,16,17,2023-01-01,23-316,CLE,@,WAS,W 24-10,49,86,0,0,1,4.8,WR,PeopDo00
2991,Gary Brightwell,13,Sun,16,17,2023-01-01,23-307,NYG,NA,IND,W 38-10,5,7.9,0,0,13,54.2,RB,BrigGa00
2992,Lance McCutcheon,9,Sun,16,17,2023-01-01,23-307,LAR,@,LAC,L 10-31,6,12.2,0,0,9,36,WR,McCuLa01
2998,Jalen Nailor,12,Sun,16,17,2023-01-01,23-305,MIN,@,GNB,L 17-41,9,15.5,0,0,12,42.9,WR,NailJa00
2999,Isiah Pacheco,5,Sun,16,17,2023-01-01,23-305,KAN,NA,DEN,W 27-24,27,45,0,0,5,17.2,RB,PachIs00
3124,Cade Otton,7,Sun,16,17,2023-01-01,23-261,TAM,NA,CAR,W 30-24,68,87.2,0,0,7,22.6,TE,OttoCa00
3159,Peyton Hendershot,16,Thu,16,17,2022-12-29,23-250,DAL,@,TEN,W 27-13,14,17.5,0,0,16,64,TE,HendPe01
3169,Noah Gray,20,Sun,16,17,2023-01-01,23-246,KAN,NA,DEN,W 27-24,33,55,0,0,20,69,TE,GrayNo00
