rk,player,st_snp_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp_17,st_percent,pos,x9999
240,Eric Tomlinson,2,Sun,11,12,2022-11-27,30-219,DEN,@,CAR,L 10-23,9,15,0,0,2,6.7,TE,TomlEr01
253,Jerick McKinnon,5,Sun,11,12,2022-11-27,30-208,KAN,NA,LAR,W 26-10,26,34.2,0,0,5,20.8,RB,McKiJe00
298,Kevin White,5,Sun,12,12,2022-11-27,30-155,NOR,@,SFO,L 0-13,18,31.6,0,0,5,29.4,WR,WhitKe00
337,Alex Erickson,3,Sun,12,12,2022-11-27,30-021,WAS,NA,ATL,W 19-13,0,0,0,0,3,12.5,WR,EricAl01
338,Derek Watt,17,Mon,11,12,2022-11-28,30-021,PIT,@,IND,W 24-17,5,7.2,0,0,17,65.4,FB,WattDe00
365,Tyler Higbee,1,Sun,11,12,2022-11-27,29-330,LAR,@,KAN,L 10-26,32,59.3,0,0,1,4.2,TE,HigbTy00
372,C.J. Uzomah,12,Sun,11,12,2022-11-27,29-317,NYJ,NA,CHI,W 31-10,48,76.2,0,0,12,48,TE,UzomC.00
382,Stephen Anderson,20,Sun,12,12,2022-11-27,29-301,ARI,NA,LAC,L 24-25,12,18.2,0,0,20,74.1,TE,AndeSt01
392,Nick Boyle,8,Sun,11,12,2022-11-27,29-283,BAL,@,JAX,L 27-28,10,13.9,0,0,8,29.6,TE,BoylNi00
431,DeAndre Carter,8,Sun,11,12,2022-11-27,29-231,LAC,@,ARI,W 25-24,53,80.3,0,0,8,29.6,WR,CartDe02
438,Keelan Cole,4,Sun,11,12,2022-11-27,29-221,LVR,@,SEA,W 40-34 (OT),50,64.9,0,0,4,11.8,WR,ColeKe00
466,Ameer Abdullah,17,Sun,11,12,2022-11-27,29-167,LVR,@,SEA,W 40-34 (OT),14,18.2,0,0,17,50,RB,AbduAm00
468,Chris Moore,10,Sun,11,12,2022-11-27,29-164,HOU,@,MIA,L 15-30,36,59,0,0,10,33.3,WR,MoorCh00
492,C.J. Ham,20,Thu,11,12,2022-11-24,29-125,MIN,NA,NWE,W 33-26,10,14.5,0,0,20,60.6,FB,HamxC.00
517,Hayden Hurst,5,Sun,11,12,2022-11-27,29-095,CIN,@,TEN,W 20-16,46,65.7,0,0,5,16.7,TE,HursHa00
533,Breshad Perriman,6,Sun,11,12,2022-11-27,29-078,TAM,@,CLE,L 17-23 (OT),8,11.6,0,0,6,19.4,WR,PerrBr02
538,Mack Hollins,4,Sun,11,12,2022-11-27,29-072,LVR,@,SEA,W 40-34 (OT),74,96.1,0,0,4,11.8,WR,HollMa00
539,Geoff Swaim,5,Sun,11,12,2022-11-27,29-072,TEN,NA,CIN,L 16-20,31,54.4,0,0,5,16.7,TE,SwaiGe00
541,Mo Alie-Cox,8,Mon,12,12,2022-11-28,29-070,IND,NA,PIT,L 17-24,22,34.4,0,0,8,30.8,TE,AlieMo00
595,Cody Hollister,14,Sun,11,12,2022-11-27,29-009,TEN,NA,CIN,L 16-20,4,7,0,0,14,46.7,WR,HollCo00
617,C.J. Board,15,Sun,11,12,2022-11-27,28-350,TEN,NA,CIN,L 16-20,0,0,0,0,15,50,WR,BoarC.00
642,Jonathan Williams,13,Sun,12,12,2022-11-27,28-298,WAS,NA,ATL,W 19-13,5,8.1,0,0,13,54.2,RB,WillJo07
645,Justin Hardee,17,Sun,11,12,2022-11-27,28-293,NYJ,NA,CHI,W 31-10,0,0,0,0,17,68,WR,HardJu01
681,Maxx Williams,9,Sun,12,12,2022-11-27,28-229,ARI,NA,LAC,L 24-25,17,25.8,0,0,9,33.3,TE,WillMa04
696,Dwayne Washington,16,Sun,12,12,2022-11-27,28-217,NOR,@,SFO,L 0-13,1,1.8,0,0,16,94.1,RB,WashDw00
701,Trent Taylor,5,Sun,11,12,2022-11-27,28-211,CIN,@,TEN,W 20-16,11,15.7,0,0,5,16.7,WR,TaylTr02
702,Eric Saubert,19,Sun,11,12,2022-11-27,28-210,DEN,@,CAR,L 10-23,12,20,0,0,19,63.3,TE,SaubEr00
704,Dare Ogunbowale,22,Sun,11,12,2022-11-27,28-207,HOU,@,MIA,L 15-30,18,29.5,0,0,22,73.3,RB,OgunDa00
717,Patrick Ricard,5,Sun,11,12,2022-11-27,28-184,BAL,@,JAX,L 27-28,53,73.6,0,0,5,18.5,FB,RicaPa00
788,Marcus Johnson,13,Thu,11,12,2022-11-24,28-111,NYG,@,DAL,L 20-28,7,10.9,0,0,13,56.5,WR,JohnMa07
789,Kalif Raymond,5,Thu,11,12,2022-11-24,28-108,DET,NA,BUF,L 25-28,54,76.1,0,0,5,19.2,WR,RaymKa00
837,River Cracraft,4,Sun,11,12,2022-11-27,28-026,MIA,NA,HOU,W 30-15,25,32.9,0,0,4,13.3,WR,CracRi00
839,Corey Clement,10,Sun,12,12,2022-11-27,28-025,ARI,NA,LAC,L 24-25,1,1.5,0,0,10,37,RB,ClemCo00
851,Tanner Hudson,5,Thu,11,12,2022-11-24,28-012,NYG,@,DAL,L 20-28,14,21.9,0,0,5,21.7,TE,HudsTa00
855,O.J. Howard,1,Sun,11,12,2022-11-27,28-008,HOU,@,MIA,L 15-30,12,19.7,0,0,1,3.3,TE,HowaO.00
867,Johnny Mundt,6,Thu,11,12,2022-11-24,28-001,MIN,NA,NWE,W 33-26,37,53.6,0,0,6,18.2,TE,MundJo00
887,Jakob Johnson,10,Sun,11,12,2022-11-27,27-347,LVR,@,SEA,W 40-34 (OT),20,26,0,0,10,29.4,FB,JohnJa12
890,Zach Pascal,7,Sun,11,12,2022-11-27,27-344,PHI,NA,GNB,W 40-33,9,11.3,0,0,7,22.6,WR,PascZa00
900,KhaDarel Hodge,15,Sun,12,12,2022-11-27,27-328,ATL,@,WAS,L 13-19,8,14,0,0,15,62.5,WR,HodgKh00
926,Ross Dwelley,12,Sun,11,12,2022-11-27,27-305,SFO,NA,NOR,W 13-0,6,8.6,0,0,12,70.6,TE,DwelRo00
968,Dontrell Hilliard,9,Sun,11,12,2022-11-27,27-274,TEN,NA,CIN,L 16-20,21,36.8,0,0,9,30,RB,HillDo00
975,Matt Breida,5,Thu,11,12,2022-11-24,27-269,NYG,@,DAL,L 20-28,18,28.1,0,0,5,21.7,RB,BreiMa00
978,Pharoh Cooper,11,Sun,12,12,2022-11-27,27-265,ARI,NA,LAC,L 24-25,0,0,0,0,11,40.7,WR,CoopPh00
991,Dan Arnold,7,Sun,11,12,2022-11-27,27-257,JAX,NA,BAL,W 28-27,3,4.8,0,0,7,25.9,TE,ArnoDa00
1013,Jamal Agnew,8,Sun,11,12,2022-11-27,27-238,JAX,NA,BAL,W 28-27,15,23.8,0,0,8,29.6,WR,AgneJa00
1015,Justin Watson,4,Sun,11,12,2022-11-27,27-237,KAN,NA,LAR,W 26-10,64,84.2,0,0,4,16.7,WR,WatsJu01
1022,Isaiah McKenzie,1,Thu,11,12,2022-11-24,27-229,BUF,@,DET,W 28-25,56,72.7,0,0,1,3.8,WR,McKeIs00
1040,Kevin Rader,15,Sun,11,12,2022-11-27,27-215,TEN,NA,CIN,L 16-20,5,8.8,0,0,15,50,TE,RadeKe00
1042,Boston Scott,13,Sun,11,12,2022-11-27,27-214,PHI,NA,GNB,W 40-33,10,12.5,0,0,13,41.9,RB,ScotBo02
1070,Parker Hesse,12,Sun,12,12,2022-11-27,27-185,ATL,@,WAS,L 13-19,35,61.4,0,0,12,50,TE,HessPa00
1090,Laquon Treadwell,2,Sun,11,12,2022-11-27,27-166,SEA,NA,LVR,L 34-40 (OT),7,10.8,0,0,2,5.9,WR,TreaLa00
1135,Tyler Conklin,2,Sun,11,12,2022-11-27,27-120,NYJ,NA,CHI,W 31-10,50,79.4,0,0,2,8,TE,ConkTy00
1151,Durham Smythe,16,Sun,11,12,2022-11-27,27-110,MIA,NA,HOU,W 30-15,37,48.7,0,0,16,53.3,TE,SmytDu00
1171,Jonnu Smith,7,Thu,11,12,2022-11-24,27-094,NWE,@,MIN,L 26-33,16,29.1,0,0,7,21.2,TE,SmitJo01
1188,Richie James,1,Thu,11,12,2022-11-24,27-080,NYG,@,DAL,L 20-28,45,70.3,0,0,1,4.3,WR,JameRi00
1195,Brandon Powell,14,Sun,11,12,2022-11-27,27-076,LAR,@,KAN,L 10-26,26,48.1,0,0,14,58.3,WR,PoweBr00
1197,Trevon Wesco,11,Sun,12,12,2022-11-27,27-076,CHI,@,NYJ,L 10-31,13,22.8,0,0,11,44,TE,WescTr00
1228,Braxton Berrios,8,Sun,11,12,2022-11-27,27-052,NYJ,NA,CHI,W 31-10,16,25.4,0,0,8,32,WR,BerrBr00
1232,Chris Myarick,13,Thu,11,12,2022-11-24,27-049,NYG,@,DAL,L 20-28,23,35.9,0,0,13,56.5,FB,MyarCh00
1250,Dante Pettis,2,Sun,12,12,2022-11-27,27-035,CHI,@,NYJ,L 10-31,23,40.4,0,0,2,8,WR,PettDa00
1291,Cedrick Wilson Jr.,7,Sun,11,12,2022-11-27,27-007,MIA,NA,HOU,W 30-15,33,43.4,0,0,7,23.3,WR,WilsCe01
1316,Jody Fortson,15,Sun,11,12,2022-11-27,26-355,KAN,NA,LAR,W 26-10,17,22.4,0,0,15,62.5,TE,FortJo01
1346,Cam Sims,15,Sun,12,12,2022-11-27,26-325,WAS,NA,ATL,W 19-13,9,14.5,0,0,15,62.5,WR,SimsCa00
1348,Tre'Quan Smith,4,Sun,12,12,2022-11-27,26-324,NOR,@,SFO,L 0-13,15,26.3,0,0,4,23.5,WR,SmitTr03
1350,Noah Brown,1,Thu,11,12,2022-11-24,26-322,DAL,NA,NYG,W 28-20,34,45.3,0,0,1,4.3,WR,BrowNo00
1392,Trent Sherfield,6,Sun,11,12,2022-11-27,26-275,MIA,NA,HOU,W 30-15,46,60.5,0,0,6,20,WR,SherTr00
1393,D'Ernest Johnson,15,Sun,11,12,2022-11-27,26-273,CLE,NA,TAM,W 23-17 (OT),0,0,0,0,15,48.4,RB,JohnDE04
1439,Justin Jackson,17,Thu,11,12,2022-11-24,26-216,DET,NA,BUF,L 25-28,18,25.4,0,0,17,65.4,RB,JackJu01
1456,Andrew Beck,16,Sun,11,12,2022-11-27,26-196,DEN,@,CAR,L 10-23,4,6.7,0,0,16,53.3,TE,BeckAn01
1468,Ian Thomas,8,Sun,12,12,2022-11-27,26-174,CAR,NA,DEN,W 23-10,38,57.6,0,0,8,26.7,TE,ThomIa00
1491,Khari Blasingame,12,Sun,12,12,2022-11-27,26-149,CHI,@,NYJ,L 10-31,10,17.5,0,0,12,48,FB,BlasKh00
1502,Will Dissly,17,Sun,11,12,2022-11-27,26-142,SEA,NA,LVR,L 34-40 (OT),48,73.8,0,0,17,50,TE,DissWi00
1504,Alec Ingold,10,Sun,11,12,2022-11-27,26-141,MIA,NA,HOU,W 30-15,34,44.7,0,0,10,33.3,FB,IngoAl01
1509,Dalton Schultz,1,Thu,11,12,2022-11-24,26-136,DAL,NA,NYG,W 28-20,63,84,0,0,1,4.3,TE,SchuDa00
1537,KaVontae Turpin,8,Thu,11,12,2022-11-24,26-114,DAL,NA,NYG,W 28-20,2,2.7,0,0,8,34.8,WR,TurpKa00
1594,Stanley Morgan Jr.,20,Sun,11,12,2022-11-27,26-081,CIN,@,TEN,W 20-16,5,7.1,0,0,20,66.7,WR,MorgSt02
1598,Zach Gentry,4,Mon,11,12,2022-11-28,26-079,PIT,@,IND,W 24-17,36,52.2,0,0,4,15.4,TE,GentZa00
1603,Jamycal Hasty,6,Sun,11,12,2022-11-27,26-076,JAX,NA,BAL,W 28-27,49,77.8,0,0,6,22.2,RB,HastJa02
1605,Juwan Johnson,6,Sun,12,12,2022-11-27,26-075,NOR,@,SFO,L 0-13,27,47.4,0,0,6,35.3,TE,JohnJu02
1636,Devine Ozigbo,6,Sun,11,12,2022-11-27,26-056,DEN,@,CAR,L 10-23,4,6.7,0,0,6,20,RB,OzigDe01
1655,Ray-Ray McCloud,5,Sun,11,12,2022-11-27,26-043,SFO,NA,NOR,W 13-0,7,10,0,0,5,29.4,WR,McClRa00
1704,Mitchell Wilcox,15,Sun,11,12,2022-11-27,26-020,CIN,@,TEN,W 20-16,25,35.7,0,0,15,50,TE,WilcMi01
1718,Nyheim Hines,8,Thu,11,12,2022-11-24,26-012,BUF,@,DET,W 28-25,4,5.2,0,0,8,30.8,RB,HineNy00
1727,Shane Zylstra,4,Thu,11,12,2022-11-24,26-008,DET,NA,BUF,L 25-28,17,23.9,0,0,4,15.4,TE,ZylsSh00
1737,Gunner Olszewski,7,Mon,11,12,2022-11-28,26-002,PIT,@,IND,W 24-17,21,30.4,0,0,7,26.9,WR,OlszGu00
1744,Stephen Sullivan,14,Sun,12,12,2022-11-27,25-364,CAR,NA,DEN,W 23-10,15,22.7,0,0,14,46.7,TE,SullSt00
1802,Andre Baccellia,3,Sun,12,12,2022-11-27,25-324,ARI,NA,LAC,L 24-25,1,1.5,0,0,3,11.1,WR,BaccAn00
1816,Adam Prentice,8,Sun,12,12,2022-11-27,25-315,NOR,@,SFO,L 0-13,8,14,0,0,8,47.1,FB,PrenAd00
1820,DJ Turner,9,Sun,11,12,2022-11-27,25-313,LVR,@,SEA,W 40-34 (OT),2,2.6,0,0,9,26.5,WR,TurnDJ00
1822,Nikola Kalinic,7,Mon,12,12,2022-11-28,25-311,IND,NA,PIT,L 17-24,6,9.4,0,0,7,26.9,TE,KaliNi00
1851,Adam Trautman,4,Sun,12,12,2022-11-27,25-295,NOR,@,SFO,L 0-13,35,61.4,0,0,4,23.5,TE,TrauAd00
1866,Josiah Deguara,11,Sun,12,12,2022-11-27,25-286,GNB,@,PHI,L 33-40,14,28.6,0,0,11,35.5,TE,DeguJo00
1886,Jesper Horsted,11,Sun,11,12,2022-11-27,25-273,LVR,@,SEA,W 40-34 (OT),0,0,0,0,11,32.4,WR,HorsJe00
1910,Britain Covey,2,Sun,11,12,2022-11-27,25-254,PHI,NA,GNB,W 40-33,0,0,0,0,2,6.5,WR,CoveBr00
1927,Brycen Hopkins,1,Sun,11,12,2022-11-27,25-245,LAR,@,KAN,L 10-26,22,40.7,0,0,1,4.2,TE,HopkBr01
1933,Steven Sims,7,Mon,11,12,2022-11-28,25-242,PIT,@,IND,W 24-17,24,34.8,0,0,7,26.9,WR,SimsSt00
1939,Tyler Davis,24,Sun,12,12,2022-11-27,25-239,GNB,@,PHI,L 33-40,9,18.4,0,0,24,77.4,TE,DaviTy02
1964,D.J. Moore,1,Sun,12,12,2022-11-27,25-227,CAR,NA,DEN,W 23-10,64,97,0,0,1,3.3,WR,MoorD.00
1971,Jacob Harris,15,Sun,11,12,2022-11-27,25-225,LAR,@,KAN,L 10-26,0,0,0,0,15,62.5,WR,HarrJa03
2003,Tony Pollard,1,Thu,11,12,2022-11-24,25-208,DAL,NA,NYG,W 28-20,44,58.7,0,0,1,4.3,RB,PollTo00
2006,Ke'Shawn Vaughn,15,Sun,11,12,2022-11-27,25-207,TAM,@,CLE,L 17-23 (OT),9,13,0,0,15,48.4,RB,VaugKe00
2008,Foster Moreau,7,Sun,11,12,2022-11-27,25-205,LVR,@,SEA,W 40-34 (OT),77,100,0,0,7,20.6,TE,MoreFo00
2014,Velus Jones Jr.,16,Sun,12,12,2022-11-27,25-200,CHI,@,NYJ,L 10-31,12,21.1,0,0,16,64,WR,JoneVe00
2020,Ashton Dulin,15,Mon,12,12,2022-11-28,25-197,IND,NA,PIT,L 17-24,22,34.4,0,0,15,57.7,WR,DuliAs00
2075,Ben Skowronek,15,Sun,11,12,2022-11-27,25-153,LAR,@,KAN,L 10-26,34,63,0,0,15,62.5,WR,SkowBe00
2078,A.J. Brown,1,Sun,11,12,2022-11-27,25-150,PHI,NA,GNB,W 40-33,77,96.3,0,0,1,3.2,WR,BrowAJ00
2091,Jauan Jennings,2,Sun,11,12,2022-11-27,25-140,SFO,NA,NOR,W 13-0,29,41.4,0,0,2,11.8,WR,JennJa00
2114,Scott Miller,6,Sun,11,12,2022-11-27,25-119,TAM,@,CLE,L 17-23 (OT),3,4.3,0,0,6,19.4,WR,MillSc01
2122,Devin Asiasi,5,Sun,11,12,2022-11-27,25-105,CIN,@,TEN,W 20-16,14,20,0,0,5,16.7,TE,AsiaDe00
2131,Lawrence Cager,1,Thu,11,12,2022-11-24,25-096,NYG,@,DAL,L 20-28,28,43.8,0,0,1,4.3,WR,CageLa01
2133,Reggie Gilliam,21,Thu,11,12,2022-11-24,25-096,BUF,@,DET,W 28-25,7,9.1,0,0,21,80.8,FB,GillRe00
2171,Devin Duvernay,9,Sun,11,12,2022-11-27,25-076,BAL,@,JAX,L 27-28,56,77.8,0,0,9,33.3,WR,DuveDe00
2178,Ty Johnson,14,Sun,11,12,2022-11-27,25-071,NYJ,NA,CHI,W 31-10,15,23.8,0,0,14,56,RB,JohnTy02
2208,Chris Evans,10,Sun,11,12,2022-11-27,25-053,CIN,@,TEN,W 20-16,4,5.7,0,0,10,33.3,RB,EvanCh02
2218,Denzel Mims,2,Sun,11,12,2022-11-27,25-048,NYJ,NA,CHI,W 31-10,18,28.6,0,0,2,8,WR,MimsDe00
2221,Luke Farrell,10,Sun,11,12,2022-11-27,25-044,JAX,NA,BAL,W 28-27,1,1.6,0,0,10,37,TE,FarrLu00
2227,Charlie Woerner,14,Sun,11,12,2022-11-27,25-042,SFO,NA,NOR,W 13-0,17,24.3,0,0,14,82.4,TE,WoerCh00
2231,Trayveon Williams,20,Sun,11,12,2022-11-27,25-040,CIN,@,TEN,W 20-16,14,20,0,0,20,66.7,RB,WillTr06
2251,Cornell Powell,8,Sun,11,12,2022-11-27,25-028,KAN,NA,LAR,W 26-10,2,2.6,0,0,8,33.3,WR,PoweCo00
2262,John Bates,4,Sun,12,12,2022-11-27,25-021,WAS,NA,ATL,W 19-13,36,58.1,0,0,4,16.7,TE,BateJo00
2267,Tyree Jackson,12,Sun,11,12,2022-11-27,25-020,PHI,NA,GNB,W 40-33,5,6.3,0,0,12,38.7,TE,JackTy01
2279,Justice Hill,16,Sun,11,12,2022-11-27,25-013,BAL,@,JAX,L 27-28,14,19.4,0,0,16,59.3,RB,HillJu00
2290,Joshua Kelley,15,Sun,11,12,2022-11-27,25-007,LAC,@,ARI,W 25-24,14,21.2,0,0,15,55.6,RB,KellJo01
2318,Michael Bandy,5,Sun,11,12,2022-11-27,24-357,LAC,@,ARI,W 25-24,2,3,0,0,5,18.5,WR,BandMi00
2346,Feleipe Franks,9,Sun,12,12,2022-11-27,24-340,ATL,@,WAS,L 13-19,0,0,0,0,9,37.5,QB,FranFe00
2364,Sean McKeon,5,Thu,11,12,2022-11-24,24-331,DAL,NA,NYG,W 28-20,17,22.7,0,0,5,21.7,TE,McKeSe01
2365,Raleigh Webb,17,Thu,11,12,2022-11-24,24-331,NWE,@,MIN,L 26-33,0,0,0,0,17,51.5,WR,WebbRa02
2403,Ko Kieft,18,Sun,11,12,2022-11-27,24-311,TAM,@,CLE,L 17-23 (OT),16,23.2,0,0,18,58.1,TE,KiefKo00
2417,Jack Stoll,11,Sun,11,12,2022-11-27,24-303,PHI,NA,GNB,W 40-33,64,80,0,0,11,35.5,TE,StolJa00
2440,Kene Nwangwu,8,Thu,11,12,2022-11-24,24-288,MIN,NA,NWE,W 33-26,0,0,0,0,8,24.2,RB,NwanKe00
2456,Benny Snell Jr.,17,Mon,11,12,2022-11-28,24-274,PIT,@,IND,W 24-17,28,40.6,0,0,17,65.4,RB,SnelBe00
2477,Tanner Conner,9,Sun,11,12,2022-11-27,24-252,MIA,NA,HOU,W 30-15,0,0,0,0,9,30,TE,ConnTa00
2523,Harrison Bryant,6,Sun,11,12,2022-11-27,24-218,CLE,NA,TAM,W 23-17 (OT),21,26.6,0,0,6,19.4,TE,BryaHa00
2531,Patrick Taylor,10,Sun,12,12,2022-11-27,24-212,GNB,@,PHI,L 33-40,0,0,0,0,10,32.3,RB,TaylPa01
2553,Tim Jones,7,Sun,11,12,2022-11-27,24-195,JAX,NA,BAL,W 28-27,5,7.9,0,0,7,25.9,WR,JoneTi00
2594,Quez Watkins,1,Sun,11,12,2022-11-27,24-171,PHI,NA,GNB,W 40-33,66,82.5,0,0,1,3.2,WR,WatkQu00
2619,Alexander Mattison,1,Thu,11,12,2022-11-24,24-158,MIN,NA,NWE,W 33-26,10,14.5,0,0,1,3,RB,MattAl01
2623,Antonio Gibson,4,Sun,12,12,2022-11-27,24-157,WAS,NA,ATL,W 19-13,26,41.9,0,0,4,16.7,RB,GibsAn00
2658,Darrynton Evans,10,Sun,12,12,2022-11-27,24-141,CHI,@,NYJ,L 10-31,18,31.6,0,0,10,40,RB,EvanDa02
2663,Jalen Virgil,7,Sun,11,12,2022-11-27,24-137,DEN,@,CAR,L 10-23,4,6.7,0,0,7,23.3,WR,VirgJa00
2666,Avery Williams,17,Sun,12,12,2022-11-27,24-135,ATL,@,WAS,L 13-19,7,12.3,0,0,17,70.8,RB,WillAv02
2691,Travis Homer,21,Sun,11,12,2022-11-27,24-112,SEA,NA,LVR,L 34-40 (OT),13,20,0,0,21,61.8,RB,HomeTr00
2718,Rashid Shaheed,8,Sun,12,12,2022-11-27,24-088,NOR,@,SFO,L 0-13,30,52.6,0,0,8,47.1,WR,ShahRa00
2734,DeeJay Dallas,21,Sun,11,12,2022-11-27,24-072,SEA,NA,LVR,L 34-40 (OT),9,13.8,0,0,21,61.8,RB,DallDe00
2754,Laviska Shenault Jr.,1,Sun,12,12,2022-11-27,24-053,CAR,NA,DEN,W 23-10,28,42.4,0,0,1,3.3,WR,ShenLa00
2782,Shi Smith,1,Sun,12,12,2022-11-27,24-032,CAR,NA,DEN,W 23-10,0,0,0,0,1,3.3,WR,SmitSh03
2811,DeVonta Smith,1,Sun,11,12,2022-11-27,24-013,PHI,NA,GNB,W 40-33,74,92.5,0,0,1,3.2,WR,SmitDe07
2834,Cody White,9,Mon,11,12,2022-11-28,24-000,PIT,@,IND,W 24-17,10,14.5,0,0,9,34.6,WR,WhitCo05
2836,Nick Muse,13,Thu,11,12,2022-11-24,23-364,MIN,NA,NWE,W 33-26,0,0,0,0,13,39.4,TE,MuseNi00
2838,Malik Davis,14,Thu,11,12,2022-11-24,23-363,DAL,NA,NYG,W 28-20,0,0,0,0,14,60.9,RB,DaviMa02
2843,Brock Wright,9,Thu,11,12,2022-11-24,23-362,DET,NA,BUF,L 25-28,48,67.6,0,0,9,34.6,TE,WrigBr01
2854,Grant Calcaterra,13,Sun,11,12,2022-11-27,23-358,PHI,NA,GNB,W 40-33,23,28.8,0,0,13,41.9,TE,CalcGr00
2865,Troy Hairston,20,Sun,11,12,2022-11-27,23-354,HOU,@,MIA,L 15-30,8,13.1,0,0,20,66.7,TE,HairTr00
2872,Zander Horvath,19,Sun,11,12,2022-11-27,23-352,LAC,@,ARI,W 25-24,7,10.6,0,0,19,70.4,FB,HorvZa00
2884,Pierre Strong,17,Thu,11,12,2022-11-24,23-349,NWE,@,MIN,L 26-33,0,0,0,0,17,51.5,RB,StroPi00
2932,Trestan Ebner,1,Sun,12,12,2022-11-27,23-329,CHI,@,NYJ,L 10-31,1,1.8,0,0,1,4,RB,EbneTr00
2939,Jalen Reagor,3,Thu,11,12,2022-11-24,23-326,MIN,NA,NWE,W 33-26,2,2.9,0,0,3,9.1,WR,ReagJa00
2949,Colby Parkinson,16,Sun,11,12,2022-11-27,23-323,SEA,NA,LVR,L 34-40 (OT),16,24.6,0,0,16,47.1,TE,ParkCo02
2959,Rachaad White,9,Sun,11,12,2022-11-27,23-319,TAM,@,CLE,L 17-23 (OT),62,89.9,0,0,9,29,RB,WhitRa01
2964,Jaelon Darden,11,Sun,11,12,2022-11-27,23-317,TAM,@,CLE,L 17-23 (OT),0,0,0,0,11,35.5,WR,DardJa00
2982,Jake Ferguson,5,Thu,11,12,2022-11-24,23-310,DAL,NA,NYG,W 28-20,36,48,0,0,5,21.7,TE,FergJa00
2983,Connor Heyward,17,Mon,11,12,2022-11-28,23-310,PIT,@,IND,W 24-17,10,14.5,0,0,17,65.4,TE,HeywCo00
2993,Quintin Morris,22,Thu,11,12,2022-11-24,23-307,BUF,@,DET,W 28-25,18,23.4,0,0,22,84.6,TE,MorrQu00
3015,Ronnie Rivers,7,Sun,11,12,2022-11-27,23-300,LAR,@,KAN,L 10-26,0,0,0,0,7,29.2,RB,RiveRo01
3061,Deon Jackson,12,Mon,12,12,2022-11-28,23-283,IND,NA,PIT,L 17-24,4,6.3,0,0,12,46.2,RB,JackDe02
3069,Donovan Peoples-Jones,9,Sun,11,12,2022-11-27,23-281,CLE,NA,TAM,W 23-17 (OT),76,96.2,0,0,9,29,WR,PeopDo00
3093,Lance McCutcheon,9,Sun,11,12,2022-11-27,23-272,LAR,@,KAN,L 10-26,26,48.1,0,0,9,37.5,WR,McCuLa01
3097,Isiah Pacheco,3,Sun,11,12,2022-11-27,23-270,KAN,NA,LAR,W 26-10,39,51.3,0,0,3,12.5,RB,PachIs00
3098,Jalen Tolbert,7,Thu,11,12,2022-11-24,23-270,DAL,NA,NYG,W 28-20,4,5.3,0,0,7,30.4,WR,TolbJa00
3100,Gary Brightwell,14,Thu,11,12,2022-11-24,23-269,NYG,@,DAL,L 20-28,11,17.2,0,0,14,60.9,RB,BrigGa00
3106,Jalen Nailor,21,Thu,11,12,2022-11-24,23-267,MIN,NA,NWE,W 33-26,0,0,0,0,21,63.6,WR,NailJa00
3121,Cole Kmet,2,Sun,12,12,2022-11-27,23-262,CHI,@,NYJ,L 10-31,57,100,0,0,2,8,TE,KmetCo00
