team,off_rus_att_rat,off_rus_yds_rat,off_rus_tds_rat,off_pas_att_rat,off_cmp_rat,off_pas_yds_rat,off_pas_tds_rat,off_int_rat
KC,26.738718702335746,105.30479318291148,0.8547230494356208,32.3643444446285,22.718201998390928,239.49674452049035,1.4346672592389178,1.880546580454268
LAR,24.97433442823071,97.32264006307344,1.0039805078676265,36.23348612623056,25.700907370625178,243.37869754580524,1.0151434546252704,1.3615014040751363
MIA,27.65512221307921,115.36193169168835,0.8826365472829083,34.271818665931484,22.400827293201825,259.3640636751348,1.2302035179191608,1.3019827148270084
MIN,25.80855429164677,102.77061495103132,0.6170038372803605,33.046315332611506,24.42127240306699,280.2264376457518,1.9091854568115565,1.485263131382824
ARI,27.18789447279857,143.66053802386352,0.7868483113819646,30.771672642615627,22.33412560370906,190.38673958846036,1.2538553551325529,0.7828567570333896
ATL,25.228104521700832,111.74457882052955,0.6824068638453709,31.405291459906543,20.229928790373418,230.41560993556047,1.2838246409035703,1.2844000401204394
BAL,33.27668944634808,191.4866952161846,1.2846431324746006,30.887868095115028,20.86793858499444,242.80341234745177,1.4951757805150598,0.714562413757152
BUF,28.90786261731527,124.80053328279429,1.2201352510823928,27.0325448890331,18.199382717167772,199.51451961607887,1.5981517024888676,1.531299310882405
CAR,22.799238988137812,98.93928426924455,0.6618708502152739,32.501355434542205,18.989272216322757,167.07642506340926,1.0383632185813265,0.9064309773200739
CHI,27.20102107056833,105.70908224272256,0.8816318054775084,32.20348046876993,20.719855682022366,196.97076658382267,1.3147937893370645,0.8778315970287345
CIN,20.950370244847164,88.22486951261111,0.8227653491454692,34.634548270221686,25.033272816697263,249.80608814211584,1.622381866648354,1.1422260323524362
CLE,23.804319773234294,97.84888111693988,0.6650884233669754,37.40265303595786,22.94313444060239,204.53792986882027,1.1819166604485238,1.4615512732398317
DAL,23.67179668148093,86.84886253372494,0.6605496823037935,37.217929252541815,23.762760373168913,243.24218627142645,1.3836017592298941,1.3741753963544485
DEN,24.27700933159613,99.05307714594856,0.6565896841601551,33.753923611772144,22.428440330599823,190.9618431755144,1.17562119711468,0.9711092373166921
DET,30.809821284400524,148.0010466398494,1.3266080719928015,31.69425059724492,21.935775102671023,259.63142792466795,1.588904698992792,1.104883190262261
GB,30.11641158634507,152.64010725077134,0.6270448980487303,31.834584031287548,20.83059708513243,252.0491569225944,1.9262182489080253,1.0332694607260466
HOU,26.161455037812345,114.15059553539488,0.7133065049115641,36.64497875493056,25.135172028397065,264.40828427616486,1.5497539375415788,0.6720108807376621
IND,25.072192281125446,116.48789838296413,1.0466133242503526,31.00037297671055,19.790248689644415,220.51482781659,1.3689872281637416,1.2927545231849926
JAC,22.260499795859438,107.01485706579844,0.7897981165102163,32.92065541705165,21.441298469331436,228.16669107553227,1.3603864160596169,0.9980712721826259
LAC,28.00639474257711,118.39596206729054,0.7322225074256334,29.024206529511623,20.106047401987023,194.80792975914653,1.336700870486401,0.8741482479643167
LV,21.076095979996314,72.21870605851507,0.7613626748358219,35.947020480666936,24.498300382113822,235.13509035195608,1.2512928385154236,1.71463191898998
NE,26.019784888265498,114.25578726715288,0.6062599896337243,31.068574620716785,19.97450734243714,166.72651350989025,1.0225035068124535,1.3210956071441988
NO,28.886661763864563,116.06428399277114,1.2022707891267252,27.307993149919213,18.7621707239904,203.80426094188053,1.5770179271117835,1.2458008529735356
NYG,25.791458008994816,99.55723095297165,0.5996489515860688,36.755507942909674,23.486729325063816,220.16967541968495,1.0945966090844945,0.6984793272381518
NYJ,22.04809747518358,86.43445306031913,0.6225526168883837,38.022331401341035,23.52880729230098,221.05845299863967,1.2737873852388146,0.9841065945247861
PHI,30.55001152961053,139.71438782689737,1.1370217384407557,32.96605124557637,22.620004916963392,246.10746285141792,1.3780351976056684,1.1806940428329042
PIT,31.627100687323495,121.44347264683107,0.7959295913001545,30.161271734372047,21.577338549141594,203.8147566885848,0.9825629681623215,0.7302117874404916
SEA,21.572664606972825,94.98757687481707,1.0873352989606941,38.59566551775581,26.39662533244947,267.947652288819,1.2371862762120664,1.4115078542109099
SF,30.52704585055749,154.90474429086504,1.032716026844832,32.805451065853035,23.269341940899203,277.2454578653999,1.5355254539819243,1.0402886907261681
TB,25.232941086756146,114.17834204135605,0.6576252671992829,34.295485931769065,25.600380552069826,261.49505864152377,2.01105743172197,1.1166688757098329
TEN,25.030829391580816,109.87714558274894,0.8683886469300827,28.144391418873663,17.837748746693737,159.49210387129537,1.0471956688765265,1.2261020363478747
WAS,28.08702877669321,138.9979245220738,1.3970771893790295,32.17923787159579,24.673399244711778,247.09973171810927,1.2688879153755173,0.9771012070838183
