team,def_rus_att_rat,def_rus_yds_rat,def_rus_tds_rat,def_pas_att_rat,def_cmp_rat,def_pas_yds_rat,def_pas_tds_rat,def_int_rat
PHI,24.95417705584972,115.90079990696205,1.0939445708849558,36.519720708488194,22.269632364021714,213.35385960872307,1.4903078676616799,0.9110914032922537
TB,23.7773062796066,97.47573299997899,0.7495602927601944,38.07825246123515,23.132091333964755,217.7456927576767,1.314788517905224,1.1920627972585305
CIN,25.319954002392482,102.45639713929563,0.7469769782209484,39.39834840800767,24.273889546790304,241.48537623798344,1.376922667814182,0.7227358219017986
PIT,31.024195972616088,140.91202694925843,0.868681227814363,38.70197598966468,24.322264323685015,264.02247155614526,1.6743405116980539,1.1485745262262568
SF,27.399994210382765,92.49469827014813,0.8810131558221896,33.721930501449634,22.059310514796863,208.87430271891685,1.3508054287650075,0.6256542490961426
MIN,27.291582423656255,124.87793495659731,1.0839614958587627,35.77076692725734,24.1460926908484,255.76934740265446,1.2896726576598063,0.97143914386443
BAL,22.659159461505723,97.887825329837,0.8795554613523988,42.319569553398125,27.606237161215198,286.4171037884538,1.7220111866958796,0.7771589976695357
LAC,25.18485595376892,128.95496561357183,0.9113272923401405,34.59499792517926,22.681433490848168,235.7805500382043,1.716427333737939,0.8756193022523286
LAR,26.128877185619825,104.6600310916583,0.8615408691548749,34.25789746919811,23.72263743139855,239.64864998197297,1.5442729389771612,1.2044234997473073
IND,28.453444407797402,103.4474783271177,0.784716255759511,34.03306074448219,22.436314332759462,227.7165127854871,1.6203393350342667,0.9923101376480704
NE,27.103139969220898,122.24061351594159,0.7128041765740832,34.43027838641183,22.492535160738186,231.31628177088646,1.5326810226224297,1.2846920059983327
NYG,27.815488332369203,129.78830307961348,0.7089377529008122,34.87730043378232,21.74765174910403,227.17760250374428,1.5436822156832415,0.6525278450619599
JAC,27.488277962098362,108.76474454348202,0.9160428536580844,34.883932032697366,22.545875716142806,236.58892783691155,1.5723692492028922,0.7543166055340467
DEN,24.89982534911613,109.9909343516954,0.7114548955283762,34.19591620532443,22.306763868404857,207.8919989722828,1.3567642380050358,0.6315671122888997
HOU,32.81939761022603,160.0167499591504,1.0261294758391004,37.61520969668019,23.551851338541578,257.37772725995364,1.3822180051861368,1.1174607461341106
LV,27.882506653109015,109.45885318290071,0.9470638311122265,35.12700243579596,23.855801211047233,239.9614417277568,1.700098619273012,0.29261542331219553
CLE,25.889856309015926,117.47028489850817,1.1134019805509057,33.46812072636841,21.34423597732819,228.75726787129227,1.5290709359999772,0.6658398344748546
DAL,27.140465081194705,123.34683165765834,0.7099481536049916,33.75210607853169,21.120298712640377,201.7411623572604,1.2331221702931439,1.518827313418966
KC,23.52237942216018,103.79259441637309,0.8556739445534597,37.78411366807273,25.09650050922213,235.61753735547637,1.753625478733985,0.7253586878210473
NYJ,29.304280194301352,124.21022508524031,1.106631324711617,32.87665931845606,21.511657604937366,227.62981563773397,1.694883525206442,0.5584169973229007
CHI,33.01863113280588,153.9062727577264,1.0646729025956487,31.165771612668593,20.509946099454226,209.6741077102092,1.3034635643075647,0.568858845305392
DET,31.637338061405302,157.92254372681148,1.3976198816395569,35.99765864635673,23.445135952598626,258.6281546938653,1.5427940479035331,0.5623913721888021
SEA,30.956475092659165,136.63921178447865,1.0675003427446639,35.808524869246895,23.91162404081239,265.9732190785051,1.5658100772106986,0.5703500357674622
GB,25.506882976902737,120.59343258255288,0.863729712792689,31.67368102396448,22.145791804197906,217.04339640367368,1.427104001936422,0.9081657545515718
MIA,26.157781782608797,111.32328993770098,0.9623043802813996,35.174204752014184,23.45121743401483,253.0914585113898,1.5407040943885277,0.685700232995705
ARI,25.3032048956539,112.1103888110573,0.8938304315204088,34.850814102973004,23.941404693373883,244.20689206380618,1.7914606099221544,0.6056004744860587
BUF,24.65702821859558,93.61670102440964,0.9047961951725946,34.34760655638797,22.454688665486948,200.76328441904386,1.1685837016075662,1.4034566876633794
NO,29.759059930260772,123.19631609002694,0.9378235291830572,35.222861306127335,21.798081878862448,230.45116695456036,1.3521225641692056,0.8420666968852019
CAR,31.464498888883604,132.26880560773256,0.9347835536311521,34.62398260674881,22.117852456980824,219.2061534432867,1.5259399517900332,0.4560064192917095
ATL,27.588278931822988,130.04861360575566,0.9885755426472144,38.21088339498556,25.855311790044247,265.7468808960303,1.5995743455464104,0.6678168459361788
WAS,25.715917172225748,111.73017941978569,0.815934862011335,35.62894513134612,22.236172358050066,254.0293091282439,1.8429255965698261,0.5437867308687513
TEN,25.000812509801587,112.9565653283207,0.7779165667071292,34.013695371236686,22.679252416761635,252.30932560737364,1.8191524061566873,0.944620299243505
