team,def_rus_att_rat,def_rus_yds_rat,def_rus_tds_rat,def_pas_att_rat,def_cmp_rat,def_pas_yds_rat,def_pas_tds_rat,def_int_rat
WAS,28.088022436177095,129.0267082652791,0.8333914824833101,34.234007478297166,23.826109653912873,254.99948880792488,1.978225277228721,0.52113729023557
NO,24.14854452946849,104.84646527905646,0.8523875448722159,37.05368796170762,22.59580003885722,234.3818088175491,1.1710453566193997,1.4690014397478652
BUF,26.94955959105555,130.31438731993552,0.8353788252664811,35.550636731678964,23.171969045965966,193.1596991051096,1.3857156830494952,1.7889491376525635
BAL,23.13628376288297,89.21542155178399,0.9843505831769884,37.54047413235254,24.960245577952676,256.57078230845764,1.3285689437252113,0.9715099488124282
CIN,32.30736060793345,142.02269272670398,0.9792199017955989,32.16083410992664,21.767166374439405,208.53814194175217,1.4433372021093158,0.9990640681274313
LAR,30.143311399289345,139.5836959833567,1.0197636216415604,31.877090737841726,21.476589161243925,230.99810099347502,1.5997878787477164,1.1448361329406251
CAR,32.769439534361155,146.17940647162615,1.1779257690364755,30.778339557300292,20.71352358288402,196.62750298240442,1.7270102725939995,0.599785463753621
LV,28.672262601244412,136.05212918352913,0.9084083280116277,33.74560754767085,23.18422491564011,216.57564753751672,1.5066964491432902,0.42957601815274127
NYG,28.497766948177286,129.71783568707272,0.8636359225099624,32.76039357895131,22.755905824483133,223.4251155256736,1.5023841170899437,0.7649066918738924
NYJ,30.47372697809022,130.61688198193087,0.9286743576441931,33.08563761504777,21.28759287971142,190.18694408730136,1.206922975676359,0.877393179779959
SEA,28.773336055686332,121.56853771965524,1.0442860141943824,36.079611020020764,24.19477953447878,222.31756382483596,1.31227478134712,0.791500319901357
MIN,24.271697254102897,92.28194029116315,0.7429318857178578,41.57967159978309,27.500363818061786,264.0400296848139,1.413598667066985,1.4533680411505978
JAC,27.204461507170038,107.73514642819994,0.9727712813512742,37.804865410949766,25.75293279967341,271.26263327206476,1.5287305898851653,0.8295530598745964
PIT,25.799773926556014,104.56904981218514,0.6879724013058279,33.04935068331462,21.1848417135858,224.83702138743135,1.399462938019628,1.424766148035164
HOU,27.162324089698807,114.4300975434246,1.039591690958811,32.41434608800712,20.947112206345786,224.3981484019119,1.5867843656621334,1.2577263221996635
LAC,26.31880377809933,108.62166431769987,0.8162306663804468,35.5440801375489,25.12968509984742,253.93089426753338,1.3987376408104164,1.0194305466708655
KC,27.61229536236326,117.42858262302862,0.8019041268804432,37.22806885343416,23.641118970776596,231.5782251813841,1.4237475598838694,0.6883600888613899
CHI,27.556721472675378,118.63339350766329,0.9604805358593236,34.48034565054939,22.708342293645455,212.33387384816328,1.3768197850071908,1.1757950894540792
CLE,26.98558511127691,119.04514330957346,0.9805173507244905,33.46144891279349,19.28321552105077,186.66792026934704,1.2981205874322532,0.7546492735972358
TEN,27.53515467623817,110.78503832724385,0.7956252735325556,32.59206879524179,21.16758301775993,200.9666514209537,1.3120206453857883,0.7481972386655078
GB,29.013871187962497,123.68275391791448,0.937297620814289,36.079312251615875,23.48873659733091,249.82581810173846,1.6109905053973173,1.4758301687660986
SF,23.9362825849645,101.56078703440808,0.8582284404441035,34.5002753152004,23.327892863024896,230.46747833382224,1.552681444629023,1.3495221313465375
ATL,33.32665339956186,135.3031764635298,0.8221873479960226,34.41441118025571,23.735466013779583,207.2903117806228,1.305671035320167,0.717953032812375
DAL,28.632387923649688,126.89614450696136,1.146900792540112,34.194935587572985,21.05973605923827,206.26489901048927,1.3832942923484313,1.9707567566585622
DEN,29.35315429500318,128.52307149467865,0.9177853057130252,33.65684243934301,23.152215577625906,206.77013110131145,1.40288070886932,0.8845927549164703
TB,26.924850539304813,120.47953421047366,1.1518888142441046,36.81125713487998,25.08009320774645,238.30405560146065,1.1869903402942352,1.1055602720092765
IND,35.46792612463646,153.66136359326367,0.9442916761094364,35.56831757764046,24.920515949514737,252.2101361067753,1.5886702079138872,1.0098576984341554
DET,24.287185275825212,100.07177488710128,0.9860472324493791,39.802744591844295,26.395732042344427,266.9194538655258,1.3948788479554282,1.0565551308165892
NE,26.347358472773468,102.23989217021953,0.9199735830006095,35.74609956571437,24.493474826941537,229.3949824894668,1.278189870194906,1.2265431101132627
PHI,25.535555719426444,125.33202142514108,0.8537676887669875,37.519581472680294,23.539611220127483,248.87376139231284,1.6677356460513273,1.029409899648377
MIA,28.386216131842247,120.80877016436709,1.1117212151931009,30.029927052263734,19.888066908948538,201.99798123229743,1.3598610618852838,0.8370136180584797
ARI,30.863781376539315,131.14858001801994,1.1779675165780028,30.63314187886124,22.272919531954365,225.34043394115713,1.5445147147369473,0.7412603050923547
