player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Tyreek Hill,WR,MIA,2,2,10,0,7.820338344611144e-4,0.0016141828705173917,0.0016963917660090552,0.22074016117705578,0.2240659559236722,0.25263416910100844,0.2065139122071219,0,0.01013159194502067,NA
Alec Ingold,RB,MIA,2,2,3,0,0.0016282098221357057,0.0016451342040193868,0.002373968345554713,0.03678595724566062,0.03928182446395082,0.03009862134823199,0.028208857308189235,0,0.01481316060567574,NA
Nick Westbrook Ikhine,WR,MIA,2,2,3,0,0,0,0,0.12480883748507955,0.11906991224004877,0.10911641690086037,0.10989541166375989,0,0.011261730381158,NA
Jaylen Waddle,WR,MIA,2,2,9,0,0.005830259061365626,0.006620841457628145,0.008029796660401193,0.1829861184747132,0.18420747629223935,0.19243532973678515,0.20574354783153956,0,0.01066692067792783,Q
D Wayne Eskridge,WR,MIA,2,1,2,0,1.7839557223819458e-5,2.7484311507203153e-5,3.323575584725072e-5,0.024196840542530743,0.024462935523061505,0.02285481870542049,0.019600765253314598,0,0.01185654008438818,NA
Tanner Conner,TE,MIA,2,2,2,0,0,0,0,0.02770917900589054,0.026151951765919494,0.02912188639537813,0.024939790835651558,0,0.01183671309428051,NA
De Von Achane,RB,MIA,2,2,29,0,0.5702086590830172,0.6085623649282949,0.6148522550093051,0.16915798242478566,0.17350483059748037,0.16758016000641476,0.20766980730195728,0,0.00799147651101421,NA
Julian Hill,TE,MIA,2,2,0,0,0,0,0,0.015361572143495032,0.014322928830946678,0.013470122662936092,0.014655121271511378,0,0.01332493684997812,NA
Jaylen Wright,RB,MIA,0,2,0,0,0.1392769207713214,0.017417461015068185,0.05272412196347381,0.010583703779627434,0.010730078152387917,0.008823434495140501,0.010746200846153763,0,0.01215514443362544,NA
Malik Washington,WR,MIA,2,2,7,0,0.10047318060892556,0.17612120446213855,0.09721966514905371,0.11477984599242504,0.10822164557103063,0.10799596549377134,0.10364858269917566,0,0.01294822403793235,NA
Tahj Washington,WR,MIA,1,0,0,0,0,0,0,0.016508328445165175,0.016601421694045583,0.016410497457774103,0.016699049954288208,0,0.01189619406460353,NA
Ollie Gordon,RB,MIA,2,0,5,0,0.12977319393946907,0.1444947757893448,0.16047729269525168,0.054372637193919854,0.05730108076506974,0.047443335375146105,0.04966517525190913,0.21,0.007,NA
Curtis Samuel,WR,BUF,1,2,0,0,0.0024774951696510863,0.001594677742317925,0.0019668890251138015,0.06946244901775313,0.07498048854025656,0.07545692969651403,0.07503207704442391,0,0.01118242242072731,NA
Dawson Knox,TE,BUF,2,1,4,0,0,0,0,0.08301296095251448,0.07572749373047283,0.07122754153919873,0.07023605337294204,0,0.01146000028223473,NA
Ty Johnson,RB,BUF,2,2,4,0,0.0652326885329535,0.0912944930612277,0.05785607722223297,0.048183083746640355,0.0405627029400777,0.03797893890072545,0.044577556577965194,0,0.01072640164825085,NA
Reggie Gilliam,RB,BUF,2,2,0,0,0.009974380948293648,0.0076289391779788785,0.007905997686433972,8.924159268677742e-6,9.002438233972585e-6,9.125386401547415e-6,9.70525020913074e-6,0,0.01183671309428051,NA
Elijah Moore,WR,BUF,2,2,5,0,0.027945899123193545,0.027737693296759305,0.08670448934132574,0.057255540018457125,0.06011487173016541,0.07306624015035308,0.05965998888097104,0,0.01066692067792783,NA
Joshua Palmer,WR,BUF,2,2,7,0,7.349977514734036e-7,5.546513938324213e-7,6.33875977777785e-7,0.12864091378675221,0.12685729382580774,0.14609792780521558,0.12664845804063074,0,0.0111229414504043,NA
James Cook,RB,BUF,2,2,40,1,0.4272304053762653,0.4438911632376696,0.46932391278712704,0.05631595034878103,0.064126860557713,0.05836761579228028,0.0567323933183365,0,0.00882421009553645,NA
Khalil Shakir,WR,BUF,2,1,7,0,6.460118250609369e-6,9.1331284581549108e-06,7.46135644918515e-6,0.15714540955583942,0.15319475445396727,0.14535822809745844,0.15328419790464892,0,0.01201635550287174,NA
Dalton Kincaid,TE,BUF,2,1,8,1,0,0,0,0.15142215263725955,0.15789161454062353,0.1449273605520643,0.15247700016884394,0,0.0126904731665326,NA
Tyrell Shavers,WR,BUF,2,1,0,0,0,0,0,0.01776652239013568,0.008168586826216224,0.01529289589413669,0.014853002410552528,0,0.01187636707449586,NA
Keon Coleman,WR,BUF,2,2,11,0,0.005668240549152616,0.009585024431690627,0.006380608097456973,0.16779193121003566,0.16849798152701076,0.17162262125953795,0.17659048033179006,0,0.01130138436137335,NA
Ray Davis,RB,BUF,2,2,11,0,0.20551569480136822,0.1486006775216256,0.1310339194535997,0.031267507389744785,0.03376861479611537,0.025364911320600092,0.03801130791386626,0,0.0093186853506061,NA
Jackson Hawes,TE,BUF,2,0,2,0,0,0,0,0.03172665478681782,0.03609973409333962,0.035229663605513696,0.03188777878481978,0.21,0.007,NA
Jeff Wilson,RB,MIA,1,2,0,0,0.015753501238248518,0.011917017124170705,0.021192142694643826,0.0020088360896514104,0.002077958180146872,0.0020152423211324748,0.0020137775754277857,0,0.01151948125255775,NA
