team,off_rus_att_rat,off_rus_yds_rat,off_rus_tds_rat,off_pas_att_rat,off_cmp_rat,off_pas_yds_rat,off_pas_tds_rat,off_int_rat
ARI,24.217442220606838,117.85589668032382,0.8552309658293392,38.198726516972805,27.052118005428927,213.63313999804143,1.0197723916101693,0.8380710831119641
ATL,32.47551769525362,150.7312394125137,0.935436606020124,31.364578659653944,21.217712721074665,224.84489635317541,1.1658976578518117,0.8163232972815715
BAL,32.636014687840564,168.25531372879746,1.499730017867584,26.650951986822108,18.33050326749339,199.35697684610207,1.2148629798005441,0.7023565069979006
BUF,27.145921696628058,125.2022760866192,1.0130525092385918,35.083042958087624,24.496937159842005,257.67376473672266,1.8153962962715549,1.6303076453692633
CAR,23.6891741899856,94.83182916663313,0.4463710233202606,33.19753186220735,19.362107286055323,175.1731488171834,1.1181448762149275,0.6123646784716654
CHI,31.779582007659684,147.8257800673235,0.7844176916928829,31.495033616700123,20.578278586948585,205.0068822997065,1.4062215141073904,0.9141481155547895
CIN,19.168245793610847,68.37451104352333,0.4856774999925758,37.12278593847327,24.879407620352186,220.93494965590352,1.4893106983493996,1.121249814246282
CLE,33.920684443245314,152.74544091331475,0.9792155809434575,35.56261209794646,20.149927718870014,214.69783644294404,1.139295216812664,1.159898790129529
DAL,28.626637916515495,118.99432980834848,1.0145821474436756,33.26424487067687,22.595763966312333,241.5311308449044,1.5643052013588616,0.9983246623833482
DEN,25.002298347990013,110.81551510486406,0.41651162945904885,30.960419323379163,22.250122345065922,207.7251861071768,1.5482207449519674,0.7877552290376973
DET,28.89447345117397,134.29130082081147,1.3075463586483416,35.368729436235405,24.074969843614042,271.530861810537,1.60639050674083,0.7659890663396905
GB,24.141998572308815,95.57528488349193,0.6225446078211719,33.21201560685743,21.341147291804983,237.48168976764956,1.7008064417464779,0.8685700530442011
HOU,24.44459472338834,83.44803790971145,0.55053731331013,34.93251375155361,23.104135436529138,274.79104122732815,1.5222457950013106,0.6003970022803164
IND,27.846612298771987,119.90245358708519,1.140719148334592,37.118692348780314,25.293651771979825,231.33003473591626,1.0956823125488058,1.0332096424799704
JAC,28.21475199942398,102.65869409208258,1.0083568188954726,33.58998631208719,23.500709349364293,250.3927351315181,1.3441330476053857,0.8083684984069032
KC,23.541687589206056,99.48672092191521,0.6297586572302524,36.73958467875434,24.80480479325904,252.83609638349122,1.848055256664266,1.4147368010962587
LAC,24.577678592763423,102.75437069322425,0.9169261996099608,36.01147412745133,25.591808327302264,253.9936305706116,1.658082381943061,0.9708903870706729
LAR,25.758006738977624,103.03662745634213,1.0006390258326219,34.11586112151081,21.68947546372185,226.12476514919226,1.0535048223521772,1.3129472693109565
LV,22.34713000396707,71.87796687713183,0.615280765028204,33.12444084637854,20.85202380211398,219.15178647851866,1.2587973320411674,1.6219004595345345
MIA,24.8733085443805,134.74855212312872,1.3461957814824774,36.24470697715339,24.95405059173183,316.23726485086667,1.9654826653782733,1.108619284510721
MIN,21.998026961475293,78.29408615497066,0.5118979676632197,39.35490823958994,29.154271352914712,296.7686149128961,1.839185615877294,1.1555748629145595
NE,23.682168538946822,89.52218946947585,0.5632057386885304,36.14701856236703,24.06752003570874,218.45442326383252,1.2012258536278264,1.3075384803472438
NO,26.81992704741468,100.77689996697677,0.6341255789357478,33.98553715500494,22.758269141865362,244.99794287672285,1.2434443183939754,1.051845610186236
NYG,26.83559896435431,109.32464714402172,0.5537139494022904,30.245057850559977,21.242056278822126,180.61487897917982,1.0754417561564993,0.5303813081553418
NYJ,19.191323754205648,86.40034895624872,0.4212350774648672,37.35334222295843,22.396096495754982,208.964229052448,0.8835576924513825,0.7856766747178254
PHI,31.992200459628386,140.47437096907254,1.4353570458208456,32.10285318335909,21.993483840563176,247.43652581705402,1.5197972624351213,0.7600712181420188
PIT,25.610348894954235,110.35325670174585,0.6718800118730558,37.31669419327676,25.513058393097875,226.55403489401664,1.023853070969895,0.86473920428198
SEA,22.10615643000549,92.81637765869921,0.6597208391961986,32.56105842726445,21.55456692859771,228.58665882765524,1.280464794603719,1.1705708851318801
SF,30.792143013431016,146.44194460306664,1.385697762894642,29.783736747649588,21.633994406463284,270.16385537919655,1.7110695683888433,0.7634965712585535
TB,23.45078309271144,69.96901939256128,0.40581720846586106,39.35493397010477,27.325998583567905,254.10179582792892,1.5384566303484526,0.8712729774353345
TEN,23.452927153846414,100.83443338714311,0.7536397240457846,26.277069652572525,16.113384213800195,185.22755112529768,0.9180602342391743,0.8877296964468364
WAS,21.780842213071764,94.68229864213606,0.723458339609465,45.189125084436135,31.4794279075972,305.7096472708345,1.5999352959191686,1.0949635721379327
