player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Mike Evans,WR,TB,2,2,18,0,2.0249455746095774e-11,1.9269969210178558e-11,2.519443908038841e-11,0.24802367861285052,0.2386090807195573,0.23983830928711108,0.269395013964061,0,0.01027440943229975,NA
Chris Godwin,WR,TB,2,2,27,0,9.741464040319831e-4,8.939282960664637e-4,0.0011239228264741433,0.28422460408236827,0.29400160828624966,0.31489540807839983,0.3159287522244641,0,0.01011664498804179,NA
Rachaad White,RB,TB,2,2,55,0,0.4122978260785963,0.36390826651885744,0.2851108442546921,0.129909918051941,0.13701829674982213,0.12908442229070657,0.12154792911086686,0,0.01020622666051273,NA
Cade Otton,TE,TB,2,2,15,1,0.005079987463567614,9.571745787457708e-4,0.002976580550114314,0.15496322889876285,0.15320409428584583,0.1437328658573714,0.13122221738455112,0,0.01257213387599826,NA
Ko Kieft,TE,TB,2,2,0,0,0,0,0,0.003806955351750661,0.0037930289158867947,0.0032272716339273376,0.003754045487196388,0,0.01181261276381488,NA
Payne Durham,TE,TB,2,2,1,0,0,0,0,0.009335277028167846,0.010212132866747763,0.012189343309455968,0.009742969872526562,0,0.01173373054168589,NA
Sean Tucker,RB,TB,2,1,3,0,0.03676307397655099,0.026621199407762003,0.02142515630549556,0.004954930538012108,0.0068927147697477095,0.00844868953446358,0.0038527091239386638,0,0.01149708387529895,NA
Bucky Irving,RB,TB,2,0,41,0,0.4179527285791035,0.48029248981779044,0.4561381425042004,0.07367605226881244,0.07447717280646379,0.06624995460994325,0.06746769830680185,0.21,0.007,NA
Kameron Johnson,WR,TB,2,0,1,0,0.0037216688014673504,9.855013510723556e-4,0.0023631852979149656,0.004875552575930045,0.0014677619997062108,9.792022562292242e-4,0.0022223827759660134,0.21,0.007,Q
Ray Ray McCloud,WR,ATL,2,2,17,0,0.017031634057357078,0.05702790286299376,0.03414743565733534,0.13697611105557556,0.14436809031948522,0.13659116241675376,0.1259086231515219,0,0.01175345109721814,NA
Ross Dwelley,TE,ATL,2,2,0,0,0,0,0,0.0018712272466825163,0.0018705078710014038,0.0018301382286087483,0.002004318624913552,0,0.01181261276381488,NA
KhaDarel Hodge,WR,ATL,2,2,0,0,7.941714899999717e-7,6.567811108422695e-7,1.0511844297674976e-6,0.02033620712050355,0.020390720055194586,0.020401783720529917,0.021992386132516504,0,0.01320319165303011,NA
Darnell Mooney,WR,ATL,2,2,15,0,0,0,0,0.17829004514944946,0.17428817697073398,0.18685757805807895,0.17395202138271604,0,0.01118155498678303,NA
Charlie Woerner,TE,ATL,2,2,1,0,0,0,0,0.013844634602970302,0.013579548891136113,0.01298546003835683,0.01434475741313783,0,0.01177317165275038,NA
Kyle Pitts,TE,ATL,2,2,8,0,5.839494575257731e-7,4.925184289325484e-7,7.800789189745413e-7,0.1519598792796567,0.13552149706633151,0.14373514551653924,0.15212715866037632,0,0.01076742332060588,NA
Avery Williams,RB,ATL,1,0,0,0,0.008692562547539083,0.005102686669441094,0.009482018126975323,0.008618427526695583,0.00904566291082209,0.008423368407341212,0.009235078071047183,0,0.01183233331934712,NA
Drake London,WR,ATL,2,2,20,0,0,0,0,0.26997460887119434,0.25964489533209506,0.24950371479253583,0.27673576504405506,0,0.0104716149876222,NA
Tyler Allgeier,RB,ATL,2,2,30,0,0.38373402514549193,0.47789303720477977,0.353007224623476,0.03524521947853134,0.04153332059271448,0.04583656549408014,0.037005140842656846,0,0.0078093399907691,NA
Bijan Robinson,RB,ATL,2,2,70,0,0.5489949822490723,0.44715788963897024,0.5689846156280917,0.1651278899789364,0.18112536578921234,0.17478987981222793,0.1668593524092471,0,0.01313500888124309,NA
Casey Washington,WR,ATL,1,0,0,0,0,0,0,0.017755749689804208,0.018632214201273246,0.019045203514947463,0.01983539826781165,0.21,0.007,NA
Sterling Shepard,WR,TB,2,0,3,0,0.006520663375033676,0.008591557985214356,0.009027021715096421,0.08622980259140425,0.08032410859997288,0.08135453314239167,0.07486628174962742,0,0.01328207387515909,NA
Mike Williams,WR,NYJ,2,2,8,0,1.1906136390732912e-4,4.1581683073062306e-5,1.0427415299499718e-4,0.10673613991746331,0.11263994721196119,0.13896360804924965,0.1100824587886332,0,0.01143792220870222,NA
Tyler Conklin,TE,NYJ,2,2,11,0,1.954436773642911e-4,1.0299681497150093e-4,1.997795885367918e-4,0.12453576017384463,0.12193189213337118,0.12137231049465423,0.11437875609103049,0,0.01060965887634792,NA
Allen Lazard,WR,NYJ,2,1,16,0,2.2075394095932676e-8,1.825988341776609e-8,2.6503466278824673e-8,0.11714423159023464,0.11929256658825084,0.13415461602907033,0.12690335829396518,0,0.01137876054210548,NA
Garrett Wilson,WR,NYJ,2,2,21,1,0.006501511736121014,0.006761850855192804,0.007573236405806432,0.21873488878525796,0.21319153412744096,0.21101775603503933,0.2222589147090328,0,0.01321333165498818,NA
Breece Hall,RB,NYJ,2,2,74,2,0.49191131587365394,0.339545515855193,0.5048191231243623,0.15299255297140102,0.15671656469413825,0.14191270230126357,0.1508019914504617,0,0.00926922054853914,NA
Jeremy Ruckert,TE,NYJ,2,2,4,0,0,0,0,0.04675679705032654,0.04849200757296969,0.040183686277486266,0.04188573530056042,0,0.0115168044308312,NA
Irvin Charles,WR,NYJ,1,2,0,0,0,0,0,0.0038906852624706594,0.003234460595258064,0.002609730795964462,0.0036313241594385847,0,0.01183233331934712,NA
Israel Abanikanda,RB,NYJ,1,2,0,0,0.01600280199615928,0.010724494178011225,0.016835731740157654,0.014235837229488384,0.014031303923435016,0.01310569722187072,0.01488828106249718,0,0.01292710387557868,NA
Xavier Gipson,WR,NYJ,2,2,3,0,9.390392262859569e-4,0.0014176173280387523,0.0014840695166506302,0.06797451881164805,0.0597987594054274,0.051908124173109374,0.05934773212555962,0,0.01959377054224534,NA
Malachi Corley,WR,NYJ,1,0,1,0,0,0,0,0.05900966935500938,0.059576014731663234,0.05731568019758144,0.06279242138253179,0.21,0.007,NA
Braelon Allen,RB,NYJ,2,0,34,0,0.30147436452897786,0.40913820337561896,0.3053721973581457,0.0655566142567802,0.06879822762736232,0.06541475368441195,0.06895214058559522,0.21,0.007,NA
Isaiah Davis,RB,NYJ,1,0,3,0,0.0506272461621611,0.030087366533830397,0.04348381633620695,0.022432304596075234,0.022296721388721838,0.02204133474029867,0.024076886050693816,0.21,0.007,NA
Brenden Bates,TE,NYJ,2,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
C J Ham,RB,MIN,2,2,2,1,0,0,0,0.012067128077115345,0.012485821712406734,0.010383939064426556,0.011272719404596846,0,0.01167456887508916,NA
Aaron Jones,RB,MIN,2,2,80,1,0.5854928890482363,0.6666193773652697,0.45997412481695754,0.14832281665452002,0.15774094871282185,0.13700948733720855,0.1271577057926591,0,0.01177373110113428,NA
Johnny Mundt,TE,MIN,2,2,7,0,0,0,0,0.09191937618890886,0.0905640409062097,0.0703054214407556,0.08148663493448652,0,0.01149708387529895,NA
Trent Sherfield,WR,MIN,2,2,3,0,0,0,0,0.04477796233179023,0.04635924579386849,0.03973975850282491,0.038669889302341484,0,0.01161540720849242,NA
Brandon Powell,WR,MIN,2,2,3,0,0,0,0,0.06237876969287291,0.05048216254827865,0.04554217567951142,0.04947981465065524,0,0.01282850109791745,NA
Josh Oliver,TE,MIN,2,2,4,0,0,0,0,0.04812494440815047,0.04927081920846391,0.040095699299672334,0.06716400248274602,0,0.01306514776430439,NA
Justin Jefferson,WR,MIN,2,2,20,0,0.001862077890475096,6.375262641930643e-4,0.0014642837542030464,0.27393031465045437,0.27477194627019497,0.30808173792775334,0.2892982981488238,0,0.01213828165428887,NA
Trishton Jackson,WR,MIN,1,1,0,0,0,0,0,0.0030461094762680384,0.0029935296135232504,0.002709356133550704,0.00292556256468209,0,0.01183233331934712,NA
Ty Chandler,RB,MIN,2,2,32,0,0.22723033932783016,0.19340976711577723,0.2023386728846424,0.041756646919838304,0.04475103384736583,0.03956586622065538,0.03778208520167141,0,0.00940670498888096,NA
Jalen Nailor,WR,MIN,2,2,10,1,0.021561272112321696,0.007931208547043891,0.010515167731338286,0.08112780559499404,0.07917472632522392,0.09223743302660692,0.08381109023995889,0,0.01177317165275038,NA
Jordan Addison,WR,MIN,2,2,7,0,0.012784553234340638,0.023506447748113394,0.2252103370036817,0.16400106001005563,0.16032136558926402,0.18201869980643529,0.18058514703973938,0,0.01043217387655771,NA
Myles Gaskin,RB,MIN,1,1,1,0,0.0029994331669814453,8.061241993717443e-4,0.0021862568982871076,0.00198932560915981,0.0019910525280820465,0.0019706287083634234,0.001993731574089523,0,0.01183233331934712,NA
Robert Tonyan,TE,MIN,2,0,0,0,0,0,0,0.026557740385872032,0.029093306944296675,0.03033979685223564,0.02837331866354967,0,0.01161540720849242,NA
Amari Cooper,WR,CLE,2,2,16,0,0,0,0,0.2167121065026744,0.19647643062329961,0.20718057473514984,0.21503134023793016,0,0.0137457866543588,NA
David Njoku,TE,CLE,2,1,4,0,0,0,0,0.14025178097419963,0.14893586485718405,0.15479800803590218,0.12653952565578985,0,0.01356830165456859,Q
D Onta Foreman,RB,CLE,2,1,22,1,0.23712933436932326,0.03100918870367761,0.22590888365611983,0.014576333781050223,0.016631231569960592,0.015545951374885228,0.012940797269233102,0,0.01113253332214436,NA
Jordan Akins,TE,CLE,2,2,9,0,0,0,0,0.07272871700777032,0.06990196565554865,0.06792332306556254,0.0637401253483479,0,0.01153652498636344,NA
Jerry Jeudy,WR,CLE,2,2,18,0,0,0,0,0.16664299327404783,0.16022087438719818,0.19036650281104434,0.15351010618743466,0,0.01243408998727254,NA
James Proche,WR,CLE,2,0,1,0,0,0,0,0.019618420297536857,0.01873608414507864,0.013110565285535227,0.015549252612730121,0,0.01349899998601379,NA
Elijah Moore,WR,CLE,2,2,12,0,0,0,0,0.0936215836284544,0.09482456994038521,0.09079675659411625,0.08843176805028968,0,0.01382466887648778,NA
Pierre Strong,RB,CLE,2,2,6,0,0.048676348300635795,0,0.03348451978566345,0.030709276612826568,0.02844860822105429,0.031125500788776933,0.027306661208464703,0,0.01215800220982111,Q
Jerome Ford,RB,CLE,2,2,56,0,0.453174123631691,0.6587620145624155,0.3205224578661812,0.10675090741427413,0.11876189171789395,0.09640724262505687,0.08776184244599379,0,0.00860830221401698,NA
Cedric Tillman,WR,CLE,2,2,3,0,0,0,0,0.055590906378510926,0.052950733694603895,0.045423937317283836,0.051803323259581036,0,0.01139848109763773,NA
Jamari Thrash,WR,CLE,1,0,0,0,0,0,0,0.025054666506557185,0.028906014596605956,0.024252176053448846,0.027619889641944475,0.21,0.007,NA
Zach Ertz,TE,WAS,2,2,15,1,2.466791569382315e-10,8.155506346587139e-11,1.4104802247777205e-10,0.16361875137958554,0.16830571306492934,0.16046707463014986,0.14781193923868133,0,0.0112998783199765,NA
Jeremy McNichols,RB,WAS,2,1,10,0,0.09911085074601235,0.13334866030139073,0.1651075986576678,0.01360721362933159,0.014344069491054668,0.012352418974705128,0.010641088048008967,0,0.01183233331934712,NA
Austin Ekeler,RB,WAS,2,2,22,0,0.13953101798025008,0.20981741082725794,0.1972848136478429,0.10763962714628063,0.11567452746088897,0.12271647283676075,0.10244812524844188,0,0.01562993888026406,NA
