player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Kyle Juszczyk,RB,SF,1,17,14,0,0.0011693819385090742,0.0022123301570399685,0.0020510380687164256,0.04631477180295494,0.04927887556790779,0.05092464968991888,0.048284809285749346,0,0.00270647060928084,NA
Tyler Kroft,TE,SF,1,9,2,0,0,0,0,0.03427765990958371,0.0332136348240449,0.031252283054790886,0.03425934818737286,0,0.00270647060928084,NA
Christian McCaffrey,RB,SF,2,7,172,1,0.5033717820269691,0.5026223618175266,0.5246225331934171,0.1844650557747786,0.18895904818623654,0.17753218715754684,0.18087973812790964,0,0.00379685539796247,NA
George Kittle,TE,SF,2,14,29,1,2.2226269911004785e-7,5.012576821600881e-6,3.679447797909312e-6,0.13500161661991056,0.1307724158333318,0.13654834637819502,0.14359633186126317,0,0.00869000970393105,NA
Ray Ray McCloud,WR,SF,2,16,10,2,1.6491610432385955e-6,5.209776207383537e-6,4.441408927573447e-6,0.05109477693459844,0.0511053415431941,0.06076693036861122,0.055256604938895594,0,0.02020647060928085,NA
Ross Dwelley,TE,SF,1,17,3,0,0,0,0,0.011734033267547864,0.011766062798419966,0.024068726215047284,0.015748432250374873,0,0.00270647060928084,NA
Deebo Samuel,WR,SF,2,16,62,2,0.05549295146930515,0.07446872318393642,0.04838727594414014,0.19020994677577446,0.17703078844064246,0.17462411356142532,0.18184920608747465,0,0.00925779078590515,NA
Brandon Aiyuk,WR,SF,2,17,45,1,1.6623628361817883e-5,3.1501440185235866e-5,3.012075305647361e-5,0.1698382133958573,0.17681139326527406,0.18609016407159057,0.17278661144285049,0,0.00994462273990609,NA
Charlie Woerner,TE,SF,1,17,0,0,0,0,0,0.005766574557624302,0.00499828133810352,0.0043721586159186174,0.00548474844338096,0,0.00270647060928084,NA
Jauan Jennings,WR,SF,2,16,18,0,0,0,0,0.08302823559495223,0.08743719626422375,0.0838543603200059,0.07747425245027469,0,0.00868177925125615,NA
Tyrion Davis Price,RB,SF,1,0,16,0,0.04080367575974044,0.02739090637957468,0.02839441823856244,0.02103968537628723,0.020911415744225226,0.018348680469474337,0.021538211703555188,0,0.00649552946227403,NA
Danny Gray,WR,SF,1,0,0,0,0,0,0,0.02827081153890695,0.02615315156547114,0.02594855463711003,0.02844891891946189,0,0.00649552946227403,NA
Jordan Mason,RB,SF,1,0,1,0,0,0,0,0,0,0,0,0.21,0.007,NA
Elijah Mitchell,RB,SF,2,11,25,0,0.3023580014851085,0.3479816300897649,0.23041138805043263,0.038958618451223476,0.04156239462892481,0.025668845460365176,0.03439278630143664,0,0.00270647060928084,NA
A J Green,WR,ARI,2,16,12,0,0,0,0,0.08071202893623258,0.0807743051393136,0.0696405962831226,0.17243468023294564,0,0.00270647060928084,NA
DeAndre Hopkins,WR,ARI,2,10,36,1,0,0,0,0.3328688960967857,0.33397538378315816,0.36263110851531044,0.31410761122388914,0,0.00270647060928084,Q
Robbie Anderson,WR,ARI,1,0,14,1,0,0,0,0.09360951103038034,0.08026951547164922,0.06683081655333094,0.08122585585435173,0.21,0.007,NA
Stephen Anderson,TE,ARI,2,17,1,0,0,0,0,0.0112519490807842,0.006392516954956658,0.005589059728575438,0.007364930439927099,0,0.00270647060928084,NA
James Conner,RB,ARI,2,15,104,1,0.848892282396812,0.8802443773861341,0.9147052254371748,0.11292168606895481,0.1261927017970649,0.10583686098182513,0.09675808886364953,0,0.00395132657635903,NA
Greg Dortch,WR,ARI,2,0,27,1,0.008883894041520103,0.002655098523926759,0.004587105901111613,0.04262223253164887,0.04422893668550106,0.035690319340840396,0.04212683314832461,0.21,0.007,NA
Eno Benjamin,RB,HOU,2,9,94,0,0.06978497399733552,0.039137025797020865,0.05296075797583375,0.06447520942561046,0.06472002648433345,0.06055127836126005,0.05927608375958037,0,0.00270647060928084,NA
Rondale Moore,WR,ARI,2,14,46,0,0.01686232463451978,0.02296504055711299,0.02016148922059041,0.28383331549846763,0.2832266203180859,0.3101611792778343,0.24672617870516567,0,0.01090028085788561,NA
Trey McBride,TE,ARI,2,0,4,1,0,0,0,0.029360890896000604,0.031158453567135983,0.02842397275722454,0.025682267533568885,0,0.00649552946227403,NA
Keaontay Ingram,RB,ARI,2,0,16,0,0.05541034700285306,0.06661545283138562,0.033967438159999586,0.012819489860745279,0.013781566283134462,0.015196086561936217,0.013573553998177685,0,0.00649552946227403,NA
Robert Woods,WR,TEN,2,9,24,1,3.750054719104392e-4,4.3327768055000056e-4,5.225058267217668e-4,0.18562379344003907,0.1692255877697955,0.1622044509487787,0.17186238153299152,0,0.00270647060928084,NA
Chris Conley,WR,TEN,1,16,0,0,5.672065852681892e-4,5.520444139728143e-4,7.387899145747853e-4,0.052826354656979206,0.04105622749397234,0.0421951554894983,0.04830534539767172,0,0.01518075044467179,NA
Geoff Swaim,TE,TEN,2,16,7,0,0,0,0,0.03922777464142887,0.03391657493158306,0.03012239457845433,0.036578207137793105,0,0.00270647060928084,NA
Derrick Henry,RB,TEN,2,8,218,1,0.7911177190437403,0.7987746228969124,0.7942486885093691,0.08028171404672187,0.08793017368613366,0.07873630071518697,0.07789233001517959,0,0.00333412908007657,NA
Austin Hooper,TE,TEN,2,16,17,0,0,0,0,0.12559020959936978,0.14930615212924409,0.14459670960434912,0.11949932184307135,0,0.00270647060928084,NA
