"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Lamar Jackson",BAL,"at BUF","3 out of 5 stars","A+","23.9"
"2","Jalen Hurts",PHI,"vs. DAL","3 out of 5 stars","A","23.1"
"3","Josh Allen",BUF,"vs. BAL","3 out of 5 stars","A","22.4"
"4","Jayden Daniels",WAS,"vs. NYG","4 out of 5 stars","A","21.6"
"5","Joe Burrow",CIN,"at CLE","4 out of 5 stars","A-","21.0"
"6","Baker Mayfield",TB,"at ATL","4 out of 5 stars","B+","20.4"
"7","Bo Nix",DEN,"vs. TEN","4 out of 5 stars","B","19.9"
"8","Patrick Mahomes II",KC,"at LAC","3 out of 5 stars","B","19.2"
"9","Kyler Murray",ARI,"at NO","2 out of 5 stars","B","18.8"
"10","Drake Maye",NE,"vs. LV","3 out of 5 stars","B","18.2"
"11","Trevor Lawrence",JAC,"vs. CAR","5 out of 5 stars","B-","17.7"
"12","Brock Purdy",SF,"at SEA","3 out of 5 stars","B-","17.1"
"13","Dak Prescott",DAL,"at PHI","1 out of 5 stars","C","16.9"
"14","Jordan Love",GB,"vs. DET","3 out of 5 stars","C+","16.6"
"15","Justin Fields",NYJ,"vs. PIT","2 out of 5 stars","C+","16.4"
"16","Justin Herbert",LAC,"vs. KC","2 out of 5 stars","C","16.3"
"17","Jared Goff",DET,"at GB","3 out of 5 stars","C-","16.3"
"18","Caleb Williams",CHI,"vs. MIN","2 out of 5 stars","C-","16.1"
"19","C.J. Stroud",HOU,"at LAR","2 out of 5 stars","D+","16.0"
"20","Bryce Young",CAR,"at JAC","5 out of 5 stars","D","15.9"
"21","J.J. McCarthy",MIN,"at CHI","2 out of 5 stars","D","15.8"
"22","Tua Tagovailoa",MIA,"at IND","4 out of 5 stars","D","15.7"
"23","Daniel Jones",IND,"vs. MIA","4 out of 5 stars","D-","15.6"
"24","Michael Penix Jr.",ATL,"vs. TB","4 out of 5 stars","F","15.5"
"25","Matthew Stafford",LAR,"vs. HOU","3 out of 5 stars","F","15.4"
"26","Joe Flacco",CLE,"vs. CIN","4 out of 5 stars","F","15.2"
"27","Geno Smith",LV,"at NE","4 out of 5 stars","F","15.0"
"28","Sam Darnold",SEA,"vs. SF","2 out of 5 stars","F","14.7"
"29","Russell Wilson",NYG,"at WAS","5 out of 5 stars","F","14.3"
"30","Aaron Rodgers",PIT,"at NYJ","3 out of 5 stars","F","13.9"
"31","Cam Ward",TEN,"at DEN","2 out of 5 stars","F","13.5"
"32","Spencer Rattler",NO,"vs. ARI","3 out of 5 stars","F","13.0"
"33","Jaxson Dart",NYG,"at WAS","5 out of 5 stars","F","1.7"
"34","Tyler Shough",NO,"vs. ARI","3 out of 5 stars","F","0.6"
"35","Anthony Richardson Sr.",IND,"vs. MIA","4 out of 5 stars","F","0.6"
"36","Jalen Milroe",SEA,"vs. SF","2 out of 5 stars","F","0.6"
"37","Mason Rudolph",PIT,"at NYJ","3 out of 5 stars","F","0.6"
"38","Kirk Cousins",ATL,"vs. TB","4 out of 5 stars","F","0.6"
"39","Dillon Gabriel",CLE,"vs. CIN","4 out of 5 stars","F","0.6"
"40","Mac Jones",SF,"at SEA","3 out of 5 stars","F","0.5"
"41","Shedeur Sanders",CLE,"vs. CIN","4 out of 5 stars","F","0.5"
"42","Jameis Winston",NYG,"at WAS","5 out of 5 stars","F","0.5"
"43","Joe Milton III",DAL,"at PHI","1 out of 5 stars","F","0.5"
"44","Jimmy Garoppolo",LAR,"vs. HOU","3 out of 5 stars","F","0.5"
"45","Jake Browning",CIN,"at CLE","4 out of 5 stars","F","0.5"
"46","Kenny Pickett",LV,"at NE","4 out of 5 stars","F","0.5"
"47","Zach Wilson",MIA,"at IND","4 out of 5 stars","F","0.5"
"48","Marcus Mariota",WAS,"vs. NYG","4 out of 5 stars","F","0.1"
"49","Cooper Rush",BAL,"at BUF","3 out of 5 stars","F","0.5"
"50","Malik Willis",GB,"vs. DET","3 out of 5 stars","F","0.1"
"51","Sam Howell",PHI,"vs. DAL","3 out of 5 stars","F","0.5"
"52","Gardner Minshew II",KC,"at LAC","3 out of 5 stars","F","0.5"
"53","Davis Mills",HOU,"at LAR","2 out of 5 stars","F","0.5"
"54","Trey Lance",LAC,"vs. KC","2 out of 5 stars","F","0.5"
"55","Nick Mullens",JAC,"vs. CAR","5 out of 5 stars","F","0.5"
"56","Mitchell Trubisky",BUF,"vs. BAL","3 out of 5 stars","F","0.5"
"57","Jarrett Stidham",DEN,"vs. TEN","4 out of 5 stars","F","0.5"
"58","Jacoby Brissett",ARI,"at NO","2 out of 5 stars","F","0.5"
"59","Tyrod Taylor",NYJ,"vs. PIT","2 out of 5 stars","F","0.5"
"60","Teddy Bridgewater",TB,"at ATL","4 out of 5 stars","F","0.5"
"61","Carson Wentz",MIN,"at CHI","2 out of 5 stars","F","0.4"
"62","Tyson Bagent",CHI,"vs. MIN","2 out of 5 stars","F","0.4"
"63","Andy Dalton",CAR,"at JAC","5 out of 5 stars","F","0.4"
"64","Kyle Allen",DET,"at GB","3 out of 5 stars","F","0.4"
"65","Drew Lock",SEA,"vs. SF","2 out of 5 stars","F","0.4"
"66","Joshua Dobbs",NE,"vs. LV","3 out of 5 stars","F","0.2"
"67","Brandon Allen",TEN,"at DEN","2 out of 5 stars","F","0.2"
