"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"59","Darnell Mooney",ATL,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D","6.4"
"60","Jack Bech",LV,"vs. NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D","6.1"
"61","Elic Ayomanor",TEN,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D","6.1"
"62","Kendrick Bourne",SF,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D-","6.0"
"63","Malik Washington",MIA,"vs. TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","D-","6.0"
"64","Marvin Mims Jr.",DEN,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D-","5.9"
"65","Tre Harris",LAC,"vs. HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","5.8"
"66","Jalen McMillan",TB,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","5.7"
"67","Marquise Brown",KC,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","5.6"
"68","KaVontae Turpin",DAL,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","5.6"
"69","Xavier Legette",CAR,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","5.3"
"70","Treylon Burks",WAS,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","5.0"
"71","Konata Mumpfield",LAR,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.8"
"72","Adam Thielen",PIT,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.8"
"73","Christian Kirk",HOU,"at LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.8"
"74","Jalen Nailor",MIN,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.8"
"75","DeMario Douglas",NE,"at NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.8"
"76","Isaiah Williams",NYJ,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.7"
"77","Mason Tipton",NO,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.7"
"78","Marquez Valdes-Scantling",PIT,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.7"
"79","Kevin Austin Jr.",NO,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.6"
"80","Van Jefferson",TEN,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.5"
"81","Andrei Iosivas",CIN,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.4"
"82","Joshua Palmer",BUF,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","4.4"
"83","Isaac TeSlaa",DET,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.3"
"84","Demarcus Robinson",SF,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.2"
"85","Rashod Bateman",BAL,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.1"
"86","JuJu Smith-Schuster",KC,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.1"
"87","DeAndre Hopkins",BAL,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.9"
"88","Lil'Jordan Humphrey",DEN,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.8"
"89","Isaiah Hodgins",NYG,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.6"
"90","Isaiah Bond",CLE,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.4"
""
"91","Matthew Golden",GB,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.4"
"92","Tyler Lockett",LV,"vs. NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.4"
"93","Cedric Tillman",CLE,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.3"
"94","Dontayvion Wicks",GB,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.3"
"95","Tyrell Shavers",BUF,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","3.2"
"96","Xavier Hutchinson",HOU,"at LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.2"
"97","Ricky Pearsall",SF,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.1"
"98","Xavier Smith",LAR,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.1"
"99","Jonathan Mingo",DAL,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.0"
"100","Jahan Dotson",PHI,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.0"
"101","Xavier Weaver",ARI,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.9"
"102","David Sills V",ATL,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.7"
"103","Kalif Raymond",DET,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.7"
"104","Malachi Corley",CLE,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.6"
"105","Mack Hollins",NE,"at NYJ","Coach Upside rating","Coach Bust rating","4 out of 5 stars","D","2.6"
"106","Tutu Atwell",LAR,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.5"
"107","Brandin Cooks",BUF,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","2.3"
"108","Tim Patrick",JAC,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.3"
"109","Jahdae Walker",CHI,"at SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.2"
"110","Scotty Miller",PIT,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.2"
"111","Roman Wilson",PIT,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.2"
"112","Cedrick Wilson Jr.",MIA,"vs. TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.1"
"113","Jaylin Noel",HOU,"at LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.1"
"114","Chris Moore",WAS,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","2.0"
"115","Jordan Whittington",LAR,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.8"
"116","James Proche II",TEN,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.8"
"117","Tez Johnson",TB,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.7"
"118","Gage Larvadain",CLE,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.7"
"119","Jalen Tolbert",DAL,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.5"
"120","Mitch Tinsley",CIN,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.5"
"121","Kayshon Boutte",NE,"at NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.4"
"122","Calvin Austin III",PIT,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.4"
"123","Jimmy Horn Jr.",CAR,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.3"
"124","Dont'e Thornton Jr.",LV,"vs. NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.1"
"125","Efton Chism III",NE,"at NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.0"
"126","Theo Wease Jr.",MIA,"vs. TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.0"
"127","Arian Smith",NYJ,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.0"
"128","Jalen Royals",KC,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.9"
"129","Tyler Johnson",NYJ,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"130","Dante Pettis",NO,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"131","Savion Williams",GB,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.8"
"132","Darius Cooper",PHI,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"133","Skyy Moore",SF,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.6"
"134","KeAndre Lambert-Smith",LAC,"vs. HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"135","Mecole Hardman Jr.",BUF,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.4"
"136","Tai Felton",MIN,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.4"
"137","Jalen Brooks",ARI,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"138","Devin Duvernay",CHI,"at SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"139","Alex Bachman",LV,"vs. NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"140","Ben Skowronek",PIT,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"141","River Cracraft",WAS,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.0"
"142","Nick Westbrook-Ikhine",MIA,"vs. TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"143","Dylan Drummond",ATL,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"144","Shedrick Jackson",LV,"vs. NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"145","Cody White",SEA,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"146","Gunner Olszewski",NYG,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"147","Michael Bandy",DEN,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"148","Dyami Brown",JAC,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"149","Brycen Tremayne",CAR,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"150","Devontez Walker",BAL,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"151","Ashton Dulin",IND,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"152","Nikko Remigio",KC,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"153","Bo Melton",GB,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"154","Deven Thompkins",ATL,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"155","LaJohntay Wester",BAL,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"156","Mason Kinsey",TEN,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"157","Tom Kennedy",DET,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"158","Ke'Shawn Williams",CIN,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"159","Jordan Watkins",SF,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"160","Dee Eskridge",MIA,"vs. TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"161","Tylan Wallace",BAL,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"162","Jeremiah Webb",NE,"at NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"163","Britain Covey",PHI,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"164","Laquon Treadwell",IND,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"165","Kameron Johnson",TB,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"166","Dareke Young",SEA,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"167","Steven Sims Jr.",ARI,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"168","Chris Blair",ATL,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"169","Myles Price",MIN,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"170","Jason Brownlee",KC,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"171","Dalen Cambre",NYG,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"172","Austin Trammell",JAC,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"173","Trent Sherfield Sr.",ARI,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"174","Keon Coleman",BUF,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.0"
"175","Gabe Davis",BUF,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.0"
