"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"29","Quinn Ewers",MIA,"at ATL","Coach Upside rating","Coach Bust rating","1 out of 5 stars","F","0.8"
"30","Joshua Dobbs",NE,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.7"
"31","Jake Browning",CIN,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.6"
"32","Bryce Young",CAR,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"33","Max Brosmer",MIN,"at LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"34","Malik Willis",GB,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"35","Mitchell Trubisky",BUF,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"36","Jarrett Stidham",DEN,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.4"
"37","Joe Milton III",DAL,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"38","Russell Wilson",NYG,"at PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"39","Tanner McKee",PHI,"vs. NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"40","Riley Leonard",IND,"vs. TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"41","Mason Rudolph",PIT,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"42","Tyler Shough",NO,"vs. TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"43","Brandon Allen",TEN,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.4"
"44","Tyson Bagent",CHI,"at BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.3"
"45","Davis Mills",HOU,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.3"
"46","Shedeur Sanders",CLE,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.3"
"47","Zach Wilson",MIA,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.2"
