"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Brandon Aubrey",DAL,"at LV","3 out of 5 stars","A+","9.2"
"2","Chris Boswell",PIT,"vs. CIN","3 out of 5 stars","A-","8.6"
"3","Eddy Pineiro",SF,"at ARI","4 out of 5 stars","B","8.1"
"4","Cameron Dicker",LAC,"at JAC","1 out of 5 stars","B+","8.0"
"5","Will Reichard",MIN,"vs. CHI","3 out of 5 stars","B-","7.9"
"6","Andy Borregales",NE,"vs. NYJ","5 out of 5 stars","C+","7.8"
"7","Cairo Santos",CHI,"at MIN","3 out of 5 stars","C+","7.7"
"8","Tyler Loop",BAL,"at CLE","3 out of 5 stars","C+","7.7"
"9","Matt Prater",BUF,"vs. TB","2 out of 5 stars","C+","7.6"
"10","Chase McLaughlin",TB,"at BUF","3 out of 5 stars","C","7.5"
"11","Harrison Butker",KC,"at DEN","3 out of 5 stars","C","7.4"
"12","Jason Myers",SEA,"at LAR","3 out of 5 stars","C","7.4"
"13","Jake Bates",DET,"at PHI","5 out of 5 stars","C","7.4"
"14","Evan McPherson",CIN,"at PIT","4 out of 5 stars","C","7.4"
"15","Brandon McManus",GB,"at NYG","4 out of 5 stars","C","7.4"
"16","Harrison Mevis",LAR,"vs. SEA","1 out of 5 stars","C","7.3"
"17","Cam Little",JAC,"vs. LAC","3 out of 5 stars","C","7.2"
"18","Daniel Carlson",LV,"vs. DAL","4 out of 5 stars","C","7.2"
"19","Jake Elliott",PHI,"vs. DET","2 out of 5 stars","C-","7.2"
"20","Matthew Wright",HOU,"at TEN","3 out of 5 stars","D+","7.1"
"21","Zane Gonzalez",ATL,"vs. CAR","2 out of 5 stars","C-","7.1"
"22","Chad Ryland",ARI,"vs. SF","2 out of 5 stars","C-","7.0"
"23","Riley Patterson",MIA,"vs. WAS","3 out of 5 stars","D+","7.0"
"24","Wil Lutz",DEN,"vs. KC","1 out of 5 stars","D","7.0"
"25","Matt Gay",WAS,"at MIA","4 out of 5 stars","D","6.7"
"26","Ryan Fitzgerald",CAR,"at ATL","3 out of 5 stars","D","6.3"
""
"27","Nick Folk",NYJ,"at NE","2 out of 5 stars","D","6.3"
"28","Younghoe Koo",NYG,"vs. GB","3 out of 5 stars","D-","6.3"
"29","Joey Slye",TEN,"vs. HOU","1 out of 5 stars","D-","6.0"
"30","Andre Szmyt",CLE,"vs. BAL","4 out of 5 stars","F","5.5"
"31","Ka'imi Fairbairn",HOU,"at TEN","3 out of 5 stars","F","0.0"
