"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Trey McBride",ARI,"vs. LAR","Coach Upside rating","Coach Bust rating","2 out of 5 stars","A+","12.9"
"2","Brock Bowers",LV,"vs. DEN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A","11.1"
"3","Tyler Warren",IND,"at JAC","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A","10.3"
"4","Travis Kelce",KC,"vs. HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","A-","9.3"
"5","Kyle Pitts Sr.",ATL,"vs. SEA","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B+","8.9"
"6","Brenton Strange",JAC,"vs. IND","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B","8.3"
"7","Jake Ferguson",DAL,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","B","8.2"
"8","Mark Andrews",BAL,"vs. PIT","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B-","8.1"
"9","Harold Fannin Jr.",CLE,"vs. TEN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C+","7.8"
"10","Zach Ertz",WAS,"at MIN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C+","7.8"
"11","Juwan Johnson",NO,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","C","7.7"
"12","Oronde Gadsden II",LAC,"vs. PHI","Coach Upside rating","Coach Bust rating","1 out of 5 stars","C-","7.6"
"13","Dalton Schultz",HOU,"at KC","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","7.5"
"14","Darren Waller",MIA,"at NYJ","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C-","7.3"
"15","Colston Loveland",CHI,"at GB","Coach Upside rating","Coach Bust rating","3 out of 5 stars","D+","7.2"
"16","Dallas Goedert",PHI,"at LAC","Coach Upside rating","Coach Bust rating","5 out of 5 stars","D+","6.9"
"17","AJ Barner",SEA,"at ATL","Coach Upside rating","Coach Bust rating","2 out of 5 stars","D","6.6"
"18","Cade Otton",TB,"vs. NO","Coach Upside rating","Coach Bust rating","3 out of 5 stars","D","6.5"
"19","Evan Engram",DEN,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D","6.1"
"20","Isaiah Likely",BAL,"vs. PIT","Coach Upside rating","Coach Bust rating","4 out of 5 stars","D-","6.1"
"21","Mason Taylor",NYJ,"vs. MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D-","6.1"
"22","Colby Parkinson",LAR,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","5.8"
