"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Brandon Aubrey",DAL,"at WAS","3 out of 5 stars","A","8.3"
"2","Cam Little",JAC,"at IND","3 out of 5 stars","B+","8.3"
"3","Eddy Pineiro",SF,"vs. CHI","3 out of 5 stars","B+","8.0"
"4","Evan McPherson",CIN,"vs. ARI","5 out of 5 stars","B","8.0"
"5","Andy Borregales",NE,"at NYJ","5 out of 5 stars","B-","7.9"
"6","Harrison Mevis",LAR,"at ATL","4 out of 5 stars","C+","7.7"
"7","Jason Myers",SEA,"at CAR","3 out of 5 stars","C+","7.7"
"8","Chase McLaughlin",TB,"at MIA","3 out of 5 stars","C+","7.6"
"9","Ka'imi Fairbairn",HOU,"at LAC","4 out of 5 stars","B-","7.6"
"10","Jake Bates",DET,"at MIN","4 out of 5 stars","C","7.6"
"11","Cameron Dicker",LAC,"vs. HOU","1 out of 5 stars","C","7.4"
"12","Charlie Smyth",NO,"at TEN","4 out of 5 stars","C","7.4"
"13","Cairo Santos",CHI,"at SF","1 out of 5 stars","C","7.2"
"14","Chris Boswell",PIT,"at CLE","3 out of 5 stars","C","7.2"
"15","Wil Lutz",DEN,"at KC","2 out of 5 stars","C","7.1"
"16","Chad Ryland",ARI,"at CIN","4 out of 5 stars","C-","7.1"
"17","Will Reichard",MIN,"vs. DET","3 out of 5 stars","C-","7.1"
"18","Zane Gonzalez",ATL,"vs. LAR","3 out of 5 stars","C-","7.1"
"19","Brandon McManus",GB,"vs. BAL","5 out of 5 stars","C-","7.1"
"20","Tyler Loop",BAL,"at GB","3 out of 5 stars","D+","7.0"
"21","Michael Badgley",BUF,"vs. PHI","4 out of 5 stars","D+","6.9"
"22","Jake Elliott",PHI,"at BUF","3 out of 5 stars","D+","6.9"
"23","Riley Patterson",MIA,"vs. TB","4 out of 5 stars","D","6.9"
"24","Blake Grupe",IND,"vs. JAC","1 out of 5 stars","D","6.8"
"25","Joey Slye",TEN,"vs. NO","4 out of 5 stars","D","6.8"
"26","Daniel Carlson",LV,"vs. NYG","4 out of 5 stars","D","6.7"
""
"27","Ryan Fitzgerald",CAR,"vs. SEA","2 out of 5 stars","D","6.7"
"28","Ben Sauls",NYG,"at LV","4 out of 5 stars","D-","6.7"
"29","Jake Moody",WAS,"vs. DAL","4 out of 5 stars","D-","6.5"
"30","Harrison Butker",KC,"vs. DEN","4 out of 5 stars","D-","6.5"
"31","Nick Folk",NYJ,"vs. NE","2 out of 5 stars","F","6.5"
"32","Andre Szmyt",CLE,"vs. PIT","3 out of 5 stars","F","6.5"
