"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"1","CeeDee Lamb",DAL,"at CHI","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A+","16.3"
"2","Puka Nacua",LAR,"at PHI","Coach Upside rating","Coach Bust rating","2 out of 5 stars","A+","15.4"
"3","Malik Nabers",NYG,"vs. KC","Coach Upside rating","Coach Bust rating","4 out of 5 stars","A+","15.4"
"4","Ja'Marr Chase",CIN,"at MIN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A+","15.1"
"5","Justin Jefferson",MIN,"vs. CIN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A+","15.0"
"6","Amon-Ra St. Brown",DET,"at BAL","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A+","14.9"
"7","Jaxon Smith-Njigba",SEA,"vs. NO","Coach Upside rating","Coach Bust rating","2 out of 5 stars","A","13.5"
"8","Nico Collins",HOU,"at JAC","Coach Upside rating","Coach Bust rating","4 out of 5 stars","A","13.5"
"9","Zay Flowers",BAL,"vs. DET","Coach Upside rating","Coach Bust rating","2 out of 5 stars","A","13.5"
"10","Drake London",ATL,"at CAR","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A","13.4"
"11","Brian Thomas Jr.",JAC,"vs. HOU","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A","12.9"
"12","Mike Evans",TB,"vs. NYJ","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A","12.8"
"13","Davante Adams",LAR,"at PHI","Coach Upside rating","Coach Bust rating","2 out of 5 stars","A","12.7"
"14","Ladd McConkey",LAC,"vs. DEN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A","12.4"
"15","Rome Odunze",CHI,"vs. DAL","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A","12.3"
"16","Garrett Wilson",NYJ,"at TB","Coach Upside rating","Coach Bust rating","2 out of 5 stars","A","12.3"
"17","A.J. Brown",PHI,"vs. LAR","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A-","12.1"
"18","Tyreek Hill",MIA,"at BUF","Coach Upside rating","Coach Bust rating","4 out of 5 stars","A-","12.1"
"19","DK Metcalf",PIT,"at NE","Coach Upside rating","Coach Bust rating","4 out of 5 stars","A-","11.8"
"20","Tetairoa McMillan",CAR,"vs. ATL","Coach Upside rating","Coach Bust rating","4 out of 5 stars","A-","11.8"
"21","Jakobi Meyers",LV,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","B+","11.6"
"22","Deebo Samuel Sr.",WAS,"vs. LV","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B+","11.4"
"23","Emeka Egbuka",TB,"vs. NYJ","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B","11.3"
"24","Marvin Harrison Jr.",ARI,"at SF","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B","11.3"
"25","George Pickens",DAL,"at CHI","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B","11.3"
"26","Terry McLaurin",WAS,"vs. LV","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B","11.2"
"27","Courtland Sutton",DEN,"at LAC","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B","11.1"
"28","DJ Moore",CHI,"vs. DAL","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B","11.0"
"29","Keenan Allen",LAC,"vs. DEN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B","11.0"
"30","Tee Higgins",CIN,"at MIN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B","11.0"
"31","Jauan Jennings",SF,"vs. ARI","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B","10.8"
