"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"19","Garrett Wilson",NYJ,"vs. CLE","Coach Upside rating","Coach Bust rating","4 out of 5 stars","A-","10.9"
"20","Tetairoa McMillan",CAR,"vs. NO","Coach Upside rating","Coach Bust rating","4 out of 5 stars","A-","10.8"
"21","Marvin Harrison Jr.",ARI,"at SEA","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A-","10.8"
"22","Deebo Samuel Sr.",WAS,"vs. DET","Coach Upside rating","Coach Bust rating","4 out of 5 stars","A-","10.7"
"23","Romeo Doubs",GB,"vs. PHI","Coach Upside rating","Coach Bust rating","2 out of 5 stars","B+","10.5"
"24","DK Metcalf",PIT,"at LAC","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B+","10.3"
"25","Wan'Dale Robinson",NYG,"at CHI","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B+","10.2"
"26","Jameson Williams",DET,"at WAS","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B","10.0"
""
"27","DJ Moore",CHI,"vs. NYG","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B","9.8"
"28","Jordan Addison",MIN,"vs. BAL","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B","9.7"
"29","Khalil Shakir",BUF,"at MIA","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B","9.7"
"30","Troy Franklin",DEN,"vs. LV","Coach Upside rating","Coach Bust rating","2 out of 5 stars","B","9.7"
"31","Quentin Johnston",LAC,"vs. PIT","Coach Upside rating","Coach Bust rating","2 out of 5 stars","B","9.7"
"32","Jauan Jennings",SF,"vs. LAR","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B","9.3"
"33","Keenan Allen",LAC,"vs. PIT","Coach Upside rating","Coach Bust rating","2 out of 5 stars","B-","8.9"
"34","Alec Pierce",IND,"vs. ATL","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B-","8.3"
"35","Tre Tucker",LV,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","B-","8.0"
"36","Tez Johnson",TB,"vs. NE","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C+","7.9"
"37","Parker Washington",JAC,"at HOU","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C+","7.9"
"38","Josh Downs",IND,"vs. ATL","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C+","7.8"
"39","Darius Slayton",NYG,"at CHI","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C+","7.7"
"40","Keon Coleman",BUF,"at MIA","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C","7.7"
"41","Christian Watson",GB,"vs. PHI","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","7.6"
"42","Rashid Shaheed",SEA,"vs. ARI","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","7.5"
"43","Olamide Zaccheaus",CHI,"vs. NYG","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","7.4"
"44","Darnell Mooney",ATL,"at IND","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","7.1"
"45","Jakobi Meyers",JAC,"at HOU","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","7.0"
"46","Malik Washington",MIA,"vs. BUF","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","7.0"
"47","Kendrick Bourne",SF,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","C","6.9"
"48","Calvin Austin III",PIT,"at LAC","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","6.8"
"49","Jerry Jeudy",CLE,"at NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C","6.7"
"50","DeMario Douglas",NE,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","C-","6.5"
"51","Rashod Bateman",BAL,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C-","6.4"
"52","Christian Kirk",HOU,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","C-","6.4"
"53","Sterling Shepard",TB,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","C-","6.2"
"54","Xavier Legette",CAR,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D+","6.0"
"55","Michael Wilson",ARI,"at SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D+","6.0"
"56","Jalen Coker",CAR,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D+","6.0"
"57","Mack Hollins",NE,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","D","5.8"
"58","Jaylin Lane",WAS,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D","5.6"
"59","Cedric Tillman",CLE,"at NYJ","Coach Upside rating","Coach Bust rating","3 out of 5 stars","D","5.6"
"60","Pat Bryant",DEN,"vs. LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","D","5.5"
"61","Xavier Hutchinson",HOU,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","D","5.4"
"62","Jalen Nailor",MIN,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D","5.0"
"63","DeAndre Hopkins",BAL,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D-","5.0"
"64","Nick Westbrook-Ikhine",MIA,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D-","4.9"
"65","Chris Moore",WAS,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D-","4.9"
"66","Brandin Cooks",NO,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.7"
"67","Jordan Whittington",LAR,"at SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.6"
"68","Dyami Brown",JAC,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","D-","4.4"
"69","Ray-Ray McCloud III",NYG,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.2"
"70","Matthew Golden",GB,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","D-","4.1"
"71","Jack Bech",LV,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.1"
"72","Tory Horton",SEA,"vs. ARI","Coach Upside rating","Coach Bust rating","2 out of 5 stars","D+","4.1"
"73","Luther Burden III",CHI,"vs. NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.9"
"74","Jayden Higgins",HOU,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.9"
"75","Kyle Williams",NE,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.7"
"76","Tre Harris",LAC,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.7"
"77","Zay Jones",ARI,"at SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.7"
"78","Roman Wilson",PIT,"at LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.5"
"79","Devaughn Vele",NO,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.4"
"80","Tyler Lockett",LV,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.4"
"81","Jaylin Noel",HOU,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.4"
"82","Elijah Moore",BUF,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.3"
"83","Jahan Dotson",PHI,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.3"
"84","Curtis Samuel",BUF,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.9"
"85","Demarcus Robinson",SF,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.9"
"86","Tyler Johnson",NYJ,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.9"
"87","Kalif Raymond",DET,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.8"
"88","Treylon Burks",WAS,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.7"
"89","Malik Heath",GB,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.7"
"90","Greg Dortch",ARI,"at SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.7"
""
"91","Allen Lazard",NYJ,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.7"
"92","Jamari Thrash",CLE,"at NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.6"
"93","Isaac TeSlaa",DET,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.6"
"94","David Sills V",ATL,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.6"
"95","Arian Smith",NYJ,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.5"
"96","Jimmy Horn Jr.",CAR,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.5"
"97","Cooper Kupp",SEA,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.5"
"98","Tyrell Shavers",BUF,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.5"
"99","Kameron Johnson",TB,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.4"
"100","Savion Williams",GB,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.4"
"101","Cody White",SEA,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.3"
"102","Dont'e Thornton Jr.",LV,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.1"
"103","Adonai Mitchell",NYJ,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.0"
"104","Austin Trammell",JAC,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.0"
"105","Mason Tipton",NO,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.0"
"106","Skyy Moore",SF,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.9"
"107","Jordan Watkins",SF,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.8"
"108","Adam Thielen",MIN,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.7"
"109","Ashton Dulin",IND,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.7"
"110","Tim Patrick",JAC,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.7"
"111","Cedrick Wilson Jr.",MIA,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.7"
"112","Joshua Palmer",BUF,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.3"
"113","Ryan Miller",TB,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.2"
"114","Michael Bandy",DEN,"vs. LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.2"
"115","Xavier Smith",LAR,"at SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.2"
"116","Ricky Pearsall",SF,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.1"
"117","Tim Jones",JAC,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.0"
"118","Isaiah Williams",NYJ,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.0"
"119","Tahj Washington",MIA,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.9"
"120","Kayshon Boutte",NE,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.7"
"121","Gunner Olszewski",NYG,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.7"
"122","Dee Eskridge",MIA,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"123","Konata Mumpfield",LAR,"at SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"124","Trent Sherfield Sr.",DEN,"vs. LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"125","Gage Larvadain",CLE,"at NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"126","Ben Skowronek",PIT,"at LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"127","Efton Chism III",NE,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"128","Malachi Corley",CLE,"at NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.3"
"129","Brycen Tremayne",CAR,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.1"
"130","Beaux Collins",NYG,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.1"
"131","KeAndre Lambert-Smith",LAC,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"132","Tylan Wallace",BAL,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"133","Dontayvion Wicks",GB,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"134","John Metchie III",NYJ,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"135","KhaDarel Hodge",ATL,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"136","Derius Davis",LAC,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"137","Devin Duvernay",CHI,"vs. NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"138","Casey Washington",ATL,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"139","Xavier Weaver",ARI,"at SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"140","Anthony Gould",IND,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"141","Darius Cooper",PHI,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"142","Jalin Hyatt",NYG,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"143","Tai Felton",MIN,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"144","Terry McLaurin",WAS,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"145","Xavier Gipson",PHI,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"146","Lil'Jordan Humphrey",NYG,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"147","Devontez Walker",BAL,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"148","Robbie Chosen",WAS,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"149","LaJohntay Wester",BAL,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"150","Simi Fehoko",ARI,"at SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"151","Alex Bachman",LV,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"152","Brandon Smith",NYJ,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"153","Ke'Shawn Williams",PIT,"at LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"154","Braxton Berrios",HOU,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"155","Kevin Austin Jr.",NO,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"156","Bo Melton",GB,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"157","Jake Bobo",SEA,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"158","Dylan Drummond",ATL,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"159","Dareke Young",SEA,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"160","Scotty Miller",PIT,"at LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"161","Jamal Agnew",ATL,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"162","Myles Price",MIN,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"163","Dominic Lovett",DET,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"164","Jahdae Walker",CHI,"vs. NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"165","Ricky White III",SEA,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
