"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"22","Tua Tagovailoa",MIA,"vs. BAL","Coach Upside rating","Coach Bust rating","4 out of 5 stars","D-","14.7"
"23","J.J. McCarthy",MIN,"at DET","Coach Upside rating","Coach Bust rating","3 out of 5 stars","D-","14.2"
"24","Geno Smith",LV,"vs. JAC","Coach Upside rating","Coach Bust rating","2 out of 5 stars","F","13.7"
"25","Michael Penix Jr.",ATL,"at NE","Coach Upside rating","Coach Bust rating","4 out of 5 stars","F","13.1"
"26","Cam Ward",TEN,"vs. LAC","Coach Upside rating","Coach Bust rating","1 out of 5 stars","F","12.6"
""
"27","Bryce Young",CAR,"at GB","Coach Upside rating","Coach Bust rating","3 out of 5 stars","F","12.2"
"28","Tyler Shough",NO,"at LAR","Coach Upside rating","Coach Bust rating","2 out of 5 stars","F","11.8"
"29","Jacoby Brissett",ARI,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","11.5"
"30","Brock Purdy",SF,"at NYG","Coach Upside rating","Coach Bust rating","2 out of 5 stars","F","1.7"
"31","Marcus Mariota",WAS,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.8"
"32","Kirk Cousins",ATL,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"33","Spencer Rattler",NO,"at LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.7"
"34","Andy Dalton",CAR,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.6"
"35","Tyler Huntley",BAL,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.6"
"36","Jalen Milroe",SEA,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.5"
"37","Malik Willis",GB,"vs. CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"38","Jimmy Garoppolo",LAR,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"39","Mitchell Trubisky",BUF,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"40","Russell Wilson",NYG,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"41","Joe Milton III",DAL,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"42","Joshua Dobbs",NE,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"43","Hendon Hooker",CAR,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"44","Max Brosmer",MIN,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"45","Aidan O'Connell",LV,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"46","Riley Leonard",IND,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"47","Tyson Bagent",CHI,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.4"
"48","Mason Rudolph",PIT,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"49","Nick Mullens",JAC,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"50","Jake Browning",CIN,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.4"
"51","Jarrett Stidham",DEN,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"52","Brandon Allen",TEN,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.3"
"53","Zach Wilson",MIA,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.3"
"54","Davis Mills",HOU,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.3"
