"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"62","Kyle Juszczyk",SF,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.9"
"63","Terrell Jennings",NE,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.9"
"64","Chris Brooks",GB,"vs. CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.8"
"65","Alec Ingold",MIA,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.6"
"66","Zavier Scott",MIN,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","1.6"
"67","Dare Ogunbowale",HOU,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.5"
"68","Dylan Laube",LV,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.2"
"69","Tyler Goodson",IND,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.1"
"70","Hunter Luepke",DAL,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.9"
"71","Trevor Etienne",CAR,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.9"
"72","Kaleb Johnson",PIT,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.9"
"73","D'Ernest Johnson",NE,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.8"
"74","Travis Homer",CHI,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"75","Adam Prentice",DEN,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"76","Julius Chestnut",TEN,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.7"
"77","Elijah Mitchell",KC,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.7"
"78","Patrick Ricard",BAL,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.7"
"79","Tahj Brooks",CIN,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.7"
"80","Isaac Guerendo",SF,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.6"
"81","Reggie Gilliam",BUF,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.6"
"82","George Holani",SEA,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"83","Nyheim Hines",FA,"-","Coach Upside rating–No rating available","Coach Bust rating–No rating available","-","F","0.5"
"84","Hassan Haskins",LAC,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"85","Nathan Carter",ATL,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.4"
"86","C.J. Ham",MIN,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.4"
"87","Dameon Pierce",HOU,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"88","Roschon Johnson",CHI,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.4"
"89","Malik Davis",DAL,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"90","Jarquez Hunter",LAR,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
""
"91","Cam Akers",MIN,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.3"
"92","DJ Giddens",IND,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.3"
"93","Craig Reynolds",DET,"vs. MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.3"
"94","Dante Miller",NYG,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.2"
"95","Brittain Brown",CHI,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.2"
"96","Jacob Saylors",DET,"vs. MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.2"
"97","Jaleel McLaughlin",DEN,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.1"
"98","British Brooks",HOU,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"99","Rasheen Ali",BAL,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"100","Sione Vaki",DET,"vs. MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"101","Zamir White",LV,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"102","DeeJay Dallas",CAR,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"103","Donovan Edwards",WAS,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"104","Sincere McCormick",SF,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"105","Ronnie Rivers",LAR,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
