"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"18","Breece Hall",NYJ,"at NO","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B","11.9"
"19","Aaron Jones Sr.",MIN,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","B","11.8"
"20","Woody Marks",HOU,"vs. LV","Coach Upside rating","Coach Bust rating","2 out of 5 stars","B","11.4"
"21","D'Andre Swift",CHI,"vs. GB","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B","11.4"
"22","Rico Dowdle",CAR,"vs. TB","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B-","11.4"
"23","Tyrone Tracy Jr.",NYG,"vs. MIN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B-","11.2"
"24","Omarion Hampton",LAC,"at DAL","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C+","11.1"
"25","Ashton Jeanty",LV,"at HOU","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C+","10.8"
"26","Michael Carter",ARI,"vs. ATL","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C+","10.5"
""
"27","Kenneth Gainwell",PIT,"at DET","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C+","10.1"
"28","Tony Pollard",TEN,"vs. KC","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","9.9"
"29","Jaylen Warren",PIT,"at DET","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","9.5"
"30","Kenneth Walker III",SEA,"vs. LAR","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","9.3"
"31","Kyle Monangai",CHI,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C","9.1"
"32","David Montgomery",DET,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C","8.9"
"33","Chuba Hubbard",CAR,"vs. TB","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C","8.8"
"34","Audric Estime",NO,"vs. NYJ","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C","8.1"
"35","Rhamondre Stevenson",NE,"at BAL","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C","8.1"
"36","Blake Corum",LAR,"at SEA","Coach Upside rating","Coach Bust rating","1 out of 5 stars","C","8.0"
"37","Kareem Hunt",KC,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","C-","8.0"
"38","Chris Rodriguez Jr.",WAS,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C-","7.4"
"39","Tyler Allgeier",ATL,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","C-","7.4"
"40","Jordan Mason",MIN,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","C-","6.9"
"41","Kimani Vidal",LAC,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D+","6.9"
"42","Zach Charbonnet",SEA,"vs. LAR","Coach Upside rating","Coach Bust rating","2 out of 5 stars","D+","6.9"
"43","Isiah Pacheco",KC,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D","6.9"
"44","Samaje Perine",CIN,"at MIA","Coach Upside rating","Coach Bust rating","3 out of 5 stars","D","6.7"
"45","Devin Singletary",NYG,"vs. MIN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","D","6.6"
"46","Tyjae Spears",TEN,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","D","6.3"
"47","Emari Demercado",ARI,"vs. ATL","Coach Upside rating","Coach Bust rating","3 out of 5 stars","D-","6.2"
"48","Evan Hull",NO,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D-","6.2"
"49","Keaton Mitchell",BAL,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","5.9"
"50","Jacory Croskey-Merritt",WAS,"vs. PHI","Coach Upside rating","Coach Bust rating","3 out of 5 stars","F","5.6"
"51","Rachaad White",TB,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","5.4"
"52","Brian Robinson Jr.",SF,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","5.4"
"53","Ty Johnson",BUF,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","5.0"
"54","Sean Tucker",TB,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.9"
"55","Jeremy McNichols",WAS,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.7"
"56","Emanuel Wilson",GB,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.6"
"57","Isaiah Davis",NYJ,"at NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.4"
"58","Jaleel McLaughlin",DEN,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.1"
"59","Malik Davis",DAL,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.8"
"60","Ameer Abdullah",IND,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.7"
"61","LeQuint Allen Jr.",JAC,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.6"
"62","Rasheen Ali",BAL,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.6"
"63","Jaylen Wright",MIA,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.6"
"64","Ollie Gordon II",MIA,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.6"
"65","Nick Chubb",HOU,"vs. LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.6"
"66","Tank Bigsby",PHI,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.6"
"67","Tyler Badie",DEN,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.5"
"68","Jawhar Jordan",HOU,"vs. LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.5"
"69","Trayveon Williams",CLE,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","2.2"
"70","Dare Ogunbowale",HOU,"vs. LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.1"
"71","Brashard Smith",KC,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.0"
"72","Kyle Juszczyk",SF,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.9"
"73","Ray Davis",BUF,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.8"
"74","Chris Brooks",GB,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.7"
"75","Raheem Mostert",LV,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.7"
"76","Will Shipley",PHI,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.7"
"77","Kaleb Johnson",PIT,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.6"
"78","Hunter Luepke",DAL,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.2"
"79","Corey Kiner",ARI,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.2"
"80","Raheim Sanders",CLE,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","1.1"
"81","Adam Prentice",DEN,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.0"
"82","Trevor Etienne",CAR,"vs. TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.0"
"83","Tahj Brooks",CIN,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.9"
"84","Alec Ingold",MIA,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"85","Tyler Goodson",IND,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"86","Dylan Laube",LV,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.8"
"87","C.J. Ham",MIN,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.8"
"88","Zavier Scott",MIN,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.7"
"89","D'Ernest Johnson",NE,"at BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.6"
"90","Khalil Herbert",NYJ,"at NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
""
"91","Patrick Ricard",BAL,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"92","Kalel Mullings",TEN,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"93","Reggie Gilliam",BUF,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"94","British Brooks",HOU,"vs. LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"95","Hassan Haskins",LAC,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.4"
"96","Travis Homer",CHI,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.3"
"97","DJ Giddens",IND,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.3"
"98","Jaydon Blue",DAL,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.2"
"99","Cam Akers",SEA,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.1"
"100","Nathan Carter",ATL,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.0"
"101","Julius Chestnut",TEN,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"102","DeeJay Dallas",JAC,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"103","Jacob Saylors",DET,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"104","Ronnie Rivers",LAR,"at SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.0"
"105","Kendall Milton",CIN,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"106","Eric Gray",NYG,"vs. MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"107","Sione Vaki",DET,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"108","Isaac Guerendo",SF,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"109","Kene Nwangwu",NYJ,"at NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"110","Clyde Edwards-Helaire",KC,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"111","Dylan Sampson",CLE,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.0"
"112","Jakob Johnson",HOU,"vs. LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"113","Owen Wright",TB,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"114","Brittain Brown",CHI,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"115","Ja'Quinden Jackson",JAC,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"116","Ty Chandler",MIN,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.0"
"117","Amar Johnson",LAC,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"118","Elijah Mitchell",FA,"-","Coach Upside rating–No rating available","Coach Bust rating–No rating available","-","F","0.0"
"119","Craig Reynolds",NE,"at BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"120","Dante Miller",NYG,"vs. MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"121","Cody Schrader",DEN,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"122","Zamir White",LV,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"123","Jeff Wilson Jr.",MIA,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"124","Carlos Washington Jr.",ATL,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.0"
"125","Gary Brightwell",CIN,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"126","Jacardia Wright",SEA,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"127","Deuce Vaughn",DEN,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"128","Jordan Mims",TEN,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"129","Carson Steele",KC,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"130","Jordan James",SF,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"131","Jonathan Ward",BAL,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"132","Donovan Edwards",WAS,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"133","Frank Gore Jr.",BUF,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"134","Jashaun Corbin",NE,"at BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
