"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Ja'Marr Chase",CIN,"vs. CHI","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A+","18.1"
"2","Puka Nacua",LAR,"vs. NO","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A+","17.5"
"3","Jaxon Smith-Njigba",SEA,"at WAS","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A+","16.8"
"4","Amon-Ra St. Brown",DET,"vs. MIN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A+","15.9"
"5","CeeDee Lamb",DAL,"vs. ARI","Coach Upside rating","Coach Bust rating","2 out of 5 stars","A+","15.1"
"6","Rashee Rice",KC,"at BUF","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A+","14.4"
"7","Justin Jefferson",MIN,"at DET","Coach Upside rating","Coach Bust rating","4 out of 5 stars","A","13.7"
"8","Davante Adams",LAR,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","A","13.4"
"9","Rome Odunze",CHI,"at CIN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A","13.3"
"10","George Pickens",DAL,"vs. ARI","Coach Upside rating","Coach Bust rating","2 out of 5 stars","A","13.0"
"11","Jaylen Waddle",MIA,"vs. BAL","Coach Upside rating","Coach Bust rating","4 out of 5 stars","A","12.9"
"12","Zay Flowers",BAL,"at MIA","Coach Upside rating","Coach Bust rating","4 out of 5 stars","A","12.8"
"13","Ladd McConkey",LAC,"at TEN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A","12.8"
"14","Drake London",ATL,"at NE","Coach Upside rating","Coach Bust rating","4 out of 5 stars","A","12.7"
"15","Nico Collins",HOU,"vs. DEN","Coach Upside rating","Coach Bust rating","2 out of 5 stars","A","12.2"
"16","Michael Pittman Jr.",IND,"at PIT","Coach Upside rating","Coach Bust rating","2 out of 5 stars","A-","12.0"
"17","DK Metcalf",PIT,"vs. IND","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A-","11.8"
"18","Brian Thomas Jr.",JAC,"at LV","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A-","11.6"
"19","Marvin Harrison Jr.",ARI,"at DAL","Coach Upside rating","Coach Bust rating","5 out of 5 stars","A-","11.3"
"20","Stefon Diggs",NE,"vs. ATL","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B+","11.3"
"21","Chris Olave",NO,"at LAR","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B+","11.1"
"22","Courtland Sutton",DEN,"at HOU","Coach Upside rating","Coach Bust rating","2 out of 5 stars","B","10.7"
"23","Deebo Samuel Sr.",WAS,"vs. SEA","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B+","10.6"
"24","Tee Higgins",CIN,"vs. CHI","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B+","10.6"
"25","Tetairoa McMillan",CAR,"at GB","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B","10.4"
"26","Keenan Allen",LAC,"at TEN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B","10.3"
""
"27","Xavier Worthy",KC,"at BUF","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B","10.2"
"28","Wan'Dale Robinson",NYG,"vs. SF","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B","10.0"
"29","Romeo Doubs",GB,"vs. CAR","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B-","10.0"
"30","Jordan Addison",MIN,"at DET","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B-","9.9"
"31","Khalil Shakir",BUF,"vs. KC","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B-","9.9"
"32","DJ Moore",CHI,"at CIN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B-","9.8"
"33","Jameson Williams",DET,"vs. MIN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B-","9.3"
"34","Quentin Johnston",LAC,"at TEN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C+","9.0"
"35","Jauan Jennings",SF,"at NYG","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C+","8.6"
"36","Tre Tucker",LV,"vs. JAC","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C+","8.4"
"37","Rashid Shaheed",NO,"at LAR","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C+","8.3"
"38","Jakobi Meyers",LV,"vs. JAC","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C+","8.2"
"39","Alec Pierce",IND,"at PIT","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C+","8.1"
"40","Josh Downs",IND,"at PIT","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C+","8.0"
"41","Troy Franklin",DEN,"at HOU","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","8.0"
"42","Kayshon Boutte",NE,"vs. ATL","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","8.0"
"43","Keon Coleman",BUF,"vs. KC","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","7.9"
"44","Darnell Mooney",ATL,"at NE","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C","7.9"
"45","Kendrick Bourne",SF,"at NYG","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","7.7"
"46","Darius Slayton",NYG,"vs. SF","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","7.7"
"47","Chimere Dike",TEN,"vs. LAC","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","7.6"
"48","Cooper Kupp",SEA,"at WAS","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","7.5"
"49","Malik Washington",MIA,"vs. BAL","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C","7.4"
"50","Christian Watson",GB,"vs. CAR","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","7.4"
"51","Matthew Golden",GB,"vs. CAR","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C-","7.4"
"52","Elic Ayomanor",TEN,"vs. LAC","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C-","6.9"
"53","Calvin Austin III",PIT,"vs. IND","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C-","6.8"
"54","Parker Washington",JAC,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C-","6.8"
"55","Olamide Zaccheaus",CHI,"at CIN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C-","6.7"
"56","Rashod Bateman",BAL,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","C-","6.5"
"57","Marquise Brown",KC,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D+","6.2"
"58","Xavier Legette",CAR,"at GB","Coach Upside rating","Coach Bust rating","3 out of 5 stars","D","6.1"
"59","Jalen Coker",CAR,"at GB","Coach Upside rating","Coach Bust rating","3 out of 5 stars","D","6.1"
"60","Michael Wilson",ARI,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","D","5.9"
"61","Dyami Brown",JAC,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D","5.6"
"62","Mack Hollins",NE,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D","5.4"
"63","Christian Kirk",HOU,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","5.4"
"64","Andrei Iosivas",CIN,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D-","5.3"
"65","Van Jefferson",TEN,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","D-","5.2"
"66","Jaylin Noel",HOU,"vs. DEN","Coach Upside rating","Coach Bust rating","2 out of 5 stars","F","5.0"
"67","DeAndre Hopkins",BAL,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.8"
"68","Luke McCaffrey",WAS,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.7"
"69","Tory Horton",SEA,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.6"
"70","Pat Bryant",DEN,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.7"
"71","Chris Moore",WAS,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.5"
"72","DeMario Douglas",NE,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.5"
"73","Jayden Higgins",HOU,"vs. DEN","Coach Upside rating","Coach Bust rating","2 out of 5 stars","F","4.4"
"74","Jordan Whittington",LAR,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.4"
"75","Roman Wilson",PIT,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.3"
"76","Xavier Hutchinson",HOU,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.3"
"77","Jaylin Lane",WAS,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.3"
"78","Nick Westbrook-Ikhine",MIA,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.3"
"79","Zay Jones",ARI,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","4.2"
"80","KaVontae Turpin",DAL,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.2"
"81","Jalen Nailor",MIN,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.1"
"82","JuJu Smith-Schuster",KC,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.0"
"83","Tre Harris",LAC,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.9"
"84","Lil'Jordan Humphrey",NYG,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.9"
"85","Brandin Cooks",NO,"at LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.5"
"86","Jack Bech",LV,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.4"
"87","Elijah Moore",BUF,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.3"
"88","Isaac TeSlaa",DET,"vs. MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.3"
"89","Demarcus Robinson",SF,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.0"
"90","Ryan Flournoy",DAL,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.0"
""
"91","Dont'e Thornton Jr.",LV,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.0"
"92","Tyquan Thornton",KC,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.9"
"93","Kalif Raymond",DET,"vs. MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.8"
"94","Jalen Tolbert",DAL,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.8"
"95","Greg Dortch",ARI,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","2.8"
"96","Devaughn Vele",NO,"at LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.7"
"97","Curtis Samuel",BUF,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.7"
"98","Savion Williams",GB,"vs. CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.4"
"99","Malik Heath",GB,"vs. CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.4"
"100","Jimmy Horn Jr.",CAR,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.4"
"101","Tyrell Shavers",BUF,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.3"
"102","Marvin Mims Jr.",DEN,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.3"
"103","Adam Thielen",MIN,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.0"
"104","David Sills V",ATL,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.0"
"105","Beaux Collins",NYG,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.9"
"106","Devin Duvernay",CHI,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.9"
"107","Tyler Lockett",LV,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.8"
"108","Ricky Pearsall",SF,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.6"
"109","Ashton Dulin",IND,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.4"
"110","KhaDarel Hodge",ATL,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.4"
"111","Cedrick Wilson Jr.",MIA,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.4"
"112","Tylan Wallace",BAL,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.4"
"113","Kyle Williams",NE,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.4"
"114","Casey Washington",ATL,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.3"
"115","Tim Patrick",JAC,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.3"
"116","Adonai Mitchell",IND,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.2"
"117","Konata Mumpfield",LAR,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.1"
"118","Jordan Watkins",SF,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.0"
"119","Jake Bobo",SEA,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.0"
"120","Trent Sherfield Sr.",DEN,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.0"
"121","Brycen Tremayne",CAR,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.9"
"122","Luther Burden III",CHI,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.6"
"123","Dee Eskridge",MIA,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"124","Ben Skowronek",PIT,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"125","Skyy Moore",SF,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.3"
"126","Mitch Tinsley",CIN,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.2"
"127","Xavier Smith",LAR,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"128","Robbie Chosen",WAS,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"129","Mason Kinsey",TEN,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"130","Derius Davis",LAC,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"131","Joshua Palmer",BUF,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"132","Braxton Berrios",HOU,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"133","Dontayvion Wicks",GB,"vs. CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"134","Xavier Weaver",ARI,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.0"
"135","Dareke Young",SEA,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"136","Mason Tipton",NO,"at LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"137","Gunner Olszewski",NYG,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"138","Scotty Miller",PIT,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"139","Jahdae Walker",CHI,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"140","Tahj Washington",MIA,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"141","Anthony Gould",IND,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"142","Simi Fehoko",ARI,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.0"
"143","Malik Turner",SF,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"144","Bo Melton",GB,"vs. CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"145","Tai Felton",MIN,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"146","Ke'Shawn Williams",PIT,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"147","Jamal Agnew",ATL,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"148","Austin Trammell",JAC,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"149","Nikko Remigio",KC,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"150","Bryce Oliver",TEN,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"151","Alex Bachman",LV,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"152","LaJohntay Wester",BAL,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"153","Cody White",SEA,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"154","Charlie Jones",CIN,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"155","Tim Jones",JAC,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"156","Jonathan Mingo",DAL,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"157","Jalen Brooks",ARI,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.0"
"158","Laquon Treadwell",IND,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"159","Dominic Lovett",DET,"vs. MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"160","Myles Price",MIN,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
