"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Denver Broncos",DEN,"at KC","3 out of 5 stars","A+","8.4"
"2","New England Patriots",NE,"at NYJ","5 out of 5 stars","A","8.4"
"3","Pittsburgh Steelers",PIT,"at CLE","5 out of 5 stars","A","8.3"
"4","Detroit Lions",DET,"at MIN","5 out of 5 stars","A-","7.6"
"5","Seattle Seahawks",SEA,"at CAR","4 out of 5 stars","B+","7.1"
"6","Houston Texans",HOU,"at LAC","4 out of 5 stars","B+","6.9"
"7","New Orleans Saints",NO,"at TEN","5 out of 5 stars","B","6.6"
"8","Tampa Bay Buccaneers",TB,"at MIA","4 out of 5 stars","B","6.5"
"9","New York Giants",NYG,"at LV","5 out of 5 stars","B","6.4"
"10","Dallas Cowboys",DAL,"at WAS","4 out of 5 stars","B-","6.3"
"11","Los Angeles Rams",LAR,"at ATL","3 out of 5 stars","B-","6.2"
"12","Jacksonville Jaguars",JAC,"at IND","1 out of 5 stars","C","6.1"
"13","Tennessee Titans",TEN,"vs. NO","5 out of 5 stars","C","6.0"
"14","Los Angeles Chargers",LAC,"vs. HOU","2 out of 5 stars","C","5.9"
"15","Green Bay Packers",GB,"vs. BAL","3 out of 5 stars","C","5.7"
"16","Cincinnati Bengals",CIN,"vs. ARI","4 out of 5 stars","C-","5.7"
"17","Cleveland Browns",CLE,"vs. PIT","2 out of 5 stars","D+","5.6"
"18","Buffalo Bills",BUF,"vs. PHI","2 out of 5 stars","D+","5.5"
"19","Baltimore Ravens",BAL,"at GB","1 out of 5 stars","D","5.5"
"20","Minnesota Vikings",MIN,"vs. DET","1 out of 5 stars","D","5.4"
"21","Philadelphia Eagles",PHI,"at BUF","2 out of 5 stars","D","5.4"
"22","Las Vegas Raiders",LV,"vs. NYG","4 out of 5 stars","D","5.4"
"23","Carolina Panthers",CAR,"vs. SEA","2 out of 5 stars","D-","5.3"
"24","Miami Dolphins",MIA,"vs. TB","2 out of 5 stars","F","5.2"
"25","Chicago Bears",CHI,"at SF","1 out of 5 stars","F","5.0"
"26","San Francisco 49ers",SF,"vs. CHI","1 out of 5 stars","F","5.0"
""
"27","Kansas City Chiefs",KC,"vs. DEN","2 out of 5 stars","F","4.9"
"28","Indianapolis Colts",IND,"vs. JAC","2 out of 5 stars","F","4.8"
"29","Atlanta Falcons",ATL,"vs. LAR","1 out of 5 stars","F","4.6"
"30","New York Jets",NYJ,"vs. NE","3 out of 5 stars","F","4.4"
"31","Arizona Cardinals",ARI,"at CIN","5 out of 5 stars","F","4.3"
"32","Washington Commanders",WAS,"vs. DAL","1 out of 5 stars","F","4.2"
