"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Josh Allen",BUF,"at MIA","Coach Upside rating","Coach Bust rating","5 out of 5 stars","A+","24.1"
"2","Lamar Jackson",BAL,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","A","22.3"
"3","Drake Maye",NE,"at TB","Coach Upside rating","Coach Bust rating","2 out of 5 stars","A","21.7"
"4","Justin Herbert",LAC,"vs. PIT","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A","20.9"
"5","Jaxson Dart",NYG,"at CHI","Coach Upside rating","Coach Bust rating","5 out of 5 stars","B+","20.6"
"6","Jalen Hurts",PHI,"at GB","Coach Upside rating","Coach Bust rating","2 out of 5 stars","B+","20.3"
"7","Baker Mayfield",TB,"vs. NE","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B","20.0"
"8","Bo Nix",DEN,"vs. LV","Coach Upside rating","Coach Bust rating","2 out of 5 stars","B","19.6"
"9","Caleb Williams",CHI,"vs. NYG","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B","19.2"
"10","Daniel Jones",IND,"vs. ATL","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B-","18.6"
"11","Matthew Stafford",LAR,"at SF","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B-","18.0"
"12","Jared Goff",DET,"at WAS","Coach Upside rating","Coach Bust rating","5 out of 5 stars","B-","17.5"
"13","Sam Darnold",SEA,"vs. ARI","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C+","17.1"
"14","Jordan Love",GB,"vs. PHI","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C+","16.7"
"15","Marcus Mariota",WAS,"vs. DET","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","16.4"
"16","J.J. McCarthy",MIN,"vs. BAL","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C","16.1"
"17","Mac Jones",SF,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C-","15.8"
"18","Justin Fields",NYJ,"vs. CLE","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C-","15.5"
"19","Jacoby Brissett",ARI,"at SEA","Coach Upside rating","Coach Bust rating","3 out of 5 stars","D+","15.1"
"20","Aaron Rodgers",PIT,"at LAC","Coach Upside rating","Coach Bust rating","2 out of 5 stars","D","14.8"
"21","Michael Penix Jr.",ATL,"at IND","Coach Upside rating","Coach Bust rating","4 out of 5 stars","D","14.5"
"22","Trevor Lawrence",JAC,"at HOU","Coach Upside rating","Coach Bust rating","2 out of 5 stars","D-","14.2"
"23","Bryce Young",CAR,"vs. NO","Coach Upside rating","Coach Bust rating","3 out of 5 stars","D-","13.8"
"24","Tua Tagovailoa",MIA,"vs. BUF","Coach Upside rating","Coach Bust rating","2 out of 5 stars","F","13.5"
"25","Geno Smith",LV,"at DEN","Coach Upside rating","Coach Bust rating","1 out of 5 stars","F","13.1"
"26","Davis Mills",HOU,"vs. JAC","Coach Upside rating","Coach Bust rating","3 out of 5 stars","F","12.8"
""
"27","Dillon Gabriel",CLE,"at NYJ","Coach Upside rating","Coach Bust rating","3 out of 5 stars","F","12.5"
"28","Tyler Shough",NO,"at CAR","Coach Upside rating","Coach Bust rating","3 out of 5 stars","F","12.3"
"29","Brock Purdy",SF,"vs. LAR","Coach Upside rating","Coach Bust rating","3 out of 5 stars","F","2.7"
"30","Max Brosmer",MIN,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.1"
"31","Tyler Huntley",BAL,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.8"
"32","Russell Wilson",NYG,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.7"
"33","Spencer Rattler",NO,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.6"
"34","Mitchell Trubisky",BUF,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.5"
"35","Jalen Milroe",SEA,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"36","Malik Willis",GB,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"37","Jimmy Garoppolo",LAR,"at SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
