"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"17","Woody Marks",HOU,"vs. BUF","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B","12.2"
"18","Breece Hall",NYJ,"at BAL","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B","12.2"
"19","Jaylen Warren",PIT,"at CHI","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B","11.6"
"20","Aaron Jones Sr.",MIN,"at GB","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B","11.5"
"21","Emanuel Wilson",GB,"vs. MIN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B","11.1"
"22","David Montgomery",DET,"vs. NYG","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B","10.6"
"23","Kenneth Walker III",SEA,"at TEN","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B-","10.6"
"24","Alvin Kamara",NO,"vs. ATL","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B-","10.3"
"25","Kareem Hunt",KC,"vs. IND","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C+","10.1"
"26","Tyrone Tracy Jr.",NYG,"at DET","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C+","9.9"
""
"27","Sean Tucker",TB,"at LAR","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C+","9.4"
"28","Zonovan Knight",ARI,"vs. JAC","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","9.3"
"29","Zach Charbonnet",SEA,"at TEN","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C","8.8"
"30","Kenneth Gainwell",PIT,"at CHI","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","8.3"
"31","Bhayshul Tuten",JAC,"at ARI","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C","8.3"
"32","Tyjae Spears",TEN,"vs. SEA","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","8.3"
"33","Rachaad White",TB,"at LAR","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","8.2"
"34","Tony Pollard",TEN,"vs. SEA","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","8.0"
"35","Rhamondre Stevenson",NE,"at CIN","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C-","7.4"
"36","Kyle Monangai",CHI,"vs. PIT","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","7.1"
"37","Devin Singletary",NYG,"at DET","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","6.8"
"38","Tyler Allgeier",ATL,"at NO","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C-","6.5"
"39","Blake Corum",LAR,"vs. TB","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C-","5.5"
"40","Michael Carter",ARI,"vs. JAC","Coach Upside rating","Coach Bust rating","3 out of 5 stars","D+","5.4"
"41","Brian Robinson Jr.",SF,"vs. CAR","Coach Upside rating","Coach Bust rating","4 out of 5 stars","D+","5.2"
"42","Jordan Mason",MIN,"at GB","Coach Upside rating","Coach Bust rating","3 out of 5 stars","D","5.1"
"43","Keaton Mitchell",BAL,"vs. NYJ","Coach Upside rating","Coach Bust rating","3 out of 5 stars","D","5.1"
"44","Nick Chubb",HOU,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D","4.6"
"45","Isaiah Davis",NYJ,"at BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D","4.2"
"46","Chuba Hubbard",CAR,"at SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D","4.0"
"47","Chris Brooks",GB,"vs. MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D","4.0"
"48","Brashard Smith",KC,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","D-","3.9"
"49","Ty Johnson",BUF,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D-","3.9"
"50","Devin Neal",NO,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.7"
"51","Tank Bigsby",PHI,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.4"
"52","Raheem Mostert",LV,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","3.1"
"53","Dylan Sampson",CLE,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.7"
"54","Jerome Ford",CLE,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.7"
"55","Kaleb Johnson",PIT,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.7"
"56","Terrell Jennings",NE,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.6"
"57","LeQuint Allen Jr.",JAC,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.6"
"58","Will Shipley",PHI,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.5"
"59","Kyle Juszczyk",SF,"vs. CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.2"
"60","Malik Davis",DAL,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.0"
"61","Ray Davis",BUF,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.6"
"62","Tahj Brooks",CIN,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.6"
"63","Justice Hill",BAL,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.6"
"64","George Holani",SEA,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.5"
"65","Ameer Abdullah",IND,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.5"
"66","Tyler Goodson",IND,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.3"
"67","Trevor Etienne",CAR,"at SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.2"
"68","Zavier Scott",MIN,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.1"
"69","Dare Ogunbowale",HOU,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.1"
"70","Dylan Laube",LV,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","1.0"
"71","Hunter Luepke",DAL,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.0"
"72","Elijah Mitchell",KC,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.9"
"73","Kendall Milton",CIN,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.9"
"74","Josh Jacobs",GB,"vs. MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.8"
"75","Julius Chestnut",TEN,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.8"
"76","Jaydon Blue",DAL,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"77","Patrick Ricard",BAL,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.8"
"78","C.J. Ham",MIN,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.7"
"79","Rasheen Ali",BAL,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.7"
"80","British Brooks",HOU,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.7"
"81","Jermar Jefferson",ARI,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.6"
"82","DJ Giddens",IND,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.6"
"83","Isaac Guerendo",SF,"vs. CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"84","Reggie Gilliam",BUF,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"85","Sione Vaki",DET,"vs. NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"86","Nathan Carter",ATL,"at NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"87","Brittain Brown",CHI,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"88","Clyde Edwards-Helaire",KC,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"89","D'Ernest Johnson",NE,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.4"
"90","A.J. Dillon",PHI,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.4"
""
"91","Craig Reynolds",DET,"vs. NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.4"
"92","Zamir White",LV,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.4"
"93","Audric Estime",NO,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.3"
"94","Jakob Johnson",HOU,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.3"
"95","Kene Nwangwu",NYJ,"at BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.3"
"96","Pierre Strong Jr.",GB,"vs. MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.2"
"97","Owen Wright",TB,"at LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.2"
"98","Kalel Mullings",TEN,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.1"
"99","Ronnie Rivers",LAR,"vs. TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"100","Trey Sermon",PIT,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"101","Cam Akers",FA,"-","Coach Upside rating–No rating available","Coach Bust rating–No rating available","-","F","0.0"
"102","Lew Nichols III",PIT,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"103","Jacob Saylors",DET,"vs. NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"104","Gary Brightwell",CIN,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"105","Dante Miller",NYG,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"106","Phil Mafah",DAL,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"107","Eric Gray",NYG,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"108","Dameon Pierce",FA,"-","Coach Upside rating–No rating available","Coach Bust rating–No rating available","-","F","0.0"
"109","Samaje Perine",CIN,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
