"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"44","Raheim Sanders",CLE,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D","7.0"
"45","Ray Davis",BUF,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D","6.9"
"46","Ty Johnson",BUF,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D-","6.8"
"47","Rachaad White",TB,"vs. CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D-","6.8"
"48","Emari Demercado",ARI,"at LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","6.5"
"49","Will Shipley",PHI,"vs. WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D-","6.4"
"50","Chris Brooks",GB,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","6.4"
"51","Ollie Gordon II",MIA,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","6.3"
"52","Samaje Perine",CIN,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","6.2"
"53","Keaton Mitchell",BAL,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","5.8"
"54","Sean Tucker",TB,"vs. CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","5.7"
"55","Khalil Herbert",NYJ,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D","5.7"
"56","Bhayshul Tuten",JAC,"vs. TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","5.4"
"57","Jaret Patterson",LAC,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","5.3"
"58","Jeremy McNichols",WAS,"at PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","5.2"
"59","Jawhar Jordan",HOU,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","5.0"
"60","Tahj Brooks",CIN,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.8"
"61","Jaleel McLaughlin",DEN,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.7"
"62","Brian Robinson Jr.",SF,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","4.4"
"63","Breece Hall",NYJ,"at BUF","Coach Upside rating","Coach Bust rating","4 out of 5 stars","D+","4.2"
"64","Hunter Luepke",DAL,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.9"
"65","Brashard Smith",KC,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.8"
"66","Hassan Haskins",LAC,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.5"
"67","Evan Hull",NO,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.5"
"68","Phil Mafah",DAL,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.5"
"69","Ty Chandler",MIN,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.3"
"70","Rasheen Ali",BAL,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.1"
"71","Kene Nwangwu",NYJ,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.0"
"72","Trayveon Williams",CLE,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.8"
"73","LeQuint Allen Jr.",JAC,"vs. TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.7"
"74","Saquon Barkley",PHI,"vs. WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D-","2.6"
"75","Nick Chubb",HOU,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.6"
"76","Ameer Abdullah",IND,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.6"
"77","Corey Kiner",ARI,"at LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.4"
"78","Zavier Scott",MIN,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.1"
"79","Tyler Badie",DEN,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.9"
"80","Kyle Juszczyk",SF,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","1.9"
"81","Ronnie Rivers",LAR,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.9"
"82","Jarquez Hunter",LAR,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.9"
"83","DJ Giddens",IND,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.7"
"84","Dare Ogunbowale",HOU,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.6"
"85","D'Ernest Johnson",NE,"vs. MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.2"
"86","Dylan Laube",LV,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.0"
"87","Josh Jacobs",GB,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.9"
"88","Alec Ingold",MIA,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.8"
"89","Trevor Etienne",CAR,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.7"
"90","Raheem Mostert",LV,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
""
"91","Adam Prentice",DEN,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.3"
"92","Patrick Ricard",BAL,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.2"
"93","Pierre Strong Jr.",GB,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.1"
"94","Tyler Goodson",IND,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"95","A.J. Dillon",PHI,"vs. WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"96","De'Von Achane",MIA,"at NE","Coach Upside rating","Coach Bust rating","2 out of 5 stars","F","0.0"
"97","Kaleb Johnson",PIT,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"98","Zamir White",LV,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"99","Israel Abanikanda",DAL,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"100","Kendall Milton",CIN,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"101","Isaiah Davis",NYJ,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"102","C.J. Ham",MIN,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"103","DeeJay Dallas",JAC,"vs. TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"104","Kalel Mullings",TEN,"at JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"105","Eric Gray",NYG,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"106","Omarion Hampton",LAC,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"107","Jeff Wilson Jr.",MIA,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"108","Aaron Jones Sr.",MIN,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"109","Jacob Saylors",DET,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"110","Dante Miller",NYG,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"111","Nathan Carter",ATL,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"112","Cam Akers",SEA,"at SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"113","Travis Homer",CHI,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
