"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Cam Little",JAC,"vs. TEN","4 out of 5 stars","A+","8.5"
"2","Ka'imi Fairbairn",HOU,"vs. IND","3 out of 5 stars","B+","8.2"
"3","Brandon Aubrey",DAL,"at NYG","4 out of 5 stars","A-","8.1"
"4","Harrison Mevis",LAR,"vs. ARI","4 out of 5 stars","B-","8.1"
"5","Andy Borregales",NE,"vs. MIA","3 out of 5 stars","C+","8.0"
"6","Eddy Pineiro",SF,"vs. SEA","2 out of 5 stars","C+","8.0"
"7","Jason Myers",SEA,"at SF","1 out of 5 stars","C+","7.8"
"8","Evan McPherson",CIN,"vs. CLE","3 out of 5 stars","C","7.7"
"9","Wil Lutz",DEN,"vs. LAC","3 out of 5 stars","C","7.7"
"10","Charlie Smyth",NO,"at ATL","4 out of 5 stars","C","7.7"
"11","Chase McLaughlin",TB,"vs. CAR","3 out of 5 stars","C","7.6"
"12","Tyler Loop",BAL,"at PIT","3 out of 5 stars","C","7.4"
"13","Cairo Santos",CHI,"vs. DET","4 out of 5 stars","C","7.4"
"14","Zane Gonzalez",ATL,"vs. NO","4 out of 5 stars","C","7.3"
"15","Chris Boswell",PIT,"vs. BAL","4 out of 5 stars","C-","7.3"
"16","Will Reichard",MIN,"vs. GB","3 out of 5 stars","C-","7.2"
"17","Jake Bates",DET,"at CHI","2 out of 5 stars","C-","7.2"
"18","Ryan Fitzgerald",CAR,"at TB","3 out of 5 stars","D+","7.2"
"19","Jake Elliott",PHI,"vs. WAS","3 out of 5 stars","D","7.2"
"20","Cameron Dicker",LAC,"at DEN","4 out of 5 stars","D+","7.0"
"21","Joey Slye",TEN,"at JAC","1 out of 5 stars","D","7.0"
"22","Ben Sauls",NYG,"vs. DAL","5 out of 5 stars","D","6.9"
"23","Harrison Butker",KC,"at LV","4 out of 5 stars","D","6.8"
"24","Chad Ryland",ARI,"at LAR","2 out of 5 stars","D","6.7"
"25","Matt Prater",BUF,"vs. NYJ","5 out of 5 stars","D","6.6"
"26","Brandon McManus",GB,"at MIN","4 out of 5 stars","D","6.5"
""
"27","Andre Szmyt",CLE,"at CIN","3 out of 5 stars","D-","6.4"
"28","Riley Patterson",MIA,"at NE","2 out of 5 stars","D-","6.4"
"29","Daniel Carlson",LV,"vs. KC","2 out of 5 stars","D-","6.4"
"30","Jake Moody",WAS,"at PHI","3 out of 5 stars","F","6.4"
"31","Blake Grupe",IND,"at HOU","1 out of 5 stars","F","6.1"
"32","Nick Folk",NYJ,"at BUF","2 out of 5 stars","F","0.0"
