"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Minnesota Vikings",MIN,"at CLE","5 out of 5 stars","A+","9.9"
"2","Detroit Lions",DET,"at CIN","5 out of 5 stars","A","9.4"
"3","Cleveland Browns",CLE,"vs. MIN","5 out of 5 stars","A-","8.4"
"4","Arizona Cardinals",ARI,"vs. TEN","5 out of 5 stars","A","8.4"
"5","Seattle Seahawks",SEA,"vs. TB","1 out of 5 stars","B+","8.1"
"6","Los Angeles Rams",LAR,"vs. SF","4 out of 5 stars","B+","7.6"
"7","Indianapolis Colts",IND,"vs. LV","5 out of 5 stars","B","7.5"
"8","Philadelphia Eagles",PHI,"vs. DEN","2 out of 5 stars","B","7.4"
"9","Buffalo Bills",BUF,"vs. NE","5 out of 5 stars","B","7.0"
"10","Houston Texans",HOU,"at BAL","1 out of 5 stars","B-","6.8"
"11","New Orleans Saints",NO,"vs. NYG","4 out of 5 stars","B-","6.7"
"12","Kansas City Chiefs",KC,"at JAC","2 out of 5 stars","C+","6.4"
"13","Baltimore Ravens",BAL,"vs. HOU","4 out of 5 stars","C+","6.3"
"14","Los Angeles Chargers",LAC,"vs. WAS","1 out of 5 stars","C","6.2"
"15","New York Giants",NYG,"at NO","3 out of 5 stars","C","6.0"
"16","Denver Broncos",DEN,"at PHI","1 out of 5 stars","C","6.0"
"17","Miami Dolphins",MIA,"at CAR","5 out of 5 stars","C-","5.9"
"18","Tampa Bay Buccaneers",TB,"at SEA","1 out of 5 stars","D+","5.7"
"19","San Francisco 49ers",SF,"at LAR","1 out of 5 stars","D","5.7"
"20","Carolina Panthers",CAR,"vs. MIA","4 out of 5 stars","D","5.6"
"21","Jacksonville Jaguars",JAC,"vs. KC","1 out of 5 stars","D","5.6"
"22","Washington Commanders",WAS,"at LAC","3 out of 5 stars","D","5.5"
"23","Dallas Cowboys",DAL,"at NYJ","5 out of 5 stars","D-","5.3"
"24","New York Jets",NYJ,"vs. DAL","1 out of 5 stars","D-","5.1"
"25","Tennessee Titans",TEN,"at ARI","4 out of 5 stars","F","5.1"
"26","Las Vegas Raiders",LV,"at IND","1 out of 5 stars","F","4.9"
"27","New England Patriots",NE,"at BUF","1 out of 5 stars","F","4.4"
"28","Cincinnati Bengals",CIN,"vs. DET","1 out of 5 stars","F","4.0"
