"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Trey McBride",ARI,"vs. CAR","3 out of 5 stars","A+","12.2"
"2","Sam LaPorta",DET,"vs. CHI","3 out of 5 stars","A","12.1"
"3","Brock Bowers",LV,"vs. LAC","2 out of 5 stars","A","9.4"
"4","Tyler Warren",IND,"vs. DEN","2 out of 5 stars","A-","8.9"
"5","Travis Kelce",KC,"vs. PHI","2 out of 5 stars","B+","8.9"
"6","Tucker Kraft",GB,"vs. WAS","3 out of 5 stars","B","8.4"
"7","T.J. Hockenson",MIN,"vs. ATL","5 out of 5 stars","B","8.1"
"8","Mark Andrews",BAL,"vs. CLE","3 out of 5 stars","B-","7.9"
"9","David Njoku",CLE,"at BAL","3 out of 5 stars","C+","7.9"
"10","Kyle Pitts Sr.",ATL,"at MIN","3 out of 5 stars","C+","7.7"
"11","Jake Ferguson",DAL,"vs. NYG","3 out of 5 stars","C","7.6"
"12","Dallas Goedert",PHI,"at KC","3 out of 5 stars","C","7.3"
"13","Hunter Henry",NE,"at MIA","2 out of 5 stars","C","7.2"
"14","Brenton Strange",JAC,"at CIN","3 out of 5 stars","C-","7.2"
"15","Zach Ertz",WAS,"at GB","3 out of 5 stars","C-","6.9"
"16","Dalton Kincaid",BUF,"at NYJ","3 out of 5 stars","D+","6.8"
"17","Juwan Johnson",NO,"vs. SF","4 out of 5 stars","D+","6.6"
"18","Harold Fannin Jr.",CLE,"at BAL","3 out of 5 stars","D","6.3"
"19","Jonnu Smith",PIT,"vs. SEA","4 out of 5 stars","D","6.3"
"20","Chig Okonkwo",TEN,"vs. LAR","3 out of 5 stars","D-","6.2"
"21","Colston Loveland",CHI,"at DET","3 out of 5 stars","F","6.0"
"22","Ja'Tavion Sanders",CAR,"at ARI","2 out of 5 stars","F","6.0"
"23","Cade Otton",TB,"at HOU","3 out of 5 stars","F","5.9"
"24","Dalton Schultz",HOU,"vs. TB","3 out of 5 stars","F","5.7"
"25","Pat Freiermuth",PIT,"vs. SEA","4 out of 5 stars","F","5.5"
"26","Theo Johnson",NYG,"at DAL","4 out of 5 stars","F","5.2"
"27","Evan Engram",DEN,"at IND","4 out of 5 stars","D-","5.2"
"28","Mike Gesicki",CIN,"vs. JAC","4 out of 5 stars","F","5.0"
"29","Noah Fant",CIN,"vs. JAC","4 out of 5 stars","F","5.0"
"30","Jake Tonges",SF,"at NO","4 out of 5 stars","F","4.8"
"31","Mason Taylor",NYJ,"vs. BUF","3 out of 5 stars","F","4.8"
"32","Cole Kmet",CHI,"at DET","3 out of 5 stars","F","4.7"
"33","Tyler Conklin",LAC,"at LV","3 out of 5 stars","F","4.5"
"34","Elijah Arroyo",SEA,"at PIT","4 out of 5 stars","F","4.4"
"35","Hunter Long",JAC,"at CIN","3 out of 5 stars","F","4.3"
"36","Michael Mayer",LV,"vs. LAC","2 out of 5 stars","F","4.2"
"37","Will Dissly",LAC,"at LV","3 out of 5 stars","F","4.0"
"38","AJ Barner",SEA,"at PIT","4 out of 5 stars","F","4.0"
"39","Noah Gray",KC,"vs. PHI","2 out of 5 stars","F","4.0"
"40","Dawson Knox",BUF,"at NYJ","3 out of 5 stars","F","3.9"
"41","Tyler Higbee",LAR,"at TEN","3 out of 5 stars","F","3.6"
"42","Austin Hooper",NE,"at MIA","2 out of 5 stars","F","2.9"
"43","Tanner Conner",MIA,"vs. NE","3 out of 5 stars","F","2.9"
"44","Gunnar Helm",TEN,"vs. LAR","3 out of 5 stars","F","2.9"
"45","Davis Allen",LAR,"at TEN","3 out of 5 stars","F","2.7"
"46","Luke Farrell",SF,"at NO","4 out of 5 stars","F","2.6"
"47","Adam Trautman",DEN,"at IND","4 out of 5 stars","F","2.4"
"48","Cade Stover",HOU,"vs. TB","3 out of 5 stars","F","2.3"
