"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Brandon Aubrey",DAL,"vs. ARI","4 out of 5 stars","A","9.1"
"2","Cameron Dicker",LAC,"at TEN","3 out of 5 stars","B+","8.8"
"3","Tyler Loop",BAL,"at MIA","4 out of 5 stars","B+","8.8"
"4","Jake Bates",DET,"vs. MIN","3 out of 5 stars","B","8.7"
"5","Michael Badgley",IND,"at PIT","4 out of 5 stars","B-","8.3"
"6","Chris Boswell",PIT,"vs. IND","2 out of 5 stars","C+","8.3"
"7","Joshua Karty",LAR,"vs. NO","4 out of 5 stars","B-","8.2"
"8","Eddy Pineiro",SF,"at NYG","4 out of 5 stars","C+","8.0"
"9","Harrison Butker",KC,"at BUF","2 out of 5 stars","C","8.0"
"10","Cam Little",JAC,"at LV","3 out of 5 stars","C","8.0"
"11","Matt Prater",BUF,"vs. KC","1 out of 5 stars","C","7.8"
"12","Jason Myers",SEA,"at WAS","3 out of 5 stars","C","7.8"
"13","Ka'imi Fairbairn",HOU,"vs. DEN","4 out of 5 stars","C","7.7"
"14","Chad Ryland",ARI,"at DAL","4 out of 5 stars","C","7.7"
"15","Cairo Santos",CHI,"at CIN","3 out of 5 stars","C","7.5"
"16","Brandon McManus",GB,"vs. CAR","3 out of 5 stars","C","7.4"
"17","Evan McPherson",CIN,"vs. CHI","2 out of 5 stars","C","7.4"
"18","Andy Borregales",NE,"vs. ATL","4 out of 5 stars","C-","7.2"
"19","Wil Lutz",DEN,"at HOU","1 out of 5 stars","C-","7.1"
"20","Will Reichard",MIN,"at DET","1 out of 5 stars","C-","7.0"
"21","Matt Gay",WAS,"vs. SEA","2 out of 5 stars","D+","6.9"
"22","Parker Romo",ATL,"at NE","2 out of 5 stars","D+","6.9"
"23","Daniel Carlson",LV,"vs. JAC","1 out of 5 stars","D","6.5"
"24","Riley Patterson",MIA,"vs. BAL","4 out of 5 stars","D","6.5"
"25","Joey Slye",TEN,"vs. LAC","3 out of 5 stars","D","6.3"
"26","Blake Grupe",NO,"at LAR","3 out of 5 stars","D","6.2"
""
"27","Graham Gano",NYG,"vs. SF","1 out of 5 stars","D","6.0"
"28","Ryan Fitzgerald",CAR,"at GB","4 out of 5 stars","D-","6.0"
"29","Lucas Havrisik",GB,"vs. CAR","3 out of 5 stars","D-","0.0"
